x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB
3.08593750e-01,9.02343750e-01,2.86111804e-01,3.62995727e-01,2.42013511e-01,0.00000000e+00,2.85660013e-01,2.14211252e-01,3.97646659e-02,0.00000000e+00,2.66843387e-03,-2.95876962e-02
3.08593750e-01,9.10156250e-01,2.81922689e-01,3.61006479e-01,2.29452859e-01,0.00000000e+00,2.79792389e-01,2.35892655e-01,1.80507806e-02,0.00000000e+00,2.52263413e-03,-2.92585178e-02
3.08593750e-01,9.17968750e-01,2.77248653e-01,3.55263970e-01,2.20237800e-01,0.00000000e+00,2.72926787e-01,2.55738020e-01,-2.76100304e-03,0.00000000e+00,2.34373631e-03,-3.30271975e-02
3.08593750e-01,9.25781250e-01,2.72256426e-01,3.45689096e-01,2.14243170e-01,0.00000000e+00,2.65279646e-01,2.73716202e-01,-2.25938193e-02,0.00000000e+00,2.07321311e-03,-3.26968885e-02
3.08593750e-01,9.33593750e-01,2.67063831e-01,3.32391255e-01,2.11233291e-01,0.00000000e+00,2.57069319e-01,2.89690463e-01,-4.13981487e-02,0.00000000e+00,1.76690074e-03,-3.31712387e-02
3.08593750e-01,9.41406250e-01,2.61778522e-01,3.15479834e-01,2.10835591e-01,0.00000000e+00,2.48486988e-01,3.03728652e-01,-5.91314019e-02,0.00000000e+00,1.39243227e-03,-3.25881639e-02
3.08593750e-01,9.49218750e-01,2.56493432e-01,2.95106397e-01,2.12684209e-01,0.00000000e+00,2.39703437e-01,3.15926784e-01,-7.57860158e-02,0.00000000e+00,9.01294801e-04,-2.36193324e-02
3.08593750e-01,9.57031250e-01,2.51238331e-01,2.71889356e-01,2.16357321e-01,0.00000000e+00,2.30872653e-01,3.26151849e-01,-9.13166943e-02,0.00000000e+00,4.21793346e-04,-1.98360098e-02
3.08593750e-01,9.64843750e-01,2.46095183e-01,2.46173245e-01,2.21242696e-01,0.00000000e+00,2.22155755e-01,3.34497119e-01,-1.05660485e-01,0.00000000e+00,-7.46631300e-05,-1.45413880e-02
3.08593750e-01,9.72656250e-01,2.41104794e-01,2.18144193e-01,2.26895715e-01,0.00000000e+00,2.13695306e-01,3.41060334e-01,-1.18770756e-01,0.00000000e+00,-5.67089235e-04,-7.33413907e-03
3.08593750e-01,9.80468750e-01,2.36456912e-01,1.89104053e-01,2.32846608e-01,0.00000000e+00,2.05657007e-01,3.45550231e-01,-1.30576444e-01,0.00000000e+00,-9.84121654e-04,-2.08508425e-03
3.08593750e-01,9.88281250e-01,2.32262925e-01,1.59423485e-01,2.38530203e-01,0.00000000e+00,1.98186809e-01,3.48026233e-01,-1.41006716e-01,0.00000000e+00,-1.30121745e-03,2.76283698e-03
3.08593750e-01,9.96093750e-01,2.28635089e-01,1.29476808e-01,2.43607495e-01,0.00000000e+00,1.91403382e-01,3.48487254e-01,-1.50006979e-01,0.00000000e+00,-1.48380087e-03,5.49825212e-03
3.16406250e-01,3.90625000e-03,2.24621872e-01,1.04497831e-01,2.26353393e-01,0.00000000e+00,1.81632183e-01,3.52855726e-01,-1.72802273e-01,0.00000000e+00,-1.28298615e-03,3.99940657e-03
3.16406250e-01,1.17187500e-02,2.23918460e-01,7.64062774e-02,2.29984219e-01,0.00000000e+00,1.77535157e-01,3.47648704e-01,-1.77331007e-01,0.00000000e+00,-1.16633691e-03,5.10645581e-03
3.16406250e-01,1.95312500e-02,2.24450446e-01,4.84328679e-02,2.33343751e-01,0.00000000e+00,1.74388310e-01,3.40395593e-01,-1.80546354e-01,0.00000000e+00,-9.88962198e-04,5.03368441e-03
3.16406250e-01,2.73437500e-02,2.25977109e-01,2.00633715e-02,2.37007331e-01,0.00000000e+00,1.72151397e-01,3.31210882e-01,-1.82533225e-01,0.00000000e+00,-7.81275553e-04,4.10871518e-03
3.16406250e-01,3.51562500e-02,2.27206109e-01,-9.36887394e-03,2.41720748e-01,0.00000000e+00,1.70771538e-01,3.20229641e-01,-1.83382427e-01,0.00000000e+00,-5.81901499e-04,3.57355600e-03
3.16406250e-01,4.29687500e-02,2.25934150e-01,-4.06281774e-02,2.48279906e-01,0.00000000e+00,1.70171987e-01,3.07623357e-01,-1.83154106e-01,0.00000000e+00,-4.06112639e-04,3.94072532e-03
3.16406250e-01,5.07812500e-02,2.20898220e-01,-7.42124429e-02,2.57297572e-01,0.00000000e+00,1.70294822e-01,2.93496959e-01,-1.81828948e-01,0.00000000e+00,-2.38804504e-04,5.42474892e-03
3.16406250e-01,5.85937500e-02,2.13111629e-01,-1.10021079e-01,2.68911794e-01,0.00000000e+00,1.71112581e-01,2.77816874e-01,-1.79266984e-01,0.00000000e+00,-3.54987361e-05,7.92064863e-03
3.16406250e-01,6.64062500e-02,2.05067722e-01,-1.47071703e-01,2.82572313e-01,0.00000000e+00,1.72626792e-01,2.60354413e-01,-1.75183667e-01,0.00000000e+00,2.70195277e-04,1.05963606e-02
3.16406250e-01,7.42187500e-02,1.99164122e-01,-1.83464261e-01,2.96963559e-01,0.00000000e+00,1.74858788e-01,2.40668356e-01,-1.69154460e-01,0.00000000e+00,7.44690570e-04,1.25819889e-02
3.16406250e-01,8.20312500e-02,1.96834560e-01,-2.16601736e-01,3.10152195e-01,0.00000000e+00,1.77822546e-01,2.18116224e-01,-1.60650221e-01,0.00000000e+00,1.43611963e-03,1.42162491e-02
3.16406250e-01,8.98437500e-02,1.98512453e-01,-2.43417518e-01,3.19932977e-01,0.00000000e+00,1.81469902e-01,1.91819407e-01,-1.49087557e-01,0.00000000e+00,2.39898406e-03,6.86889657e-04
3.16406250e-01,9.76562500e-02,2.04002945e-01,-2.60389941e-01,3.24542656e-01,0.00000000e+00,1.85743045e-01,1.60711907e-01,-1.34104356e-01,0.00000000e+00,3.22280629e-03,-1.13068422e-02
3.16406250e-01,1.05468750e-01,2.12053788e-01,-2.72660547e-01,3.24257295e-01,0.00000000e+00,1.89955031e-01,1.26673220e-01,-1.15751010e-01,0.00000000e+00,3.66059191e-03,-9.75169904e-03
3.16406250e-01,1.13281250e-01,2.20850889e-01,-2.82820289e-01,3.22023356e-01,0.00000000e+00,1.93310286e-01,9.04308836e-02,-9.46531650e-02,0.00000000e+00,3.87952961e-03,-1.31953807e-02
3.16406250e-01,1.21093750e-01,2.28565870e-01,-2.93357676e-01,3.20035158e-01,0.00000000e+00,1.95252895e-01,5.30311806e-02,-7.14588035e-02,0.00000000e+00,3.84509133e-03,-1.45801101e-02
3.16406250e-01,1.28906250e-01,2.33629018e-01,-3.06001343e-01,3.20070767e-01,0.00000000e+00,1.95411025e-01,1.54778417e-02,-4.68507391e-02,0.00000000e+00,3.54694196e-03,-1.40973546e-02
3.16406250e-01,1.36718750e-01,2.35101742e-01,-3.21897317e-01,3.23435328e-01,0.00000000e+00,1.93617803e-01,-2.12759674e-02,-2.15100655e-02,0.00000000e+00,3.01981753e-03,-1.28321964e-02
3.16406250e-01,1.44531250e-01,2.32865582e-01,-3.41605807e-01,3.30923217e-01,0.00000000e+00,1.89912434e-01,-5.64239415e-02,3.94534462e-03,0.00000000e+00,2.31482049e-03,-1.14903437e-02
3.16406250e-01,1.52343750e-01,2.27509145e-01,-3.65144915e-01,3.42881476e-01,0.00000000e+00,1.84505244e-01,-8.93170241e-02,2.89846458e-02,0.00000000e+00,1.47966449e-03,-9.90263983e-03
3.16406250e-01,1.60156250e-01,2.20004606e-01,-3.92134795e-01,3.59302864e-01,0.00000000e+00,1.77716925e-01,-1.19490324e-01,5.31721512e-02,0.00000000e+00,5.68756641e-04,-8.69652623e-03
3.16406250e-01,1.67968750e-01,2.11373495e-01,-4.21847821e-01,3.79886045e-01,0.00000000e+00,1.69924751e-01,-1.46624433e-01,7.61653111e-02,0.00000000e+00,-3.77464495e-04,-7.53752887e-03
3.16406250e-01,1.75781250e-01,2.02471802e-01,-4.53321615e-01,4.04078379e-01,0.00000000e+00,1.61521028e-01,-1.70541501e-01,9.77037056e-02,0.00000000e+00,-1.31915270e-03,-6.60413262e-03
3.16406250e-01,1.83593750e-01,1.93909273e-01,-4.85438968e-01,4.31136890e-01,0.00000000e+00,1.52877909e-01,-1.91176843e-01,1.17600609e-01,0.00000000e+00,-2.22359260e-03,-5.81343247e-03
3.16406250e-01,1.91406250e-01,1.86065916e-01,-5.17039952e-01,4.60204027e-01,0.00000000e+00,1.44325689e-01,-2.08556860e-01,1.35730532e-01,0.00000000e+00,-3.06611869e-03,-4.17710918e-03
3.16406250e-01,1.99218750e-01,1.79145978e-01,-5.47018498e-01,4.90380784e-01,0.00000000e+00,1.36138706e-01,-2.22785504e-01,1.52025516e-01,0.00000000e+00,-3.82496601e-03,-2.07400034e-03
3.16406250e-01,2.07031250e-01,1.73225075e-01,-5.74444436e-01,5.20835311e-01,0.00000000e+00,1.28521534e-01,-2.34027597e-01,1.66469665e-01,0.00000000e+00,-4.49019081e-03,-7.76069198e-04
3.16406250e-01,2.14843750e-01,1.68291991e-01,-5.98699440e-01,5.50857382e-01,0.00000000e+00,1.21601841e-01,-2.42508379e-01,1.79092674e-01,0.00000000e+00,-5.06570669e-03,-7.88121826e-04
3.16406250e-01,2.22656250e-01,1.64277007e-01,-6.19495561e-01,5.79915426e-01,0.00000000e+00,1.15432835e-01,-2.48496155e-01,1.89969086e-01,0.00000000e+00,-5.57256203e-03,-1.00638562e-03
3.16406250e-01,2.30468750e-01,1.61078406e-01,-6.36790786e-01,6.07714385e-01,0.00000000e+00,1.10014132e-01,-2.52272417e-01,1.99223837e-01,0.00000000e+00,-6.02963889e-03,-5.78499705e-04
3.16406250e-01,2.38281250e-01,1.58586068e-01,-6.50693740e-01,6.34094320e-01,0.00000000e+00,1.05313581e-01,-2.54110916e-01,2.06996672e-01,0.00000000e+00,-6.44053764e-03,1.50031877e-05
3.16406250e-01,2.46093750e-01,1.56691344e-01,-6.61422998e-01,6.58981969e-01,0.00000000e+00,1.01277683e-01,-2.54269831e-01,2.13425119e-01,0.00000000e+00,-6.80794320e-03,8.59838502e-04
3.16406250e-01,2.53906250e-01,1.55291724e-01,-6.69258474e-01,6.82370713e-01,0.00000000e+00,9.78398970e-02,-2.52985949e-01,2.18642182e-01,0.00000000e+00,-7.13733780e-03,2.14285853e-03
3.16406250e-01,2.61718750e-01,1.54293644e-01,-6.74503095e-01,7.04298651e-01,0.00000000e+00,9.49283496e-02,-2.50468410e-01,2.22770859e-01,0.00000000e+00,-7.43540787e-03,3.80316724e-03
3.16406250e-01,2.69531250e-01,1.53613480e-01,-6.77459082e-01,7.24829634e-01,0.00000000e+00,9.24712899e-02,-2.46898950e-01,2.25921265e-01,0.00000000e+00,-7.70732648e-03,5.74923073e-03
3.16406250e-01,2.77343750e-01,1.53177585e-01,-6.78414242e-01,7.44038131e-01,0.00000000e+00,9.04004743e-02,-2.42434256e-01,2.28190017e-01,0.00000000e+00,-7.95588469e-03,7.89331422e-03
3.16406250e-01,2.85156250e-01,1.52921598e-01,-6.77634382e-01,7.61999906e-01,0.00000000e+00,8.86528617e-02,-2.37208461e-01,2.29660514e-01,0.00000000e+00,-8.18115562e-03,1.01514440e-02
3.16406250e-01,2.92968750e-01,1.52789889e-01,-6.75357234e-01,7.78785689e-01,0.00000000e+00,8.71717193e-02,-2.31335564e-01,2.30404021e-01,0.00000000e+00,-8.38013386e-03,1.24360621e-02
3.16406250e-01,3.00781250e-01,1.52734596e-01,-6.71792028e-01,7.94458053e-01,0.00000000e+00,8.59068292e-02,-2.24912169e-01,2.30480997e-01,0.00000000e+00,-8.54650246e-03,1.46331281e-02
3.16406250e-01,3.08593750e-01,1.52714708e-01,-6.67121329e-01,8.09069566e-01,0.00000000e+00,8.48142821e-02,-2.18020117e-01,2.29942589e-01,0.00000000e+00,-8.67091079e-03,1.66287337e-02
3.16406250e-01,3.16406250e-01,1.52695630e-01,-6.61501999e-01,8.22660814e-01,0.00000000e+00,8.38564537e-02,-2.10729084e-01,2.28832290e-01,0.00000000e+00,-8.74133402e-03,1.83161286e-02
3.16406250e-01,3.24218750e-01,1.52649022e-01,-6.55069376e-01,8.35257069e-01,0.00000000e+00,8.30020036e-02,-2.03100074e-01,2.27187325e-01,0.00000000e+00,-8.74353767e-03,1.95919947e-02
3.16406250e-01,3.32031250e-01,1.52553663e-01,-6.47942869e-01,8.46859442e-01,0.00000000e+00,8.22266550e-02,-1.95189949e-01,2.25039995e-01,0.00000000e+00,-8.66163071e-03,2.03485859e-02
3.16406250e-01,3.39843750e-01,1.52399779e-01,-6.40230723e-01,8.57415892e-01,0.00000000e+00,8.15168696e-02,-1.87058545e-01,2.22419217e-01,0.00000000e+00,-8.47929901e-03,2.04416790e-02
3.16406250e-01,3.47656250e-01,1.52205013e-01,-6.32027743e-01,8.66721989e-01,0.00000000e+00,8.08836536e-02,-1.78783617e-01,2.19353198e-01,0.00000000e+00,-8.18282253e-03,1.95792485e-02
3.16406250e-01,3.55468750e-01,1.52071678e-01,-6.23394975e-01,8.74069889e-01,0.00000000e+00,8.04124049e-02,-1.70508725e-01,2.15875400e-01,0.00000000e+00,-7.77152198e-03,1.72558223e-02
3.16406250e-01,3.63281250e-01,1.52401979e-01,-6.14275923e-01,8.76956341e-01,0.00000000e+00,8.04525839e-02,-1.62625796e-01,2.12035621e-01,0.00000000e+00,-7.28513474e-03,1.65343952e-02
3.16406250e-01,3.71093750e-01,1.54691422e-01,-6.03893835e-01,8.66504951e-01,0.00000000e+00,8.23423016e-02,-1.56322960e-01,2.07932310e-01,0.00000000e+00,-6.76531065e-03,3.96397897e-02
3.16406250e-01,3.78906250e-01,1.62347294e-01,-5.87100308e-01,8.24847068e-01,0.00000000e+00,8.93900660e-02,-1.52838537e-01,2.03971288e-01,0.00000000e+00,-5.65916440e-03,6.10785310e-02
3.16406250e-01,3.86718750e-01,1.77574693e-01,-5.51493080e-01,7.48674598e-01,0.00000000e+00,1.04485791e-01,-1.49844045e-01,2.01108682e-01,0.00000000e+00,-3.36486058e-03,-5.63285778e-03
3.16406250e-01,3.94531250e-01,1.97694837e-01,-4.92779979e-01,6.62182977e-01,0.00000000e+00,1.25970961e-01,-1.43579391e-01,1.99847474e-01,0.00000000e+00,-1.27212033e-03,-8.36935106e-02
3.16406250e-01,4.02343750e-01,2.17482411e-01,-4.24387160e-01,5.89560301e-01,0.00000000e+00,1.48457226e-01,-1.33775846e-01,1.99337117e-01,0.00000000e+00,-8.89141269e-04,-8.01562861e-02
3.16406250e-01,4.10156250e-01,2.33481042e-01,-3.60335302e-01,5.38128997e-01,0.00000000e+00,1.67485077e-01,-1.21925135e-01,1.98294680e-01,0.00000000e+00,-1.91355100e-03,-3.69262110e-02
3.16406250e-01,4.17968750e-01,2.44860936e-01,-3.06274062e-01,5.04653415e-01,0.00000000e+00,1.81468558e-01,-1.09000453e-01,1.95999560e-01,0.00000000e+00,-3.42382769e-03,-1.95235362e-03
3.16406250e-01,4.25781250e-01,2.52073106e-01,-2.63398713e-01,4.84020385e-01,0.00000000e+00,1.90547970e-01,-9.57169529e-02,1.92285846e-01,0.00000000e+00,-4.87798749e-03,1.62592913e-02
3.16406250e-01,4.33593750e-01,2.55977109e-01,-2.31903343e-01,4.71874740e-01,0.00000000e+00,1.95551746e-01,-8.29079410e-02,1.87199224e-01,0.00000000e+00,-6.08736725e-03,2.22051604e-02
3.16406250e-01,4.41406250e-01,2.57553497e-01,-2.11819173e-01,4.64603471e-01,0.00000000e+00,1.97590895e-01,-7.13075215e-02,1.80837450e-01,0.00000000e+00,-7.00952578e-03,2.05388292e-02
3.16406250e-01,4.49218750e-01,2.57734421e-01,-2.03073766e-01,4.59284149e-01,0.00000000e+00,1.97807711e-01,-6.12836990e-02,1.73331775e-01,0.00000000e+00,-7.65733430e-03,1.48105608e-02
3.16406250e-01,4.57031250e-01,2.57269447e-01,-2.05639507e-01,4.53822621e-01,0.00000000e+00,1.97176701e-01,-5.28515885e-02,1.64835201e-01,0.00000000e+00,-8.07716707e-03,8.32277180e-03
3.16406250e-01,4.64843750e-01,2.56653662e-01,-2.19578947e-01,4.47081828e-01,0.00000000e+00,1.96398478e-01,-4.58158609e-02,1.55495240e-01,0.00000000e+00,-8.31780378e-03,3.31432012e-03
3.16406250e-01,4.72656250e-01,2.56084967e-01,-2.45083322e-01,4.39033831e-01,0.00000000e+00,1.95842569e-01,-4.00460092e-02,1.45437174e-01,0.00000000e+00,-8.40980883e-03,3.81663384e-03
3.16406250e-01,4.80468750e-01,2.55460782e-01,-2.82134812e-01,4.30909243e-01,0.00000000e+00,1.95558639e-01,-3.57015019e-02,1.34805622e-01,0.00000000e+00,-8.26528105e-03,1.52149526e-02
3.16406250e-01,4.88281250e-01,2.54410809e-01,-3.29693307e-01,4.25409867e-01,0.00000000e+00,1.95346960e-01,-3.34085263e-02,1.23942407e-01,0.00000000e+00,-7.51251804e-03,3.75254864e-02
3.16406250e-01,4.96093750e-01,2.52338174e-01,-3.84048457e-01,4.26983268e-01,0.00000000e+00,1.94802488e-01,-3.42297039e-02,1.13680360e-01,0.00000000e+00,-5.47906169e-03,4.79966476e-02
3.16406250e-01,5.03906250e-01,2.48473583e-01,-4.33768363e-01,4.41109060e-01,0.00000000e+00,1.93106677e-01,-3.83235735e-02,1.05377995e-01,0.00000000e+00,-1.89505352e-03,2.58174715e-02
3.16406250e-01,5.11718750e-01,2.42342171e-01,-4.57449044e-01,4.70716169e-01,0.00000000e+00,1.89085616e-01,-4.39008214e-02,1.00371225e-01,0.00000000e+00,2.45119524e-03,-5.05174630e-03
3.16406250e-01,5.19531250e-01,2.34526756e-01,-4.38013000e-01,5.12865367e-01,0.00000000e+00,1.82583194e-01,-4.88402584e-02,9.93693677e-02,0.00000000e+00,6.49900330e-03,-3.88139270e-02
3.16406250e-01,5.27343750e-01,2.26171202e-01,-3.71507331e-01,5.61322401e-01,0.00000000e+00,1.74390796e-01,-5.11844737e-02,1.02032592e-01,0.00000000e+00,9.13406792e-03,-5.37249067e-02
3.16406250e-01,5.35156250e-01,2.18375030e-01,-2.65955482e-01,6.09229862e-01,0.00000000e+00,1.65526181e-01,-5.03927458e-02,1.06967406e-01,0.00000000e+00,9.91756279e-03,-3.87187194e-02
3.16406250e-01,5.42968750e-01,2.11769153e-01,-1.35695365e-01,6.50407647e-01,0.00000000e+00,1.56747571e-01,-4.79293948e-02,1.12438003e-01,0.00000000e+00,9.38655899e-03,-9.91360015e-03
3.16406250e-01,5.50781250e-01,2.06303282e-01,4.55021802e-03,6.80086838e-01,0.00000000e+00,1.48371423e-01,-4.60872034e-02,1.17046436e-01,0.00000000e+00,8.37886343e-03,8.84069528e-03
3.16406250e-01,5.58593750e-01,2.01278842e-01,1.43646123e-01,6.96812852e-01,0.00000000e+00,1.40387987e-01,-4.63651820e-02,1.20126401e-01,0.00000000e+00,7.42385883e-03,1.34173422e-02
3.16406250e-01,5.66406250e-01,1.96325658e-01,2.74717175e-01,7.02364236e-01,0.00000000e+00,1.32766845e-01,-4.89385845e-02,1.21672586e-01,0.00000000e+00,6.75675997e-03,1.15714905e-02
3.16406250e-01,5.74218750e-01,1.91351919e-01,3.94140364e-01,6.99469136e-01,0.00000000e+00,1.25619856e-01,-5.29590782e-02,1.22004381e-01,0.00000000e+00,6.42015586e-03,5.41023781e-03
3.16406250e-01,5.82031250e-01,1.86427855e-01,5.00486580e-01,6.91139835e-01,0.00000000e+00,1.19095677e-01,-5.71124767e-02,1.21584179e-01,0.00000000e+00,6.34051196e-03,-3.38576102e-03
3.16406250e-01,5.89843750e-01,1.81698889e-01,5.93695390e-01,6.79888904e-01,0.00000000e+00,1.13297929e-01,-6.02218472e-02,1.20825388e-01,0.00000000e+00,6.40526132e-03,-1.52863600e-02
3.16406250e-01,5.97656250e-01,1.77284013e-01,6.74457600e-01,6.67385434e-01,0.00000000e+00,1.08239415e-01,-6.15627994e-02,1.20028194e-01,0.00000000e+00,6.48521304e-03,-2.95890941e-02
3.16406250e-01,6.05468750e-01,1.73270126e-01,7.43588403e-01,6.54469051e-01,0.00000000e+00,1.03889983e-01,-6.09383784e-02,1.19420287e-01,0.00000000e+00,6.46950892e-03,-4.50118537e-02
3.16406250e-01,6.13281250e-01,1.69794784e-01,8.01363099e-01,6.41336503e-01,0.00000000e+00,1.00287597e-01,-5.85584656e-02,1.19258562e-01,0.00000000e+00,6.24344976e-03,-5.55965565e-02
3.16406250e-01,6.21093750e-01,1.67194187e-01,8.46634030e-01,6.27596427e-01,0.00000000e+00,9.76957667e-02,-5.49369346e-02,1.19942315e-01,0.00000000e+00,5.70035829e-03,-5.30834135e-02
3.16406250e-01,6.28906250e-01,1.66134180e-01,8.76096190e-01,6.12180818e-01,0.00000000e+00,9.67570170e-02,-5.06362196e-02,1.22051211e-01,0.00000000e+00,4.69205593e-03,-2.07425231e-02
3.16406250e-01,6.36718750e-01,1.67592889e-01,8.84234591e-01,5.93458080e-01,0.00000000e+00,9.85106230e-02,-4.64430435e-02,1.26269273e-01,0.00000000e+00,3.33313247e-03,3.19309531e-02
3.16406250e-01,6.44531250e-01,1.72351190e-01,8.67307878e-01,5.70651882e-01,0.00000000e+00,1.03927804e-01,-4.28288278e-02,1.33088048e-01,0.00000000e+00,1.76427615e-03,9.26824470e-02
3.16406250e-01,6.52343750e-01,1.80539570e-01,8.26780897e-01,5.44478128e-01,0.00000000e+00,1.13431224e-01,-4.01764313e-02,1.42488495e-01,0.00000000e+00,4.07094197e-04,1.29841239e-01
3.16406250e-01,6.60156250e-01,1.91564001e-01,7.69075412e-01,5.16721953e-01,0.00000000e+00,1.26713630e-01,-3.87795991e-02,1.54009329e-01,0.00000000e+00,-3.26090003e-04,1.14046822e-01
3.16406250e-01,6.67968750e-01,2.04291217e-01,7.03894694e-01,4.89678032e-01,0.00000000e+00,1.42673548e-01,-3.81611296e-02,1.66796158e-01,0.00000000e+00,-5.72060059e-04,8.14891410e-02
3.16406250e-01,6.75781250e-01,2.17571604e-01,6.38792876e-01,4.65095711e-01,0.00000000e+00,1.59937716e-01,-3.81571422e-02,1.79864235e-01,0.00000000e+00,-2.46940560e-04,3.09638212e-02
3.16406250e-01,6.83593750e-01,2.30320337e-01,5.79584275e-01,4.44458457e-01,0.00000000e+00,1.77038767e-01,-3.84592963e-02,1.92406667e-01,0.00000000e+00,5.35646136e-04,-2.02953499e-02
3.16406250e-01,6.91406250e-01,2.41706723e-01,5.29290480e-01,4.28467585e-01,0.00000000e+00,1.92757319e-01,-3.89747485e-02,2.03842712e-01,0.00000000e+00,1.56199436e-03,-5.89782463e-02
3.16406250e-01,6.99218750e-01,2.51229617e-01,4.89772680e-01,4.17362180e-01,0.00000000e+00,2.06202079e-01,-3.91723992e-02,2.13815185e-01,0.00000000e+00,2.58899548e-03,-7.47608267e-02
3.16406250e-01,7.07031250e-01,2.58839997e-01,4.59772570e-01,4.10611083e-01,0.00000000e+00,2.17136055e-01,-3.91826973e-02,2.22272377e-01,0.00000000e+00,3.51977439e-03,-7.34564098e-02
3.16406250e-01,7.14843750e-01,2.64751474e-01,4.37806856e-01,4.07423035e-01,0.00000000e+00,2.25767098e-01,-3.89781335e-02,2.29366358e-01,0.00000000e+00,4.28698278e-03,-6.12300827e-02
3.16406250e-01,7.22656250e-01,2.69247155e-01,4.21793311e-01,4.07056760e-01,0.00000000e+00,2.32442386e-01,-3.86206957e-02,2.35302017e-01,0.00000000e+00,4.83862489e-03,-4.20181094e-02
3.16406250e-01,7.30468750e-01,2.72647181e-01,4.09736939e-01,4.08799201e-01,0.00000000e+00,2.37600423e-01,-3.81469047e-02,2.40286398e-01,0.00000000e+00,5.22992668e-03,-2.50924354e-02
3.16406250e-01,7.38281250e-01,2.75251617e-01,4.00194333e-01,4.12001380e-01,0.00000000e+00,2.41686285e-01,-3.75387344e-02,2.44495217e-01,0.00000000e+00,5.49783542e-03,-1.16278449e-02
3.16406250e-01,7.46093750e-01,2.77274708e-01,3.92059854e-01,4.16181380e-01,0.00000000e+00,2.45026552e-01,-3.67426342e-02,2.48020727e-01,0.00000000e+00,5.67220341e-03,-1.43668929e-03
3.16406250e-01,7.53906250e-01,2.78886495e-01,3.84482870e-01,4.20875504e-01,0.00000000e+00,2.47890793e-01,-3.57459614e-02,2.50878921e-01,0.00000000e+00,5.78885570e-03,5.40712466e-03
3.16406250e-01,7.61718750e-01,2.80215844e-01,3.77025863e-01,4.25618891e-01,0.00000000e+00,2.50492560e-01,-3.44595035e-02,2.53007787e-01,0.00000000e+00,5.86729516e-03,1.03460600e-02
3.16406250e-01,7.69531250e-01,2.81359132e-01,3.69454617e-01,4.29945009e-01,0.00000000e+00,2.52997402e-01,-3.27604231e-02,2.54272810e-01,0.00000000e+00,5.91991733e-03,1.39596799e-02
3.16406250e-01,7.77343750e-01,2.82404954e-01,3.61801581e-01,4.33314356e-01,0.00000000e+00,2.55558884e-01,-3.04542964e-02,2.54474844e-01,0.00000000e+00,5.95473467e-03,1.62112769e-02
3.16406250e-01,7.85156250e-01,2.83431659e-01,3.54265511e-01,4.35139260e-01,0.00000000e+00,2.58309859e-01,-2.72910699e-02,2.53357361e-01,0.00000000e+00,5.96205596e-03,1.77774671e-02
3.16406250e-01,7.92968750e-01,2.84515400e-01,3.47211819e-01,4.34779878e-01,0.00000000e+00,2.61371868e-01,-2.29589449e-02,2.50621078e-01,0.00000000e+00,5.93151610e-03,1.84264518e-02
3.16406250e-01,8.00781250e-01,2.85720958e-01,3.41112595e-01,4.31605048e-01,0.00000000e+00,2.64836036e-01,-1.71046167e-02,2.45947280e-01,0.00000000e+00,5.84276376e-03,1.85070544e-02
3.16406250e-01,8.08593750e-01,2.87094762e-01,3.36547099e-01,4.25064290e-01,0.00000000e+00,2.68749342e-01,-9.32526106e-03,2.39030174e-01,0.00000000e+00,5.67740569e-03,1.81125522e-02
3.16406250e-01,8.16406250e-01,2.88647480e-01,3.34046455e-01,4.14791034e-01,0.00000000e+00,2.73086179e-01,7.44593591e-04,2.29619676e-01,0.00000000e+00,5.42511580e-03,1.69120767e-02
3.16406250e-01,8.24218750e-01,2.90336760e-01,3.34007573e-01,4.00689176e-01,0.00000000e+00,2.77724438e-01,1.33928820e-02,2.17561222e-01,0.00000000e+00,5.07746820e-03,1.48436006e-02
3.16406250e-01,8.32031250e-01,2.92060030e-01,3.36677866e-01,3.82970126e-01,0.00000000e+00,2.82440696e-01,2.88270799e-02,2.02824392e-01,0.00000000e+00,4.62915927e-03,1.25492121e-02
3.16406250e-01,8.39843750e-01,2.93676067e-01,3.41602041e-01,3.62192529e-01,0.00000000e+00,2.86948684e-01,4.69158830e-02,1.85535179e-01,0.00000000e+00,4.10112320e-03,1.60263352e-02
3.16406250e-01,8.47656250e-01,2.95024276e-01,3.48265873e-01,3.39273307e-01,0.00000000e+00,2.90933964e-01,6.73801855e-02,1.66017910e-01,0.00000000e+00,3.67000422e-03,1.30765697e-02
3.16406250e-01,8.55468750e-01,2.95892438e-01,3.56225537e-01,3.15344120e-01,0.00000000e+00,2.94003798e-01,8.99443797e-02,1.44735171e-01,0.00000000e+00,3.32677419e-03,1.00228199e-02
3.16406250e-01,8.63281250e-01,2.96085047e-01,3.64660448e-01,2.91476399e-01,0.00000000e+00,2.95832041e-01,1.14091840e-01,1.22187735e-01,0.00000000e+00,3.08437048e-03,6.02915848e-03
3.16406250e-01,8.71093750e-01,2.95435196e-01,3.72606757e-01,2.68644682e-01,0.00000000e+00,2.96183325e-01,1.39162777e-01,9.88867885e-02,0.00000000e+00,2.94216777e-03,2.29873987e-03
3.16406250e-01,8.78906250e-01,2.93832415e-01,3.79209590e-01,2.47650634e-01,0.00000000e+00,2.94936391e-01,1.64491807e-01,7.53188595e-02,0.00000000e+00,2.91537675e-03,-4.52598128e-03
