i,j,x,y,Bx,By,Bz,psi,divB_centered,normDivB_centered,divB_fv,normDivB_fv,divB_analytic_initial,Bmag
109,23,0.855469,0.183594,1,7.30233e-12,0,0,-6.07637e-10,4.74716e-12,-1.00045e-09,7.81604e-12,-5.762e-10,1
110,23,0.863281,0.183594,1,4.16481e-12,0,0,-3.61591e-10,2.82493e-12,-5.93311e-10,4.63524e-12,-3.41645e-10,1
111,23,0.871094,0.183594,1,2.34654e-12,0,0,-2.12241e-10,1.65813e-12,-3.47192e-10,2.71244e-12,-1.99822e-10,1
112,23,0.878906,0.183594,1,1.30604e-12,0,0,-1.22912e-10,9.60252e-13,-2.00541e-10,1.56673e-12,-1.15299e-10,1
113,23,0.886719,0.183594,1,7.18103e-13,0,0,-7.02253e-11,5.48635e-13,-1.14328e-10,8.93184e-13,-6.56391e-11,1
114,23,0.894531,0.183594,1,3.90045e-13,0,0,-3.95844e-11,3.09253e-13,-6.43271e-11,5.02556e-13,-3.68714e-11,1
115,23,0.902344,0.183594,1,2.09286e-13,0,0,-2.202e-11,1.72031e-13,-3.57221e-11,2.79079e-13,-2.04381e-11,1
116,23,0.910156,0.183594,1,1.10934e-13,0,0,-1.20901e-11,9.44541e-14,-1.95903e-11,1.53049e-13,-1.11801e-11,1
117,23,0.917969,0.183594,1,5.80883e-14,0,0,-6.54131e-12,5.1104e-14,-1.0601e-11,8.28201e-14,-6.03574e-12,1
118,23,0.925781,0.183594,1,3.00477e-14,0,0,-3.50336e-12,2.737e-14,-5.64781e-12,4.41235e-14,-3.21604e-12,1
119,23,0.933594,0.183594,1,1.53543e-14,0,0,-1.85083e-12,1.44596e-14,-3.0062e-12,2.34859e-14,-1.69138e-12,1
120,23,0.941406,0.183594,1,7.75087e-15,0,0,-9.56115e-13,7.46965e-15,-1.54202e-12,1.2047e-14,-8.78028e-13,1
121,23,0.949219,0.183594,1,3.86516e-15,0,0,-5.00046e-13,3.90661e-15,-7.99948e-13,6.24959e-15,-4.49929e-13,1
122,23,0.957031,0.183594,1,1.90407e-15,0,0,-2.58996e-13,2.0234e-15,-4.15622e-13,3.24704e-15,-2.27596e-13,1
123,23,0.964844,0.183594,1,9.26614e-16,0,0,-1.24057e-13,9.69198e-16,-2.09092e-13,1.63353e-15,-1.13655e-13,1
124,23,0.972656,0.183594,1,4.45463e-16,0,0,-5.60918e-14,4.38217e-16,-9.12346e-14,7.1277e-16,-5.60309e-14,1
125,23,0.980469,0.183594,1,2.11555e-16,0,0,-2.87779e-14,2.24827e-16,-4.61806e-14,3.60786e-16,-2.72708e-14,1
126,23,0.988281,0.183594,1,9.92508e-17,0,0,-2.19218e-14,1.71264e-16,-2.34193e-14,1.82963e-16,-1.31042e-14,1
127,23,0.996094,0.183594,1,4.59984e-17,0,0,-1.11984e-14,8.74877e-17,-2.61033e-14,2.03932e-16,-6.21697e-15,1
0,24,0.00390625,0.191406,1,7.4955e-17,0,0,4.77823e-15,3.73299e-17,3.70645e-15,2.89566e-17,1.95e-14,1
1,24,0.0117188,0.191406,1,1.6173e-16,0,0,3.87317e-14,3.02591e-16,7.9974e-15,6.24797e-17,4.15698e-14,1
2,24,0.0195312,0.191406,1,3.44732e-16,0,0,1.07241e-13,8.37821e-16,7.389e-14,5.77266e-16,8.75296e-14,1
3,24,0.0273438,0.191406,1,7.25888e-16,0,0,2.02593e-13,1.58276e-15,1.49581e-13,1.1686e-15,1.82039e-13,1
4,24,0.0351562,0.191406,1,1.50993e-15,0,0,3.94683e-13,3.08346e-15,2.73616e-13,2.13763e-15,3.73943e-13,1
5,24,0.0429688,0.191406,1,3.10271e-15,0,0,8.08859e-13,6.31921e-15,5.5133e-13,4.30726e-15,7.58711e-13,1
6,24,0.0507812,0.191406,1,6.29834e-15,0,0,1.62364e-12,1.26847e-14,1.13568e-12,8.87246e-15,1.52046e-12,1
7,24,0.0585938,0.191406,1,1.26301e-14,0,0,3.19257e-12,2.4942e-14,2.24458e-12,1.75358e-14,3.00953e-12,1
8,24,0.0664062,0.191406,1,2.50201e-14,0,0,6.24193e-12,4.87651e-14,4.39203e-12,3.43127e-14,5.88364e-12,1
9,24,0.0742188,0.191406,1,4.89631e-14,0,0,1.20457e-11,9.41071e-14,8.56026e-12,6.6877e-14,1.1361e-11,1
10,24,0.0820312,0.191406,1,9.46557e-14,0,0,2.29024e-11,1.78925e-13,1.63904e-11,1.2805e-13,2.16673e-11,1
11,24,0.0898438,0.191406,1,1.80769e-13,0,0,4.30575e-11,3.36387e-13,3.09656e-11,2.41919e-13,4.08142e-11,1
12,24,0.0976562,0.191406,1,3.41035e-13,0,0,7.99622e-11,6.24704e-13,5.79048e-11,4.52381e-13,7.59335e-11,1
13,24,0.105469,0.191406,1,6.35583e-13,0,0,1.46644e-10,1.14565e-12,1.06832e-10,8.34623e-13,1.3953e-10,1
14,24,0.113281,0.191406,1,1.17016e-12,0,0,2.65646e-10,2.07536e-12,1.94714e-10,1.5212e-12,2.5323e-10,1
15,24,0.121094,0.191406,1,2.12822e-12,0,0,4.75323e-10,3.71346e-12,3.50489e-10,2.73819e-12,4.53909e-10,1
16,24,0.128906,0.191406,1,3.82371e-12,0,0,8.40027e-10,6.56271e-12,6.23135e-10,4.86824e-12,8.03577e-10,1
17,24,0.136719,0.191406,1,6.78661e-12,0,0,1.4663e-09,1.14555e-11,1.09408e-09,8.54751e-12,1.40504e-09,1
18,24,0.144531,0.191406,1,1.18992e-11,0,0,2.52799e-09,1.97499e-11,1.89725e-09,1.48223e-11,2.42633e-09,1
19,24,0.152344,0.191406,1,2.06103e-11,0,0,4.30473e-09,3.36307e-11,3.24918e-09,2.53842e-11,4.13817e-09,1
20,24,0.160156,0.191406,1,3.52654e-11,0,0,7.2399e-09,5.65617e-11,5.49553e-09,4.29338e-11,6.97042e-09,1
21,24,0.167969,0.191406,1,5.96088e-11,0,0,1.20263e-08,9.39556e-11,9.17951e-09,7.17149e-11,1.15958e-08,1
22,24,0.175781,0.191406,1,9.9534e-11,0,0,1.97307e-08,1.54146e-10,1.51427e-08,1.18302e-10,1.90514e-08,1
23,24,0.183594,0.191406,1,1.64184e-10,0,0,3.19711e-08,2.49775e-10,2.46691e-08,1.92727e-10,3.09127e-08,1
24,24,0.191406,0.191406,1,2.6754e-10,0,0,5.11654e-08,3.99729e-10,3.96887e-08,3.10068e-10,4.95367e-08,1
25,24,0.199219,0.191406,1,4.3067e-10,0,0,8.08709e-08,6.31804e-10,6.30576e-08,4.92637e-10,7.83954e-08,1
26,24,0.207031,0.191406,1,6.84857e-10,0,0,1.26242e-07,9.86264e-10,9.89372e-08,7.72947e-10,1.22525e-07,1
27,24,0.214844,0.191406,1,1.07585e-09,0,0,1.94627e-07,1.52052e-09,1.53295e-07,1.19762e-09,1.89115e-07,1
28,24,0.222656,0.191406,1,1.66957e-09,0,0,2.96339e-07,2.31515e-09,2.34551e-07,1.83243e-09,2.88262e-07,1
29,24,0.230469,0.191406,1,2.5595e-09,0,0,4.4561e-07,3.48133e-09,3.54387e-07,2.76865e-09,4.33916e-07,1
30,24,0.238281,0.191406,1,3.87619e-09,0,0,6.61754e-07,5.16996e-09,5.28745e-07,4.13082e-09,6.45022e-07,1
31,24,0.246094,0.191406,1,5.799e-09,0,0,9.70528e-07,7.58225e-09,7.78993e-07,6.08588e-09,9.46867e-07,1
32,24,0.253906,0.191406,1,8.57036e-09,0,0,1.40567e-06,1.09818e-08,1.13326e-06,8.85363e-09,1.3726e-06,1
33,24,0.261719,0.191406,1,1.25125e-08,0,0,2.01056e-06,1.57075e-08,1.62792e-06,1.27181e-08,1.96485e-06,1
34,24,0.269531,0.191406,1,1.80463e-08,0,0,2.8399e-06,2.21867e-08,2.30901e-06,1.80392e-08,2.77743e-06,1
35,24,0.277344,0.191406,1,2.57116e-08,0,0,3.96126e-06,3.09474e-08,3.23374e-06,2.52636e-08,3.87683e-06,1
36,24,0.285156,0.191406,1,3.61884e-08,0,0,5.45634e-06,4.26277e-08,4.47155e-06,3.4934e-08,5.34345e-06,1
37,24,0.292969,0.191406,1,5.03163e-08,0,0,7.42164e-06,5.79815e-08,6.10483e-06,4.76939e-08,7.27228e-06,1
38,24,0.300781,0.191406,1,6.91109e-08,0,0,9.96827e-06,7.78771e-08,8.22887e-06,6.4288e-08,9.77271e-06,1
39,24,0.308594,0.191406,1,9.3774e-08,0,0,1.32206e-05,1.03286e-07,1.09508e-05,8.55531e-08,1.29672e-05,1
40,24,0.316406,0.191406,1,1.25695e-07,0,0,1.73137e-05,1.35263e-07,1.43872e-05,1.124e-07,1.69884e-05,1
41,24,0.324219,0.191406,1,1.66437e-07,0,0,2.23882e-05,1.74908e-07,1.86602e-05,1.45783e-07,2.19749e-05,1
42,24,0.332031,0.191406,1,2.17712e-07,0,0,2.85847e-05,2.23318e-07,2.3892e-05,1.86656e-07,2.80644e-05,1
43,24,0.339844,0.191406,1,2.81328e-07,0,0,3.60345e-05,2.8152e-07,3.0197e-05,2.35914e-07,3.53858e-05,1
44,24,0.347656,0.191406,1,3.59122e-07,0,0,4.48501e-05,3.50391e-07,3.76734e-05,2.94323e-07,4.40485e-05,1
45,24,0.355469,0.191406,1,4.52865e-07,0,0,5.5113e-05,4.3057e-07,4.63921e-05,3.62438e-07,5.41316e-05,1
46,24,0.363281,0.191406,1,5.64151e-07,0,0,6.68615e-05,5.22355e-07,5.63857e-05,4.40513e-07,6.56707e-05,1
47,24,0.371094,0.191406,1,6.94256e-07,0,0,8.00783e-05,6.25611e-07,6.76372e-05,5.28415e-07,7.86462e-05,1
48,24,0.378906,0.191406,1,8.44001e-07,0,0,9.46788e-05,7.39677e-07,8.00696e-05,6.25543e-07,9.2972e-05,1
49,24,0.386719,0.191406,1,1.0136e-06,0,0,0.000110502,8.63299e-07,9.35374e-05,7.30759e-07,0.000108486,1
50,24,0.394531,0.191406,1,1.2025e-06,0,0,0.000127307,9.94585e-07,0.000107822,8.42355e-07,0.000124947,1
51,24,0.402344,0.191406,1,1.4093e-06,0,0,0.000144768,1.131e-06,0.00012263,9.58041e-07,0.000142031,1
52,24,0.410156,0.191406,1,1.63163e-06,0,0,0.000162484,1.26941e-06,0.000137598,1.07498e-06,0.000159339,1
53,24,0.417969,0.191406,1,1.86611e-06,0,0,0.000179987,1.40614e-06,0.000152304,1.18987e-06,0.000176406,1
54,24,0.425781,0.191406,1,2.10839e-06,0,0,0.000196757,1.53716e-06,0.000166282,1.29908e-06,0.00019272,1
55,24,0.433594,0.191406,1,2.35323e-06,0,0,0.000212253,1.65822e-06,0.000179043,1.39877e-06,0.000207746,1
56,24,0.441406,0.191406,1.00001,2.59463e-06,0,0,0.000225929,1.76506e-06,0.000190101,1.48516e-06,0.000220949,1.00001
57,24,0.449219,0.191406,1.00001,2.82609e-06,0,0,0.000237273,1.85369e-06,0.000199,1.55468e-06,0.000231828,1.00001
58,24,0.457031,0.191406,1.00001,3.04085e-06,0,0,0.000245834,1.92056e-06,0.000205345,1.60425e-06,0.000239942,1.00001
59,24,0.464844,0.191406,1.00001,3.23223e-06,0,0,0.000251247,1.96286e-06,0.000208823,1.63142e-06,0.000244942,1.00001
60,24,0.472656,0.191406,1.00001,3.39397e-06,0,0,0.000253266,1.97862e-06,0.000209234,1.63463e-06,0.000246593,1.00001
61,24,0.480469,0.191406,1.00001,3.52056e-06,0,0,0.00025177,1.96694e-06,0.000206496,1.61324e-06,0.000244789,1.00001
62,24,0.488281,0.191406,1.00001,3.60757e-06,0,0,0.000246784,1.92799e-06,0.000200665,1.56768e-06,0.000239565,1.00001
63,24,0.496094,0.191406,1.00001,3.65188e-06,0,0,0.000238471,1.86304e-06,0.000191924,1.4994e-06,0.000231096,1.00001
64,24,0.503906,0.191406,1.00001,3.65188e-06,0,0,0.000227129,1.77443e-06,0.000180582,1.41078e-06,0.000219683,1.00001
65,24,0.511719,0.191406,1.00001,3.60757e-06,0,0,0.000213167,1.66535e-06,0.000167048,1.30505e-06,0.000205744,1.00001
66,24,0.519531,0.191406,1.00001,3.52056e-06,0,0,0.000197088,1.53974e-06,0.000151814,1.18604e-06,0.00018978,1.00001
67,24,0.527344,0.191406,1.00001,3.39397e-06,0,0,0.000179452,1.40196e-06,0.00013542,1.05796e-06,0.00017235,1.00001
68,24,0.535156,0.191406,1.00001,3.23223e-06,0,0,0.000160849,1.25662e-06,0.000118425,9.25187e-07,0.000154036,1.00001
69,24,0.542969,0.191406,1.00001,3.04085e-06,0,0,0.000141862,1.10829e-06,0.000101374,7.91976e-07,0.000135413,1.00001
70,24,0.550781,0.191406,1.00001,2.82609e-06,0,0,0.000123042,9.61261e-07,8.47692e-05,6.62256e-07,0.000117018,1.00001
71,24,0.558594,0.191406,1.00001,2.59463e-06,0,0,0.000104876,8.19343e-07,6.90487e-05,5.3944e-07,9.93258e-05,1.00001
72,24,0.566406,0.191406,1,2.35323e-06,0,0,8.77748e-05,6.85738e-07,5.45655e-05,4.26291e-07,8.27308e-05,1
73,24,0.574219,0.191406,1,2.10839e-06,0,0,7.20542e-05,5.62921e-07,4.15792e-05,3.24836e-07,6.75344e-05,1
74,24,0.582031,0.191406,1,1.86611e-06,0,0,5.79348e-05,4.52614e-07,3.02525e-05,2.36347e-07,5.39422e-05,1
75,24,0.589844,0.191406,1,1.63163e-06,0,0,4.55415e-05,3.55792e-07,2.06551e-05,1.61367e-07,4.20654e-05,1
76,24,0.597656,0.191406,1,1.4093e-06,0,0,3.49117e-05,2.72747e-07,1.27727e-05,9.97868e-08,3.19295e-05,1
77,24,0.605469,0.191406,1,1.2025e-06,0,0,2.60066e-05,2.03176e-07,6.52117e-06,5.09465e-08,2.34863e-05,1
78,24,0.613281,0.191406,1,1.0136e-06,0,0,1.87269e-05,1.46303e-07,1.76177e-06,1.37638e-08,1.66293e-05,1
79,24,0.621094,0.191406,1,8.44001e-07,0,0,1.29279e-05,1.00999e-07,-1.68124e-06,1.31346e-08,1.12094e-05,1
80,24,0.628906,0.191406,1,6.94256e-07,0,0,8.43662e-06,6.5911e-08,-4.00442e-06,3.12845e-08,7.05104e-06,1
81,24,0.636719,0.191406,1,5.64151e-07,0,0,5.06545e-06,3.95738e-08,-5.41034e-06,4.22683e-08,3.96669e-06,1
82,24,0.644531,0.191406,1,4.52865e-07,0,0,2.62554e-06,2.0512e-08,-6.09534e-06,4.76198e-08,1.76901e-06,1
83,24,0.652344,0.191406,1,3.59122e-07,0,0,9.36479e-07,7.31624e-09,-6.2402e-06,4.87515e-08,2.80564e-07,1
84,24,0.660156,0.191406,1,2.81328e-07,0,0,-1.6636e-07,1.29969e-09,-6.00387e-06,4.69052e-08,-6.59362e-07,1
85,24,0.667969,0.191406,1,2.17712e-07,0,0,-8.27296e-07,6.46325e-09,-5.52004e-06,4.31253e-08,-1.19061e-06,1
86,24,0.675781,0.191406,1,1.66437e-07,0,0,-1.16816e-06,9.12627e-09,-4.89619e-06,3.82515e-08,-1.43032e-06,1
87,24,0.683594,0.191406,1,1.25695e-07,0,0,-1.2881e-06,1.00633e-08,-4.2146e-06,3.29265e-08,-1.47299e-06,1
88,24,0.691406,0.191406,1,9.3774e-08,0,0,-1.26484e-06,9.88153e-09,-3.53469e-06,2.76148e-08,-1.39196e-06,1
89,24,0.699219,0.191406,1,6.91109e-08,0,0,-1.15691e-06,9.03835e-09,-2.89631e-06,2.26274e-08,-1.24184e-06,1
90,24,0.707031,0.191406,1,5.03163e-08,0,0,-1.00651e-06,7.86336e-09,-2.32332e-06,1.81509e-08,-1.06136e-06,1
91,24,0.714844,0.191406,1,3.61884e-08,0,0,-8.42463e-07,6.58174e-09,-1.82726e-06,1.42755e-08,-8.76439e-07,1
92,24,0.722656,0.191406,1,2.57116e-08,0,0,-6.83134e-07,5.33699e-09,-1.41066e-06,1.10207e-08,-7.03052e-07,1
93,24,0.730469,0.191406,1,1.80463e-08,0,0,-5.39074e-07,4.21151e-09,-1.06996e-06,8.35906e-09,-5.49847e-07,1
94,24,0.738281,0.191406,1,1.25125e-08,0,0,-4.15269e-07,3.24429e-09,-7.97916e-07,6.23371e-09,-4.20342e-07,1
95,24,0.746094,0.191406,1,8.57036e-09,0,0,-3.12985e-07,2.44519e-09,-5.85391e-07,4.57337e-09,-3.14693e-07,1
96,24,0.753906,0.191406,1,5.799e-09,0,0,-2.3118e-07,1.80609e-09,-4.22715e-07,3.30246e-09,-2.31054e-07,1
97,24,0.761719,0.191406,1,3.87619e-09,0,0,-1.67556e-07,1.30903e-09,-3.00565e-07,2.34816e-09,-1.66555e-07,1
98,24,0.769531,0.191406,1,2.5595e-09,0,0,-1.19284e-07,9.31905e-10,-2.10507e-07,1.64458e-09,-1.17977e-07,1
99,24,0.777344,0.191406,1,1.66957e-09,0,0,-8.34754e-08,6.52152e-10,-1.45264e-07,1.13488e-09,-8.21743e-08,1
100,24,0.785156,0.191406,1,1.07585e-09,0,0,-5.74601e-08,4.48907e-10,-9.87922e-08,7.71814e-10,-5.63142e-08,1
101,24,0.792969,0.191406,1,6.84857e-10,0,0,-3.89253e-08,3.04104e-10,-6.62298e-08,5.1742e-10,-3.79881e-08,1
102,24,0.800781,0.191406,1,4.3067e-10,0,0,-2.59622e-08,2.0283e-10,-4.37756e-08,3.41997e-10,-2.52346e-08,1
103,24,0.808594,0.191406,1,2.6754e-10,0,0,-1.70551e-08,1.33243e-10,-2.85318e-08,2.22905e-10,-1.65122e-08,1
104,24,0.816406,0.191406,1,1.64184e-10,0,0,-1.10384e-08,8.62371e-11,-1.83404e-08,1.43284e-10,-1.06463e-08,1
105,24,0.824219,0.191406,1,9.9534e-11,0,0,-7.04053e-09,5.50041e-11,-1.16285e-08,9.0848e-11,-6.7652e-09,1
106,24,0.832031,0.191406,1,5.96088e-11,0,0,-4.42644e-09,3.45815e-11,-7.27325e-09,5.68223e-11,-4.23781e-09,1
107,24,0.839844,0.191406,1,3.52654e-11,0,0,-2.74371e-09,2.14352e-11,-4.48808e-09,3.50631e-11,-2.61735e-09,1
108,24,0.847656,0.191406,1,2.06103e-11,0,0,-1.67699e-09,1.31015e-11,-2.73254e-09,2.13479e-11,-1.59408e-09,1
109,24,0.855469,0.191406,1,1.18992e-11,0,0,-1.01088e-09,7.89752e-12,-1.64162e-09,1.28251e-11,-9.57518e-10,1
110,24,0.863281,0.191406,1,6.78661e-12,0,0,-6.01036e-10,4.6956e-12,-9.73257e-10,7.60357e-12,-5.67318e-10,1
111,24,0.871094,0.191406,1,3.82371e-12,0,0,-3.52519e-10,2.75406e-12,-5.69412e-10,4.44853e-12,-3.31587e-10,1
112,24,0.878906,0.191406,1,2.12822e-12,0,0,-2.03984e-10,1.59363e-12,-3.28818e-10,2.56889e-12,-1.91207e-10,1
113,24,0.886719,0.191406,1,1.17016e-12,0,0,-1.16455e-10,9.09808e-13,-1.87388e-10,1.46397e-12,-1.08788e-10,1
114,24,0.894531,0.191406,1,6.35583e-13,0,0,-6.56095e-11,5.12574e-13,-1.05422e-10,8.23606e-13,-6.10756e-11,1
115,24,0.902344,0.191406,1,3.41035e-13,0,0,-3.64816e-11,2.85012e-13,-5.8539e-11,4.57336e-13,-3.3837e-11,1
116,24,0.910156,0.191406,1,1.80769e-13,0,0,-2.00102e-11,1.5633e-13,-3.21021e-11,2.50798e-13,-1.85006e-11,1
117,24,0.917969,0.191406,1,9.46557e-14,0,0,-1.08342e-11,8.4642e-14,-1.73462e-11,1.35517e-13,-9.98322e-12,1
118,24,0.925781,0.191406,1,4.89631e-14,0,0,-5.80312e-12,4.53369e-14,-9.28857e-12,7.2567e-14,-5.31708e-12,1
119,24,0.933594,0.191406,1,2.50201e-14,0,0,-3.05197e-12,2.38435e-14,-4.90187e-12,3.82959e-14,-2.79522e-12,1
120,24,0.941406,0.191406,1,1.26301e-14,0,0,-1.58228e-12,1.23615e-14,-2.53026e-12,1.97677e-14,-1.45049e-12,1
121,24,0.949219,0.191406,1,6.29834e-15,0,0,-8.20627e-13,6.41115e-15,-1.30859e-12,1.02234e-14,-7.43007e-13,1
122,24,0.957031,0.191406,1,3.10271e-15,0,0,-4.13275e-13,3.22871e-15,-6.70804e-13,5.24065e-15,-3.75719e-13,1
123,24,0.964844,0.191406,1,1.50993e-15,0,0,-2.02173e-13,1.57948e-15,-3.2324e-13,2.52531e-15,-1.87562e-13,1
124,24,0.972656,0.191406,1,7.25888e-16,0,0,-1.10045e-13,8.5973e-16,-1.63058e-13,1.27389e-15,-9.24373e-14,1
125,24,0.980469,0.191406,1,3.44732e-16,0,0,-6.32892e-14,4.94447e-16,-9.66402e-14,7.55002e-16,-4.49767e-14,1
126,24,0.988281,0.191406,1,1.6173e-16,0,0,-1.81117e-14,1.41498e-16,-4.8846e-14,3.8161e-16,-2.16062e-14,1
127,24,0.996094,0.191406,1,7.4955e-17,0,0,4.77823e-15,3.73299e-17,3.70645e-15,2.89566e-17,-1.02478e-14,1
0,25,0.00390625,0.199219,1,1.20658e-16,0,0,2.16936e-14,1.69481e-16,5.85002e-15,4.57033e-17,3.12015e-14,1
1,25,0.0117188,0.199219,1,2.60344e-16,0,0,7.29888e-14,5.70225e-16,4.10443e-14,3.20659e-16,6.65099e-14,1
2,25,0.0195312,0.199219,1,5.5493e-16,0,0,1.62312e-13,1.26806e-15,1.1217e-13,8.76332e-16,1.40033e-13,1
3,25,0.0273438,0.199219,1,1.16849e-15,0,0,3.14049e-13,2.45351e-15,2.27184e-13,1.77487e-15,2.9121e-13,1
4,25,0.0351562,0.199219,1,2.4306e-15,0,0,6.33904e-13,4.95238e-15,4.30484e-13,3.36316e-15,5.98155e-13,1
5,25,0.0429688,0.199219,1,4.99457e-15,0,0,1.29029e-12,1.00804e-14,8.95857e-13,6.99888e-15,1.21352e-12,1
6,25,0.0507812,0.199219,1,1.01387e-14,0,0,2.58986e-12,2.02332e-14,1.79897e-12,1.40544e-14,2.4317e-12,1
7,25,0.0585938,0.199219,1,2.03313e-14,0,0,5.12621e-12,4.00485e-14,3.60054e-12,2.81292e-14,4.81279e-12,1
8,25,0.0664062,0.199219,1,4.02759e-14,0,0,9.98686e-12,7.80223e-14,7.06865e-12,5.52239e-14,9.40821e-12,1
9,25,0.0742188,0.199219,1,7.8818e-14,0,0,1.92267e-11,1.50209e-13,1.36838e-11,1.06904e-13,1.81651e-11,1
10,25,0.0820312,0.199219,1,1.52371e-13,0,0,3.66063e-11,2.85987e-13,2.62028e-11,2.04709e-13,3.46407e-11,1
11,25,0.0898438,0.199219,1,2.90991e-13,0,0,6.88214e-11,5.37667e-13,4.96072e-11,3.87556e-13,6.52457e-11,1
12,25,0.0976562,0.199219,1,5.48978e-13,0,0,1.27752e-10,9.98059e-13,9.26688e-11,7.23975e-13,1.21376e-10,1
13,25,0.105469,0.199219,1,1.02313e-12,0,0,2.34278e-10,1.8303e-12,1.70966e-10,1.33567e-12,2.23009e-10,1
14,25,0.113281,0.199219,1,1.88365e-12,0,0,4.24382e-10,3.31548e-12,3.11624e-10,2.43456e-12,4.04691e-10,1
15,25,0.121094,0.199219,1,3.42588e-12,0,0,7.59221e-10,5.93141e-12,5.60935e-10,4.38231e-12,7.25323e-10,1
16,25,0.128906,0.199219,1,6.15519e-12,0,0,1.34156e-09,1.0481e-11,9.9712e-10,7.79e-12,1.28393e-09,1
17,25,0.136719,0.199219,1,1.09247e-11,0,0,2.34144e-09,1.82925e-11,1.75067e-09,1.36771e-11,2.24468e-09,1
18,25,0.144531,0.199219,1,1.91547e-11,0,0,4.03623e-09,3.15331e-11,3.03557e-09,2.37154e-11,3.87584e-09,1
19,25,0.152344,0.199219,1,3.31773e-11,0,0,6.87204e-09,5.36878e-11,5.19838e-09,4.06123e-11,6.60954e-09,1
20,25,0.160156,0.199219,1,5.67681e-11,0,0,1.1556e-08,9.02815e-11,8.7916e-09,6.86844e-11,1.11319e-08,1
21,25,0.167969,0.199219,1,9.59548e-11,0,0,1.91931e-08,1.49946e-10,1.46841e-08,1.14719e-10,1.85163e-08,1
22,25,0.175781,0.199219,1,1.60224e-10,0,0,3.14838e-08,2.45967e-10,2.42213e-08,1.89229e-10,3.04175e-08,1
23,25,0.183594,0.199219,1,2.64294e-10,0,0,5.10075e-08,3.98496e-10,3.94559e-08,3.08249e-10,4.93486e-08,1
24,25,0.191406,0.199219,1,4.3067e-10,0,0,8.1617e-08,6.37633e-10,6.3473e-08,4.95883e-10,7.90684e-08,1
25,25,0.199219,0.199219,1,6.93268e-10,0,0,1.2898e-07,1.00766e-09,1.00838e-07,7.87794e-10,1.25113e-07,1
26,25,0.207031,0.199219,1,1.10244e-09,0,0,2.01307e-07,1.57271e-09,1.582e-07,1.23594e-09,1.95511e-07,1
27,25,0.214844,0.199219,1,1.73185e-09,0,0,3.10299e-07,2.42421e-09,2.45095e-07,1.9148e-09,3.0172e-07,1
28,25,0.222656,0.199219,1,2.68758e-09,0,0,4.72374e-07,3.69042e-09,3.74973e-07,2.92948e-09,4.59829e-07,1
29,25,0.230469,0.199219,1,4.12014e-09,0,0,7.1018e-07,5.54828e-09,5.66498e-07,4.42576e-09,6.92055e-07,1
30,25,0.238281,0.199219,1,6.23967e-09,0,0,1.05444e-06,8.23785e-09,8.45124e-07,6.60253e-09,1.02857e-06,1
31,25,0.246094,0.199219,1,9.33489e-09,0,0,1.54613e-06,1.20791e-08,1.24497e-06,9.72634e-09,1.50963e-06,1
32,25,0.253906,0.199219,1,1.37961e-08,0,0,2.23887e-06,1.74912e-08,1.81095e-06,1.41481e-08,2.18797e-06,1
33,25,0.261719,0.199219,1,2.01419e-08,0,0,3.20159e-06,2.50125e-08,2.60109e-06,2.0321e-08,3.13144e-06,1
34,25,0.269531,0.199219,1,2.90498e-08,0,0,4.52118e-06,3.53217e-08,3.68889e-06,2.88195e-08,4.42556e-06,1
35,25,0.277344,0.199219,1,4.13891e-08,0,0,6.30491e-06,4.92571e-08,5.16556e-06,4.03559e-08,6.17603e-06,1
36,25,0.285156,0.199219,1,5.82541e-08,0,0,8.68239e-06,6.78312e-08,7.14184e-06,5.57956e-08,8.51055e-06,1
37,25,0.292969,0.199219,1,8.09963e-08,0,0,1.18066e-05,9.22391e-08,9.74906e-06,7.61645e-08,1.15799e-05,1
38,25,0.300781,0.199219,1,1.11251e-07,0,0,1.58536e-05,1.23856e-07,1.3139e-05,1.02649e-07,1.55577e-05,1
39,25,0.308594,0.199219,1,1.50952e-07,0,0,2.10203e-05,1.64221e-07,1.74823e-05,1.36581e-07,2.0638e-05,1
40,25,0.316406,0.199219,1,2.02336e-07,0,0,2.75201e-05,2.15e-07,2.29645e-05,1.7941e-07,2.70309e-05,1
41,25,0.324219,0.199219,1,2.67921e-07,0,0,3.55752e-05,2.77931e-07,2.97797e-05,2.32654e-07,3.49553e-05,1
42,25,0.332031,0.199219,1,3.5046e-07,0,0,4.54069e-05,3.54741e-07,3.81218e-05,2.97826e-07,4.46289e-05,1
43,25,0.339844,0.199219,1,4.52865e-07,0,0,5.72218e-05,4.47045e-07,4.81725e-05,3.76348e-07,5.62544e-05,1
44,25,0.347656,0.199219,1,5.78094e-07,0,0,7.11956e-05,5.56215e-07,6.00868e-05,4.69427e-07,7.00035e-05,1
45,25,0.355469,0.199219,1,7.28997e-07,0,0,8.74548e-05,6.8324e-07,7.3976e-05,5.77937e-07,8.59988e-05,1
46,25,0.363281,0.199219,1,9.08138e-07,0,0,0.000106057,8.28566e-07,8.98903e-05,7.02267e-07,0.000104294,1
47,25,0.371094,0.199219,1,1.11757e-06,0,0,0.000126969,9.91946e-07,0.0001078,8.42188e-07,0.000124854,1
48,25,0.378906,0.199219,1,1.35862e-06,0,0,0.000150055,1.1723e-06,0.000127581,9.96721e-07,0.000147538,1
