i,j,x,y,Bx,By,Bz,psi,divB_centered,normDivB_centered,divB_fv,normDivB_fv,divB_analytic_initial,Bmag
114,22,0.894531,0.175781,1,5.65413e-08,0,0,-2.21171e-06,1.7279e-08,-2.94245e-06,2.29879e-08,-2.19833e-11,1
115,22,0.902344,0.175781,1,6.11891e-08,0,0,-2.51424e-06,1.96425e-08,-3.2971e-06,2.57586e-08,-1.2192e-11,1
116,22,0.910156,0.175781,1,6.57226e-08,0,0,-2.82985e-06,2.21082e-08,-3.66314e-06,2.86183e-08,-6.67268e-12,1
117,22,0.917969,0.175781,1,7.00642e-08,0,0,-3.15432e-06,2.46431e-08,-4.03562e-06,3.15283e-08,-3.60405e-12,1
118,22,0.925781,0.175781,1,7.41353e-08,0,0,-3.48275e-06,2.7209e-08,-4.40891e-06,3.44446e-08,-1.92121e-12,1
119,22,0.933594,0.175781,1,7.78589e-08,0,0,-3.80975e-06,2.97637e-08,-4.77689e-06,3.73195e-08,-1.01083e-12,1
120,22,0.941406,0.175781,1,8.11621e-08,0,0,-4.12953e-06,3.22619e-08,-5.1331e-06,4.01024e-08,-5.24949e-13,1
121,22,0.949219,0.175781,1,8.39783e-08,0,0,-4.43608e-06,3.46568e-08,-5.47093e-06,4.27416e-08,-2.69101e-13,1
122,22,0.957031,0.175781,1,8.62496e-08,0,0,-4.72335e-06,3.69012e-08,-5.78377e-06,4.51857e-08,-1.36173e-13,1
123,22,0.964844,0.175781,1,8.79286e-08,0,0,-4.98547e-06,3.8949e-08,-6.06533e-06,4.73854e-08,-6.80238e-14,1
124,22,0.972656,0.175781,1,8.89802e-08,0,0,-5.21694e-06,4.07573e-08,-6.30973e-06,4.92948e-08,-3.35459e-14,1
125,22,0.980469,0.175781,1,8.93827e-08,0,0,-5.4128e-06,4.22875e-08,-6.51182e-06,5.08736e-08,-1.63321e-14,1
126,22,0.988281,0.175781,1,8.91289e-08,0,0,-5.56885e-06,4.35067e-08,-6.66726e-06,5.20879e-08,-7.85021e-15,1
127,22,0.996094,0.175781,1,8.82256e-08,0,0,-5.68176e-06,4.43888e-08,-6.77274e-06,5.2912e-08,-3.72537e-15,1
0,23,0.00390625,0.183594,1,5.44422e-08,0,0,-3.67637e-06,2.87217e-08,-4.37937e-06,3.42138e-08,1.20386e-14,1
1,23,0.0117188,0.183594,1,5.30889e-08,0,0,-3.68655e-06,2.88011e-08,-4.37581e-06,3.4186e-08,2.56656e-14,1
2,23,0.0195312,0.183594,1,5.1393e-08,0,0,-3.66691e-06,2.86477e-08,-4.33848e-06,3.38944e-08,5.40457e-14,1
3,23,0.0273438,0.183594,1,4.93904e-08,0,0,-3.61817e-06,2.8267e-08,-4.26839e-06,3.33468e-08,1.1241e-13,1
4,23,0.0351562,0.183594,1,4.71223e-08,0,0,-3.54169e-06,2.76694e-08,-4.16727e-06,3.25568e-08,2.30929e-13,1
5,23,0.0429688,0.183594,1,4.46337e-08,0,0,-3.43944e-06,2.68706e-08,-4.03753e-06,3.15432e-08,4.68581e-13,1
6,23,0.0507812,0.183594,1,4.19719e-08,0,0,-3.31393e-06,2.58901e-08,-3.88212e-06,3.03291e-08,9.39114e-13,1
7,23,0.0585938,0.183594,1,3.91851e-08,0,0,-3.1681e-06,2.47508e-08,-3.70447e-06,2.89412e-08,1.859e-12,1
8,23,0.0664062,0.183594,1,3.63208e-08,0,0,-3.0052e-06,2.34781e-08,-3.50831e-06,2.74087e-08,3.63466e-12,1
9,23,0.0742188,0.183594,1,3.34248e-08,0,0,-2.8287e-06,2.20992e-08,-3.2976e-06,2.57625e-08,7.01895e-12,1
10,23,0.0820312,0.183594,1,3.05401e-08,0,0,-2.64216e-06,2.06418e-08,-3.07638e-06,2.40342e-08,1.33875e-11,1
11,23,0.0898438,0.183594,1,2.77054e-08,0,0,-2.44908e-06,1.91335e-08,-2.84861e-06,2.22548e-08,2.52202e-11,1
12,23,0.0976562,0.183594,1,2.4955e-08,0,0,-2.25289e-06,1.76007e-08,-2.61812e-06,2.04541e-08,4.69259e-11,1
13,23,0.105469,0.183594,1,2.23181e-08,0,0,-2.05676e-06,1.60684e-08,-2.38849e-06,1.866e-08,8.62365e-11,1
14,23,0.113281,0.183594,1,1.98185e-08,0,0,-1.86359e-06,1.45593e-08,-2.16293e-06,1.68979e-08,1.56524e-10,1
15,23,0.121094,0.183594,1,1.74745e-08,0,0,-1.67592e-06,1.30931e-08,-1.94428e-06,1.51896e-08,2.80595e-10,1
16,23,0.128906,0.183594,1,1.52991e-08,0,0,-1.49592e-06,1.16869e-08,-1.73493e-06,1.35541e-08,4.96806e-10,1
17,23,0.136719,0.183594,1,1.33002e-08,0,0,-1.32534e-06,1.03542e-08,-1.53682e-06,1.20064e-08,8.68753e-10,1
18,23,0.144531,0.183594,1,1.14813e-08,0,0,-1.16554e-06,9.10579e-09,-1.35143e-06,1.05581e-08,1.5004e-09,1
19,23,0.152344,0.183594,1,9.84171e-09,0,0,-1.01746e-06,7.94893e-09,-1.17978e-06,9.21706e-09,2.55927e-09,1
20,23,0.160156,0.183594,1,8.37726e-09,0,0,-8.81686e-07,6.88817e-09,-1.02249e-06,7.9882e-09,4.31142e-09,1
21,23,0.167969,0.183594,1,7.08098e-09,0,0,-7.58448e-07,5.92537e-09,-8.79779e-07,6.87327e-09,7.17326e-09,1
22,23,0.175781,0.183594,1,5.94361e-09,0,0,-6.47688e-07,5.06006e-09,-7.51545e-07,5.87144e-09,1.17869e-08,1
23,23,0.183594,0.183594,1,4.95426e-09,0,0,-5.49093e-07,4.28979e-09,-6.37401e-07,4.9797e-09,1.9128e-08,1
24,23,0.191406,0.183594,1,4.10097e-09,0,0,-4.62143e-07,3.6105e-09,-5.36731e-07,4.19321e-09,3.06562e-08,1
25,23,0.199219,0.183594,1,3.37116e-09,0,0,-3.86163e-07,3.0169e-09,-4.4874e-07,3.50578e-09,4.85227e-08,1
26,23,0.207031,0.183594,1,2.75209e-09,0,0,-3.20359e-07,2.5028e-09,-3.72509e-07,2.91022e-09,7.5848e-08,1
27,23,0.214844,0.183594,1,2.23123e-09,0,0,-2.63868e-07,2.06147e-09,-3.07037e-07,2.39872e-09,1.17088e-07,1
28,23,0.222656,0.183594,1,1.79651e-09,0,0,-2.15789e-07,1.68585e-09,-2.51284e-07,1.96316e-09,1.78502e-07,1
29,23,0.230469,0.183594,1,1.43657e-09,0,0,-1.75217e-07,1.36888e-09,-2.04206e-07,1.59536e-09,2.6874e-07,1
30,23,0.238281,0.183594,1,1.14088e-09,0,0,-1.41266e-07,1.10364e-09,-1.64783e-07,1.28736e-09,3.99554e-07,1
31,23,0.246094,0.183594,1,8.99859e-10,0,0,-1.13089e-07,8.83508e-10,-1.32038e-07,1.03155e-09,5.86634e-07,1
32,23,0.253906,0.183594,1,7.04918e-10,0,0,-8.98952e-08,7.02306e-10,-1.05061e-07,8.2079e-10,8.50554e-07,1
33,23,0.261719,0.183594,1,5.48453e-10,0,0,-7.09568e-08,5.5435e-10,-8.30133e-08,6.48541e-10,1.21779e-06,1
34,23,0.269531,0.183594,1,4.2382e-10,0,0,-5.56165e-08,4.34504e-10,-6.51362e-08,5.08877e-10,1.72176e-06,1
35,23,0.277344,0.183594,1,3.25289e-10,0,0,-4.32886e-08,3.38192e-10,-5.07547e-08,3.96521e-10,2.40379e-06,1
36,23,0.285156,0.183594,1,2.47977e-10,0,0,-3.34588e-08,2.61397e-10,-3.9275e-08,3.06836e-10,3.31387e-06,1
37,23,0.292969,0.183594,1,1.87764e-10,0,0,-2.56817e-08,2.00638e-10,-3.0182e-08,2.35797e-10,4.5111e-06,1
38,23,0.300781,0.183594,1,1.41215e-10,0,0,-1.9576e-08,1.52938e-10,-2.30348e-08,1.79959e-10,6.06359e-06,1
39,23,0.308594,0.183594,1,1.05493e-10,0,0,-1.48192e-08,1.15775e-10,-1.74593e-08,1.36401e-10,8.04763e-06,1
40,23,0.316406,0.183594,1,7.82796e-11,0,0,-1.11409e-08,8.70386e-11,-1.31428e-08,1.02678e-10,1.0546e-05,1
41,23,0.324219,0.183594,1,5.76966e-11,0,0,-8.31818e-09,6.49858e-11,-9.82586e-09,7.67645e-11,1.36452e-05,1
42,23,0.332031,0.183594,1,4.22422e-11,0,0,-6.16816e-09,4.81888e-11,-7.29604e-09,5.70003e-11,1.74314e-05,1
43,23,0.339844,0.183594,1,3.07218e-11,0,0,-4.54263e-09,3.54893e-11,-5.38071e-09,4.20368e-11,2.19853e-05,1
44,23,0.347656,0.183594,1,2.21955e-11,0,0,-3.3227e-09,2.59586e-11,-3.94123e-09,3.07909e-11,2.73761e-05,1
45,23,0.355469,0.183594,1,1.59281e-11,0,0,-2.41397e-09,1.88592e-11,-2.86739e-09,2.24015e-11,3.36537e-05,1
46,23,0.363281,0.183594,1,1.1356e-11,0,0,-1.74175e-09,1.36074e-11,-2.07201e-09,1.61876e-11,4.08418e-05,1
47,23,0.371094,0.183594,1,8.04332e-12,0,0,-1.24833e-09,9.75259e-12,-1.48715e-09,1.16184e-11,4.89293e-05,1
48,23,0.378906,0.183594,1,5.65905e-12,0,0,-8.88643e-10,6.94252e-12,-1.06024e-09,8.28316e-12,5.78644e-05,1
49,23,0.386719,0.183594,1,3.95717e-12,0,0,-6.28236e-10,4.9081e-12,-7.50816e-10,5.86575e-12,6.75479e-05,1
50,23,0.394531,0.183594,1,2.74832e-12,0,0,-4.41217e-10,3.44701e-12,-5.28085e-10,4.12567e-12,7.78307e-05,1
51,23,0.402344,0.183594,1,1.89839e-12,0,0,-3.07784e-10,2.40456e-12,-3.68993e-10,2.88276e-12,8.8513e-05,1
52,23,0.410156,0.183594,1,1.30327e-12,0,0,-2.13282e-10,1.66627e-12,-2.5607e-10,2.00055e-12,9.93475e-05,1
53,23,0.417969,0.183594,1,8.89785e-13,0,0,-1.46813e-10,1.14698e-12,-1.76498e-10,1.37889e-12,0.000110046,1
54,23,0.425781,0.183594,1,6.04388e-13,0,0,-1.0034e-10,7.83907e-13,-1.20878e-10,9.4436e-13,0.00012029,1
55,23,0.433594,0.183594,1,4.09945e-13,0,0,-6.79875e-11,5.31152e-13,-8.22045e-11,6.42223e-13,0.000129746,1
56,23,0.441406,0.183594,1,2.76906e-13,0,0,-4.59362e-11,3.58877e-13,-5.54906e-11,4.33521e-13,0.00013808,1
57,23,0.449219,0.183594,1,1.89194e-13,0,0,-3.06627e-11,2.39552e-13,-3.71932e-11,2.90572e-13,0.000144978,1
58,23,0.457031,0.183594,1,1.29233e-13,0,0,-2.02828e-11,1.5846e-13,-2.47331e-11,1.93227e-13,0.000150163,1
59,23,0.464844,0.183594,1,9.17186e-14,0,0,-1.31854e-11,1.03011e-13,-1.63085e-11,1.2741e-13,0.000153416,1
60,23,0.472656,0.183594,1,6.72507e-14,0,0,-8.4372e-12,6.59156e-14,-1.06443e-11,8.31588e-14,0.000154584,1
61,23,0.480469,0.183594,1,5.59562e-14,0,0,-5.30414e-12,4.14386e-14,-6.7646e-12,5.28484e-14,0.000153598,1
62,23,0.488281,0.183594,1,5.086e-14,0,0,-3.17239e-12,2.47843e-14,-4.2e-12,3.28125e-14,0.000150476,1
63,23,0.496094,0.183594,1,5.13799e-14,0,0,-1.19107e-12,9.3052e-15,-2.42371e-12,1.89352e-14,0.00014532,1
64,23,0.503906,0.183594,1,5.73043e-14,0,0,5.45456e-13,4.26137e-15,-1.06483e-12,8.319e-15,0.000138317,1
65,23,0.511719,0.183594,1,7.3558e-14,0,0,2.40873e-12,1.88182e-14,2.44645e-14,1.91129e-16,0.00012972,1
66,23,0.519531,0.183594,1,1.00115e-13,0,0,4.70619e-12,3.67671e-14,1.11076e-12,8.67783e-15,0.00011984,1
67,23,0.527344,0.183594,1,1.46591e-13,0,0,7.4222e-12,5.79859e-14,2.30454e-12,1.80042e-14,0.000109022,1
68,23,0.535156,0.183594,1,2.20409e-13,0,0,1.16189e-11,9.07723e-14,3.75771e-12,2.93571e-14,9.76281e-05,1
69,23,0.542969,0.183594,1,3.34222e-13,0,0,1.77917e-11,1.38997e-13,5.86428e-12,4.58147e-14,8.6016e-05,1
70,23,0.550781,0.183594,1,5.0978e-13,0,0,2.66642e-11,2.08314e-13,8.75914e-12,6.84308e-14,7.45214e-05,1
71,23,0.558594,0.183594,1,7.74808e-13,0,0,3.93926e-11,3.07755e-13,1.25292e-11,9.78844e-14,6.34422e-05,1
72,23,0.566406,0.183594,1,1.17384e-12,0,0,5.71351e-11,4.46368e-13,1.75745e-11,1.37301e-13,5.30267e-05,1
73,23,0.574219,0.183594,1,1.76676e-12,0,0,8.22811e-11,6.42821e-13,2.40628e-11,1.87991e-13,4.34662e-05,1
74,23,0.582031,0.183594,1,2.63661e-12,0,0,1.17064e-10,9.14566e-13,3.22702e-11,2.52111e-13,3.48926e-05,1
75,23,0.589844,0.183594,1,3.90807e-12,0,0,1.64687e-10,1.28662e-12,4.223e-11,3.29922e-13,2.73792e-05,1
76,23,0.597656,0.183594,1,5.74565e-12,0,0,2.29119e-10,1.78999e-12,5.36895e-11,4.1945e-13,2.09458e-05,1
77,23,0.605469,0.183594,1,8.37787e-12,0,0,3.15187e-10,2.4624e-12,6.58927e-11,5.14787e-13,1.55661e-05,1
78,23,0.613281,0.183594,1,1.21193e-11,0,0,4.28326e-10,3.34629e-12,7.71992e-11,6.03119e-13,1.1177e-05,1
79,23,0.621094,0.183594,1,1.7388e-11,0,0,5.75364e-10,4.49503e-12,8.45821e-11,6.60798e-13,7.68827e-06,1
80,23,0.628906,0.183594,1,2.4746e-11,0,0,7.63336e-10,5.96356e-12,8.29017e-11,6.4767e-13,4.99279e-06,1
81,23,0.636719,0.183594,1,3.49314e-11,0,0,9.99364e-10,7.80753e-12,6.37229e-11,4.97836e-13,2.97523e-06,1
82,23,0.644531,0.183594,1,4.89126e-11,0,0,1.29053e-09,1.00823e-11,1.41617e-11,1.10638e-13,1.51985e-06,1
83,23,0.652344,0.183594,1,6.79333e-11,0,0,1.64204e-09,1.28285e-11,-8.5205e-11,6.65664e-13,5.1653e-07,1
84,23,0.660156,0.183594,1,9.35929e-11,0,0,2.05584e-09,1.60612e-11,-2.62767e-10,2.05287e-12,-1.34879e-07,1
85,23,0.667969,0.183594,1,1.27909e-10,0,0,2.52911e-09,1.97586e-11,-5.58932e-10,4.36666e-12,-5.21897e-07,1
86,23,0.675781,0.183594,1,1.73407e-10,0,0,3.04968e-09,2.38256e-11,-1.03027e-09,8.049e-12,-7.18167e-07,1
87,23,0.683594,0.183594,1,2.33211e-10,0,0,3.59413e-09,2.80792e-11,-1.75414e-09,1.37042e-11,-7.83417e-07,1
88,23,0.691406,0.183594,1,3.11132e-10,0,0,4.12126e-09,3.21973e-11,-2.83482e-09,2.21471e-11,-7.643e-07,1
89,23,0.699219,0.183594,1,4.11791e-10,0,0,4.56633e-09,3.56745e-11,-4.41034e-09,3.44558e-11,-6.95822e-07,1
90,23,0.707031,0.183594,1,5.40684e-10,0,0,4.83438e-09,3.77686e-11,-6.66016e-09,5.20325e-11,-6.03089e-07,1
91,23,0.714844,0.183594,1,7.04294e-10,0,0,4.7911e-09,3.74305e-11,-9.81449e-09,7.66757e-11,-5.03153e-07,1
92,23,0.722656,0.183594,1,9.10162e-10,0,0,4.25263e-09,3.32237e-11,-1.41635e-08,1.10652e-10,-4.06795e-07,1
93,23,0.730469,0.183594,1,1.16693e-09,0,0,2.9766e-09,2.32547e-11,-2.00678e-08,1.5678e-10,-3.20126e-07,1
94,23,0.738281,0.183594,1,1.48435e-09,0,0,6.49377e-10,5.07326e-12,-2.79681e-08,2.185e-10,-2.45957e-07,1
95,23,0.746094,0.183594,1,1.87329e-09,0,0,-3.12421e-09,2.44079e-11,-3.83951e-08,2.99962e-10,-1.84903e-07,1
96,23,0.753906,0.183594,1,2.34562e-09,0,0,-8.83086e-09,6.89911e-11,-5.19778e-08,4.06076e-10,-1.36233e-07,1
97,23,0.761719,0.183594,1,2.91408e-09,0,0,-1.70593e-08,1.33276e-10,-6.94491e-08,5.42571e-10,-9.84948e-08,1
98,23,0.769531,0.183594,1,3.59206e-09,0,0,-2.85056e-08,2.227e-10,-9.16491e-08,7.16008e-10,-6.9946e-08,1
99,23,0.777344,0.183594,1,4.39331e-09,0,0,-4.39763e-08,3.43565e-10,-1.19524e-07,9.33779e-10,-4.88278e-08,1
100,23,0.785156,0.183594,1,5.33156e-09,0,0,-6.43869e-08,5.03023e-10,-1.54118e-07,1.20405e-09,-3.35273e-08,1
101,23,0.792969,0.183594,1,6.42004e-09,0,0,-9.07539e-08,7.09015e-10,-1.96563e-07,1.53565e-09,-2.26559e-08,1
102,23,0.800781,0.183594,1,7.67097e-09,0,0,-1.24181e-07,9.70166e-10,-2.48055e-07,1.93793e-09,-1.5073e-08,1
103,23,0.808594,0.183594,1,9.09493e-09,0,0,-1.65837e-07,1.2956e-09,-3.09828e-07,2.42053e-09,-9.87669e-09,1
104,23,0.816406,0.183594,1,1.07002e-08,0,0,-2.16922e-07,1.6947e-09,-3.83118e-07,2.99311e-09,-6.37599e-09,1
105,23,0.824219,0.183594,1,1.24921e-08,0,0,-2.78635e-07,2.17683e-09,-4.69116e-07,3.66497e-09,-4.05623e-09,1
106,23,0.832031,0.183594,1,1.44724e-08,0,0,-3.52119e-07,2.75093e-09,-5.68919e-07,4.44468e-09,-2.54351e-09,1
107,23,0.839844,0.183594,1,1.66383e-08,0,0,-4.38415e-07,3.42512e-09,-6.83469e-07,5.3396e-09,-1.5724e-09,1
108,23,0.847656,0.183594,1,1.89824e-08,0,0,-5.38397e-07,4.20622e-09,-8.13491e-07,6.3554e-09,-9.58492e-10,1
109,23,0.855469,0.183594,1,2.1492e-08,0,0,-6.5271e-07,5.09929e-09,-9.59433e-07,7.49557e-09,-5.762e-10,1
110,23,0.863281,0.183594,1,2.41484e-08,0,0,-7.8171e-07,6.10711e-09,-1.12139e-06,8.7609e-09,-3.41645e-10,1
111,23,0.871094,0.183594,1,2.69276e-08,0,0,-9.25405e-07,7.22972e-09,-1.29908e-06,1.0149e-08,-1.99822e-10,1
112,23,0.878906,0.183594,1,2.97995e-08,0,0,-1.08339e-06,8.46402e-09,-1.49173e-06,1.16541e-08,-1.15299e-10,1
113,23,0.886719,0.183594,1,3.27289e-08,0,0,-1.25484e-06,9.80341e-09,-1.69811e-06,1.32664e-08,-6.56391e-11,1
114,23,0.894531,0.183594,1,3.56756e-08,0,0,-1.43841e-06,1.12376e-08,-1.91645e-06,1.49723e-08,-3.68714e-11,1
115,23,0.902344,0.183594,1,3.85954e-08,0,0,-1.63231e-06,1.27524e-08,-2.1445e-06,1.67539e-08,-2.04381e-11,1
116,23,0.910156,0.183594,1,4.14413e-08,0,0,-1.83424e-06,1.433e-08,-2.37947e-06,1.85896e-08,-1.11801e-11,1
117,23,0.917969,0.183594,1,4.41642e-08,0,0,-2.04147e-06,1.5949e-08,-2.61815e-06,2.04543e-08,-6.03574e-12,1
118,23,0.925781,0.183594,1,4.67147e-08,0,0,-2.25087e-06,1.75849e-08,-2.85689e-06,2.23195e-08,-3.21604e-12,1
119,23,0.933594,0.183594,1,4.90446e-08,0,0,-2.45895e-06,1.92106e-08,-3.09177e-06,2.41545e-08,-1.69138e-12,1
120,23,0.941406,0.183594,1,5.11082e-08,0,0,-2.66203e-06,2.07971e-08,-3.31864e-06,2.59269e-08,-8.78028e-13,1
121,23,0.949219,0.183594,1,5.28637e-08,0,0,-2.85628e-06,2.23147e-08,-3.53326e-06,2.76036e-08,-4.49929e-13,1
122,23,0.957031,0.183594,1,5.4275e-08,0,0,-3.03785e-06,2.37332e-08,-3.73144e-06,2.91519e-08,-2.27596e-13,1
123,23,0.964844,0.183594,1,5.53127e-08,0,0,-3.20302e-06,2.50236e-08,-3.90917e-06,3.05404e-08,-1.13655e-13,1
124,23,0.972656,0.183594,1,5.59551e-08,0,0,-3.34832e-06,2.61587e-08,-4.06275e-06,3.17403e-08,-5.60309e-14,1
125,23,0.980469,0.183594,1,5.6189e-08,0,0,-3.47064e-06,2.71144e-08,-4.18893e-06,3.2726e-08,-2.72708e-14,1
126,23,0.988281,0.183594,1,5.60101e-08,0,0,-3.56735e-06,2.787e-08,-4.285e-06,3.34765e-08,-1.31042e-14,1
127,23,0.996094,0.183594,1,5.54233e-08,0,0,-3.6364e-06,2.84094e-08,-4.34892e-06,3.39759e-08,-6.21697e-15,1
0,24,0.00390625,0.191406,1,3.39193e-08,0,0,-2.33156e-06,1.82153e-08,-2.78649e-06,2.17695e-08,1.95e-14,1
1,24,0.0117188,0.191406,1,3.30646e-08,0,0,-2.33608e-06,1.82506e-08,-2.78192e-06,2.17337e-08,4.15698e-14,1
2,24,0.0195312,0.191406,1,3.19971e-08,0,0,-2.32178e-06,1.81389e-08,-2.75595e-06,2.15309e-08,8.75296e-14,1
3,24,0.0273438,0.191406,1,3.07395e-08,0,0,-2.28913e-06,1.78838e-08,-2.70927e-06,2.11662e-08,1.82039e-13,1
4,24,0.0351562,0.191406,1,2.93175e-08,0,0,-2.23905e-06,1.74925e-08,-2.64304e-06,2.06487e-08,3.73943e-13,1
5,24,0.0429688,0.191406,1,2.77594e-08,0,0,-2.1728e-06,1.6975e-08,-2.5588e-06,1.99907e-08,7.58711e-13,1
6,24,0.0507812,0.191406,1,2.60946e-08,0,0,-2.092e-06,1.63438e-08,-2.45848e-06,1.92068e-08,1.52046e-12,1
7,24,0.0585938,0.191406,1,2.43533e-08,0,0,-1.99853e-06,1.56136e-08,-2.34425e-06,1.83145e-08,3.00953e-12,1
8,24,0.0664062,0.191406,1,2.2565e-08,0,0,-1.89447e-06,1.48005e-08,-2.21852e-06,1.73322e-08,5.88364e-12,1
9,24,0.0742188,0.191406,1,2.07584e-08,0,0,-1.782e-06,1.39219e-08,-2.0838e-06,1.62797e-08,1.1361e-11,1
10,24,0.0820312,0.191406,1,1.896e-08,0,0,-1.66338e-06,1.29951e-08,-1.94265e-06,1.51769e-08,2.16673e-11,1
11,24,0.0898438,0.191406,1,1.71939e-08,0,0,-1.54083e-06,1.20377e-08,-1.79758e-06,1.40436e-08,4.08142e-11,1
12,24,0.0976562,0.191406,1,1.54814e-08,0,0,-1.41648e-06,1.10663e-08,-1.65102e-06,1.28986e-08,7.59335e-11,1
13,24,0.105469,0.191406,1,1.38405e-08,0,0,-1.29236e-06,1.00965e-08,-1.5052e-06,1.17594e-08,1.3953e-10,1
14,24,0.113281,0.191406,1,1.22859e-08,0,0,-1.17025e-06,9.14258e-09,-1.36216e-06,1.06419e-08,2.5323e-10,1
15,24,0.121094,0.191406,1,1.08288e-08,0,0,-1.05176e-06,8.21688e-09,-1.22366e-06,9.55987e-09,4.53909e-10,1
16,24,0.128906,0.191406,1,9.47722e-09,0,0,-9.38231e-07,7.32993e-09,-1.09121e-06,8.52505e-09,8.03577e-10,1
17,24,0.136719,0.191406,1,8.23595e-09,0,0,-8.30753e-07,6.49026e-09,-9.65992e-07,7.54681e-09,1.40504e-09,1
18,24,0.144531,0.191406,1,7.10698e-09,0,0,-7.30156e-07,5.70434e-09,-8.48928e-07,6.63225e-09,2.42633e-09,1
19,24,0.152344,0.191406,1,6.0898e-09,0,0,-6.37022e-07,4.97673e-09,-7.40645e-07,5.78629e-09,4.13817e-09,1
20,24,0.160156,0.191406,1,5.1817e-09,0,0,-5.51696e-07,4.31012e-09,-6.41504e-07,5.01175e-09,6.97042e-09,1
21,24,0.167969,0.191406,1,4.37825e-09,0,0,-4.74312e-07,3.70556e-09,-5.51632e-07,4.30963e-09,1.15958e-08,1
22,24,0.175781,0.191406,1,3.67362e-09,0,0,-4.04818e-07,3.16264e-09,-4.70944e-07,3.67925e-09,1.90514e-08,1
23,24,0.183594,0.191406,1,3.06097e-09,0,0,-3.43002e-07,2.67971e-09,-3.99179e-07,3.11859e-09,3.09127e-08,1
24,24,0.191406,0.191406,1,2.53281e-09,0,0,-2.88528e-07,2.25412e-09,-3.35934e-07,2.62449e-09,4.95367e-08,1
25,24,0.199219,0.191406,1,2.08128e-09,0,0,-2.40959e-07,1.88249e-09,-2.80697e-07,2.19294e-09,7.83954e-08,1
26,24,0.207031,0.191406,1,1.69843e-09,0,0,-1.99789e-07,1.56085e-09,-2.32877e-07,1.81935e-09,1.22525e-07,1
27,24,0.214844,0.191406,1,1.37646e-09,0,0,-1.6447e-07,1.28492e-09,-1.91835e-07,1.49871e-09,1.89115e-07,1
28,24,0.222656,0.191406,1,1.10785e-09,0,0,-1.3443e-07,1.05024e-09,-1.56911e-07,1.22587e-09,2.88262e-07,1
29,24,0.230469,0.191406,1,8.85547e-10,0,0,-1.09097e-07,8.52318e-10,-1.27441e-07,9.95636e-10,4.33916e-07,1
30,24,0.238281,0.191406,1,7.03001e-10,0,0,-8.79106e-08,6.86802e-10,-1.0278e-07,8.02965e-10,6.45022e-07,1
31,24,0.246094,0.191406,1,5.54273e-10,0,0,-7.03391e-08,5.49524e-10,-8.23096e-08,6.43044e-10,9.46867e-07,1
32,24,0.253906,0.191406,1,4.3403e-10,0,0,-5.58837e-08,4.36591e-10,-6.54561e-08,5.11376e-10,1.3726e-06,1
33,24,0.261719,0.191406,1,3.3756e-10,0,0,-4.40875e-08,3.44434e-10,-5.16908e-08,4.03834e-10,1.96485e-06,1
34,24,0.269531,0.191406,1,2.60748e-10,0,0,-3.45381e-08,2.69829e-10,-4.05366e-08,3.16692e-10,2.77743e-06,1
35,24,0.277344,0.191406,1,2.00051e-10,0,0,-2.68685e-08,2.0991e-10,-3.15691e-08,2.46634e-10,3.87683e-06,1
36,24,0.285156,0.191406,1,1.52444e-10,0,0,-2.07568e-08,1.62162e-10,-2.44154e-08,1.90745e-10,5.34345e-06,1
37,24,0.292969,0.191406,1,1.15383e-10,0,0,-1.5924e-08,1.24406e-10,-1.87525e-08,1.46504e-10,7.27228e-06,1
38,24,0.300781,0.191406,1,8.67445e-11,0,0,-1.21319e-08,9.47808e-11,-1.4304e-08,1.1175e-10,9.77271e-06,1
39,24,0.308594,0.191406,1,6.47749e-11,0,0,-9.17912e-09,7.17119e-11,-1.0836e-08,8.46561e-11,1.29672e-05,1
40,24,0.316406,0.191406,1,4.80462e-11,0,0,-6.89735e-09,5.38856e-11,-8.15255e-09,6.36918e-11,1.69884e-05,1
41,24,0.324219,0.191406,1,3.53986e-11,0,0,-5.14724e-09,4.02128e-11,-6.0918e-09,4.75922e-11,2.19749e-05,1
42,24,0.332031,0.191406,1,2.59069e-11,0,0,-3.81485e-09,2.98035e-11,-4.52091e-09,3.53196e-11,2.80644e-05,1
43,24,0.339844,0.191406,1,1.8834e-11,0,0,-2.80805e-09,2.19379e-11,-3.33232e-09,2.60337e-11,3.53858e-05,1
44,24,0.347656,0.191406,1,1.36029e-11,0,0,-2.05297e-09,1.60388e-11,-2.43956e-09,1.90591e-11,4.40485e-05,1
45,24,0.355469,0.191406,1,9.75687e-12,0,0,-1.49065e-09,1.16457e-11,-1.77388e-09,1.38584e-11,5.41316e-05,1
46,24,0.363281,0.191406,1,6.95472e-12,0,0,-1.07508e-09,8.39909e-12,-1.28115e-09,1.0009e-11,6.56707e-05,1
47,24,0.371094,0.191406,1,4.92381e-12,0,0,-7.7005e-10,6.01602e-12,-9.19045e-10,7.18004e-12,7.86462e-05,1
48,24,0.378906,0.191406,1,3.46355e-12,0,0,-5.47926e-10,4.28067e-12,-6.54855e-10,5.11606e-12,9.2972e-05,1
49,24,0.386719,0.191406,1,2.42145e-12,0,0,-3.87231e-10,3.02524e-12,-4.63508e-10,3.62116e-12,0.000108486,1
50,24,0.394531,0.191406,1,1.68217e-12,0,0,-2.71841e-10,2.12376e-12,-3.25814e-10,2.54542e-12,0.000124947,1
