i,j,x,y,Bx,By,Bz,psi,divB_centered,normDivB_centered,divB_fv,normDivB_fv,divB_analytic_initial,Bmag
116,14,0.910156,0.113281,1.00146,0.000207463,0,0,-0.000288328,2.24928e-06,4.68382e-07,3.65389e-09,-6.85635e-14,1.00146
117,14,0.917969,0.113281,1.00151,0.000235559,0,0,-0.000284357,2.21818e-06,4.78471e-07,3.7324e-09,-3.71956e-14,1.00151
118,14,0.925781,0.113281,1.00156,0.000265054,0,0,-0.000280806,2.19037e-06,4.87765e-07,3.80471e-09,-1.99096e-14,1.00156
119,14,0.933594,0.113281,1.00161,0.000295923,0,0,-0.000277688,2.16595e-06,4.9624e-07,3.87064e-09,-1.05158e-14,1.00161
120,14,0.941406,0.113281,1.00165,0.000328146,0,0,-0.000275011,2.14498e-06,5.03877e-07,3.93004e-09,-5.48098e-15,1.00165
121,14,0.949219,0.113281,1.00169,0.000361711,0,0,-0.00027278,2.12749e-06,5.10656e-07,3.98276e-09,-2.81931e-15,1.00169
122,14,0.957031,0.113281,1.00173,0.00039661,0,0,-0.000270996,2.1135e-06,5.16563e-07,4.02868e-09,-1.43127e-15,1.00173
123,14,0.964844,0.113281,1.00176,0.000432843,0,0,-0.000269659,2.103e-06,5.21582e-07,4.06768e-09,-7.17163e-16,1.00176
124,14,0.972656,0.113281,1.0018,0.000470412,0,0,-0.000268762,2.09594e-06,5.25702e-07,4.09969e-09,-3.54693e-16,1.0018
125,14,0.980469,0.113281,1.00182,0.000509325,0,0,-0.000268299,2.09227e-06,5.28913e-07,4.12461e-09,-1.73159e-16,1.00182
126,14,0.988281,0.113281,1.00185,0.000549593,0,0,-0.000269028,2.0979e-06,5.31207e-07,4.14239e-09,-8.34479e-17,1.00185
127,14,0.996094,0.113281,1.00187,0.000591232,0,0,-0.000268637,2.0948e-06,-1.00178e-06,7.81179e-09,-3.96989e-17,1.00187
0,15,0.00390625,0.121094,1.00194,0.000612747,0,0,-0.000266583,2.07865e-06,2.04174e-06,1.59202e-08,1.63503e-16,1.00194
1,15,0.0117188,0.121094,1.00196,0.00065997,0,0,-0.000268693,2.09506e-06,5.30019e-07,4.13268e-09,3.4877e-16,1.00196
2,15,0.0195312,0.121094,1.00197,0.000708618,0,0,-0.000270456,2.10878e-06,5.28621e-07,4.12172e-09,7.3484e-16,1.00197
3,15,0.0273438,0.121094,1.00199,0.00075872,0,0,-0.000272606,2.12551e-06,5.26295e-07,4.10353e-09,1.52928e-15,1.00199
4,15,0.0351562,0.121094,1.002,0.000810304,0,0,-0.000275115,2.14506e-06,5.23046e-07,4.07816e-09,3.14354e-15,1.002
5,15,0.0429688,0.121094,1.002,0.000863402,0,0,-0.000277955,2.16718e-06,5.18884e-07,4.04567e-09,6.38245e-15,1.002
6,15,0.0507812,0.121094,1.00201,0.000918041,0,0,-0.000281092,2.19163e-06,5.13816e-07,4.00614e-09,1.27994e-14,1.00201
7,15,0.0585938,0.121094,1.00201,0.000974251,0,0,-0.000284491,2.21813e-06,5.07857e-07,3.95967e-09,2.53529e-14,1.00201
8,15,0.0664062,0.121094,1.00201,0.00103206,0,0,-0.000288111,2.24635e-06,5.0102e-07,3.90637e-09,4.96018e-14,1.00201
9,15,0.0742188,0.121094,1.00201,0.00109149,0,0,-0.000291907,2.27596e-06,4.93321e-07,3.84636e-09,9.5851e-14,1.00201
10,15,0.0820312,0.121094,1.002,0.00115257,0,0,-0.00029583,2.30656e-06,4.84781e-07,3.77979e-09,1.82947e-13,1.002
11,15,0.0898438,0.121094,1.00199,0.00121531,0,0,-0.000299824,2.33772e-06,4.75418e-07,3.70683e-09,3.44889e-13,1.00199
12,15,0.0976562,0.121094,1.00198,0.00127972,0,0,-0.000303829,2.36898e-06,4.65256e-07,3.62764e-09,6.42183e-13,1.00198
13,15,0.105469,0.121094,1.00196,0.00134582,0,0,-0.000307777,2.3998e-06,4.5432e-07,3.54242e-09,1.18103e-12,1.00196
14,15,0.113281,0.121094,1.00194,0.00141361,0,0,-0.000311595,2.42962e-06,4.42635e-07,3.45138e-09,2.14528e-12,1.00194
15,15,0.121094,0.121094,1.00192,0.00148308,0,0,-0.000315202,2.45779e-06,4.3023e-07,3.35473e-09,3.84881e-12,1.00192
16,15,0.128906,0.121094,1.00189,0.00155422,0,0,-0.000318507,2.48363e-06,4.17135e-07,3.2527e-09,6.82e-12,1.0019
17,15,0.136719,0.121094,1.00187,0.001627,0,0,-0.000321414,2.50637e-06,4.03381e-07,3.14554e-09,1.19359e-11,1.00187
18,15,0.144531,0.121094,1.00183,0.00170139,0,0,-0.000323816,2.52518e-06,3.89002e-07,3.03351e-09,2.0632e-11,1.00183
19,15,0.152344,0.121094,1.0018,0.00177734,0,0,-0.000325598,2.53916e-06,3.74033e-07,2.91688e-09,3.52237e-11,1.0018
20,15,0.160156,0.121094,1.00176,0.0018548,0,0,-0.000326634,2.54734e-06,3.58509e-07,2.79593e-09,5.93929e-11,1.00176
21,15,0.167969,0.121094,1.00172,0.0019337,0,0,-0.000326791,2.54867e-06,3.42468e-07,2.67094e-09,9.89097e-11,1.00172
22,15,0.175781,0.121094,1.00167,0.00201394,0,0,-0.000325923,2.54203e-06,3.25948e-07,2.54222e-09,1.62684e-10,1.00167
23,15,0.183594,0.121094,1.00162,0.00209542,0,0,-0.000323879,2.52621e-06,3.0899e-07,2.41008e-09,2.6427e-10,1.00162
24,15,0.191406,0.121094,1.00156,0.00217802,0,0,-0.000320494,2.49994e-06,2.91635e-07,2.27483e-09,4.2398e-10,1.00157
25,15,0.199219,0.121094,1.00151,0.00226159,0,0,-0.000315598,2.4619e-06,2.73923e-07,2.1368e-09,6.71794e-10,1.00151
26,15,0.207031,0.121094,1.00144,0.00234598,0,0,-0.000309013,2.41068e-06,2.55898e-07,1.99632e-09,1.05127e-09,1.00145
27,15,0.214844,0.121094,1.00138,0.002431,0,0,-0.000300554,2.34484e-06,2.37604e-07,1.85373e-09,1.62471e-09,1.00138
28,15,0.222656,0.121094,1.00131,0.00251645,0,0,-0.000290031,2.26291e-06,2.19084e-07,1.70936e-09,2.47982e-09,1.00131
29,15,0.230469,0.121094,1.00123,0.00260209,0,0,-0.000277253,2.16337e-06,2.00383e-07,1.56357e-09,3.73802e-09,1.00123
30,15,0.238281,0.121094,1.00115,0.00268768,0,0,-0.00026203,2.04475e-06,1.81547e-07,1.4167e-09,5.56461e-09,1.00115
31,15,0.246094,0.121094,1.00107,0.00277293,0,0,-0.000244172,1.90555e-06,1.62619e-07,1.26911e-09,8.1808e-09,1.00107
32,15,0.253906,0.121094,1.00098,0.00285754,0,0,-0.000223499,1.74438e-06,1.43647e-07,1.12114e-09,1.18774e-08,1.00098
33,15,0.261719,0.121094,1.00088,0.00294118,0,0,-0.000199842,1.55988e-06,1.24676e-07,9.73166e-10,1.70296e-08,1.00089
34,15,0.269531,0.121094,1.00079,0.0030235,0,0,-0.000173048,1.35087e-06,1.05751e-07,8.25527e-10,2.41125e-08,1.00079
35,15,0.277344,0.121094,1.00068,0.00310412,0,0,-0.000142984,1.1163e-06,8.69182e-08,6.78581e-10,3.37155e-08,1.00069
36,15,0.285156,0.121094,1.00058,0.00318263,0,0,-0.000109547,8.55333e-07,6.82228e-08,5.3268e-10,4.6554e-08,1.00058
37,15,0.292969,0.121094,1.00047,0.00325861,0,0,-7.26635e-05,5.67416e-07,4.97098e-08,3.88175e-10,6.34778e-08,1.00047
38,15,0.300781,0.121094,1.00035,0.00333161,0,0,-3.23043e-05,2.52287e-07,3.14239e-08,2.45411e-10,8.54706e-08,1.00036
39,15,0.308594,0.121094,1.00023,0.00340118,0,0,1.15156e-05,8.99443e-08,1.34089e-08,1.04732e-10,1.13641e-07,1.00024
40,15,0.316406,0.121094,1.00011,0.00346683,0,0,5.87274e-05,4.58754e-07,-4.29166e-09,3.35246e-11,1.492e-07,1.00012
41,15,0.324219,0.121094,0.999986,0.00352807,0,0,0.000109203,8.53153e-07,-2.16353e-08,1.69027e-10,1.93424e-07,0.999992
42,15,0.332031,0.121094,0.999857,0.00358442,0,0,0.000162748,1.27164e-06,-3.85801e-08,3.01449e-10,2.476e-07,0.999863
43,15,0.339844,0.121094,0.999725,0.00363536,0,0,0.000219098,1.71216e-06,-5.50856e-08,4.30472e-10,3.12956e-07,0.999731
44,15,0.347656,0.121094,0.99959,0.00368042,0,0,0.000277915,2.17208e-06,-7.11117e-08,5.55784e-10,3.90568e-07,0.999597
45,15,0.355469,0.121094,0.999454,0.00371909,0,0,0.000338783,2.64817e-06,-8.66202e-08,6.77086e-10,4.81263e-07,0.999461
46,15,0.363281,0.121094,0.999316,0.00375092,0,0,0.000401211,3.13659e-06,-1.01574e-07,7.94082e-10,5.85503e-07,0.999323
47,15,0.371094,0.121094,0.999177,0.00377545,0,0,0.000464631,3.63289e-06,-1.15936e-07,9.06491e-10,7.03274e-07,0.999184
48,15,0.378906,0.121094,0.999037,0.00379227,0,0,0.000528403,4.13209e-06,-1.29673e-07,1.01404e-09,8.33983e-07,0.999045
49,15,0.386719,0.121094,0.998898,0.003801,0,0,0.000591822,4.62868e-06,-1.42751e-07,1.11647e-09,9.76368e-07,0.998905
50,15,0.394531,0.121094,0.99876,0.00380129,0,0,0.000654129,5.11669e-06,-1.5514e-07,1.21353e-09,1.12844e-06,0.998767
51,15,0.402344,0.121094,0.998623,0.00379288,0,0,0.000714518,5.58983e-06,-1.66809e-07,1.30498e-09,1.28747e-06,0.99863
52,15,0.410156,0.121094,0.998488,0.00377553,0,0,0.000772156,6.04156e-06,-1.7773e-07,1.39061e-09,1.45002e-06,0.998495
53,15,0.417969,0.121094,0.998356,0.00374908,0,0,0.000826197,6.46524e-06,-1.87877e-07,1.47019e-09,1.61201e-06,0.998363
54,15,0.425781,0.121094,0.998228,0.00371345,0,0,0.000875798,6.85427e-06,-1.97226e-07,1.54355e-09,1.7689e-06,0.998235
55,15,0.433594,0.121094,0.998105,0.00366861,0,0,0.000920148,7.20225e-06,-2.05754e-07,1.61049e-09,1.91581e-06,0.998112
56,15,0.441406,0.121094,0.997986,0.00361464,0,0,0.000958478,7.50317e-06,-2.1344e-07,1.67086e-09,2.04784e-06,0.997993
57,15,0.449219,0.121094,0.997874,0.00355168,0,0,0.000990091,7.75152e-06,-2.20268e-07,1.7245e-09,2.16027e-06,0.997881
58,15,0.457031,0.121094,0.997769,0.00347997,0,0,0.00101438,7.94251e-06,-2.26219e-07,1.77128e-09,2.24884e-06,0.997775
59,15,0.464844,0.121094,0.99767,0.00339981,0,0,0.00103084,8.07218e-06,-2.3128e-07,1.81108e-09,2.31003e-06,0.997676
60,15,0.472656,0.121094,0.99758,0.0033116,0,0,0.00103909,8.13756e-06,-2.35439e-07,1.84382e-09,2.34125e-06,0.997586
61,15,0.480469,0.121094,0.997499,0.00321581,0,0,0.0010389,8.13672e-06,-2.38686e-07,1.8694e-09,2.34106e-06,0.997504
62,15,0.488281,0.121094,0.997427,0.00311299,0,0,0.00103017,8.0689e-06,-2.41013e-07,1.88776e-09,2.30924e-06,0.997432
63,15,0.496094,0.121094,0.997364,0.00300374,0,0,0.00101295,7.93454e-06,-2.42415e-07,1.89886e-09,2.24682e-06,0.997369
64,15,0.503906,0.121094,0.997312,0.00288874,0,0,0.000987452,7.73523e-06,-2.42888e-07,1.90267e-09,2.15604e-06,0.997316
65,15,0.511719,0.121094,0.99727,0.00276869,0,0,0.000954033,7.47376e-06,-2.42431e-07,1.89917e-09,2.0402e-06,0.997274
66,15,0.519531,0.121094,0.997238,0.00264437,0,0,0.000913183,7.15397e-06,-2.41046e-07,1.88838e-09,1.90348e-06,0.997242
67,15,0.527344,0.121094,0.997218,0.00251655,0,0,0.000865519,6.78071e-06,-2.38736e-07,1.87032e-09,1.75067e-06,0.997221
68,15,0.535156,0.121094,0.997208,0.00238605,0,0,0.000811767,6.35967e-06,-2.35507e-07,1.84504e-09,1.58689e-06,0.997211
69,15,0.542969,0.121094,0.997209,0.00225368,0,0,0.00075274,5.89722e-06,-2.31366e-07,1.8126e-09,1.41734e-06,0.997211
70,15,0.550781,0.121094,0.99722,0.00212024,0,0,0.000689318,5.40029e-06,-2.26324e-07,1.77308e-09,1.24699e-06,0.997223
71,15,0.558594,0.121094,0.997243,0.00198653,0,0,0.000622424,4.87612e-06,-2.20393e-07,1.72658e-09,1.08036e-06,0.997245
72,15,0.566406,0.121094,0.997275,0.00185334,0,0,0.000553002,4.33213e-06,-2.13588e-07,1.67321e-09,9.21345e-07,0.997277
73,15,0.574219,0.121094,0.997317,0.00172139,0,0,0.000481994,3.7757e-06,-2.05924e-07,1.61311e-09,7.73073e-07,0.997319
74,15,0.582031,0.121094,0.997369,0.00159138,0,0,0.000410314,3.21403e-06,-1.97421e-07,1.54642e-09,6.37848e-07,0.99737
75,15,0.589844,0.121094,0.99743,0.00146398,0,0,0.000338838,2.65399e-06,-1.88099e-07,1.47331e-09,5.1714e-07,0.997431
76,15,0.597656,0.121094,0.997499,0.00133977,0,0,0.000268377,2.10195e-06,-1.77981e-07,1.39396e-09,4.11641e-07,0.9975
77,15,0.605469,0.121094,0.997576,0.00121929,0,0,0.000199674,1.56374e-06,-1.6709e-07,1.30856e-09,3.21344e-07,0.997577
78,15,0.613281,0.121094,0.997661,0.00110303,0,0,0.000133383,1.0445e-06,-1.55455e-07,1.21734e-09,2.45667e-07,0.997662
79,15,0.621094,0.121094,0.997752,0.000991408,0,0,7.007e-05,5.48654e-07,-1.43101e-07,1.1205e-09,1.83581e-07,0.997753
80,15,0.628906,0.121094,0.99785,0.000884768,0,0,1.0205e-05,7.98984e-08,-1.30061e-07,1.01829e-09,1.33752e-07,0.99785
81,15,0.636719,0.121094,0.997952,0.000783405,0,0,-4.58375e-05,3.5884e-07,-1.16364e-07,9.10958e-10,9.46621e-08,0.997953
82,15,0.644531,0.121094,0.99806,0.000687548,0,0,-9.77773e-05,7.65369e-07,-1.02044e-07,7.9877e-10,6.47313e-08,0.99806
83,15,0.652344,0.121094,0.998172,0.000597368,0,0,-0.000145424,1.13821e-06,-8.71363e-08,6.81999e-10,4.24046e-08,0.998172
84,15,0.660156,0.121094,0.998287,0.000512979,0,0,-0.000188672,1.47653e-06,-7.1676e-08,5.6093e-10,2.62254e-08,0.998287
85,15,0.667969,0.121094,0.998405,0.000434443,0,0,-0.000227492,1.78012e-06,-5.57008e-08,4.35857e-10,1.48831e-08,0.998405
86,15,0.675781,0.121094,0.998526,0.000361775,0,0,-0.000261923,2.04929e-06,-3.92491e-08,3.07086e-10,7.24046e-09,0.998526
87,15,0.683594,0.121094,0.998648,0.000294946,0,0,-0.000292064,2.28484e-06,-2.23607e-08,1.74929e-10,2.34345e-09,0.998648
88,15,0.691406,0.121094,0.998771,0.000233889,0,0,-0.000318065,2.48794e-06,-5.07632e-09,3.97075e-11,-5.82774e-10,0.998771
89,15,0.699219,0.121094,0.998895,0.0001785,0,0,-0.000340116,2.66009e-06,1.25623e-08,9.82512e-11,-2.1475e-09,0.998895
90,15,0.707031,0.121094,0.99902,0.00012865,0,0,-0.00035844,2.80306e-06,3.05125e-08,2.38613e-10,-2.81429e-09,0.99902
91,15,0.714844,0.121094,0.999144,8.41817e-05,0,0,-0.000373284,2.91878e-06,4.87311e-08,3.81038e-10,-2.92368e-09,0.999144
92,15,0.722656,0.121094,0.999267,4.49198e-05,0,0,-0.000384912,3.00933e-06,6.71741e-08,5.25183e-10,-2.71641e-09,0.999267
93,15,0.730469,0.121094,0.99939,1.06719e-05,0,0,-0.000393598,3.07686e-06,8.57971e-08,6.70699e-10,-2.35518e-09,0.99939
94,15,0.738281,0.121094,0.999511,-1.8766e-05,0,0,-0.00039962,3.12356e-06,1.04555e-07,8.17236e-10,-1.94402e-09,0.999511
95,15,0.746094,0.121094,0.999631,-4.36068e-05,0,0,-0.000403254,3.15158e-06,1.23403e-07,9.64441e-10,-1.54459e-09,0.999631
96,15,0.753906,0.121094,0.999748,-6.40681e-05,0,0,-0.00040477,3.16307e-06,1.42295e-07,1.11196e-09,-1.18928e-09,0.999748
97,15,0.761719,0.121094,0.999864,-8.03698e-05,0,0,-0.000404432,3.16006e-06,1.61186e-07,1.25944e-09,-8.91301e-10,0.999864
98,15,0.769531,0.121094,0.999977,-9.27316e-05,0,0,-0.000402489,3.14452e-06,1.8003e-07,1.40652e-09,-6.52164e-10,0.999977
99,15,0.777344,0.121094,1.00009,-0.00010137,0,0,-0.000399178,3.1183e-06,1.98782e-07,1.55285e-09,-4.66912e-10,1.00009
100,15,0.785156,0.121094,1.00019,-0.000106498,0,0,-0.00039472,3.08315e-06,2.17397e-07,1.69808e-09,-3.27617e-10,1.00019
101,15,0.792969,0.121094,1.0003,-0.00010832,0,0,-0.000389322,3.04066e-06,2.35829e-07,1.84186e-09,-2.25576e-10,1.0003
102,15,0.800781,0.121094,1.0004,-0.000107034,0,0,-0.000383171,2.99232e-06,2.54035e-07,1.98385e-09,-1.52559e-10,1.0004
103,15,0.808594,0.121094,1.0005,-0.000102831,0,0,-0.000376441,2.93948e-06,2.7197e-07,2.1237e-09,-1.01423e-10,1.0005
104,15,0.816406,0.121094,1.0006,-9.58877e-05,0,0,-0.000369288,2.88335e-06,2.89591e-07,2.26108e-09,-6.63225e-11,1.0006
105,15,0.824219,0.121094,1.00069,-8.63747e-05,0,0,-0.000361852,2.82503e-06,3.06856e-07,2.39567e-09,-4.26813e-11,1.00069
106,15,0.832031,0.121094,1.00078,-7.44494e-05,0,0,-0.000354259,2.7655e-06,3.23724e-07,2.52713e-09,-2.70427e-11,1.00078
107,15,0.839844,0.121094,1.00086,-6.02587e-05,0,0,-0.000346619,2.70563e-06,3.40153e-07,2.65515e-09,-1.68755e-11,1.00086
108,15,0.847656,0.121094,1.00095,-4.3938e-05,0,0,-0.000339031,2.64617e-06,3.56104e-07,2.77943e-09,-1.0375e-11,1.00095
109,15,0.855469,0.121094,1.00103,-2.56113e-05,0,0,-0.000331578,2.5878e-06,3.71539e-07,2.89968e-09,-6.28573e-12,1.00103
110,15,0.863281,0.121094,1.0011,-5.39146e-06,0,0,-0.000324335,2.53108e-06,3.8642e-07,3.01559e-09,-3.75371e-12,1.0011
111,15,0.871094,0.121094,1.00117,1.662e-05,0,0,-0.000317364,2.4765e-06,4.00712e-07,3.12689e-09,-2.20996e-12,1.00117
112,15,0.878906,0.121094,1.00124,4.03321e-05,0,0,-0.000310719,2.42448e-06,4.14381e-07,3.23333e-09,-1.28294e-12,1.00124
113,15,0.886719,0.121094,1.00131,6.56648e-05,0,0,-0.000304445,2.37537e-06,4.27392e-07,3.33463e-09,-7.34486e-13,1.00131
114,15,0.894531,0.121094,1.00137,9.25479e-05,0,0,-0.000298579,2.32945e-06,4.39716e-07,3.43057e-09,-4.14743e-13,1.00137
115,15,0.902344,0.121094,1.00143,0.000120921,0,0,-0.000293151,2.28697e-06,4.51322e-07,3.52091e-09,-2.31016e-13,1.00143
116,15,0.910156,0.121094,1.00149,0.000150733,0,0,-0.000288185,2.2481e-06,4.62183e-07,3.60543e-09,-1.26946e-13,1.00149
117,15,0.917969,0.121094,1.00154,0.000181942,0,0,-0.000283699,2.21299e-06,4.72272e-07,3.68394e-09,-6.88256e-14,1.00154
118,15,0.925781,0.121094,1.00159,0.000214515,0,0,-0.000279708,2.18174e-06,4.81565e-07,3.75624e-09,-3.6819e-14,1.00159
119,15,0.933594,0.121094,1.00164,0.000248424,0,0,-0.000276219,2.15442e-06,4.9004e-07,3.82216e-09,-1.94364e-14,1.00164
120,15,0.941406,0.121094,1.00169,0.000283652,0,0,-0.000273239,2.13109e-06,4.97676e-07,3.88155e-09,-1.01255e-14,1.00169
121,15,0.949219,0.121094,1.00173,0.000320187,0,0,-0.000270769,2.11174e-06,5.04456e-07,3.93426e-09,-5.20589e-15,1.00173
122,15,0.957031,0.121094,1.00177,0.000358024,0,0,-0.000268809,2.09637e-06,5.10362e-07,3.98017e-09,-2.64168e-15,1.00177
123,15,0.964844,0.121094,1.0018,0.000397162,0,0,-0.000267354,2.08494e-06,5.15381e-07,4.01917e-09,-1.3231e-15,1.0018
124,15,0.972656,0.121094,1.00183,0.000437609,0,0,-0.000266397,2.07742e-06,5.19501e-07,4.05117e-09,-6.54116e-16,1.00183
125,15,0.980469,0.121094,1.00186,0.000479374,0,0,-0.000265931,2.07372e-06,5.22712e-07,4.07609e-09,-3.19216e-16,1.00186
126,15,0.988281,0.121094,1.00189,0.000522472,0,0,-0.000266702,2.07967e-06,5.25006e-07,4.09386e-09,-1.5378e-16,1.00189
127,15,0.996094,0.121094,1.00192,0.000566923,0,0,-0.000266421,2.07743e-06,-9.93464e-07,7.74659e-09,-7.31337e-17,1.00192
0,16,0.00390625,0.128906,1.00198,0.000589836,0,0,-0.000264099,2.05919e-06,2.01956e-06,1.57466e-08,2.92087e-16,1.00199
1,16,0.0117188,0.128906,1.00201,0.000639819,0,0,-0.000266428,2.0773e-06,5.23438e-07,4.08118e-09,6.23014e-16,1.00201
2,16,0.0195312,0.128906,1.00202,0.00069122,0,0,-0.00026847,2.09319e-06,5.2204e-07,4.07021e-09,1.31257e-15,1.00202
3,16,0.0273438,0.128906,1.00204,0.000744073,0,0,-0.000270952,2.11251e-06,5.19715e-07,4.05202e-09,2.73141e-15,1.00204
4,16,0.0351562,0.128906,1.00205,0.000798412,0,0,-0.000273846,2.13504e-06,5.16467e-07,4.02664e-09,5.6142e-15,1.00205
5,16,0.0429688,0.128906,1.00206,0.000854274,0,0,-0.000277123,2.16058e-06,5.12304e-07,3.99416e-09,1.13979e-14,1.00206
6,16,0.0507812,0.128906,1.00206,0.000911694,0,0,-0.000280753,2.18886e-06,5.07237e-07,3.95463e-09,2.28558e-14,1.00206
7,16,0.0585938,0.128906,1.00207,0.000970706,0,0,-0.000284697,2.21961e-06,5.01279e-07,3.90815e-09,4.52689e-14,1.00207
8,16,0.0664062,0.128906,1.00207,0.00103134,0,0,-0.000288918,2.25251e-06,4.94442e-07,3.85485e-09,8.85595e-14,1.00207
9,16,0.0742188,0.128906,1.00207,0.00109364,0,0,-0.000293371,2.28724e-06,4.86744e-07,3.79485e-09,1.7112e-13,1.00207
10,16,0.0820312,0.128906,1.00206,0.00115762,0,0,-0.000298007,2.32339e-06,4.78204e-07,3.72828e-09,3.26582e-13,1.00206
11,16,0.0898438,0.128906,1.00205,0.00122331,0,0,-0.000302771,2.36055e-06,4.68842e-07,3.65532e-09,6.15616e-13,1.00205
12,16,0.0976562,0.128906,1.00204,0.00129074,0,0,-0.000307603,2.39825e-06,4.58681e-07,3.57614e-09,1.14618e-12,1.00204
13,16,0.105469,0.128906,1.00203,0.00135991,0,0,-0.000312435,2.43595e-06,4.47745e-07,3.49093e-09,2.10773e-12,1.00203
14,16,0.113281,0.128906,1.00201,0.00143083,0,0,-0.000317192,2.47309e-06,4.36061e-07,3.39989e-09,3.82824e-12,1.00201
15,16,0.121094,0.128906,1.00199,0.00150351,0,0,-0.000321793,2.50901e-06,4.23657e-07,3.30324e-09,6.86752e-12,1.00199
16,16,0.128906,0.128906,1.00197,0.00157793,0,0,-0.000326145,2.543e-06,4.10563e-07,3.20122e-09,1.21679e-11,1.00197
17,16,0.136719,0.128906,1.00194,0.00165409,0,0,-0.000330149,2.57429e-06,3.96811e-07,3.09408e-09,2.12935e-11,1.00194
18,16,0.144531,0.128906,1.00191,0.00173194,0,0,-0.000333695,2.60202e-06,3.82433e-07,2.98206e-09,3.68032e-11,1.00191
19,16,0.152344,0.128906,1.00188,0.00181145,0,0,-0.000336662,2.62524e-06,3.67464e-07,2.86544e-09,6.28252e-11,1.00188
20,16,0.160156,0.128906,1.00184,0.00189257,0,0,-0.000338918,2.64293e-06,3.51941e-07,2.74449e-09,1.05922e-10,1.00184
21,16,0.167969,0.128906,1.0018,0.00197523,0,0,-0.000340321,2.65399e-06,3.35901e-07,2.61952e-09,1.76377e-10,1.0018
22,16,0.175781,0.128906,1.00175,0.00205934,0,0,-0.000340718,2.65721e-06,3.19383e-07,2.49081e-09,2.90067e-10,1.00175
23,16,0.183594,0.128906,1.0017,0.0021448,0,0,-0.000339944,2.65129e-06,3.02426e-07,2.35869e-09,4.7114e-10,1.0017
24,16,0.191406,0.128906,1.00165,0.00223149,0,0,-0.000337821,2.63488e-06,2.85072e-07,2.22345e-09,7.5578e-10,1.00165
25,16,0.199219,0.128906,1.00159,0.00231926,0,0,-0.000334163,2.6065e-06,2.67361e-07,2.08544e-09,1.19738e-09,1.00159
26,16,0.207031,0.128906,1.00153,0.00240795,0,0,-0.000328773,2.56461e-06,2.49338e-07,1.94497e-09,1.8735e-09,1.00153
27,16,0.214844,0.128906,1.00146,0.00249738,0,0,-0.000321445,2.50762e-06,2.31045e-07,1.8024e-09,2.89506e-09,1.00146
28,16,0.222656,0.128906,1.00139,0.00258733,0,0,-0.000311967,2.43385e-06,2.12526e-07,1.65805e-09,4.41815e-09,1.00139
29,16,0.230469,0.128906,1.00132,0.00267757,0,0,-0.00030012,2.3416e-06,1.93827e-07,1.51228e-09,6.65884e-09,1.00132
30,16,0.238281,0.128906,1.00124,0.00276783,0,0,-0.000285685,2.22915e-06,1.74991e-07,1.36543e-09,9.91122e-09,1.00124
31,16,0.246094,0.128906,1.00115,0.00285781,0,0,-0.000268443,2.09479e-06,1.56065e-07,1.21785e-09,1.45687e-08,1.00115
32,16,0.253906,0.128906,1.00106,0.00294721,0,0,-0.000248179,1.93683e-06,1.37095e-07,1.06991e-09,2.11484e-08,1.00107
33,16,0.261719,0.128906,1.00097,0.00303567,0,0,-0.000224689,1.75368e-06,1.18125e-07,9.21953e-10,3.03173e-08,1.00097
34,16,0.269531,0.128906,1.00087,0.00312281,0,0,-0.000197783,1.54383e-06,9.9201e-08,7.74333e-10,4.29194e-08,1.00087
35,16,0.277344,0.128906,1.00076,0.00320824,0,0,-0.000167293,1.30598e-06,8.03695e-08,6.27405e-10,6.00015e-08,1.00077
36,16,0.285156,0.128906,1.00065,0.00329152,0,0,-0.000133078,1.03899e-06,6.16755e-08,4.81522e-10,8.28343e-08,1.00066
37,16,0.292969,0.128906,1.00054,0.00337218,0,0,-9.50312e-05,7.42026e-07,4.31638e-08,3.37033e-10,1.12925e-07,1.00055
38,16,0.300781,0.128906,1.00042,0.00344976,0,0,-5.30886e-05,4.14577e-07,2.48791e-08,1.94285e-10,1.5202e-07,1.00043
39,16,0.308594,0.128906,1.0003,0.00352375,0,0,-7.23683e-06,5.65205e-08,6.86549e-09,5.36202e-11,2.02082e-07,1.00031
40,16,0.316406,0.128906,1.00017,0.00359362,0,0,4.24793e-05,3.3181e-07,-1.08338e-08,8.46235e-11,2.65256e-07,1.00018
41,16,0.324219,0.128906,1.00004,0.00365885,0,0,9.59486e-05,7.49562e-07,-2.81761e-08,2.20115e-10,3.43803e-07,1.00005
42,16,0.332031,0.128906,0.999908,0.00371889,0,0,0.000152986,1.19531e-06,-4.51197e-08,3.52528e-10,4.39995e-07,0.999915
43,16,0.339844,0.128906,0.99977,0.00377318,0,0,0.000213327,1.66699e-06,-6.16239e-08,4.81544e-10,5.55997e-07,0.999777
44,16,0.347656,0.128906,0.999629,0.00382119,0,0,0.000276621,2.16189e-06,-7.76488e-08,6.06852e-10,6.93705e-07,0.999636
45,16,0.355469,0.128906,0.999486,0.00386237,0,0,0.000342428,2.67657e-06,-9.31561e-08,7.28151e-10,8.5456e-07,0.999493
46,16,0.363281,0.128906,0.99934,0.00389619,0,0,0.000410217,3.20691e-06,-1.08108e-07,8.45148e-10,1.03936e-06,0.999348
47,16,0.371094,0.128906,0.999194,0.00392216,0,0,0.000479367,3.74805e-06,-1.2247e-07,9.57559e-10,1.24805e-06,0.999201
