i,j,x,y,Bx,By,Bz,psi,divB,normDivB,Bmag
120,17,0.941406,0.136719,1.00008,-5.63123e-05,0,3.34683e-05,-0.000959009,7.49168e-06,1.00008
121,17,0.949219,0.136719,1.00008,-4.57755e-05,0,2.64218e-05,-0.000735959,5.74923e-06,1.00008
122,17,0.957031,0.136719,1.00008,-3.53508e-05,0,1.90908e-05,-0.000501004,3.91379e-06,1.00008
123,17,0.964844,0.136719,1.00008,-2.49572e-05,0,1.14578e-05,-0.000254083,1.98487e-06,1.00008
124,17,0.972656,0.136719,1.00008,-1.45047e-05,0,3.50275e-06,4.83596e-06,3.77779e-08,1.00008
125,17,0.980469,0.136719,1.00008,-3.89569e-06,0,-4.79728e-06,0.000275749,2.15412e-06,1.00008
126,17,0.988281,0.136719,1.00009,6.97487e-06,0,-1.34668e-05,0.000558607,4.36374e-06,1.00009
127,17,0.996094,0.136719,1.00009,1.8218e-05,0,-2.25314e-05,0.000853304,6.66584e-06,1.00009
0,18,0.00390625,0.144531,1.00011,3.25659e-05,0,-3.50948e-05,0.00125489,9.80275e-06,1.00011
1,18,0.0117188,0.144531,1.00012,4.61594e-05,0,-4.59645e-05,0.0015971,1.24759e-05,1.00012
2,18,0.0195312,0.144531,1.00013,6.05271e-05,0,-5.73221e-05,0.00195058,1.5237e-05,1.00013
3,18,0.0273438,0.144531,1.00014,7.58021e-05,0,-6.91849e-05,0.0023148,1.80819e-05,1.00014
4,18,0.0351562,0.144531,1.00015,9.21184e-05,0,-8.15672e-05,0.00268913,2.10057e-05,1.00015
5,18,0.0429688,0.144531,1.00016,0.00010961,0,-9.44789e-05,0.00307291,2.40032e-05,1.00016
6,18,0.0507812,0.144531,1.00018,0.000128409,0,-0.000107925,0.00346539,2.70686e-05,1.00018
7,18,0.0585938,0.144531,1.00019,0.000148647,0,-0.000121906,0.00386578,3.01955e-05,1.00019
8,18,0.0664062,0.144531,1.00021,0.000170451,0,-0.000136415,0.00427323,3.33775e-05,1.00021
9,18,0.0742188,0.144531,1.00023,0.000193944,0,-0.000151441,0.00468686,3.66076e-05,1.00023
10,18,0.0820312,0.144531,1.00025,0.000219245,0,-0.000166967,0.00510576,3.98786e-05,1.00025
11,18,0.0898438,0.144531,1.00028,0.000246468,0,-0.00018297,0.00552899,4.31833e-05,1.00028
12,18,0.0976562,0.144531,1.0003,0.000275722,0,-0.000199419,0.0059556,4.65142e-05,1.0003
13,18,0.105469,0.144531,1.00032,0.000307107,0,-0.000216283,0.00638467,4.9864e-05,1.00032
14,18,0.113281,0.144531,1.00035,0.000340721,0,-0.000233521,0.00681524,5.32254e-05,1.00035
15,18,0.121094,0.144531,1.00038,0.00037665,0,-0.00025109,0.00724639,5.65911e-05,1.00038
16,18,0.128906,0.144531,1.00041,0.000414976,0,-0.000268945,0.00767723,5.9954e-05,1.00041
17,18,0.136719,0.144531,1.00043,0.000455775,0,-0.000287036,0.00810686,6.33074e-05,1.00043
18,18,0.144531,0.144531,1.00046,0.000499112,0,-0.00030531,0.00853442,6.66443e-05,1.00046
19,18,0.152344,0.144531,1.00049,0.000545048,0,-0.000323715,0.0089591,6.99585e-05,1.00049
20,18,0.160156,0.144531,1.00052,0.000593632,0,-0.000342196,0.00938007,7.32436e-05,1.00052
21,18,0.167969,0.144531,1.00055,0.00064491,0,-0.000360697,0.00979656,7.64934e-05,1.00055
22,18,0.175781,0.144531,1.00058,0.000698917,0,-0.000379164,0.0102078,7.97022e-05,1.00058
23,18,0.183594,0.144531,1.00061,0.000755678,0,-0.000397543,0.0106131,8.28642e-05,1.00061
24,18,0.191406,0.144531,1.00064,0.000815213,0,-0.000415779,0.0110117,8.59738e-05,1.00064
25,18,0.199219,0.144531,1.00067,0.00087753,0,-0.000433822,0.0114029,8.90255e-05,1.00067
26,18,0.207031,0.144531,1.0007,0.000942627,0,-0.00045162,0.011786,9.20141e-05,1.0007
27,18,0.214844,0.144531,1.00072,0.00101049,0,-0.000469124,0.0121604,9.49343e-05,1.00072
28,18,0.222656,0.144531,1.00075,0.0010811,0,-0.000486289,0.0125253,9.7781e-05,1.00075
29,18,0.230469,0.144531,1.00077,0.00115442,0,-0.00050307,0.0128802,0.000100549,1.00077
30,18,0.238281,0.144531,1.00079,0.00123039,0,-0.000519424,0.0132244,0.000103234,1.00079
31,18,0.246094,0.144531,1.00081,0.00130895,0,-0.000535311,0.0135573,0.000105831,1.00081
32,18,0.253906,0.144531,1.00082,0.00139002,0,-0.000550693,0.0138782,0.000108335,1.00082
33,18,0.261719,0.144531,1.00084,0.00147348,0,-0.000565534,0.0141867,0.000110741,1.00084
34,18,0.269531,0.144531,1.00084,0.00155922,0,-0.000579798,0.0144821,0.000113046,1.00085
35,18,0.277344,0.144531,1.00085,0.00164706,0,-0.000593454,0.0147639,0.000115245,1.00085
36,18,0.285156,0.144531,1.00085,0.00173683,0,-0.000606469,0.0150315,0.000117333,1.00085
37,18,0.292969,0.144531,1.00085,0.00182829,0,-0.000618812,0.0152844,0.000119307,1.00085
38,18,0.300781,0.144531,1.00084,0.00192118,0,-0.00063045,0.0155219,0.000121163,1.00085
39,18,0.308594,0.144531,1.00083,0.00201516,0,-0.000641352,0.0157437,0.000122895,1.00083
40,18,0.316406,0.144531,1.00082,0.00210985,0,-0.000651484,0.0159488,0.000124499,1.00082
41,18,0.324219,0.144531,1.00079,0.0022048,0,-0.000660808,0.0161368,0.000125969,1.0008
42,18,0.332031,0.144531,1.00077,0.00229948,0,-0.000669285,0.0163067,0.000127299,1.00077
43,18,0.339844,0.144531,1.00073,0.00239326,0,-0.000676868,0.0164577,0.000128481,1.00073
44,18,0.347656,0.144531,1.00069,0.00248542,0,-0.000683505,0.0165886,0.000129508,1.00069
45,18,0.355469,0.144531,1.00064,0.00257513,0,-0.000689138,0.016698,0.000130369,1.00065
46,18,0.363281,0.144531,1.00059,0.00266147,0,-0.000693701,0.0167845,0.000131051,1.00059
47,18,0.371094,0.144531,1.00053,0.0027434,0,-0.000697117,0.0168461,0.00013154,1.00053
48,18,0.378906,0.144531,1.00046,0.00281976,0,-0.000699304,0.0168809,0.000131821,1.00047
49,18,0.386719,0.144531,1.00039,0.00288932,0,-0.00070017,0.0168864,0.000131873,1.00039
50,18,0.394531,0.144531,1.00031,0.00295075,0,-0.000699615,0.0168601,0.000131678,1.00031
51,18,0.402344,0.144531,1.00022,0.00300269,0,-0.000697537,0.0167991,0.000131213,1.00023
52,18,0.410156,0.144531,1.00013,0.00304374,0,-0.000693829,0.0167005,0.000130455,1.00014
53,18,0.417969,0.144531,1.00004,0.00307254,0,-0.000688389,0.0165613,0.00012938,1.00004
54,18,0.425781,0.144531,0.999939,0.00308777,0,-0.000681116,0.0163786,0.000127965,0.999944
55,18,0.433594,0.144531,0.999837,0.00308826,0,-0.000671922,0.0161496,0.000126189,0.999841
56,18,0.441406,0.144531,0.999733,0.00307298,0,-0.000660736,0.0158721,0.000124033,0.999737
57,18,0.449219,0.144531,0.999628,0.00304114,0,-0.000647505,0.0155442,0.000121484,0.999633
58,18,0.457031,0.144531,0.999524,0.00299224,0,-0.000632204,0.0151649,0.000118532,0.999528
59,18,0.464844,0.144531,0.999422,0.00292607,0,-0.000614837,0.0147338,0.000115174,0.999426
60,18,0.472656,0.144531,0.999324,0.00284279,0,-0.000595444,0.0142516,0.000111415,0.999328
61,18,0.480469,0.144531,0.99923,0.00274292,0,-0.000574099,0.0137199,0.000107269,0.999234
62,18,0.488281,0.144531,0.999143,0.00262737,0,-0.000550915,0.0131414,0.000102755,0.999146
63,18,0.496094,0.144531,0.999063,0.00249741,0,-0.000526041,0.01252,9.79036e-05,0.999066
64,18,0.503906,0.144531,0.998991,0.00235462,0,-0.000499659,0.0118602,9.27513e-05,0.998994
65,18,0.511719,0.144531,0.998929,0.00220091,0,-0.000471981,0.0111678,8.73417e-05,0.998932
66,18,0.519531,0.144531,0.998878,0.00203839,0,-0.000443245,0.010449,8.1724e-05,0.99888
67,18,0.527344,0.144531,0.998837,0.00186934,0,-0.000413704,0.00971049,7.59514e-05,0.998839
68,18,0.535156,0.144531,0.998807,0.00169616,0,-0.000383623,0.0089595,7.00796e-05,0.998809
69,18,0.542969,0.144531,0.998788,0.00152121,0,-0.000353271,0.00820311,6.41644e-05,0.99879
70,18,0.550781,0.144531,0.998781,0.00134682,0,-0.00032291,0.00744831,5.82609e-05,0.998782
71,18,0.558594,0.144531,0.998784,0.00117518,0,-0.000292789,0.00670171,5.24208e-05,0.998784
72,18,0.566406,0.144531,0.998797,0.00100828,0,-0.000263142,0.00596939,4.6692e-05,0.998797
73,18,0.574219,0.144531,0.998819,0.000847885,0,-0.000234177,0.00525671,4.11166e-05,0.998819
74,18,0.582031,0.144531,0.99885,0.000695462,0,-0.000206077,0.00456828,3.57308e-05,0.99885
75,18,0.589844,0.144531,0.998888,0.0005522,0,-0.000178993,0.00390784,3.0564e-05,0.998888
76,18,0.597656,0.144531,0.998933,0.000418984,0,-0.000153049,0.00327826,2.56388e-05,0.998933
77,18,0.605469,0.144531,0.998983,0.000296408,0,-0.000128337,0.00268161,2.09714e-05,0.998983
78,18,0.613281,0.144531,0.999038,0.000184793,0,-0.000104922,0.00211916,1.65719e-05,0.999038
79,18,0.621094,0.144531,0.999096,8.42122e-05,0,-8.28438e-05,0.00159149,1.24448e-05,0.999096
80,18,0.628906,0.144531,0.999156,-5.4731e-06,0,-6.21186e-05,0.00109859,8.58997e-06,0.999156
81,18,0.636719,0.144531,0.999217,-8.45803e-05,0,-4.27443e-05,0.000639954,5.00355e-06,0.999217
82,18,0.644531,0.144531,0.99928,-0.000153567,0,-2.47033e-05,0.000214707,1.67861e-06,0.99928
83,18,0.652344,0.144531,0.999342,-0.000212994,0,-7.96597e-06,-0.000178307,1.39394e-06,0.999342
84,18,0.660156,0.144531,0.999403,-0.000263497,0,7.5059e-06,-0.000540431,4.22464e-06,0.999403
85,18,0.667969,0.144531,0.999463,-0.000305749,0,2.17562e-05,-0.000873106,6.8248e-06,0.999463
86,18,0.675781,0.144531,0.999521,-0.000340444,0,3.48319e-05,-0.00117781,9.20606e-06,0.999521
87,18,0.683594,0.144531,0.999577,-0.000368272,0,4.67816e-05,-0.00145601,1.13799e-05,0.999577
88,18,0.691406,0.144531,0.99963,-0.000389904,0,5.76532e-05,-0.00170913,1.33575e-05,0.99963
89,18,0.699219,0.144531,0.99968,-0.000405981,0,6.74935e-05,-0.00193848,1.51493e-05,0.999681
90,18,0.707031,0.144531,0.999728,-0.000417109,0,7.6347e-05,-0.00214533,1.6765e-05,0.999728
91,18,0.714844,0.144531,0.999772,-0.000423851,0,8.42559e-05,-0.00233082,1.82136e-05,0.999773
92,18,0.722656,0.144531,0.999814,-0.000426727,0,9.12596e-05,-0.00249598,1.95035e-05,0.999814
93,18,0.730469,0.144531,0.999852,-0.000426216,0,9.7395e-05,-0.00264178,2.06419e-05,0.999852
94,18,0.738281,0.144531,0.999887,-0.000422752,0,0.000102697,-0.00276907,2.16358e-05,0.999887
95,18,0.746094,0.144531,0.999919,-0.000416732,0,0.000107197,-0.00287863,2.24911e-05,0.999919
96,18,0.753906,0.144531,0.999948,-0.000408516,0,0.000110927,-0.00297117,2.32135e-05,0.999948
97,18,0.761719,0.144531,0.999974,-0.00039843,0,0.000113916,-0.00304733,2.38079e-05,0.999974
98,18,0.769531,0.144531,0.999997,-0.000386769,0,0.000116192,-0.00310769,2.42789e-05,0.999997
99,18,0.777344,0.144531,1.00002,-0.000373799,0,0.000117782,-0.00315277,2.46305e-05,1.00002
100,18,0.785156,0.144531,1.00004,-0.000359761,0,0.000118713,-0.00318304,2.48666e-05,1.00004
101,18,0.792969,0.144531,1.00005,-0.000344875,0,0.000119011,-0.00319893,2.49903e-05,1.00005
102,18,0.800781,0.144531,1.00006,-0.000329335,0,0.000118704,-0.00320081,2.50047e-05,1.00006
103,18,0.808594,0.144531,1.00008,-0.000313319,0,0.000117816,-0.00318903,2.49124e-05,1.00008
104,18,0.816406,0.144531,1.00008,-0.000296985,0,0.000116375,-0.00316387,2.47156e-05,1.00008
105,18,0.824219,0.144531,1.00009,-0.000280475,0,0.000114406,-0.00312559,2.44164e-05,1.00009
106,18,0.832031,0.144531,1.0001,-0.000263913,0,0.000111936,-0.00307439,2.40163e-05,1.0001
107,18,0.839844,0.144531,1.0001,-0.00024741,0,0.00010899,-0.00301044,2.35167e-05,1.0001
108,18,0.847656,0.144531,1.0001,-0.00023106,0,0.000105593,-0.00293389,2.29186e-05,1.0001
109,18,0.855469,0.144531,1.00011,-0.000214945,0,0.00010177,-0.00284481,2.22227e-05,1.00011
110,18,0.863281,0.144531,1.00011,-0.000199132,0,9.7545e-05,-0.00274327,2.14295e-05,1.00011
111,18,0.871094,0.144531,1.00011,-0.000183675,0,9.29397e-05,-0.00262929,2.05392e-05,1.00011
112,18,0.878906,0.144531,1.0001,-0.000168614,0,8.79746e-05,-0.00250288,1.95517e-05,1.0001
113,18,0.886719,0.144531,1.0001,-0.000153977,0,8.26682e-05,-0.00236399,1.84667e-05,1.0001
114,18,0.894531,0.144531,1.0001,-0.00013978,0,7.70363e-05,-0.00221258,1.7284e-05,1.0001
115,18,0.902344,0.144531,1.0001,-0.000126026,0,7.10919e-05,-0.00204857,1.60029e-05,1.0001
116,18,0.910156,0.144531,1.0001,-0.000112703,0,6.48448e-05,-0.00187188,1.46227e-05,1.0001
117,18,0.917969,0.144531,1.00009,-9.97911e-05,0,5.83013e-05,-0.00168243,1.31428e-05,1.00009
118,18,0.925781,0.144531,1.00009,-8.72555e-05,0,5.14639e-05,-0.00148013,1.15624e-05,1.00009
119,18,0.933594,0.144531,1.00009,-7.50509e-05,0,4.43315e-05,-0.00126488,9.881e-06,1.00009
120,18,0.941406,0.144531,1.00009,-6.31204e-05,0,3.68987e-05,-0.00103663,8.09796e-06,1.00009
121,18,0.949219,0.144531,1.00009,-5.13963e-05,0,2.91566e-05,-0.000795328,6.21296e-06,1.00009
122,18,0.957031,0.144531,1.00009,-3.98008e-05,0,2.10927e-05,-0.000540957,4.22586e-06,1.00009
123,18,0.964844,0.144531,1.00009,-2.8246e-05,0,1.26911e-05,-0.00027354,2.13684e-06,1.00009
124,18,0.972656,0.144531,1.00009,-1.66354e-05,0,3.93326e-06,6.85511e-06,5.35507e-08,1.00009
125,18,0.980469,0.144531,1.00009,-4.86409e-06,0,-5.20162e-06,0.000300109,2.34438e-06,1.00009
126,18,0.988281,0.144531,1.0001,7.18003e-06,0,-1.47359e-05,0.000606041,4.73423e-06,1.0001
127,18,0.996094,0.144531,1.0001,1.96154e-05,0,-2.46926e-05,0.000924406,7.22118e-06,1.0001
0,19,0.00390625,0.152344,1.00012,3.52474e-05,0,-3.83098e-05,0.00135247,1.05648e-05,1.00012
1,19,0.0117188,0.152344,1.00013,5.01629e-05,0,-5.01659e-05,0.0017198,1.34342e-05,1.00013
2,19,0.0195312,0.152344,1.00014,6.58926e-05,0,-6.25262e-05,0.00209848,1.6392e-05,1.00014
3,19,0.0273438,0.152344,1.00015,8.25767e-05,0,-7.54042e-05,0.00248779,1.94329e-05,1.00015
4,19,0.0351562,0.152344,1.00017,0.000100357,0,-8.88098e-05,0.00288697,2.25507e-05,1.00017
5,19,0.0429688,0.152344,1.00018,0.000119373,0,-0.000102749,0.0032952,2.5739e-05,1.00018
6,19,0.0507812,0.152344,1.0002,0.000139765,0,-0.000117221,0.00371159,2.8991e-05,1.0002
7,19,0.0585938,0.152344,1.00022,0.000161671,0,-0.000132223,0.00413522,3.22994e-05,1.00022
8,19,0.0664062,0.152344,1.00024,0.000185224,0,-0.000147745,0.00456515,3.56568e-05,1.00024
9,19,0.0742188,0.152344,1.00026,0.000210553,0,-0.00016377,0.0050004,3.90555e-05,1.00026
10,19,0.0820312,0.152344,1.00028,0.000237785,0,-0.000180277,0.00543999,4.2488e-05,1.00028
11,19,0.0898438,0.152344,1.00031,0.000267037,0,-0.000197239,0.00588294,4.59464e-05,1.00031
12,19,0.0976562,0.152344,1.00033,0.000298425,0,-0.000214623,0.00632828,4.94233e-05,1.00033
13,19,0.105469,0.152344,1.00036,0.000332056,0,-0.000232393,0.00677504,5.2911e-05,1.00036
14,19,0.113281,0.152344,1.00039,0.000368031,0,-0.000250507,0.00722229,5.64023e-05,1.00039
15,19,0.121094,0.152344,1.00042,0.000406443,0,-0.00026892,0.00766912,5.98901e-05,1.00042
16,19,0.128906,0.152344,1.00045,0.000447379,0,-0.000287582,0.00811465,6.33675e-05,1.00045
17,19,0.136719,0.152344,1.00048,0.00049092,0,-0.000306443,0.00855804,6.68278e-05,1.00048
18,19,0.144531,0.152344,1.00051,0.000537137,0,-0.000325449,0.00899846,7.02647e-05,1.00051
19,19,0.152344,0.152344,1.00054,0.000586095,0,-0.000344547,0.00943513,7.36721e-05,1.00054
20,19,0.160156,0.152344,1.00057,0.000637851,0,-0.000363681,0.00986728,7.70441e-05,1.00057
21,19,0.167969,0.152344,1.0006,0.000692454,0,-0.000382795,0.0102942,8.03748e-05,1.0006
22,19,0.175781,0.152344,1.00064,0.000749946,0,-0.000401836,0.0107151,8.36588e-05,1.00064
23,19,0.183594,0.152344,1.00067,0.000810358,0,-0.000420748,0.0111294,8.68907e-05,1.00067
24,19,0.191406,0.152344,1.0007,0.000873713,0,-0.00043948,0.0115364,9.00651e-05,1.0007
25,19,0.199219,0.152344,1.00073,0.000940027,0,-0.000457979,0.0119354,9.31769e-05,1.00073
26,19,0.207031,0.152344,1.00076,0.0010093,0,-0.000476197,0.0123256,9.62211e-05,1.00076
27,19,0.214844,0.152344,1.00079,0.00108154,0,-0.000494086,0.0127066,9.91925e-05,1.00079
28,19,0.222656,0.152344,1.00081,0.00115671,0,-0.0005116,0.0130777,0.000102086,1.00081
29,19,0.230469,0.152344,1.00084,0.00123478,0,-0.000528698,0.0134382,0.000104898,1.00084
30,19,0.238281,0.152344,1.00086,0.00131572,0,-0.000545337,0.0137875,0.000107622,1.00086
31,19,0.246094,0.152344,1.00088,0.00139946,0,-0.00056148,0.014125,0.000110255,1.00088
32,19,0.253906,0.152344,1.0009,0.00148592,0,-0.00057709,0.0144503,0.000112791,1.0009
33,19,0.261719,0.152344,1.00091,0.001575,0,-0.000592134,0.0147626,0.000115228,1.00091
34,19,0.269531,0.152344,1.00092,0.00166657,0,-0.000606579,0.0150615,0.00011756,1.00092
35,19,0.277344,0.152344,1.00093,0.00176049,0,-0.000620395,0.0153465,0.000119784,1.00093
36,19,0.285156,0.152344,1.00093,0.00185656,0,-0.000633552,0.0156171,0.000121895,1.00093
37,19,0.292969,0.152344,1.00093,0.00195456,0,-0.000646022,0.0158728,0.000123891,1.00093
38,19,0.300781,0.152344,1.00092,0.0020542,0,-0.000657775,0.0161131,0.000125767,1.00092
39,19,0.308594,0.152344,1.00091,0.00215517,0,-0.000668783,0.0163374,0.00012752,1.00091
40,19,0.316406,0.152344,1.00089,0.00225706,0,-0.000679014,0.0165453,0.000129145,1.00089
41,19,0.324219,0.152344,1.00087,0.00235939,0,-0.000688434,0.0167361,0.000130637,1.00087
42,19,0.332031,0.152344,1.00083,0.00246161,0,-0.000697004,0.016909,0.000131991,1.00084
43,19,0.339844,0.152344,1.0008,0.00256306,0,-0.00070468,0.0170631,0.000133199,1.0008
44,19,0.347656,0.152344,1.00075,0.00266296,0,-0.000711411,0.0171975,0.000134253,1.00076
45,19,0.355469,0.152344,1.0007,0.00276042,0,-0.000717138,0.0173106,0.000135144,1.00071
46,19,0.363281,0.152344,1.00064,0.00285442,0,-0.000721792,0.0174011,0.000135858,1.00065
47,19,0.371094,0.152344,1.00058,0.00294384,0,-0.000725296,0.0174669,0.000136381,1.00058
48,19,0.378906,0.152344,1.00051,0.0030274,0,-0.000727562,0.017506,0.000136696,1.00051
49,19,0.386719,0.152344,1.00043,0.00310373,0,-0.000728491,0.0175158,0.000136783,1.00043
50,19,0.394531,0.152344,1.00034,0.00317136,0,-0.000727976,0.0174934,0.000136621,1.00034
51,19,0.402344,0.152344,1.00024,0.00322875,0,-0.000725906,0.0174359,0.000136184,1.00025
52,19,0.410156,0.152344,1.00014,0.00327434,0,-0.000722162,0.01734,0.000135448,1.00015
53,19,0.417969,0.152344,1.00004,0.00330657,0,-0.00071663,0.0172022,0.000134386,1.00005
54,19,0.425781,0.152344,0.99993,0.00332396,0,-0.000709196,0.0170195,0.000132973,0.999936
55,19,0.433594,0.152344,0.999818,0.00332516,0,-0.00069976,0.0167886,0.000131184,0.999823
56,19,0.441406,0.152344,0.999703,0.00330899,0,-0.000688237,0.0165069,0.000128998,0.999709
57,19,0.449219,0.152344,0.999588,0.00327454,0,-0.000674563,0.0161723,0.000126397,0.999593
58,19,0.457031,0.152344,0.999473,0.0032212,0,-0.000658704,0.0157832,0.000123371,0.999478
59,19,0.464844,0.152344,0.999361,0.00314872,0,-0.000640656,0.0153392,0.000119914,0.999366
60,19,0.472656,0.152344,0.999252,0.00305725,0,-0.000620455,0.0148408,0.00011603,0.999257
61,19,0.480469,0.152344,0.999149,0.00294736,0,-0.000598174,0.0142895,0.000111732,0.999153
62,19,0.488281,0.152344,0.999052,0.00282004,0,-0.000573928,0.0136882,0.00010704,0.999056
63,19,0.496094,0.152344,0.998964,0.00267672,0,-0.000547874,0.0130406,0.000101985,0.998967
64,19,0.503906,0.152344,0.998885,0.00251918,0,-0.000520203,0.0123519,9.66064e-05,0.998888
65,19,0.511719,0.152344,0.998817,0.00234954,0,-0.000491143,0.0116279,9.09501e-05,0.99882
66,19,0.519531,0.152344,0.99876,0.00217021,0,-0.000460945,0.0108753,8.50689e-05,0.998762
67,19,0.527344,0.152344,0.998715,0.00198375,0,-0.000429883,0.0101016,7.90198e-05,0.998717
68,19,0.535156,0.152344,0.998683,0.00179284,0,-0.000398242,0.00931418,7.28629e-05,0.998684
69,19,0.542969,0.152344,0.998663,0.00160018,0,-0.00036631,0.00852086,6.66583e-05,0.998664
70,19,0.550781,0.152344,0.998655,0.00140837,0,-0.000334369,0.00772915,6.04653e-05,0.998656
71,19,0.558594,0.152344,0.998659,0.00121986,0,-0.000302688,0.00694617,5.43398e-05,0.998659
72,19,0.566406,0.152344,0.998674,0.00103691,0,-0.000271518,0.00617843,4.8333e-05,0.998674
73,19,0.574219,0.152344,0.998699,0.000861449,0,-0.000241081,0.00543169,4.24903e-05,0.9987
74,19,0.582031,0.152344,0.998734,0.00069513,0,-0.000211571,0.00471085,3.68502e-05,0.998734
75,19,0.589844,0.152344,0.998777,0.000539251,0,-0.000183151,0.00401988,3.14438e-05,0.998777
76,19,0.597656,0.152344,0.998827,0.000394773,0,-0.00015595,0.0033618,2.62949e-05,0.998828
77,19,0.605469,0.152344,0.998884,0.000262322,0,-0.000130063,0.00273872,2.14201e-05,0.998884
78,19,0.613281,0.152344,0.998945,0.000142213,0,-0.000105557,0.0021519,1.68295e-05,0.998945
79,19,0.621094,0.152344,0.999009,3.44837e-05,0,-8.24696e-05,0.00160186,1.2527e-05,0.999009
80,19,0.628906,0.152344,0.999076,-6.10685e-05,0,-6.08146e-05,0.00108848,8.51163e-06,0.999076
81,19,0.636719,0.152344,0.999145,-0.000144844,0,-4.05856e-05,0.000611113,4.7784e-06,0.999145
82,19,0.644531,0.152344,0.999214,-0.000217398,0,-2.17598e-05,0.000168713,1.31911e-06,0.999214
83,19,0.652344,0.152344,0.999283,-0.0002794,0,-4.30209e-06,-0.000240041,1.87667e-06,0.999283
84,19,0.660156,0.152344,0.99935,-0.000331592,0,1.18314e-05,-0.000616656,4.82076e-06,0.99935
85,19,0.667969,0.152344,0.999417,-0.00037476,0,2.66901e-05,-0.00096273,7.52572e-06,0.999417
86,19,0.675781,0.152344,0.999481,-0.000409702,0,4.03262e-05,-0.00127988,1.00043e-05,0.999481
87,19,0.683594,0.152344,0.999542,-0.000437207,0,5.27926e-05,-0.00156969,1.22688e-05,0.999542
88,19,0.691406,0.152344,0.999601,-0.000458039,0,6.41413e-05,-0.00183368,1.43313e-05,0.999601
89,19,0.699219,0.152344,0.999656,-0.000472922,0,7.44222e-05,-0.00207325,1.62028e-05,0.999656
90,19,0.707031,0.152344,0.999708,-0.000482534,0,8.36824e-05,-0.00228971,1.78936e-05,0.999708
91,19,0.714844,0.152344,0.999757,-0.000487504,0,9.19659e-05,-0.00248423,1.94128e-05,0.999757
92,19,0.722656,0.152344,0.999802,-0.000488406,0,9.93136e-05,-0.00265789,2.07689e-05,0.999802
93,19,0.730469,0.152344,0.999844,-0.000485768,0,0.000105763,-0.00281165,2.19694e-05,0.999844
94,19,0.738281,0.152344,0.999882,-0.000480064,0,0.00011135,-0.00294636,2.30212e-05,0.999883
95,19,0.746094,0.152344,0.999917,-0.000471726,0,0.000116105,-0.0030628,2.39301e-05,0.999918
96,19,0.753906,0.152344,0.999949,-0.000461141,0,0.00012006,-0.00316164,2.47016e-05,0.999949
97,19,0.761719,0.152344,0.999977,-0.000448659,0,0.000123244,-0.00324352,2.53406e-05,0.999977
98,19,0.769531,0.152344,1,-0.000434596,0,0.000125684,-0.00330897,2.58513e-05,1
99,19,0.777344,0.152344,1.00002,-0.000419234,0,0.000127407,-0.00335851,2.62377e-05,1.00003
100,19,0.785156,0.152344,1.00004,-0.000402828,0,0.000128438,-0.00339255,2.65032e-05,1.00004
101,19,0.792969,0.152344,1.00006,-0.000385606,0,0.000128804,-0.00341151,2.66508e-05,1.00006
102,19,0.800781,0.152344,1.00008,-0.000367774,0,0.000128529,-0.00341573,2.66834e-05,1.00008
103,19,0.808594,0.152344,1.00009,-0.000349517,0,0.00012764,-0.0034055,2.66031e-05,1.00009
104,19,0.816406,0.152344,1.0001,-0.000330997,0,0.00012616,-0.00338108,2.64121e-05,1.0001
105,19,0.824219,0.152344,1.00011,-0.00031236,0,0.000124117,-0.00334268,2.61119e-05,1.00011
106,19,0.832031,0.152344,1.00011,-0.000293735,0,0.000121534,-0.00329046,2.57039e-05,1.00011
107,19,0.839844,0.152344,1.00012,-0.000275234,0,0.000118436,-0.00322456,2.51889e-05,1.00012
108,19,0.847656,0.152344,1.00012,-0.000256952,0,0.000114849,-0.00314504,2.45677e-05,1.00012
109,19,0.855469,0.152344,1.00012,-0.000238971,0,0.000110795,-0.00305197,2.38406e-05,1.00012
110,19,0.863281,0.152344,1.00012,-0.000221359,0,0.000106298,-0.00294533,2.30076e-05,1.00012
111,19,0.871094,0.152344,1.00012,-0.000204167,0,0.000101379,-0.00282512,2.20686e-05,1.00012
112,19,0.878906,0.152344,1.00012,-0.000187435,0,9.60581e-05,-0.00269127,2.10231e-05,1.00012
113,19,0.886719,0.152344,1.00012,-0.000171189,0,9.03527e-05,-0.00254372,1.98705e-05,1.00012
114,19,0.894531,0.152344,1.00011,-0.00015544,0,8.42787e-05,-0.00238236,1.86101e-05,1.00011
115,19,0.902344,0.152344,1.00011,-0.000140189,0,7.78486e-05,-0.00220709,1.7241e-05,1.00011
116,19,0.910156,0.152344,1.00011,-0.00012542,0,7.10724e-05,-0.00201781,1.57624e-05,1.00011
117,19,0.917969,0.152344,1.00011,-0.000111108,0,6.39563e-05,-0.00181442,1.41736e-05,1.00011
118,19,0.925781,0.152344,1.0001,-9.72143e-05,0,5.65034e-05,-0.00159683,1.24739e-05,1.0001
119,19,0.933594,0.152344,1.0001,-8.36875e-05,0,4.87128e-05,-0.00136497,1.06627e-05,1.0001
120,19,0.941406,0.152344,1.0001,-7.04653e-05,0,4.05803e-05,-0.00111881,8.73979e-06,1.0001
121,19,0.949219,0.152344,1.0001,-5.74739e-05,0,3.20979e-05,-0.000858353,6.70521e-06,1.0001
122,19,0.957031,0.152344,1.0001,-4.46289e-05,0,2.32547e-05,-0.000583664,4.55942e-06,1.0001
