i,j,x,y,Bx,By,Bz,psi,divB_centered,normDivB_centered,divB_fv,normDivB_fv,divB_analytic_initial,Bmag
51,31,0.402344,0.246094,1.00068,0.00721594,0,-0.000973223,0.0223651,0.000174604,0.0223358,0.000174376,0.00274445,1.0007
52,31,0.410156,0.246094,1.0004,0.00736987,0,-0.000965528,0.0222233,0.000173545,0.0219677,0.000171549,0.00306689,1.00043
53,31,0.417969,0.246094,1.00011,0.0074893,0,-0.000955951,0.0220428,0.000172185,0.0215303,0.000168182,0.00338123,1.00014
54,31,0.425781,0.246094,0.999807,0.00756839,0,-0.000944213,0.0218155,0.000170462,0.0210189,0.000164237,0.00367742,0.999835
55,31,0.433594,0.246094,0.999488,0.00760157,0,-0.000930026,0.0215328,0.000168306,0.0204303,0.000159689,0.00394506,0.999517
56,31,0.441406,0.246094,0.999161,0.00758381,0,-0.000913111,0.0211863,0.000165652,0.0197629,0.000154523,0.00417402,0.99919
57,31,0.449219,0.246094,0.998829,0.00751086,0,-0.000893211,0.0207678,0.000162434,0.0190176,0.000148745,0.00435494,0.998857
58,31,0.457031,0.246094,0.998497,0.00737953,0,-0.00087011,0.0202702,0.000158595,0.0181974,0.000142377,0.0044799,0.998524
59,31,0.464844,0.246094,0.99817,0.00718793,0,-0.000843648,0.0196881,0.000154091,0.0173075,0.000135459,0.00454292,0.998196
60,31,0.472656,0.246094,0.997852,0.00693565,0,-0.000813734,0.0190175,0.00014889,0.0163557,0.000128051,0.00454035,0.997876
61,31,0.480469,0.246094,0.997549,0.00662389,0,-0.000780359,0.0182571,0.000142981,0.015352,0.00012023,0.00447124,0.997571
62,31,0.488281,0.246094,0.997266,0.00625552,0,-0.000743604,0.0174081,0.000136371,0.014308,0.000112085,0.00433738,0.997286
63,31,0.496094,0.246094,0.997008,0.00583504,0,-0.000703643,0.0164741,0.000129088,0.0132365,0.000103718,0.00414329,0.997025
64,31,0.503906,0.246094,0.996779,0.00536851,0,-0.000660742,0.0154616,0.000121183,0.0121513,9.52373e-05,0.00389593,0.996793
65,31,0.511719,0.246094,0.996582,0.00486333,0,-0.00061525,0.0143798,0.000112726,0.0110663,8.67508e-05,0.00360431,0.996593
66,31,0.519531,0.246094,0.99642,0.00432803,0,-0.000567597,0.0132398,0.000103806,0.00999489,7.83648e-05,0.00327891,0.99643
67,31,0.527344,0.246094,0.996297,0.00377193,0,-0.000518269,0.0120547,9.45269e-05,0.00894949,7.01773e-05,0.00293111,0.996304
68,31,0.535156,0.246094,0.996212,0.00320479,0,-0.000467798,0.010839,8.50012e-05,0.00794088,6.22737e-05,0.00257249,0.996217
69,31,0.542969,0.246094,0.996167,0.00263649,0,-0.000416741,0.00960772,7.53488e-05,0.00697783,5.47239e-05,0.0022142,0.99617
70,31,0.550781,0.246094,0.99616,0.0020766,0,-0.000365653,0.00837609,6.56903e-05,0.00606677,4.75792e-05,0.0018664,0.996163
71,31,0.558594,0.246094,0.996192,0.00153408,0,-0.000315075,0.00715878,5.61417e-05,0.0052116,4.08712e-05,0.0015378,0.996193
72,31,0.566406,0.246094,0.996258,0.00101695,0,-0.000265508,0.00596929,4.68102e-05,0.00441373,3.46117e-05,0.00123532,0.996259
73,31,0.574219,0.246094,0.996357,0.000532032,0,-0.000217399,0.00481954,3.77903e-05,0.00367223,2.87942e-05,0.000963984,0.996357
74,31,0.582031,0.246094,0.996485,8.48261e-05,0,-0.000171128,0.00371941,2.91604e-05,0.00298415,2.33959e-05,0.000726807,0.996485
75,31,0.589844,0.246094,0.996638,-0.000320639,0,-0.000126999,0.00267657,2.09812e-05,0.00234494,1.83817e-05,0.000524964,0.996638
76,31,0.597656,0.246094,0.996812,-0.000681796,0,-8.52377e-05,0.00169636,1.32952e-05,0.00174894,1.37073e-05,0.000357972,0.996812
77,31,0.605469,0.246094,0.997003,-0.000997494,0,-4.59901e-05,0.000781853,6.12659e-06,0.00118994,9.32439e-06,0.000223992,0.997003
78,31,0.613281,0.246094,0.997206,-0.00126787,0,-9.3298e-06,-6.59447e-05,5.16636e-07,0.000661658,5.18368e-06,0.000120148,0.997207
79,31,0.621094,0.246094,0.997418,-0.00149419,0,2.47352e-05,-0.000847835,6.64085e-06,0.000158167,1.23888e-06,4.28764e-05,0.997419
80,31,0.628906,0.246094,0.997635,-0.00167865,0,5.62513e-05,-0.00156607,1.22639e-05,-0.000325723,2.55074e-06,-1.17564e-05,0.997636
81,31,0.636719,0.246094,0.997853,-0.00182413,0,8.53076e-05,-0.00222399,1.74122e-05,-0.000794249,6.21841e-06,-4.77661e-05,0.997855
82,31,0.644531,0.246094,0.99807,-0.00193402,0,0.000112023,-0.00282562,2.21178e-05,-0.00125056,9.78887e-06,-6.90186e-05,0.998072
83,31,0.652344,0.246094,0.998283,-0.002012,0,0.000136537,-0.00337538,2.64155e-05,-0.00169669,1.32782e-05,-7.90569e-05,0.998285
84,31,0.660156,0.246094,0.998489,-0.00206185,0,0.000158994,-0.00387774,3.03406e-05,-0.00213362,1.66941e-05,-8.09872e-05,0.998491
85,31,0.667969,0.246094,0.998687,-0.0020873,0,0.000179541,-0.00433699,3.39272e-05,-0.00256138,2.0037e-05,-7.74205e-05,0.998689
86,31,0.675781,0.246094,0.998876,-0.00209193,0,0.000198315,-0.00475708,3.72064e-05,-0.00297925,2.33015e-05,-7.04604e-05,0.998878
87,31,0.683594,0.246094,0.999054,-0.00207906,0,0.000215444,-0.00514148,4.02057e-05,-0.00338592,2.64775e-05,-6.17262e-05,0.999056
88,31,0.691406,0.246094,0.999221,-0.00205172,0,0.000231038,-0.00549315,4.29486e-05,-0.00377965,2.95514e-05,-5.24024e-05,0.999223
89,31,0.699219,0.246094,0.999376,-0.0020126,0,0.000245191,-0.00581449,4.5454e-05,-0.00415848,3.25084e-05,-4.33015e-05,0.999378
90,31,0.707031,0.246094,0.99952,-0.00196405,0,0.000257981,-0.00610739,4.77368e-05,-0.00452037,3.53323e-05,-3.49339e-05,0.999522
91,31,0.714844,0.246094,0.999651,-0.0019081,0,0.000269471,-0.00637326,4.98083e-05,-0.0048633,3.80077e-05,-2.75764e-05,0.999653
92,31,0.722656,0.246094,0.999772,-0.00184648,0,0.000279707,-0.00661308,5.16764e-05,-0.00518535,4.05197e-05,-2.13344e-05,0.999773
93,31,0.730469,0.246094,0.99988,-0.00178063,0,0.000288727,-0.0068275,5.33462e-05,-0.00548478,4.28549e-05,-1.61964e-05,0.999882
94,31,0.738281,0.246094,0.999978,-0.00171176,0,0.000296556,-0.00701688,5.48205e-05,-0.00576008,4.50015e-05,-1.20774e-05,0.99998
95,31,0.746094,0.246094,1.00007,-0.00164086,0,0.000303213,-0.00718137,5.61007e-05,-0.00600993,4.69494e-05,-8.85286e-06,1.00007
96,31,0.753906,0.246094,1.00014,-0.00156875,0,0.00030871,-0.00732095,5.71866e-05,-0.00623325,4.86902e-05,-6.38294e-06,1.00014
97,31,0.761719,0.246094,1.00021,-0.0014961,0,0.000313057,-0.00743548,5.80774e-05,-0.00642915,5.0217e-05,-4.52907e-06,1.00021
98,31,0.769531,0.246094,1.00027,-0.00142346,0,0.00031626,-0.00752478,5.87714e-05,-0.00659691,5.15244e-05,-3.16398e-06,1.00027
99,31,0.777344,0.246094,1.00032,-0.00135127,0,0.000318325,-0.00758859,5.92667e-05,-0.00673599,5.2608e-05,-2.17696e-06,1.00032
100,31,0.785156,0.246094,1.00036,-0.00127991,0,0.000319255,-0.00762662,5.95612e-05,-0.00684595,5.34644e-05,-1.47568e-06,1.00037
101,31,0.792969,0.246094,1.0004,-0.00120967,0,0.000319056,-0.00763859,5.96526e-05,-0.00692645,5.40912e-05,-9.85765e-07,1.0004
102,31,0.800781,0.246094,1.00043,-0.00114078,0,0.000317733,-0.0076242,5.95384e-05,-0.00697723,5.44861e-05,-6.49067e-07,1.00043
103,31,0.808594,0.246094,1.00045,-0.00107346,0,0.000315291,-0.00758311,5.92162e-05,-0.00699806,5.46475e-05,-4.21333e-07,1.00045
104,31,0.816406,0.246094,1.00047,-0.00100786,0,0.000311735,-0.00751503,5.86835e-05,-0.00698875,5.45739e-05,-2.69685e-07,1.00047
105,31,0.824219,0.246094,1.00048,-0.0009441,0,0.000307072,-0.0074196,5.79375e-05,-0.00694911,5.42637e-05,-1.70234e-07,1.00048
106,31,0.832031,0.246094,1.00049,-0.000882272,0,0.000301307,-0.00729647,5.69756e-05,-0.00687895,5.37154e-05,-1.05987e-07,1.00049
107,31,0.839844,0.246094,1.0005,-0.000822445,0,0.000294447,-0.0071453,5.57949e-05,-0.00677806,5.29273e-05,-6.50923e-08,1.0005
108,31,0.847656,0.246094,1.0005,-0.000764659,0,0.000286497,-0.00696568,5.43923e-05,-0.00664622,5.18977e-05,-3.94382e-08,1.0005
109,31,0.855469,0.246094,1.0005,-0.000708932,0,0.000277461,-0.00675725,5.27648e-05,-0.00648317,5.06246e-05,-2.35754e-08,1.0005
110,31,0.863281,0.246094,1.00049,-0.000655262,0,0.000267346,-0.0065196,5.09093e-05,-0.00628867,4.9106e-05,-1.39057e-08,1.00049
111,31,0.871094,0.246094,1.00049,-0.000603625,0,0.000256155,-0.00625235,4.88228e-05,-0.00606244,4.73398e-05,-8.09375e-09,1.00049
112,31,0.878906,0.246094,1.00048,-0.000553976,0,0.000243891,-0.00595517,4.65025e-05,-0.00580424,4.53239e-05,-4.649e-09,1.00048
113,31,0.886719,0.246094,1.00047,-0.000506254,0,0.00023056,-0.00562774,4.39461e-05,-0.00551385,4.30567e-05,-2.63543e-09,1.00047
114,31,0.894531,0.246094,1.00046,-0.000460381,0,0.000216165,-0.00526983,4.11516e-05,-0.0051911,4.05368e-05,-1.47451e-09,1.00046
115,31,0.902344,0.246094,1.00045,-0.000416258,0,0.000200712,-0.0048813,3.8118e-05,-0.0048359,3.77634e-05,-8.14277e-10,1.00045
116,31,0.910156,0.246094,1.00044,-0.000373774,0,0.000184208,-0.00446216,3.48453e-05,-0.00444826,3.47367e-05,-4.4386e-10,1.00044
117,31,0.917969,0.246094,1.00043,-0.0003328,0,0.00016666,-0.00401255,3.13345e-05,-0.00402835,3.14579e-05,-2.38829e-10,1.00043
118,31,0.925781,0.246094,1.00042,-0.000293193,0,0.00014808,-0.00353281,2.75883e-05,-0.00357648,2.79294e-05,-1.26857e-10,1.00042
119,31,0.933594,0.246094,1.00042,-0.000254798,0,0.000128483,-0.00302348,2.3611e-05,-0.00309317,2.41553e-05,-6.65186e-11,1.00042
120,31,0.941406,0.246094,1.00041,-0.000217444,0,0.000107886,-0.00248533,1.94086e-05,-0.00257915,2.01413e-05,-3.44341e-11,1.00041
121,31,0.949219,0.246094,1.00041,-0.00018095,0,8.63121e-05,-0.0019194,1.49891e-05,-0.00203538,1.58949e-05,-1.7598e-11,1.00041
122,31,0.957031,0.246094,1.00041,-0.000145125,0,6.37883e-05,-0.00132695,1.03625e-05,-0.00146308,1.14256e-05,-8.87939e-12,1.00041
123,31,0.964844,0.246094,1.00041,-0.000109765,0,4.03472e-05,-0.000709507,5.54074e-06,-0.000863707,6.74493e-06,-4.42341e-12,1.00041
124,31,0.972656,0.246094,1.00042,-7.46598e-05,0,1.60268e-05,-6.88494e-05,5.37662e-07,-0.000238971,1.86618e-06,-2.17569e-12,1.00042
125,31,0.980469,0.246094,1.00042,-3.95892e-05,0,-9.12952e-06,0.000593029,4.63107e-06,0.000409191,3.19545e-06,-1.05661e-12,1.00042
126,31,0.988281,0.246094,1.00044,-4.32708e-06,0,-3.5073e-05,0.00127394,9.94828e-06,0.00107864,8.42318e-06,-5.06662e-13,1.00044
127,31,0.996094,0.246094,1.00045,3.13591e-05,0,-6.17497e-05,0.00197151,1.53955e-05,0.00176704,1.37988e-05,-2.39893e-13,1.00045
0,32,0.00390625,0.253906,1.00051,6.83654e-05,0,-9.27117e-05,0.00276687,2.16052e-05,0.00254197,1.9849e-05,5.94649e-13,1.00051
1,32,0.0117188,0.253906,1.00053,0.000107504,0,-0.000122122,0.00352009,2.74861e-05,0.00329125,2.56992e-05,1.26688e-12,1.00053
2,32,0.0195312,0.253906,1.00056,0.000147787,0,-0.000152068,0.00428207,3.34349e-05,0.00405169,3.16361e-05,2.66588e-12,1.00056
3,32,0.0273438,0.253906,1.00059,0.000189471,0,-0.000182472,0.00505011,3.94307e-05,0.00482057,3.76384e-05,5.54077e-12,1.00059
4,32,0.0351562,0.253906,1.00063,0.000232816,0,-0.000213254,0.0058216,4.54527e-05,0.00559522,4.36852e-05,1.13743e-11,1.00063
5,32,0.0429688,0.253906,1.00067,0.00027808,0,-0.000244335,0.00659402,5.14814e-05,0.00637305,4.97563e-05,2.30621e-11,1.00067
6,32,0.0507812,0.253906,1.00071,0.000325524,0,-0.000275635,0.00736498,5.7498e-05,0.0071516,5.58322e-05,4.61843e-11,1.00071
7,32,0.0585938,0.253906,1.00076,0.000375406,0,-0.000307075,0.00813225,6.3485e-05,0.00792857,6.1895e-05,9.13496e-11,1.00076
8,32,0.0664062,0.253906,1.00081,0.000427986,0,-0.000338576,0.00889377,6.94264e-05,0.00870179,6.79277e-05,1.78458e-10,1.00081
9,32,0.0742188,0.253906,1.00087,0.000483518,0,-0.000370063,0.00964767,7.53072e-05,0.00946931,7.3915e-05,3.44331e-10,1.00087
10,32,0.0820312,0.253906,1.00092,0.000542259,0,-0.00040146,0.0103922,8.11141e-05,0.0102293,7.98426e-05,6.56187e-10,1.00093
11,32,0.0898438,0.253906,1.00099,0.000604459,0,-0.000432697,0.0111259,8.68349e-05,0.0109802,8.56979e-05,1.23506e-09,1.00099
12,32,0.0976562,0.253906,1.00105,0.000670368,0,-0.000463702,0.0118472,9.24586e-05,0.0117204,9.1469e-05,2.29589e-09,1.00105
13,32,0.105469,0.253906,1.00112,0.00074023,0,-0.000494407,0.0125549,9.79748e-05,0.0124486,9.71453e-05,4.21521e-09,1.00112
14,32,0.113281,0.253906,1.00119,0.000814288,0,-0.000524746,0.0132477,0.000103374,0.0131635,0.000102717,7.64339e-09,1.00119
15,32,0.121094,0.253906,1.00127,0.000892777,0,-0.000554654,0.0139246,0.000108648,0.0138639,0.000108175,1.36883e-08,1.00127
16,32,0.128906,0.253906,1.00134,0.00097593,0,-0.000584067,0.0145844,0.000113788,0.0145488,0.00011351,2.42106e-08,1.00135
17,32,0.136719,0.253906,1.00142,0.00106397,0,-0.000612921,0.0152261,0.000118785,0.0152169,0.000118713,4.22915e-08,1.00142
18,32,0.144531,0.253906,1.0015,0.00115712,0,-0.000641152,0.0158487,0.000123632,0.0158672,0.000123776,7.29603e-08,1.0015
19,32,0.152344,0.253906,1.00158,0.0012556,0,-0.000668699,0.0164509,0.000128319,0.0164986,0.000128691,1.24309e-07,1.00158
20,32,0.160156,0.253906,1.00167,0.00135961,0,-0.000695498,0.0170319,0.00013284,0.0171099,0.000133449,2.09169e-07,1.00167
21,32,0.167969,0.253906,1.00175,0.00146934,0,-0.000721487,0.0175904,0.000137185,0.0177001,0.00013804,3.4759e-07,1.00175
22,32,0.175781,0.253906,1.00183,0.00158501,0,-0.000746603,0.0181255,0.000141347,0.0182679,0.000142457,5.70437e-07,1.00183
23,32,0.183594,0.253906,1.00191,0.00170679,0,-0.000770785,0.018636,0.000145316,0.0188123,0.000146691,9.24515e-07,1.00191
24,32,0.191406,0.253906,1.00199,0.00183486,0,-0.000793972,0.0191208,0.000149085,0.0193321,0.000150732,1.47973e-06,1.00199
25,32,0.199219,0.253906,1.00207,0.0019694,0,-0.000816107,0.019579,0.000152645,0.0198263,0.000154573,2.33887e-06,1.00207
26,32,0.207031,0.253906,1.00214,0.00211058,0,-0.000837133,0.0200096,0.00015599,0.0202937,0.000158205,3.65073e-06,1.00215
27,32,0.214844,0.253906,1.00222,0.00225856,0,-0.000856998,0.0204116,0.000159112,0.0207334,0.000161621,5.6273e-06,1.00222
28,32,0.222656,0.253906,1.00229,0.00241351,0,-0.000875654,0.0207843,0.000162006,0.0211445,0.000164815,8.56564e-06,1.00229
29,32,0.230469,0.253906,1.00235,0.00257558,0,-0.000893061,0.021127,0.000164667,0.0215264,0.00016778,1.28752e-05,1.00235
30,32,0.238281,0.253906,1.00241,0.00274494,0,-0.000909183,0.0214393,0.000167092,0.0218784,0.000170513,1.91105e-05,1.00241
31,32,0.246094,0.253906,1.00246,0.00292174,0,-0.000923994,0.021721,0.000169278,0.0222001,0.000173012,2.80099e-05,1.00247
32,32,0.253906,0.253906,1.00251,0.00310615,0,-0.000937478,0.0219719,0.000171225,0.0224915,0.000175274,4.05379e-05,1.00251
33,32,0.261719,0.253906,1.00255,0.0032983,0,-0.000949626,0.0221922,0.000172935,0.0227525,0.000177301,5.79317e-05,1.00255
34,32,0.269531,0.253906,1.00258,0.00349835,0,-0.000960445,0.0223825,0.000174413,0.0229834,0.000179095,8.1746e-05,1.00259
35,32,0.277344,0.253906,1.0026,0.00370642,0,-0.000969951,0.0225436,0.000175664,0.0231849,0.000180661,0.000113895,1.00261
36,32,0.285156,0.253906,1.00261,0.0039226,0,-0.000978172,0.0226766,0.000176698,0.0233575,0.000182004,0.000156681,1.00262
37,32,0.292969,0.253906,1.00261,0.00414695,0,-0.00098515,0.0227829,0.000177526,0.0235021,0.000183131,0.000212812,1.00262
38,32,0.300781,0.253906,1.0026,0.00437943,0,-0.000990935,0.0228642,0.000178162,0.0236198,0.00018405,0.000285385,1.00261
39,32,0.308594,0.253906,1.00257,0.00461989,0,-0.000995591,0.0229226,0.000178622,0.0237115,0.000184769,0.000377841,1.00258
40,32,0.316406,0.253906,1.00253,0.00486803,0,-0.000999185,0.0229602,0.000178922,0.0237781,0.000185295,0.000493876,1.00254
41,32,0.324219,0.253906,1.00247,0.00512333,0,-0.00100179,0.0229793,0.000179081,0.0238201,0.000185633,0.000637298,1.00248
42,32,0.332031,0.253906,1.0024,0.005385,0,-0.00100347,0.0229824,0.000179119,0.0238377,0.000185784,0.000811838,1.00241
43,32,0.339844,0.253906,1.0023,0.00565188,0,-0.00100431,0.0229717,0.000179052,0.0238306,0.000185746,0.0010209,1.00232
44,32,0.347656,0.253906,1.00219,0.00592239,0,-0.00100434,0.0229491,0.000178895,0.0237977,0.00018551,0.00126725,1.0022
45,32,0.355469,0.253906,1.00205,0.00619446,0,-0.00100361,0.0229161,0.000178662,0.023737,0.000185062,0.00155271,1.00207
46,32,0.363281,0.253906,1.0019,0.0064654,0,-0.00100212,0.0228735,0.000178358,0.0236457,0.000184379,0.00187779,1.00192
47,32,0.371094,0.253906,1.00172,0.00673192,0,-0.000999851,0.0228213,0.000177982,0.0235199,0.000183431,0.00224135,1.00174
48,32,0.378906,0.253906,1.00151,0.00699005,0,-0.00099674,0.0227582,0.000177526,0.0233547,0.000182179,0.0026403,1.00154
49,32,0.386719,0.253906,1.00129,0.00723513,0,-0.00099268,0.0226819,0.00017697,0.0231444,0.000180579,0.00306938,1.00131
50,32,0.394531,0.253906,1.00104,0.00746188,0,-0.000987524,0.0225886,0.000176286,0.0228827,0.000178581,0.00352104,1.00106
51,32,0.402344,0.253906,1.00076,0.00766446,0,-0.000981075,0.0224733,0.000175433,0.0225629,0.000176133,0.0039855,1.00079
52,32,0.410156,0.253906,1.00047,0.0078366,0,-0.000973097,0.0223294,0.000174361,0.0221784,0.000173182,0.00445091,1.0005
53,32,0.417969,0.253906,1.00016,0.0079718,0,-0.000963318,0.0221494,0.000173009,0.021723,0.000169679,0.00490374,1.00019
54,32,0.425781,0.253906,0.999828,0.00806356,0,-0.000951444,0.0219247,0.00017131,0.0211918,0.000165584,0.00532934,0.99986
55,32,0.433594,0.253906,0.999484,0.00810562,0,-0.000937165,0.0216461,0.000169192,0.0205809,0.000160866,0.00571264,0.999517
56,32,0.441406,0.253906,0.999131,0.0080923,0,-0.000920178,0.0213045,0.000166581,0.0198888,0.000155512,0.00603893,0.999164
57,32,0.449219,0.253906,0.998773,0.00801878,0,-0.000900201,0.020891,0.000163406,0.019116,0.000149523,0.00629473,0.998805
58,32,0.457031,0.253906,0.998414,0.0078814,0,-0.00087699,0.0203978,0.000159606,0.0182655,0.000142922,0.00646866,0.998445
59,32,0.464844,0.253906,0.998059,0.00767793,0,-0.000850358,0.0198183,0.000155127,0.017343,0.000135752,0.00655221,0.998089
60,32,0.472656,0.253906,0.997715,0.00740779,0,-0.000820192,0.0191482,0.000149934,0.0163566,0.000128075,0.00654033,0.997742
61,32,0.480469,0.253906,0.997386,0.00707217,0,-0.000786462,0.0183853,0.000144008,0.0153168,0.000119973,0.00643185,0.997411
62,32,0.488281,0.253906,0.997079,0.00667413,0,-0.000749232,0.0175303,0.000137353,0.014236,0.000111542,0.00622967,0.997101
63,32,0.496094,0.253906,0.996798,0.00621858,0,-0.000708668,0.0165866,0.000129996,0.013128,0.00010289,0.0059406,0.996817
64,32,0.503906,0.253906,0.996548,0.00571214,0,-0.000665028,0.0155605,0.000121986,0.0120074,9.41313e-05,0.00557503,0.996564
65,32,0.511719,0.253906,0.996333,0.00516296,0,-0.000618669,0.0144612,0.000113393,0.0108891,8.53834e-05,0.00514625,0.996347
66,32,0.519531,0.253906,0.996157,0.00458046,0,-0.000570025,0.0133002,0.000104307,0.00978752,7.67591e-05,0.0046697,0.996168
67,32,0.527344,0.253906,0.996022,0.00397496,0,-0.000519599,0.0120908,9.4836e-05,0.00871569,6.83627e-05,0.00416203,0.99603
68,32,0.535156,0.253906,0.99593,0.00335728,0,-0.000467942,0.0108482,8.50975e-05,0.00768512,6.0285e-05,0.00364012,0.995936
69,32,0.542969,0.253906,0.995881,0.00273837,0,-0.000415632,0.00958809,7.52165e-05,0.00670501,5.25994e-05,0.00312018,0.995884
70,32,0.550781,0.253906,0.995873,0.00212887,0,-0.000363251,0.00832642,6.53196e-05,0.00578198,4.53588e-05,0.00261691,0.995876
71,32,0.558594,0.253906,0.995907,0.00153873,0,-0.000311366,0.00707863,5.5529e-05,0.00491993,3.85948e-05,0.00214284,0.995908
72,32,0.566406,0.253906,0.995979,0.000976848,0,-0.000260502,0.00585895,4.59578e-05,0.00411995,3.2317e-05,0.0017079,0.99598
73,32,0.574219,0.253906,0.996087,0.000450806,0,-0.000211129,0.00467996,3.67058e-05,0.0033806,2.65147e-05,0.00131914,0.996087
74,32,0.582031,0.253906,0.996226,-3.33245e-05,0,-0.000163647,0.0035521,2.78559e-05,0.00269821,2.11596e-05,0.000980747,0.996226
75,32,0.589844,0.253906,0.996393,-0.000471102,0,-0.000118376,0.00248345,1.94722e-05,0.00206737,1.62098e-05,0.000694178,0.996393
76,32,0.597656,0.253906,0.996582,-0.000859728,0,-7.55519e-05,0.00147963,1.15992e-05,0.00148149,1.16139e-05,0.000458509,0.996583
77,32,0.605469,0.253906,0.99679,-0.00119799,0,-3.53276e-05,0.000543835,4.26239e-06,0.000933397,7.31564e-06,0.00027085,0.996791
78,32,0.613281,0.253906,0.997012,-0.00148611,0,2.22189e-06,-0.000322925,2.53041e-06,0.000415875,3.25876e-06,0.000126834,0.997013
79,32,0.621094,0.253906,0.997243,-0.00172559,0,3.70905e-05,-0.00112157,8.78648e-06,-7.78127e-05,6.09592e-07,2.11224e-05,0.997244
80,32,0.628906,0.253906,0.997479,-0.00191895,0,6.933e-05,-0.00185455,1.45253e-05,-0.000553557,4.33559e-06,-5.21245e-05,0.99748
81,32,0.636719,0.253906,0.997716,-0.00206948,0,9.90367e-05,-0.00252547,1.97754e-05,-0.00101613,7.95666e-06,-9.88312e-05,0.997718
82,32,0.644531,0.253906,0.997951,-0.00218103,0,0.000126339,-0.00313865,2.45709e-05,-0.00146904,1.15004e-05,-0.00012467,0.997954
83,32,0.652344,0.253906,0.998182,-0.00225775,0,0.000151384,-0.00369878,2.89493e-05,-0.00191451,1.49843e-05,-0.000134814,0.998185
84,32,0.660156,0.253906,0.998406,-0.00230391,0,0.000174327,-0.00421062,3.29479e-05,-0.00235355,1.84164e-05,-0.000133773,0.998409
85,32,0.667969,0.253906,0.998621,-0.00232369,0,0.000195322,-0.0046787,3.66028e-05,-0.0027861,2.17964e-05,-0.000125317,0.998623
86,32,0.675781,0.253906,0.998825,-0.00232111,0,0.000214514,-0.00510717,3.99466e-05,-0.00321121,2.5117e-05,-0.000112464,0.998827
87,32,0.683594,0.253906,0.999017,-0.00229987,0,0.000232036,-0.00549964,4.30081e-05,-0.00362725,2.83657e-05,-9.75169e-05,0.99902
88,32,0.691406,0.253906,0.999197,-0.00226333,0,0.000248001,-0.00585916,4.58113e-05,-0.00403214,3.15263e-05,-8.21394e-05,0.9992
89,32,0.699219,0.253906,0.999365,-0.00221448,0,0.000262506,-0.00618818,4.83758e-05,-0.00442353,3.45807e-05,-6.74546e-05,0.999367
90,32,0.707031,0.253906,0.999519,-0.0021559,0,0.00027563,-0.00648859,5.07164e-05,-0.00479895,3.75097e-05,-5.41475e-05,0.999521
91,32,0.714844,0.253906,0.99966,-0.00208983,0,0.000287434,-0.00676175,5.2844e-05,-0.00515598,4.02947e-05,-4.25666e-05,0.999663
92,32,0.722656,0.253906,0.999789,-0.00201813,0,0.000297964,-0.00700859,5.47661e-05,-0.00549235,4.2918e-05,-3.28171e-05,0.999791
93,32,0.730469,0.253906,0.999905,-0.00194237,0,0.000307253,-0.00722966,5.6487e-05,-0.00580597,4.53633e-05,-2.484e-05,0.999907
94,32,0.738281,0.253906,1.00001,-0.00186384,0,0.000315326,-0.00742522,5.80089e-05,-0.006095,4.76166e-05,-1.84755e-05,1.00001
95,32,0.746094,0.253906,1.0001,-0.0017836,0,0.000322197,-0.00759529,5.9332e-05,-0.00635786,4.96656e-05,-1.35126e-05,1.0001
96,32,0.753906,0.253906,1.00019,-0.0017025,0,0.000327875,-0.00773974,6.04555e-05,-0.00659323,5.15e-05,-9.72363e-06,1.00019
97,32,0.761719,0.253906,1.00026,-0.00162124,0,0.000332366,-0.00785834,6.13774e-05,-0.00680002,5.31115e-05,-6.88754e-06,1.00026
98,32,0.769531,0.253906,1.00032,-0.00154039,0,0.000335672,-0.00795076,6.20954e-05,-0.00697737,5.44932e-05,-4.80417e-06,1.00032
99,32,0.777344,0.253906,1.00037,-0.00146039,0,0.000337797,-0.00801665,6.26066e-05,-0.00712458,5.56399e-05,-3.30091e-06,1.00037
100,32,0.785156,0.253906,1.00042,-0.0013816,0,0.000338741,-0.00805563,6.29083e-05,-0.0072411,5.65474e-05,-2.23477e-06,1.00042
101,32,0.792969,0.253906,1.00046,-0.00130432,0,0.000338507,-0.00806733,6.29973e-05,-0.00732653,5.72124e-05,-1.49114e-06,1.00046
102,32,0.800781,0.253906,1.00049,-0.00122878,0,0.000337097,-0.00805137,6.28707e-05,-0.00738053,5.76323e-05,-9.80815e-07,1.00049
103,32,0.808594,0.253906,1.00051,-0.00115516,0,0.000334514,-0.00800736,6.25256e-05,-0.00740282,5.7805e-05,-6.36082e-07,1.00051
104,32,0.816406,0.253906,1.00053,-0.00108361,0,0.000330762,-0.00793493,6.19589e-05,-0.00739318,5.77287e-05,-4.06786e-07,1.00053
105,32,0.824219,0.253906,1.00054,-0.00101424,0,0.000325845,-0.00783369,6.11676e-05,-0.00735141,5.74018e-05,-2.56572e-07,1.00054
106,32,0.832031,0.253906,1.00055,-0.000947124,0,0.000319768,-0.00770327,6.01488e-05,-0.00727728,5.68225e-05,-1.59623e-07,1.00055
107,32,0.839844,0.253906,1.00055,-0.00088231,0,0.000312535,-0.00754327,5.88992e-05,-0.0071706,5.59893e-05,-9.79653e-08,1.00055
108,32,0.847656,0.253906,1.00055,-0.000819827,0,0.00030415,-0.00735329,5.74158e-05,-0.00703113,5.49004e-05,-5.93176e-08,1.00055
109,32,0.855469,0.253906,1.00055,-0.000759677,0,0.000294617,-0.00713294,5.56954e-05,-0.00685866,5.35539e-05,-3.54378e-08,1.00055
