i,j,x,y,Bx,By,Bz,psi,divB_centered,normDivB_centered,divB_fv,normDivB_fv,divB_analytic_initial,Bmag
22,37,0.175781,0.292969,1,1.87194e-08,0,0,3.30145e-06,2.57926e-08,2.59508e-06,2.02741e-08,3.20277e-06,1
23,37,0.183594,0.292969,1,3.08781e-08,0,0,5.33777e-06,4.17013e-08,4.22258e-06,3.29889e-08,5.18656e-06,1
24,37,0.191406,0.292969,1,5.03163e-08,0,0,8.52295e-06,6.65855e-08,6.785e-06,5.30078e-08,8.29433e-06,1
25,37,0.199219,0.292969,1,8.09963e-08,0,0,1.34398e-05,1.04998e-07,1.07662e-05,8.41109e-08,1.30986e-05,1
26,37,0.207031,0.292969,1,1.28801e-07,0,0,2.09297e-05,1.63513e-07,1.68699e-05,1.31796e-07,2.04271e-05,1
27,37,0.214844,0.292969,1,2.02336e-07,0,0,3.21885e-05,2.51473e-07,2.61033e-05,2.03932e-07,3.1457e-05,1
28,37,0.222656,0.292969,1,3.13997e-07,0,0,4.88883e-05,3.8194e-07,3.98848e-05,3.116e-07,4.78355e-05,1
29,37,0.230469,0.292969,1,4.81367e-07,0,0,7.3329e-05,5.72882e-07,6.01794e-05,4.70151e-07,7.1829e-05,1
30,37,0.238281,0.292969,1,7.28997e-07,0,0,0.000108622,8.48604e-07,8.96638e-05,7.00497e-07,0.000106502,1
31,37,0.246094,0.292969,1,1.09062e-06,0,0,0.000158902,1.24142e-06,0.000131922,1.03064e-06,0.000155925,1
32,37,0.253906,0.292969,1,1.61183e-06,0,0,0.000229574,1.79354e-06,0.000191667,1.4974e-06,0.000225405,1
33,37,0.261719,0.292969,1,2.35323e-06,0,0,0.000327571,2.55914e-06,0.000274992,2.14836e-06,0.000321731,1
34,37,0.269531,0.292969,1.00001,3.39397e-06,0,0,0.000461625,3.60642e-06,0.000389618,3.04387e-06,0.000453413,1.00001
35,37,0.277344,0.292969,1.00001,4.83559e-06,0,0,0.000642521,5.01964e-06,0.000545152,4.25896e-06,0.000630894,1.00001
36,37,0.285156,0.292969,1.00001,6.80597e-06,0,0,0.000883309,6.90076e-06,0.000753298,5.88506e-06,0.000866698,1.00001
37,37,0.292969,0.292969,1.00002,9.46301e-06,0,0,0.00119945,9.3705e-06,0.00102802,8.03123e-06,0.00117548,1.00002
38,37,0.300781,0.292969,1.00003,1.29977e-05,0,0,0.0016088,1.25684e-05,0.00138557,1.08245e-05,0.00157394,1.00003
39,37,0.308594,0.292969,1.00004,1.76361e-05,0,0,0.00213151,1.66518e-05,0.00184444,1.44091e-05,0.00208051,1.00004
40,37,0.316406,0.292969,1.00005,2.36395e-05,0,0,0.00278953,2.17921e-05,0.00242497,1.89441e-05,0.00271485,1.00005
41,37,0.324219,0.292969,1.00006,3.1302e-05,0,0,0.00360598,2.81699e-05,0.00314884,2.45987e-05,0.00349701,1.00006
42,37,0.332031,0.292969,1.00008,4.09453e-05,0,0,0.00460401,3.59658e-05,0.00403809,3.1545e-05,0.00444639,1.00008
43,37,0.339844,0.292969,1.00011,5.29096e-05,0,0,0.00580529,4.53489e-05,0.00511384,3.99475e-05,0.00558029,1.00011
44,37,0.347656,0.292969,1.00014,6.75405e-05,0,0,0.00722793,5.64603e-05,0.00639444,4.99495e-05,0.00691231,1.00014
45,37,0.355469,0.292969,1.00018,8.51712e-05,0,0,0.00888402,6.93941e-05,0.00789323,6.16549e-05,0.00845052,1.00018
46,37,0.363281,0.292969,1.00022,0.000106101,0,0,0.0107767,8.4174e-05,0.00961587,7.51072e-05,0.0101956,1.00022
47,37,0.371094,0.292969,1.00028,0.000130571,0,0,0.0128969,0.000100729,0.0115573,9.0266e-05,0.0121388,1.00028
48,37,0.378906,0.292969,1.00034,0.000158735,0,0,0.0152206,0.000118871,0.0136985,0.000106983,0.014261,1.00034
49,37,0.386719,0.292969,1.00041,0.000190633,0,0,0.0177062,0.000138273,0.0160044,0.000124983,0.016531,1.00041
50,37,0.394531,0.292969,1.00049,0.000226163,0,0,0.0202936,0.000158466,0.0184215,0.000143847,0.0189051,1.00049
51,37,0.402344,0.292969,1.00058,0.000265061,0,0,0.0229048,0.00017884,0.0208781,0.000163016,0.0213281,1.00058
52,37,0.410156,0.292969,1.00068,0.00030688,0,0,0.0254472,0.000198672,0.0232866,0.000181804,0.0237338,1.00068
53,37,0.417969,0.292969,1.00078,0.000350986,0,0,0.0278195,0.000217171,0.0255481,0.00019944,0.0260478,1.00078
54,37,0.425781,0.292969,1.00088,0.000396561,0,0,0.0299192,0.000233538,0.0275596,0.00021512,0.0281905,1.00088
55,37,0.433594,0.292969,1.00098,0.000442617,0,0,0.0316519,0.000247037,0.0292229,0.00022808,0.0300811,1.00098
56,37,0.441406,0.292969,1.00109,0.000488027,0,0,0.0329397,0.000257062,0.0304541,0.000237664,0.0316421,1.00109
57,37,0.449219,0.292969,1.00118,0.000531566,0,0,0.0337282,0.000263191,0.0311913,0.000243395,0.0328038,1.00118
58,37,0.457031,0.292969,1.00126,0.000571963,0,0,0.0339899,0.00026521,0.0314003,0.000245005,0.0335094,1.00126
59,37,0.464844,0.292969,1.00134,0.00060796,0,0,0.0337247,0.000263122,0.0310763,0.000242459,0.0337187,1.00134
60,37,0.472656,0.292969,1.00139,0.00063838,0,0,0.0329571,0.000257119,0.0302417,0.000235935,0.0334113,1.00139
61,37,0.480469,0.292969,1.00143,0.000662186,0,0,0.0317312,0.000247545,0.0289422,0.000225787,0.0325884,1.00143
62,37,0.488281,0.292969,1.00146,0.000678545,0,0,0.0301051,0.000234854,0.0272399,0.000212502,0.0312736,1.00146
63,37,0.496094,0.292969,1.00146,0.00068687,0,0,0.0281455,0.000219566,0.0252076,0.000196647,0.0295114,1.00146
64,37,0.503906,0.292969,1.00145,0.00068686,0,0,0.0259228,0.000202229,0.022923,0.000178827,0.0273651,1.00145
65,37,0.511719,0.292969,1.00142,0.000678517,0,0,0.0235081,0.000183398,0.0204638,0.000159647,0.0249129,1.00142
66,37,0.519531,0.292969,1.00137,0.000662144,0,0,0.020971,0.000163612,0.0179051,0.000139692,0.0222429,1.00137
67,37,0.527344,0.292969,1.00131,0.000638326,0,0,0.0183776,0.000143387,0.0153172,0.000119509,0.0194484,1.00131
68,37,0.535156,0.292969,1.00124,0.000607901,0,0,0.0157904,0.00012321,0.0127645,9.95991e-05,0.0166219,1.00124
69,37,0.542969,0.292969,1.00116,0.000571902,0,0,0.013267,0.000103528,0.0103045,8.04105e-05,0.0138505,1.00116
70,37,0.550781,0.292969,1.00107,0.000531509,0,0,0.0108593,8.47477e-05,0.00798755,6.23359e-05,0.0112114,1.00107
71,37,0.558594,0.292969,1.00098,0.000487976,0,0,0.00861296,6.72228e-05,0.00585626,4.57072e-05,0.00876828,1.00098
72,37,0.566406,0.292969,1.00089,0.000442574,0,0,0.00656565,5.12487e-05,0.00394465,3.07903e-05,0.00656944,1.00089
73,37,0.574219,0.292969,1.00079,0.000396526,0,0,0.00474635,3.70514e-05,0.00227758,1.77794e-05,0.00464679,1.00079
74,37,0.582031,0.292969,1.0007,0.00035096,0,0,0.0031741,2.47802e-05,0.000870031,6.79235e-06,0.00301606,1.0007
75,37,0.589844,0.292969,1.00061,0.000306861,0,0,0.00185748,1.45026e-05,-0.000273212,2.13316e-06,0.00167815,1.00061
76,37,0.597656,0.292969,1.00053,0.000265048,0,0,0.000794546,6.2041e-06,-0.00115753,9.03839e-06,0.000621206,1.00053
77,37,0.605469,0.292969,1.00045,0.000226155,0,0,-2.6462e-05,2.06641e-07,-0.00179776,1.40386e-05,-0.000176683,1.00045
78,37,0.613281,0.292969,1.00038,0.000190627,0,0,-0.000625716,4.88654e-06,-0.00221686,1.73126e-05,-0.000744638,1.00038
79,37,0.621094,0.292969,1.00032,0.000158732,0,0,-0.00102978,8.04261e-06,-0.00244398,1.90876e-05,-0.00111608,1.00032
80,37,0.628906,0.292969,1.00026,0.000130569,0,0,-0.00126924,9.91332e-06,-0.00251216,1.96211e-05,-0.00132609,1.00026
81,37,0.636719,0.292969,1.00021,0.0001061,0,0,-0.00137622,1.07495e-05,-0.00245581,1.91819e-05,-0.00140914,1.00021
82,37,0.644531,0.292969,1.00017,8.51706e-05,0,0,-0.00138219,1.07965e-05,-0.00230844,1.80316e-05,-0.00139733,1.00017
83,37,0.652344,0.292969,1.00014,6.75402e-05,0,0,-0.00131609,1.02806e-05,-0.00210071,1.64096e-05,-0.00131914,1.00014
84,37,0.660156,0.292969,1.00011,5.29095e-05,0,0,-0.0012031,9.39824e-06,-0.00185912,1.45228e-05,-0.00119873,1.00011
85,37,0.667969,0.292969,1.00008,4.09452e-05,0,0,-0.00106395,8.3114e-06,-0.0016052,1.25396e-05,-0.00105562,1.00008
86,37,0.675781,0.292969,1.00006,3.13019e-05,0,0,-0.000914747,7.14601e-06,-0.00135536,1.05881e-05,-0.000904821,1.00006
87,37,0.683594,0.292969,1.00005,2.36395e-05,0,0,-0.000767257,5.99391e-06,-0.00112113,8.75841e-06,-0.000757202,1.00005
88,37,0.691406,0.292969,1.00004,1.76361e-05,0,0,-0.000629384,4.91689e-06,-0.000909783,7.10743e-06,-0.00062002,1.00004
89,37,0.699219,0.292969,1.00003,1.29977e-05,0,0,-0.000505855,3.95189e-06,-0.00072506,5.66438e-06,-0.000497569,1.00003
90,37,0.707031,0.292969,1.00002,9.46301e-06,0,0,-0.000398912,3.11644e-06,-0.000567992,4.43735e-06,-0.000391828,1.00002
91,37,0.714844,0.292969,1.00001,6.80597e-06,0,0,-0.000308985,2.41391e-06,-0.000437668,3.41924e-06,-0.000303079,1.00001
92,37,0.722656,0.292969,1.00001,4.83559e-06,0,0,-0.000235274,1.83806e-06,-0.000331916,2.59306e-06,-0.000230446,1.00001
93,37,0.730469,0.292969,1.00001,3.39397e-06,0,0,-0.000176228,1.37677e-06,-0.00024785,1.93631e-06,-0.00017235,1.00001
94,37,0.738281,0.292969,1,2.35323e-06,0,0,-0.00012992,1.01499e-06,-0.000182302,1.42423e-06,-0.000126854,1
95,37,0.746094,0.292969,1,1.61183e-06,0,0,-9.43109e-05,7.36802e-07,-0.00013212,1.03218e-06,-9.19248e-05,1
96,37,0.753906,0.292969,1,1.09062e-06,0,0,-6.74361e-05,5.26843e-07,-9.43694e-05,7.37259e-07,-6.56076e-05,1
97,37,0.761719,0.292969,1,7.28997e-07,0,0,-4.7511e-05,3.71179e-07,-6.64468e-05,5.19115e-07,-4.61318e-05,1
98,37,0.769531,0.292969,1,4.81367e-07,0,0,-3.29895e-05,2.57731e-07,-4.61293e-05,3.60385e-07,-3.19658e-05,1
99,37,0.777344,0.292969,1,3.13997e-07,0,0,-2.25804e-05,1.76409e-07,-3.15797e-05,2.46716e-07,-2.18326e-05,1
100,37,0.785156,0.292969,1,2.02336e-07,0,0,-1.52384e-05,1.1905e-07,-2.13219e-05,1.66577e-07,-1.4701e-05,1
101,37,0.792969,0.292969,1,1.28801e-07,0,0,-1.01408e-05,7.92249e-08,-1.41999e-05,1.10936e-07,-9.76072e-06,1
102,37,0.800781,0.292969,1,8.09963e-08,0,0,-6.65561e-06,5.19969e-08,-9.3289e-06,7.2882e-08,-6.39112e-06,1
103,37,0.808594,0.292969,1,5.03163e-08,0,0,-4.30867e-06,3.36615e-08,-6.04652e-06,4.72384e-08,-4.12751e-06,1
104,37,0.816406,0.292969,1,3.08781e-08,0,0,-2.7516e-06,2.14969e-08,-3.86676e-06,3.02091e-08,-2.62947e-06,1
105,37,0.824219,0.292969,1,1.87194e-08,0,0,-1.73365e-06,1.35441e-08,-2.44001e-06,1.90625e-08,-1.65257e-06,1
106,37,0.832031,0.292969,1,1.12107e-08,0,0,-1.07772e-06,8.41972e-09,-1.51938e-06,1.18702e-08,-1.02472e-06,1
107,37,0.839844,0.292969,1,6.63237e-09,0,0,-6.61092e-07,5.16478e-09,-9.33696e-07,7.2945e-09,-6.26966e-07,1
108,37,0.847656,0.292969,1,3.87619e-09,0,0,-4.00181e-07,3.12641e-09,-5.66281e-07,4.42407e-09,-3.78534e-07,1
109,37,0.855469,0.292969,1,2.2379e-09,0,0,-2.39067e-07,1.86771e-09,-3.38977e-07,2.64826e-09,-2.25538e-07,1
110,37,0.863281,0.292969,1,1.27636e-09,0,0,-1.40954e-07,1.1012e-09,-2.00281e-07,1.56469e-09,-1.32622e-07,1
111,37,0.871094,0.292969,1,7.19127e-10,0,0,-8.20276e-08,6.40841e-10,-1.16807e-07,9.12551e-10,-7.69691e-08,1
112,37,0.878906,0.292969,1,4.00254e-10,0,0,-4.7118e-08,3.6811e-10,-6.72462e-08,5.25361e-10,-4.40905e-08,1
113,37,0.886719,0.292969,1,2.20072e-10,0,0,-2.67165e-08,2.08722e-10,-3.82172e-08,2.98572e-10,-2.49301e-08,1
114,37,0.894531,0.292969,1,1.19534e-10,0,0,-1.49539e-08,1.16827e-10,-2.14416e-08,1.67513e-10,-1.39146e-08,1
115,37,0.902344,0.292969,1,6.41386e-11,0,0,-8.2629e-09,6.45539e-11,-1.18762e-08,9.27827e-11,-7.66656e-09,1
116,37,0.910156,0.292969,1,3.39973e-11,0,0,-4.50742e-09,3.52142e-11,-6.49432e-09,5.07369e-11,-4.16998e-09,1
117,37,0.917969,0.292969,1,1.78019e-11,0,0,-2.42749e-09,1.89647e-11,-3.50619e-09,2.73921e-11,-2.23915e-09,1
118,37,0.925781,0.292969,1,9.20851e-12,0,0,-1.29073e-09,1.00838e-11,-1.86897e-09,1.46013e-11,-1.18703e-09,1
119,37,0.933594,0.292969,1,4.70554e-12,0,0,-6.77601e-10,5.29376e-12,-9.83639e-10,7.68468e-12,-6.21279e-10,1
120,37,0.941406,0.292969,1,2.37536e-12,0,0,-3.51227e-10,2.74396e-12,-5.11173e-10,3.99354e-12,-3.21044e-10,1
121,37,0.949219,0.292969,1,1.18453e-12,0,0,-1.79746e-10,1.40426e-12,-2.62279e-10,2.04906e-12,-1.63798e-10,1
122,37,0.957031,0.292969,1,5.83529e-13,0,0,-9.08285e-11,7.09598e-13,-1.32875e-10,1.03808e-12,-8.25146e-11,1
123,37,0.964844,0.292969,1,2.83973e-13,0,0,-4.53213e-11,3.54073e-13,-6.64758e-11,5.19342e-13,-4.1043e-11,1
124,37,0.972656,0.292969,1,1.36518e-13,0,0,-2.23354e-11,1.74495e-13,-3.28376e-11,2.56544e-13,-2.01578e-11,1
125,37,0.980469,0.292969,1,6.48339e-14,0,0,-1.08706e-11,8.49266e-14,-1.60303e-11,1.25237e-13,-9.77573e-12,1
126,37,0.988281,0.292969,1,3.04167e-14,0,0,-5.22064e-12,4.07862e-14,-7.71755e-12,6.02934e-14,-4.68132e-12,1
127,37,0.996094,0.292969,1,1.40968e-14,0,0,-1.49868e-12,1.17084e-14,-3.67135e-12,2.86824e-14,-2.21364e-12,1
0,38,0.00390625,0.300781,1,1.93624e-14,0,0,3.64981e-12,2.85141e-14,6.73992e-13,5.26556e-15,4.61369e-12,1
1,38,0.0117188,0.300781,1,4.17782e-14,0,0,1.06057e-11,8.28573e-14,7.19546e-12,5.62145e-14,9.82441e-12,1
2,38,0.0195312,0.300781,1,8.90512e-14,0,0,2.22426e-11,1.7377e-13,1.52075e-11,1.18808e-13,2.06627e-11,1
3,38,0.0273438,0.300781,1,1.87511e-13,0,0,4.60718e-11,3.59936e-13,3.17372e-11,2.47947e-13,4.29225e-11,1
4,38,0.0351562,0.300781,1,3.90045e-13,0,0,9.4283e-11,7.36586e-13,6.54184e-11,5.11081e-13,8.80648e-11,1
5,38,0.0429688,0.300781,1,8.01493e-13,0,0,1.90593e-10,1.489e-12,1.3323e-10,1.04086e-12,1.78458e-10,1
6,38,0.0507812,0.300781,1,1.62699e-12,0,0,3.80503e-10,2.97268e-12,2.67978e-10,2.09358e-12,3.57174e-10,1
7,38,0.0585938,0.300781,1,3.26262e-12,0,0,7.50325e-10,5.86192e-12,5.32278e-10,4.15842e-12,7.06051e-10,1
8,38,0.0664062,0.300781,1,6.4632e-12,0,0,1.46145e-09,1.14176e-11,1.04432e-09,8.15875e-12,1.37848e-09,1
9,38,0.0742188,0.300781,1,1.26481e-11,0,0,2.81151e-09,2.19649e-11,2.02362e-09,1.58095e-11,2.65809e-09,1
10,38,0.0820312,0.300781,1,2.44515e-11,0,0,5.34218e-09,4.17358e-11,3.87279e-09,3.02562e-11,5.06222e-09,1
11,38,0.0898438,0.300781,1,4.66962e-11,0,0,1.00258e-08,7.83262e-11,7.32012e-09,5.71885e-11,9.52165e-09,1
12,38,0.0976562,0.300781,1,8.80961e-11,0,0,1.85838e-08,1.45186e-10,1.36649e-08,1.06757e-10,1.7688e-08,1
13,38,0.105469,0.300781,1,1.64184e-10,0,0,3.40224e-08,2.658e-10,2.51936e-08,1.96825e-10,3.2452e-08,1
14,38,0.113281,0.300781,1,3.02275e-10,0,0,6.15186e-08,4.80614e-10,4.58734e-08,3.58386e-10,5.8802e-08,1
15,38,0.121094,0.300781,1,5.49761e-10,0,0,1.09864e-07,8.58314e-10,8.24931e-08,6.44477e-10,1.05228e-07,1
16,38,0.128906,0.300781,1,9.87741e-10,0,0,1.9378e-07,1.51391e-09,1.46506e-07,1.14457e-09,1.85973e-07,1
17,38,0.136719,0.300781,1,1.75312e-09,0,0,3.3757e-07,2.63726e-09,2.56961e-07,2.00751e-09,3.24601e-07,1
18,38,0.144531,0.300781,1,3.07381e-09,0,0,5.80787e-07,4.5374e-09,4.45096e-07,3.47731e-09,5.5953e-07,1
19,38,0.152344,0.300781,1,5.32406e-09,0,0,9.86874e-07,7.70995e-09,7.61398e-07,5.94842e-09,9.52507e-07,1
20,38,0.160156,0.300781,1,9.10975e-09,0,0,1.65613e-06,1.29385e-08,1.28626e-06,1.00489e-08,1.60132e-06,1
21,38,0.167969,0.300781,1,1.53982e-08,0,0,2.74481e-06,2.14438e-08,2.14588e-06,1.67647e-08,2.65859e-06,1
22,38,0.175781,0.300781,1,2.57116e-08,0,0,4.49273e-06,3.50995e-08,3.53538e-06,2.76201e-08,4.35892e-06,1
23,38,0.183594,0.300781,1,4.2412e-08,0,0,7.26251e-06,5.67384e-08,5.75196e-06,4.49372e-08,7.05762e-06,1
24,38,0.191406,0.300781,1,6.91109e-08,0,0,1.15941e-05,9.05789e-08,9.24146e-06,7.21989e-08,1.12845e-05,1
25,38,0.199219,0.300781,1,1.11251e-07,0,0,1.82793e-05,1.42807e-07,1.46624e-05,1.1455e-07,1.78175e-05,1
26,38,0.207031,0.300781,1,1.76912e-07,0,0,2.8461e-05,2.22351e-07,2.29725e-05,1.79473e-07,2.77807e-05,1
27,38,0.214844,0.300781,1,2.77915e-07,0,0,4.37633e-05,3.41901e-07,3.55424e-05,2.77675e-07,4.27728e-05,1
28,38,0.222656,0.300781,1,4.31284e-07,0,0,6.64569e-05,5.19194e-07,5.43022e-05,4.24236e-07,6.50296e-05,1
29,38,0.230469,0.300781,1,6.61171e-07,0,0,9.96651e-05,7.78633e-07,8.19261e-05,6.40047e-07,9.76261e-05,1
30,38,0.238281,0.300781,1,1.0013e-06,0,0,0.000147613,1.15323e-06,0.000122057,9.53571e-07,0.000144719,1
31,38,0.246094,0.300781,1,1.498e-06,0,0,0.000215921,1.68688e-06,0.000179576,1.40293e-06,0.000211826,1
32,38,0.253906,0.300781,1,2.2139e-06,0,0,0.000311935,2.43698e-06,0.000260904,2.03831e-06,0.00030614,1
33,38,0.261719,0.300781,1.00001,3.23223e-06,0,0,0.00044509,3.47724e-06,0.00037435,2.92459e-06,0.000436856,1.00001
34,38,0.269531,0.300781,1.00001,4.66171e-06,0,0,0.000627286,4.90063e-06,0.000530458,4.14417e-06,0.000615492,1.00001
35,38,0.277344,0.300781,1.00001,6.64182e-06,0,0,0.00087325,6.82218e-06,0.000742371,5.7997e-06,0.000856173,1.00001
36,38,0.285156,0.300781,1.00002,9.3482e-06,0,0,0.00120085,9.3815e-06,0.00102615,8.01661e-06,0.00117583,1.00002
37,38,0.292969,0.300781,1.00003,1.29977e-05,0,0,0.00163134,1.27445e-05,0.00140099,1.0945e-05,0.00159425,1.00003
38,38,0.300781,0.300781,1.00004,1.78527e-05,0,0,0.00218937,1.71039e-05,0.00188941,1.47605e-05,0.00213396,1.00004
39,38,0.308594,0.300781,1.00005,2.42237e-05,0,0,0.00290291,2.26779e-05,0.00251707,1.96636e-05,0.00281979,1.00005
40,38,0.316406,0.300781,1.00007,3.24695e-05,0,0,0.00380267,2.97064e-05,0.00331249,2.58771e-05,0.00367818,1.00007
41,38,0.324219,0.300781,1.00009,4.29942e-05,0,0,0.00492125,3.84439e-05,0.00430629,3.36399e-05,0.00473607,1.00009
42,38,0.332031,0.300781,1.00012,5.62396e-05,0,0,0.00629161,4.91475e-05,0.00552996,4.31978e-05,0.00601937,1.00012
43,38,0.339844,0.300781,1.00015,7.26731e-05,0,0,0.00794494,6.20605e-05,0.00701402,5.47887e-05,0.00755114,1.00015
44,38,0.347656,0.300781,1.00019,9.27692e-05,0,0,0.00990767,7.73886e-05,0.00878548,6.86232e-05,0.00934931,1.00019
45,38,0.355469,0.300781,1.00025,0.000116986,0,0,0.0121977,9.52708e-05,0.0108645,8.48575e-05,0.0114242,1.00025
46,38,0.363281,0.300781,1.00031,0.000145734,0,0,0.0148198,0.000115744,0.01326,0.000103561,0.0137762,1.00031
47,38,0.371094,0.300781,1.00039,0.000179345,0,0,0.0177607,0.000138702,0.0159654,0.000124681,0.0163928,1.00039
48,38,0.378906,0.300781,1.00048,0.000218031,0,0,0.020984,0.000163859,0.0189529,0.000147999,0.0192473,1.00048
49,38,0.386719,0.300781,1.00058,0.000261846,0,0,0.0244263,0.00019072,0.0221697,0.000173101,0.0222966,1.00058
50,38,0.394531,0.300781,1.00069,0.000310652,0,0,0.0279954,0.000218563,0.0255346,0.000199351,0.0254813,1.00069
51,38,0.402344,0.300781,1.00082,0.000364084,0,0,0.0315718,0.000246452,0.0289379,0.000225892,0.0287259,1.00082
52,38,0.410156,0.300781,1.00096,0.00042153,0,0,0.0350146,0.00027329,0.0322454,0.000251676,0.0319404,1.00096
53,38,0.417969,0.300781,1.0011,0.00048212,0,0,0.038172,0.00029789,0.0353072,0.000275534,0.0350242,1.0011
54,38,0.425781,0.300781,1.00125,0.000544728,0,0,0.0408952,0.000319094,0.0379703,0.000296272,0.0378695,1.00125
55,38,0.433594,0.300781,1.0014,0.000607998,0,0,0.0430535,0.000335886,0.0400941,0.000312798,0.0403675,1.0014
56,38,0.441406,0.300781,1.00154,0.00067038,0,0,0.0445484,0.000347499,0.0415663,0.000324237,0.042414,1.00154
57,38,0.449219,0.300781,1.00167,0.000730191,0,0,0.0453219,0.000353486,0.0423141,0.000330027,0.0439162,1.00167
58,38,0.457031,0.300781,1.00179,0.000785684,0,0,0.04536,0.000353741,0.042311,0.000329964,0.0447987,1.00179
59,38,0.464844,0.300781,1.00189,0.000835131,0,0,0.0446885,0.000348471,0.0415751,0.000324194,0.045009,1.00189
60,38,0.472656,0.300781,1.00196,0.000876913,0,0,0.0433657,0.000338131,0.040163,0.000313159,0.0445215,1.00196
61,38,0.480469,0.300781,1.00201,0.000909609,0,0,0.0414717,0.000323346,0.038159,0.000297518,0.0433401,1.00201
62,38,0.488281,0.300781,1.00204,0.000932071,0,0,0.0390982,0.000304833,0.0356639,0.000278057,0.041499,1.00204
63,38,0.496094,0.300781,1.00204,0.000943496,0,0,0.0363412,0.000283338,0.0327851,0.000255612,0.0390607,1.00204
64,38,0.503906,0.300781,1.00201,0.000943473,0,0,0.0332947,0.000259592,0.0296289,0.000231011,0.0361128,1.00201
65,38,0.511719,0.300781,1.00196,0.000932002,0,0,0.030048,0.000234289,0.026296,0.000205035,0.0327624,1.00197
66,38,0.519531,0.300781,1.0019,0.000909502,0,0,0.0266843,0.000208076,0.0228785,0.0001784,0.0291302,1.0019
67,38,0.527344,0.300781,1.00181,0.000876779,0,0,0.0232808,0.000181553,0.0194595,0.000151752,0.025343,1.00181
68,38,0.535156,0.300781,1.00171,0.000834982,0,0,0.019909,0.000155274,0.0161132,0.000125669,0.021526,1.00171
69,38,0.542969,0.300781,1.0016,0.000785532,0,0,0.0166347,0.000129752,0.0129052,0.000100661,0.0177968,1.0016
70,38,0.550781,0.300781,1.00147,0.000730046,0,0,0.0135184,0.000105457,0.00989319,7.71767e-05,0.0142585,1.00147
71,38,0.558594,0.300781,1.00135,0.000670251,0,0,0.0106139,8.28092e-05,0.00712633,5.55995e-05,0.0109962,1.00135
72,38,0.566406,0.300781,1.00122,0.000607888,0,0,0.00796734,6.2169e-05,0.00464518,3.62463e-05,0.00807349,1.00122
73,38,0.574219,0.300781,1.00109,0.00054464,0,0,0.00561556,4.38238e-05,0.00248052,1.93579e-05,0.0055315,1.00109
74,38,0.582031,0.300781,1.00096,0.000482053,0,0,0.00358412,2.79739e-05,0.00065219,5.09033e-06,0.00338944,1.00096
75,38,0.589844,0.300781,1.00084,0.000421482,0,0,0.00188596,1.47216e-05,-0.000831915,6.49386e-06,0.00164641,1.00084
76,38,0.597656,0.300781,1.00073,0.000364051,0,0,0.000520711,4.06509e-06,-0.00197649,1.54301e-05,0.000284415,1.00073
77,38,0.605469,0.300781,1.00062,0.00031063,0,0,-0.000525077,4.09962e-06,-0.0027986,2.18505e-05,-0.000728038,1.00062
78,38,0.613281,0.300781,1.00053,0.000261832,0,0,-0.00127655,9.9678e-06,-0.00332651,2.59748e-05,-0.00143189,1.00053
79,38,0.621094,0.300781,1.00044,0.000218023,0,0,-0.00176814,1.38076e-05,-0.00359753,2.80934e-05,-0.00187363,1.00044
80,38,0.628906,0.300781,1.00036,0.000179341,0,0,-0.00204046,1.59354e-05,-0.00365503,2.85446e-05,-0.00210164,1.00036
81,38,0.636719,0.300781,1.00029,0.000145732,0,0,-0.00213688,1.66895e-05,-0.00354513,2.76882e-05,-0.0021632,1.00029
82,38,0.644531,0.300781,1.00024,0.000116984,0,0,-0.00210025,1.64044e-05,-0.00331333,2.58793e-05,-0.00210206,1.00024
83,38,0.652344,0.300781,1.00019,9.27684e-05,0,0,-0.00197022,1.53895e-05,-0.00300167,2.34462e-05,-0.00195683,1.00019
84,38,0.660156,0.300781,1.00015,7.26727e-05,0,0,-0.00178127,1.39141e-05,-0.00264662,2.06737e-05,-0.00176004,1.00015
85,38,0.667969,0.300781,1.00011,5.62394e-05,0,0,-0.00156171,1.21995e-05,-0.00227786,1.77937e-05,-0.0015378,1.00011
86,38,0.675781,0.300781,1.00009,4.29941e-05,0,0,-0.00133335,1.04159e-05,-0.0019179,1.49823e-05,-0.00130998,1.00009
87,38,0.683594,0.300781,1.00007,3.24695e-05,0,0,-0.00111187,8.68593e-06,-0.00158246,1.23622e-05,-0.00109077,1.00007
88,38,0.691406,0.300781,1.00005,2.42237e-05,0,0,-0.000907584,7.09016e-06,-0.00128123,1.00091e-05,-0.000889464,1.00005
89,38,0.699219,0.300781,1.00004,1.78527e-05,0,0,-0.000726371,5.67457e-06,-0.001019,7.96065e-06,-0.00071132,1.00004
90,38,0.707031,0.300781,1.00003,1.29977e-05,0,0,-0.000570715,4.4586e-06,-0.000796787,6.22474e-06,-0.000558495,1.00003
91,38,0.714844,0.300781,1.00002,9.3482e-06,0,0,-0.000440653,3.44254e-06,-0.000612955,4.78862e-06,-0.000430893,1.00002
92,38,0.722656,0.300781,1.00001,6.64182e-06,0,0,-0.000334599,2.61402e-06,-0.000464165,3.62624e-06,-0.000326902,1.00001
93,38,0.730469,0.300781,1.00001,4.66171e-06,0,0,-0.000250016,1.95323e-06,-0.000346151,2.70428e-06,-0.000244011,1.00001
94,38,0.738281,0.300781,1.00001,3.23223e-06,0,0,-0.000183924,1.4369e-06,-0.00025431,1.98679e-06,-0.000179288,1.00001
