step,time,L1,L2,Linf
459,0.0143429,0.165542,0.317,0.830794
460,0.0143741,0.165485,0.316837,0.830233
461,0.0144053,0.165429,0.316675,0.829673
462,0.0144366,0.165372,0.316512,0.829113
463,0.0144678,0.165315,0.31635,0.828554
464,0.0144991,0.165259,0.316188,0.827995
465,0.0145303,0.165203,0.316026,0.827437
466,0.0145616,0.165146,0.315865,0.82688
467,0.0145928,0.16509,0.315703,0.826323
468,0.0146241,0.165034,0.315542,0.825766
469,0.0146553,0.164978,0.315381,0.825211
470,0.0146866,0.164922,0.31522,0.824655
471,0.0147178,0.164866,0.31506,0.824101
472,0.0147491,0.16481,0.314899,0.823546
473,0.0147803,0.164754,0.314739,0.822993
474,0.0148116,0.164698,0.314579,0.82244
475,0.0148428,0.164642,0.314419,0.821887
476,0.0148741,0.164586,0.314259,0.821335
477,0.0149053,0.16453,0.3141,0.820784
478,0.0149366,0.164475,0.31394,0.820233
479,0.0149678,0.164419,0.313781,0.819683
480,0.0149991,0.164364,0.313622,0.819133
481,0.0150303,0.164308,0.313464,0.818584
482,0.0150616,0.164253,0.313305,0.818035
483,0.0150928,0.164197,0.313147,0.817487
484,0.0151241,0.164142,0.312988,0.816939
485,0.0151553,0.164087,0.31283,0.816392
486,0.0151866,0.164032,0.312673,0.815846
487,0.0152178,0.163977,0.312515,0.8153
488,0.015249,0.163921,0.312358,0.814755
489,0.0152803,0.163866,0.3122,0.81421
490,0.0153115,0.163811,0.312043,0.813666
491,0.0153428,0.163757,0.311886,0.813122
492,0.015374,0.163702,0.31173,0.812579
493,0.0154053,0.163647,0.311573,0.812036
494,0.0154365,0.163592,0.311417,0.811494
495,0.0154678,0.163537,0.311261,0.810952
496,0.015499,0.163483,0.311105,0.810411
497,0.0155303,0.163428,0.310949,0.809871
498,0.0155615,0.163374,0.310793,0.809331
499,0.0155928,0.163319,0.310638,0.808792
500,0.015624,0.163265,0.310483,0.808253
501,0.0156553,0.16321,0.310328,0.807715
502,0.0156865,0.163156,0.310173,0.807177
503,0.0157178,0.163102,0.310018,0.80664
504,0.015749,0.163048,0.309863,0.806103
505,0.0157803,0.162993,0.309709,0.805567
506,0.0158115,0.162939,0.309555,0.805031
507,0.0158428,0.162885,0.309401,0.804496
508,0.015874,0.162831,0.309247,0.803961
509,0.0159053,0.162777,0.309094,0.803427
510,0.0159365,0.162723,0.30894,0.802894
511,0.0159678,0.16267,0.308787,0.802361
512,0.015999,0.162616,0.308634,0.801828
513,0.0160302,0.162562,0.308481,0.801297
514,0.0160615,0.162508,0.308328,0.800765
515,0.0160927,0.162455,0.308176,0.800234
516,0.016124,0.162401,0.308023,0.799704
517,0.0161552,0.162348,0.307871,0.799174
518,0.0161865,0.162294,0.307719,0.798645
519,0.0162177,0.162241,0.307567,0.798116
520,0.016249,0.162188,0.307415,0.797588
521,0.0162802,0.162134,0.307264,0.79706
522,0.0163115,0.162081,0.307113,0.796533
523,0.0163427,0.162028,0.306961,0.796007
524,0.016374,0.161975,0.30681,0.795481
525,0.0164052,0.161922,0.30666,0.794955
526,0.0164365,0.161869,0.306509,0.79443
527,0.0164677,0.161816,0.306358,0.793905
528,0.016499,0.161763,0.306208,0.793381
529,0.0165302,0.16171,0.306058,0.792858
530,0.0165615,0.161657,0.305908,0.792335
531,0.0165927,0.161604,0.305758,0.791813
532,0.016624,0.161551,0.305609,0.791291
533,0.0166552,0.161499,0.305459,0.790769
534,0.0166865,0.161446,0.30531,0.790248
535,0.0167177,0.161393,0.305161,0.789728
536,0.016749,0.161341,0.305012,0.789208
537,0.0167802,0.161288,0.304863,0.788689
538,0.0168114,0.161236,0.304715,0.78817
539,0.0168427,0.161184,0.304566,0.787652
540,0.0168739,0.161131,0.304418,0.787134
541,0.0169052,0.161079,0.30427,0.786617
542,0.0169364,0.161027,0.304122,0.7861
543,0.0169677,0.160975,0.303974,0.785584
544,0.0169989,0.160923,0.303827,0.785068
545,0.0170302,0.160871,0.303679,0.784553
546,0.0170614,0.160819,0.303532,0.784038
547,0.0170927,0.160767,0.303385,0.783524
548,0.0171239,0.160715,0.303238,0.78301
549,0.0171552,0.160663,0.303091,0.782497
550,0.0171864,0.160611,0.302944,0.781984
551,0.0172177,0.160559,0.302798,0.781472
552,0.0172489,0.160507,0.302652,0.780961
553,0.0172802,0.160456,0.302506,0.78045
554,0.0173114,0.160404,0.30236,0.779939
555,0.0173427,0.160353,0.302214,0.779429
556,0.0173739,0.160301,0.302068,0.778919
557,0.0174052,0.16025,0.301923,0.77841
558,0.0174364,0.160198,0.301778,0.777901
559,0.0174677,0.160147,0.301633,0.777393
560,0.0174989,0.160096,0.301488,0.776886
561,0.0175302,0.160044,0.301343,0.776379
562,0.0175614,0.159993,0.301198,0.775885
563,0.0175927,0.159942,0.301054,0.775398
564,0.0176239,0.159891,0.30091,0.774912
565,0.0176551,0.15984,0.300765,0.774427
566,0.0176864,0.159789,0.300621,0.773942
567,0.0177176,0.159738,0.300478,0.773458
568,0.0177489,0.159687,0.300334,0.772974
569,0.0177801,0.159636,0.30019,0.77249
570,0.0178114,0.159585,0.300047,0.772007
571,0.0178426,0.159534,0.299904,0.771524
572,0.0178739,0.159484,0.299761,0.771042
573,0.0179051,0.159433,0.299618,0.77056
574,0.0179364,0.159382,0.299475,0.770079
575,0.0179676,0.159332,0.299333,0.769598
576,0.0179989,0.159281,0.29919,0.769118
577,0.0180301,0.159231,0.299048,0.768638
578,0.0180614,0.15918,0.298906,0.768158
579,0.0180926,0.15913,0.298764,0.767679
580,0.0181239,0.15908,0.298622,0.7672
581,0.0181551,0.159029,0.298481,0.766722
582,0.0181864,0.158979,0.298339,0.766244
583,0.0182176,0.158929,0.298198,0.765767
584,0.0182489,0.158879,0.298057,0.76529
585,0.0182801,0.158828,0.297916,0.764814
586,0.0183114,0.158778,0.297775,0.764338
587,0.0183426,0.158728,0.297635,0.763862
588,0.0183739,0.158678,0.297494,0.763387
589,0.0184051,0.158629,0.297354,0.762912
590,0.0184363,0.158579,0.297214,0.762438
591,0.0184676,0.158529,0.297073,0.761964
592,0.0184988,0.158479,0.296934,0.761491
593,0.0185301,0.158429,0.296794,0.761018
594,0.0185613,0.15838,0.296654,0.760545
595,0.0185926,0.15833,0.296515,0.760073
596,0.0186238,0.15828,0.296376,0.759602
597,0.0186551,0.158231,0.296236,0.75913
598,0.0186863,0.158181,0.296097,0.75866
599,0.0187176,0.158132,0.295959,0.758189
600,0.0187488,0.158083,0.29582,0.75772
601,0.0187801,0.158033,0.295681,0.75725
602,0.0188113,0.157984,0.295543,0.756781
603,0.0188426,0.157935,0.295405,0.756312
604,0.0188738,0.157885,0.295267,0.755844
605,0.0189051,0.157836,0.295129,0.755377
606,0.0189363,0.157787,0.294991,0.754909
