step,time,dt,L1_centered,L2_centered,Linf_centered,L1_norm_centered,L2_norm_centered,Linf_norm_centered,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv
0,0,0.5,0.0395825,0.139698,0.951866,0.000298826,0.00104551,0.00702527,0.0396506,0.140103,0.984753,0.000299321,0.00104839,0.0072322
1,0.5,0.5,0.00217155,0.00487446,0.0290194,1.67521e-05,3.72707e-05,0.000216071,2.78853e-07,3.55244e-07,3.78859e-06,2.16964e-09,2.76295e-09,2.95519e-08
