step,time,dt,L1,L2,Linf,L1_norm,L2_norm,Linf_norm
164,0.320312,0.00195312,0.0518727,0.0740906,0.229466,0.000403076,0.00057497,0.00177343
165,0.322266,0.00195312,0.0517856,0.0738661,0.228371,0.00040241,0.000573253,0.00176521
166,0.324219,0.00195312,0.0516925,0.0736372,0.22706,0.000401698,0.000571503,0.00175544
167,0.326172,0.00195312,0.0515893,0.0734044,0.226026,0.000400906,0.000569721,0.00174804
168,0.328125,0.00195312,0.0514746,0.0731677,0.224926,0.000400026,0.000567909,0.00173854
169,0.330078,0.00195312,0.0513576,0.0729273,0.223686,0.000399126,0.000566069,0.00173025
170,0.332031,0.00195312,0.0512357,0.0726838,0.222741,0.000398189,0.000564202,0.00172256
171,0.333984,0.00195312,0.051097,0.0724373,0.221547,0.000397122,0.000562313,0.00171391
172,0.335938,0.00195312,0.0509606,0.0721883,0.220481,0.000396073,0.000560405,0.00170592
173,0.337891,0.00195312,0.0508168,0.0719374,0.21944,0.000394965,0.000558481,0.00169777
174,0.339844,0.00195312,0.0506605,0.071685,0.218396,0.000393761,0.000556546,0.00168946
175,0.341797,0.00195312,0.050504,0.0714319,0.217333,0.000392556,0.000554604,0.00168146
176,0.34375,0.00195312,0.0503422,0.0711788,0.21634,0.000391309,0.000552662,0.00167434
177,0.345703,0.00195312,0.0501737,0.0709264,0.215232,0.00039001,0.000550726,0.00166527
178,0.347656,0.00195312,0.0500012,0.0706755,0.214225,0.000388681,0.000548801,0.00165868
179,0.349609,0.00195312,0.0498298,0.0704271,0.213312,0.00038736,0.000546896,0.00165081
180,0.351562,0.00195312,0.0496569,0.0701821,0.212172,0.000386028,0.000545017,0.00164253
181,0.353516,0.00195312,0.0494764,0.0699417,0.211326,0.000384636,0.000543172,0.00163612
182,0.355469,0.00195312,0.0493046,0.0697068,0.21027,0.000383314,0.000541371,0.00162828
183,0.357422,0.00195312,0.0491355,0.0694788,0.209277,0.000382011,0.000539622,0.00162086
184,0.359375,0.00195312,0.0489675,0.0692586,0.208414,0.000380718,0.000537934,0.0016136
185,0.361328,0.00195312,0.0488071,0.0690478,0.207465,0.000379484,0.000536318,0.00160664
186,0.363281,0.00195312,0.0486583,0.0688474,0.206488,0.00037834,0.000534782,0.00159916
187,0.365234,0.00195312,0.0485271,0.0686589,0.205602,0.000377335,0.000533338,0.0015928
188,0.367188,0.00195312,0.0484095,0.0684835,0.204683,0.000376435,0.000531995,0.00158499
189,0.369141,0.00195312,0.0483115,0.0683227,0.203694,0.000375687,0.000530764,0.00157847
190,0.371094,0.00195312,0.0482273,0.0681777,0.202932,0.000375047,0.000529655,0.001572
191,0.373047,0.00195312,0.0481627,0.06805,0.201908,0.000374558,0.000528678,0.0015645
192,0.375,0.00195312,0.0481193,0.0679406,0.201123,0.000374234,0.000527843,0.0015585
193,0.376953,0.00195312,0.0480917,0.067851,0.200272,0.000374032,0.00052716,0.00155151
194,0.378906,0.00195312,0.0480949,0.0677823,0.199374,0.000374069,0.000526637,0.00154481
195,0.380859,0.00195312,0.0481358,0.0677355,0.198575,0.000374396,0.000526283,0.00153863
196,0.382812,0.00195312,0.0482133,0.0677118,0.197732,0.000375005,0.000526106,0.00153257
197,0.384766,0.00195312,0.0483209,0.0677119,0.196886,0.000375846,0.000526112,0.00152543
198,0.386719,0.00195312,0.0484529,0.0677367,0.196061,0.000376875,0.000526308,0.00151991
