step,time,dt,L1_centered,L2_centered,Linf_centered,L1_norm_centered,L2_norm_centered,Linf_norm_centered,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv
162,0.158203,0.000976562,0.0207698,0.0412409,0.148734,0.000160627,0.000318358,0.00114133,0.020864,0.0414785,0.152322,0.00016133,0.000320125,0.00116884
163,0.15918,0.000976562,0.0207146,0.0410138,0.147482,0.000160208,0.000316625,0.0011317,0.0208089,0.0412519,0.150996,0.000160912,0.000318396,0.00115892
164,0.160156,0.000976562,0.0206599,0.0407891,0.146233,0.000159794,0.000314911,0.00112228,0.0207544,0.0410277,0.149713,0.000160499,0.000316686,0.00114903
165,0.161133,0.000976562,0.0206059,0.0405667,0.144989,0.000159383,0.000313214,0.00111289,0.0207005,0.0408058,0.148434,0.000160089,0.000314993,0.00113918
166,0.162109,0.000976562,0.0205524,0.0403466,0.143748,0.000158977,0.000311534,0.00110352,0.0206471,0.0405863,0.147159,0.000159684,0.000313317,0.00112936
167,0.163086,0.000976562,0.0204994,0.0401288,0.142531,0.000158575,0.000309871,0.00109417,0.0205942,0.0403691,0.14589,0.000159283,0.000311658,0.00111959
168,0.164062,0.000976562,0.020447,0.0399133,0.141324,0.000158176,0.000308225,0.00108487,0.0205419,0.0401541,0.144626,0.000158885,0.000310017,0.00110986
169,0.165039,0.000976562,0.0203951,0.0397,0.140122,0.000157782,0.000306596,0.00107559,0.0204901,0.0399413,0.143368,0.000158492,0.000308391,0.00110017
170,0.166016,0.000976562,0.0203438,0.0394889,0.138924,0.000157392,0.000304983,0.00106689,0.0204388,0.0397307,0.142116,0.000158102,0.000306783,0.00109053
171,0.166992,0.000976562,0.0202929,0.03928,0.137744,0.000157006,0.000303387,0.00105837,0.0203881,0.0395223,0.140871,0.000157717,0.00030519,0.00108105
172,0.167969,0.000976562,0.0202426,0.0390732,0.136644,0.000156623,0.000301806,0.00104988,0.0203378,0.0393161,0.139633,0.000157335,0.000303614,0.00107192
173,0.168945,0.000976562,0.0201928,0.0388685,0.135546,0.000156244,0.000300242,0.00104141,0.0202881,0.0391119,0.138402,0.000156957,0.000302053,0.00106317
174,0.169922,0.000976562,0.0201434,0.0386659,0.134453,0.000155869,0.000298692,0.00103296,0.0202388,0.0389099,0.137236,0.000156582,0.000300508,0.00105445
175,0.170898,0.000976562,0.0200945,0.0384654,0.133363,0.000155497,0.000297159,0.00102457,0.02019,0.0387099,0.136109,0.000156211,0.000298979,0.00104576
176,0.171875,0.000976562,0.0200461,0.0382668,0.132277,0.000155128,0.00029564,0.00101635,0.0201416,0.0385119,0.134987,0.000155843,0.000297464,0.00103711
177,0.172852,0.000976562,0.0199982,0.0380703,0.131196,0.000154764,0.000294137,0.00100815,0.0200937,0.0383159,0.133871,0.000155479,0.000295965,0.0010285
178,0.173828,0.000976562,0.0199507,0.0378758,0.13012,0.000154402,0.000292649,0.000999979,0.0200463,0.038122,0.132759,0.000155118,0.000294481,0.00101993
179,0.174805,0.000976562,0.0199037,0.0376833,0.129054,0.000154044,0.000291175,0.000991845,0.0199993,0.0379299,0.131653,0.00015476,0.000293011,0.00101141
180,0.175781,0.000976562,0.019857,0.0374926,0.128005,0.000153689,0.000289716,0.000983748,0.0199528,0.0377399,0.130553,0.000154406,0.000291556,0.00100294
181,0.176758,0.000976562,0.0198109,0.0373039,0.12696,0.000153337,0.000288271,0.00097569,0.0199067,0.0375517,0.129459,0.000154055,0.000290116,0.00099451
182,0.177734,0.000976562,0.0197651,0.037117,0.125921,0.000152989,0.00028684,0.000967989,0.019861,0.0373654,0.128372,0.000153707,0.000288689,0.00098624
183,0.178711,0.000976562,0.0197198,0.0369321,0.124888,0.000152643,0.000285423,0.00096056,0.0198157,0.037181,0.127292,0.000153362,0.000287277,0.000978173
184,0.179688,0.000976562,0.0196748,0.0367489,0.123918,0.000152301,0.000284021,0.000953158,0.0197708,0.0369984,0.126219,0.00015302,0.000285878,0.000970189
185,0.180664,0.000976562,0.0196303,0.0365676,0.122964,0.000151961,0.000282631,0.000945786,0.0197263,0.0368176,0.125166,0.000152681,0.000284493,0.000962991
186,0.181641,0.000976562,0.0195861,0.036388,0.122014,0.000151625,0.000281256,0.000938445,0.0196823,0.0366386,0.124164,0.000152345,0.000283122,0.000955852
187,0.182617,0.000976562,0.0195424,0.0362103,0.121068,0.000151291,0.000279893,0.000931138,0.0196386,0.0364614,0.123245,0.000152012,0.000281764,0.000948741
188,0.183594,0.000976562,0.019499,0.0360343,0.120126,0.00015096,0.000278544,0.000923868,0.0195953,0.036286,0.12233,0.000151682,0.000280419,0.000941662
189,0.18457,0.000976562,0.019456,0.03586,0.11919,0.000150632,0.000277208,0.000916723,0.0195523,0.0361122,0.121419,0.000151355,0.000279087,0.000934616
190,0.185547,0.000976562,0.0194134,0.0356874,0.118258,0.000150307,0.000275885,0.000909625,0.0195098,0.0359402,0.120513,0.00015103,0.000277768,0.000927606
191,0.186523,0.000976562,0.0193711,0.0355165,0.117332,0.000149984,0.000274574,0.000902562,0.0194676,0.0357698,0.119611,0.000150708,0.000276461,0.000920633
192,0.1875,0.000976562,0.0193291,0.0353472,0.116412,0.000149664,0.000273276,0.000895538,0.0194257,0.0356012,0.118714,0.000150389,0.000275167,0.0009137
193,0.188477,0.000976562,0.0192875,0.0351796,0.115497,0.000149347,0.00027199,0.000888555,0.0193842,0.0354341,0.117823,0.000150073,0.000273886,0.000906808
194,0.189453,0.000976562,0.0192463,0.0350136,0.114597,0.000149032,0.000270717,0.000881612,0.0193431,0.0352687,0.116937,0.000149759,0.000272617,0.000899959
195,0.19043,0.000976562,0.0192054,0.0348492,0.113704,0.00014872,0.000269456,0.000874912,0.0193023,0.0351049,0.116056,0.000149447,0.00027136,0.000893155
196,0.191406,0.000976562,0.0191648,0.0346864,0.112816,0.00014841,0.000268206,0.000868482,0.0192618,0.0349426,0.115182,0.000149138,0.000270115,0.000886397
197,0.192383,0.000976562,0.0191245,0.0345252,0.111965,0.000148102,0.000266969,0.000862084,0.0192216,0.0347819,0.114313,0.000148831,0.000268882,0.000879686
198,0.193359,0.000976562,0.0190845,0.0343655,0.111141,0.000147797,0.000265743,0.000855719,0.0191817,0.0346228,0.113451,0.000148527,0.00026766,0.000873025
199,0.194336,0.000976562,0.0190449,0.0342073,0.110322,0.000147494,0.000264528,0.000849389,0.0191422,0.0344652,0.112598,0.000148225,0.00026645,0.000866585
200,0.195312,0.000976562,0.0190055,0.0340507,0.109508,0.000147194,0.000263326,0.000843095,0.0191029,0.0343091,0.111755,0.000147925,0.000265251,0.000860456
201,0.196289,0.000976562,0.0189665,0.0338955,0.108699,0.000146895,0.000262134,0.000836839,0.019064,0.0341545,0.110918,0.000147628,0.000264064,0.000854361
202,0.197266,0.000976562,0.0189277,0.0337418,0.107894,0.000146599,0.000260953,0.000830623,0.0190253,0.0340013,0.110098,0.000147332,0.000262888,0.000848301
203,0.198242,0.000976562,0.0188893,0.0335895,0.107095,0.000146305,0.000259784,0.000824448,0.0189869,0.0338496,0.109319,0.000147039,0.000261722,0.000842279
204,0.199219,0.000976562,0.0188511,0.0334386,0.106301,0.000146014,0.000258625,0.000818315,0.0189489,0.0336993,0.108546,0.000146748,0.000260568,0.000836295
205,0.200195,0.000976562,0.0188132,0.0332892,0.105513,0.000145724,0.000257477,0.000812265,0.0189111,0.0335505,0.107778,0.000146459,0.000259424,0.000830351
206,0.201172,0.000976562,0.0187756,0.0331412,0.10473,0.000145436,0.00025634,0.000806266,0.0188735,0.033403,0.107017,0.000146173,0.000258291,0.000824448
207,0.202148,0.000976562,0.0187382,0.0329945,0.103954,0.000145151,0.000255213,0.000800309,0.0188363,0.0332569,0.106264,0.000145888,0.000257168,0.000818587
208,0.203125,0.000976562,0.0187011,0.0328493,0.103183,0.000144867,0.000254096,0.000794395,0.0187993,0.0331122,0.105516,0.000145606,0.000256056,0.000812796
209,0.204102,0.000976562,0.0186642,0.0327053,0.102419,0.000144585,0.00025299,0.000788552,0.0187626,0.0329688,0.104775,0.000145325,0.000254954,0.000807063
210,0.205078,0.000976562,0.0186276,0.0325627,0.101661,0.000144305,0.000251893,0.000783045,0.0187262,0.0328267,0.104039,0.000145046,0.000253862,0.000801377
211,0.206055,0.000976562,0.0185913,0.0324214,0.100909,0.000144027,0.000250807,0.000777572,0.01869,0.032686,0.10331,0.00014477,0.000252779,0.000795739
212,0.207031,0.000976562,0.0185552,0.0322814,0.100192,0.000143751,0.000249731,0.000772135,0.018654,0.0325465,0.102587,0.000144495,0.000251707,0.000790151
213,0.208008,0.000976562,0.0185193,0.0321426,0.0994941,0.000143477,0.000248664,0.000766734,0.0186183,0.0324083,0.10187,0.000144221,0.000250645,0.000784612
214,0.208984,0.000976562,0.0184837,0.0320052,0.0988006,0.000143204,0.000247607,0.000761371,0.0185828,0.0322714,0.10116,0.00014395,0.000249592,0.000779124
215,0.209961,0.000976562,0.0184483,0.031869,0.098112,0.000142933,0.000246559,0.000756046,0.0185475,0.0321357,0.100457,0.00014368,0.000248548,0.000773688
216,0.210938,0.000976562,0.0184131,0.031734,0.0974286,0.000142664,0.000245521,0.000750762,0.0185125,0.0320013,0.0997597,0.000143412,0.000247514,0.000768303
217,0.211914,0.000976562,0.0183781,0.0316002,0.0967503,0.000142397,0.000244492,0.000745518,0.0184777,0.0318681,0.0990696,0.000143146,0.000246489,0.000762971
218,0.212891,0.000976562,0.0183434,0.0314676,0.0960774,0.000142131,0.000243472,0.000740316,0.0184432,0.031736,0.0983864,0.000142882,0.000245474,0.000757735
219,0.213867,0.000976562,0.0183089,0.0313362,0.0954099,0.000141867,0.000242461,0.000735156,0.0184088,0.0316052,0.0977101,0.000142619,0.000244467,0.00075273
220,0.214844,0.000976562,0.0182746,0.031206,0.094748,0.000141604,0.000241459,0.00073004,0.0183747,0.0314755,0.0970407,0.000142358,0.000243469,0.000747766
221,0.21582,0.000976562,0.0182405,0.031077,0.0940917,0.000141343,0.000240466,0.000724967,0.0183408,0.031347,0.0963784,0.000142098,0.00024248,0.000742845
222,0.216797,0.000976562,0.0182066,0.0309491,0.0934412,0.000141084,0.000239482,0.00071994,0.018307,0.0312196,0.0957232,0.00014184,0.0002415,0.000737966
223,0.217773,0.000976562,0.0181729,0.0308223,0.0927965,0.000140826,0.000238506,0.000714958,0.0182735,0.0310934,0.0950878,0.000141584,0.000240528,0.00073313
224,0.21875,0.000976562,0.0181394,0.0306966,0.0921577,0.000140569,0.000237539,0.000710022,0.0182402,0.0309683,0.0944685,0.000141328,0.000239565,0.000728339
225,0.219727,0.000976562,0.0181061,0.0305721,0.0915248,0.000140315,0.00023658,0.000705133,0.0182071,0.0308442,0.0938549,0.000141075,0.000238611,0.000723593
226,0.220703,0.000976562,0.018073,0.0304486,0.0908981,0.000140061,0.00023563,0.000700291,0.0181742,0.0307213,0.0932471,0.000140823,0.000237664,0.000718892
227,0.22168,0.000976562,0.0180401,0.0303262,0.0902774,0.000139809,0.000234688,0.000695674,0.0181414,0.0305994,0.0926452,0.000140572,0.000236726,0.000714236
228,0.222656,0.000976562,0.0180074,0.0302049,0.089663,0.000139558,0.000233753,0.000691125,0.0181089,0.0304786,0.0920493,0.000140323,0.000235796,0.000709627
229,0.223633,0.000976562,0.0179748,0.0300846,0.0890548,0.000139309,0.000232827,0.000686614,0.0180765,0.0303589,0.0914593,0.000140075,0.000234874,0.000705064
230,0.224609,0.000976562,0.0179424,0.0299653,0.0884528,0.000139061,0.000231909,0.00068214,0.0180444,0.0302401,0.0908753,0.000139829,0.00023396,0.000700548
231,0.225586,0.000976562,0.0179102,0.0298471,0.0878717,0.000138814,0.000230999,0.000677705,0.0180124,0.0301224,0.0902974,0.000139584,0.000233053,0.00069608
232,0.226562,0.000976562,0.0178782,0.0297299,0.0873035,0.000138569,0.000230096,0.000673309,0.0179805,0.0300057,0.0897256,0.00013934,0.000232154,0.000691659
233,0.227539,0.000976562,0.0178464,0.0296136,0.0867403,0.000138325,0.000229201,0.000668953,0.0179489,0.02989,0.0891599,0.000139098,0.000231263,0.000687285
234,0.228516,0.000976562,0.0178147,0.0294984,0.0861823,0.000138082,0.000228313,0.000664637,0.0179174,0.0297753,0.0886004,0.000138856,0.00023038,0.00068296
235,0.229492,0.000976562,0.0177831,0.0293841,0.0856294,0.00013784,0.000227433,0.000660361,0.0178861,0.0296616,0.0880471,0.000138616,0.000229504,0.000678683
236,0.230469,0.000976562,0.0177518,0.0292708,0.0850819,0.0001376,0.00022656,0.000656126,0.0178549,0.0295488,0.0875,0.000138378,0.000228635,0.000674453
237,0.231445,0.000976562,0.0177205,0.0291585,0.0845396,0.000137361,0.000225695,0.000651933,0.017824,0.029437,0.0869591,0.00013814,0.000227773,0.000670273
238,0.232422,0.000976562,0.0176895,0.0290471,0.0840027,0.000137123,0.000224837,0.000647781,0.0177931,0.0293261,0.0864244,0.000137904,0.000226919,0.00066614
239,0.233398,0.000976562,0.0176586,0.0289366,0.0834712,0.000136886,0.000223986,0.000643671,0.0177624,0.0292161,0.085896,0.000137669,0.000226072,0.000662056
240,0.234375,0.000976562,0.0176278,0.028827,0.0829451,0.00013665,0.000223141,0.000639603,0.0177319,0.029107,0.0853738,0.000137435,0.000225232,0.00065802
241,0.235352,0.000976562,0.0175972,0.0287183,0.0824245,0.000136415,0.000222304,0.000635578,0.0177015,0.0289989,0.0848578,0.000137202,0.000224398,0.000654033
242,0.236328,0.000976562,0.0175667,0.0286106,0.0819093,0.000136182,0.000221474,0.000631595,0.0176713,0.0288916,0.084348,0.000136971,0.000223572,0.000650094
243,0.237305,0.000976562,0.0175364,0.0285037,0.0813996,0.000135949,0.00022065,0.000627656,0.0176412,0.0287852,0.0838445,0.00013674,0.000222752,0.000646203
244,0.238281,0.000976562,0.0175062,0.0283977,0.0808955,0.000135718,0.000219833,0.000623758,0.0176113,0.0286797,0.0833471,0.000136511,0.000221939,0.00064236
245,0.239258,0.000976562,0.0174761,0.0282925,0.0803969,0.000135487,0.000219023,0.000619904,0.0175815,0.028575,0.0828559,0.000136282,0.000221132,0.000638565
246,0.240234,0.000976562,0.0174462,0.0281882,0.0799038,0.000135258,0.000218219,0.000616093,0.0175518,0.0284712,0.0823708,0.000136055,0.000220332,0.000634817
247,0.241211,0.000976562,0.0174164,0.0280847,0.0794163,0.00013503,0.000217422,0.000612325,0.0175223,0.0283683,0.0818919,0.000135828,0.000219539,0.000631117
248,0.242188,0.000976562,0.0173868,0.0279821,0.0789343,0.000134802,0.000216631,0.0006086,0.0174929,0.0282661,0.0814191,0.000135603,0.000218752,0.000627465
249,0.243164,0.000976562,0.0173572,0.0278803,0.0784579,0.000134576,0.000215846,0.000604918,0.0174637,0.0281648,0.0809523,0.000135378,0.000217971,0.000623859
250,0.244141,0.000976562,0.0173278,0.0277793,0.077987,0.00013435,0.000215068,0.000601279,0.0174345,0.0280643,0.0804915,0.000135155,0.000217196,0.0006203
251,0.245117,0.000976562,0.0172985,0.0276791,0.0775216,0.000134125,0.000214295,0.000597683,0.0174055,0.0279646,0.0800368,0.000134933,0.000216427,0.000616787
252,0.246094,0.000976562,0.0172694,0.0275797,0.0770617,0.000133902,0.000213529,0.00059413,0.0173766,0.0278657,0.0795879,0.000134711,0.000215665,0.000613321
253,0.24707,0.000976562,0.0172403,0.027481,0.0766074,0.000133679,0.000212769,0.00059062,0.0173478,0.0277675,0.079145,0.00013449,0.000214908,0.0006099
254,0.248047,0.000976562,0.0172114,0.0273832,0.0761586,0.000133457,0.000212014,0.000587152,0.0173192,0.0276702,0.078708,0.00013427,0.000214158,0.000606524
255,0.249023,0.000976562,0.0171826,0.0272861,0.0757152,0.000133236,0.000211266,0.000583756,0.0172906,0.0275736,0.0782768,0.000134051,0.000213413,0.000603194
256,0.25,0.000976562,0.0171539,0.0271898,0.0752772,0.000133016,0.000210523,0.000580416,0.0172622,0.0274777,0.0778513,0.000133833,0.000212674,0.000599908
257,0.250977,0.000976562,0.0171253,0.0270942,0.0748447,0.000132796,0.000209786,0.000577113,0.0172339,0.0273826,0.0774315,0.000133616,0.000211941,0.000596667
258,0.251953,0.000976562,0.0170968,0.0269993,0.0744175,0.000132578,0.000209055,0.000573846,0.0172057,0.0272882,0.0770174,0.000133399,0.000211213,0.000593469
259,0.25293,0.000976562,0.0170684,0.0269052,0.0739957,0.00013236,0.000208329,0.000570616,0.0171776,0.0271946,0.0766089,0.000133184,0.000210491,0.000590315
260,0.253906,0.000976562,0.0170401,0.0268118,0.0735793,0.000132143,0.000207609,0.000567424,0.0171496,0.0271016,0.076206,0.000132969,0.000209775,0.000587203
261,0.254883,0.000976562,0.0170119,0.0267191,0.0731681,0.000131926,0.000206894,0.000564268,0.0171217,0.0270094,0.0758085,0.000132755,0.000209063,0.000584134
262,0.255859,0.000976562,0.0169838,0.0266271,0.0727621,0.000131711,0.000206185,0.000561148,0.0170939,0.0269179,0.0754184,0.000132542,0.000208358,0.000581153
263,0.256836,0.000976562,0.0169559,0.0265358,0.0723614,0.000131496,0.000205481,0.000558065,0.0170662,0.026827,0.0750385,0.000132329,0.000207657,0.00057822
264,0.257812,0.000976562,0.016928,0.0264452,0.0719658,0.000131282,0.000204782,0.000555019,0.0170386,0.0267369,0.0746638,0.000132117,0.000206962,0.000575327
265,0.258789,0.000976562,0.0169002,0.0263552,0.0715753,0.000131069,0.000204089,0.000552008,0.0170111,0.0266474,0.0742944,0.000131906,0.000206272,0.000572475
266,0.259766,0.000976562,0.0168725,0.026266,0.0711899,0.000130856,0.000203401,0.000549034,0.0169837,0.0265586,0.07393,0.000131696,0.000205587,0.000569662
267,0.260742,0.000976562,0.0168449,0.0261773,0.0708096,0.000130644,0.000202717,0.000546095,0.0169564,0.0264704,0.0735707,0.000131486,0.000204908,0.000566888
268,0.261719,0.000976562,0.0168173,0.0260894,0.0704368,0.000130433,0.000202039,0.000543192,0.0169291,0.0263829,0.0732177,0.000131277,0.000204233,0.000564152
269,0.262695,0.000976562,0.0167899,0.0260021,0.070071,0.000130222,0.000201366,0.000540325,0.016902,0.0262961,0.0728765,0.000131069,0.000203563,0.000561455
270,0.263672,0.000976562,0.0167625,0.0259154,0.0697101,0.000130012,0.000200697,0.000537492,0.0168749,0.0262099,0.0725401,0.000130861,0.000202898,0.000558794
271,0.264648,0.000976562,0.0167353,0.0258294,0.069354,0.000129803,0.000200034,0.000534695,0.0168479,0.0261243,0.0722085,0.000130654,0.000202238,0.000556171
272,0.265625,0.000976562,0.0167081,0.0257439,0.0690027,0.000129594,0.000199375,0.000531932,0.0168211,0.0260393,0.0718816,0.000130447,0.000201583,0.000553584
273,0.266602,0.000976562,0.016681,0.0256591,0.068656,0.000129386,0.000198721,0.000529203,0.0167942,0.025955,0.0715594,0.000130241,0.000200932,0.000551033
274,0.267578,0.000976562,0.0166539,0.0255749,0.068314,0.000129178,0.000198072,0.000526515,0.0167675,0.0258712,0.0712417,0.000130036,0.000200286,0.000548517
275,0.268555,0.000976562,0.016627,0.0254914,0.0679766,0.000128971,0.000197427,0.000523885,0.0167408,0.0257881,0.0709284,0.000129831,0.000199645,0.000546035
276,0.269531,0.000976562,0.0166001,0.0254084,0.0676437,0.000128764,0.000196787,0.000521288,0.0167142,0.0257055,0.0706195,0.000129627,0.000199008,0.000543588
277,0.270508,0.000976562,0.0165733,0.0253259,0.0673153,0.000128558,0.000196151,0.000518724,0.0166877,0.0256236,0.0703149,0.000129423,0.000198376,0.000541175
278,0.271484,0.000976562,0.0165465,0.0252441,0.0669912,0.000128353,0.00019552,0.000516218,0.0166613,0.0255422,0.0700146,0.00012922,0.000197748,0.000538837
279,0.272461,0.000976562,0.0165199,0.0251629,0.0666715,0.000128148,0.000194893,0.00051375,0.0166349,0.0254613,0.0697183,0.000129017,0.000197125,0.000536554
280,0.273438,0.000976562,0.0164933,0.0250822,0.066356,0.000127944,0.000194271,0.000511315,0.0166086,0.0253811,0.0694261,0.000128815,0.000196506,0.000534302
281,0.274414,0.000976562,0.0164667,0.025002,0.0660447,0.00012774,0.000193653,0.000508913,0.0165823,0.0253014,0.0691379,0.000128613,0.000195891,0.00053208
282,0.275391,0.000976562,0.0164403,0.0249225,0.0657376,0.000127537,0.000193039,0.000506542,0.0165561,0.0252223,0.0688535,0.000128412,0.000195281,0.000529888
283,0.276367,0.000976562,0.0164139,0.0248434,0.0654346,0.000127334,0.000192429,0.000504203,0.01653,0.0251437,0.0685729,0.000128211,0.000194675,0.000527726
284,0.277344,0.000976562,0.0163875,0.0247649,0.0651355,0.000127131,0.000191824,0.000501895,0.016504,0.0250656,0.0682961,0.000128011,0.000194072,0.000525593
285,0.27832,0.000976562,0.0163612,0.024687,0.0648404,0.000126929,0.000191223,0.000499617,0.016478,0.0249881,0.0680229,0.000127811,0.000193474,0.000523487
286,0.279297,0.000976562,0.016335,0.0246096,0.0645492,0.000126728,0.000190625,0.00049737,0.016452,0.0249111,0.0677534,0.000127612,0.000192881,0.000521409
287,0.280273,0.000976562,0.0163088,0.0245327,0.0642618,0.000126526,0.000190032,0.000495152,0.0164261,0.0248346,0.0674873,0.000127413,0.000192291,0.000519359
288,0.28125,0.000976562,0.0162827,0.0244563,0.0639782,0.000126326,0.000189443,0.000492963,0.0164003,0.0247587,0.0672248,0.000127215,0.000191705,0.000517334
289,0.282227,0.000976562,0.0162567,0.0243804,0.0636982,0.000126125,0.000188858,0.000490802,0.0163746,0.0246832,0.0669783,0.000127017,0.000191123,0.000515336
290,0.283203,0.000976562,0.0162307,0.024305,0.0634219,0.000125925,0.000188276,0.000488669,0.0163488,0.0246082,0.0667349,0.000126819,0.000190544,0.000513363
291,0.28418,0.000976562,0.0162047,0.0242302,0.0631491,0.000125726,0.000187699,0.000486564,0.0163232,0.0245338,0.0664944,0.000126622,0.00018997,0.000511414
292,0.285156,0.000976562,0.0161788,0.0241558,0.0628798,0.000125527,0.000187125,0.000484486,0.0162976,0.0244598,0.0662567,0.000126425,0.000189399,0.00050949
293,0.286133,0.000976562,0.0161529,0.0240819,0.062614,0.000125328,0.000186555,0.000482435,0.016272,0.0243864,0.0660219,0.000126228,0.000188833,0.000507589
294,0.287109,0.000976562,0.0161271,0.0240085,0.0623515,0.000125129,0.000185988,0.000480409,0.0162465,0.0243134,0.0657897,0.000126032,0.000188269,0.0005058
295,0.288086,0.000976562,0.0161014,0.0239356,0.0620923,0.000124931,0.000185426,0.000478409,0.016221,0.0242408,0.0655603,0.000125836,0.00018771,0.000504034
296,0.289062,0.000976562,0.0160757,0.0238631,0.0618364,0.000124734,0.000184867,0.000476434,0.0161956,0.0241688,0.0653334,0.00012564,0.000187154,0.000502287
297,0.290039,0.000976562,0.01605,0.0237911,0.0615837,0.000124536,0.000184311,0.000474484,0.0161702,0.0240972,0.065109,0.000125445,0.000186602,0.000500561
298,0.291016,0.000976562,0.0160243,0.0237195,0.0613356,0.000124339,0.000183759,0.000472558,0.0161449,0.0240261,0.0648871,0.00012525,0.000186053,0.000498853
299,0.291992,0.000976562,0.0159988,0.0236485,0.0610942,0.000124142,0.000183211,0.000470655,0.0161196,0.0239554,0.0646676,0.000125056,0.000185508,0.000497163
300,0.292969,0.000976562,0.0159732,0.0235778,0.0608557,0.000123945,0.000182666,0.000468776,0.0160944,0.0238851,0.0644504,0.000124862,0.000184966,0.000495492
301,0.293945,0.000976562,0.0159477,0.0235076,0.0606201,0.000123749,0.000182124,0.000466919,0.0160692,0.0238153,0.0642355,0.000124668,0.000184427,0.000493838
302,0.294922,0.000976562,0.0159222,0.0234379,0.0603871,0.000123553,0.000181586,0.000465085,0.016044,0.023746,0.0640229,0.000124474,0.000183892,0.000492201
303,0.295898,0.000976562,0.0158968,0.0233685,0.0601569,0.000123358,0.000181051,0.000463273,0.0160189,0.0236771,0.0638124,0.000124281,0.00018336,0.000490581
304,0.296875,0.000976562,0.0158714,0.0232996,0.0599293,0.000123162,0.00018052,0.000461481,0.0159938,0.0236086,0.0636041,0.000124088,0.000182832,0.000488978
305,0.297852,0.000976562,0.015846,0.0232312,0.0597043,0.000122967,0.000179991,0.000459711,0.0159688,0.0235405,0.0633978,0.000123895,0.000182307,0.00048739
306,0.298828,0.000976562,0.0158207,0.0231631,0.0594818,0.000122772,0.000179466,0.000457962,0.0159438,0.0234728,0.063194,0.000123703,0.000181785,0.000485817
307,0.299805,0.000976562,0.0157954,0.0230955,0.0592617,0.000122577,0.000178944,0.000456232,0.0159188,0.0234056,0.0629953,0.000123511,0.000181266,0.00048426
308,0.300781,0.000976562,0.0157701,0.0230282,0.059044,0.000122383,0.000178425,0.000454522,0.0158938,0.0233388,0.0627984,0.000123319,0.00018075,0.000482718
309,0.301758,0.000976562,0.0157449,0.0229614,0.0588287,0.000122188,0.00017791,0.000452832,0.0158689,0.0232723,0.0626031,0.000123127,0.000180237,0.00048119
310,0.302734,0.000976562,0.0157197,0.022895,0.0586158,0.000121994,0.000177397,0.00045116,0.015844,0.0232063,0.0624095,0.000122935,0.000179728,0.000479676
311,0.303711,0.000976562,0.0156945,0.0228289,0.0584082,0.0001218,0.000176888,0.000449507,0.0158192,0.0231406,0.0622174,0.000122744,0.000179221,0.000478175
312,0.304688,0.000976562,0.0156693,0.0227633,0.0582027,0.000121607,0.000176381,0.000447882,0.0157944,0.0230754,0.0620269,0.000122553,0.000178718,0.000476688
313,0.305664,0.000976562,0.0156442,0.022698,0.0579994,0.000121413,0.000175877,0.000446291,0.0157696,0.0230105,0.0618379,0.000122362,0.000178217,0.000475214
314,0.306641,0.000976562,0.0156191,0.0226332,0.057798,0.00012122,0.000175377,0.000444732,0.0157448,0.022946,0.0616503,0.000122171,0.000177719,0.000473753
315,0.307617,0.000976562,0.015594,0.0225686,0.0575986,0.000121027,0.000174879,0.000443195,0.0157201,0.0228819,0.0614642,0.000121981,0.000177225,0.000472304
316,0.308594,0.000976562,0.015569,0.0225045,0.0574012,0.000120834,0.000174384,0.000441674,0.0156954,0.0228181,0.0612794,0.00012179,0.000176733,0.000470867
317,0.30957,0.000976562,0.0155439,0.0224408,0.0572057,0.000120641,0.000173892,0.000440168,0.0156707,0.0227548,0.0610961,0.0001216,0.000176244,0.000469442
318,0.310547,0.000976562,0.0155189,0.0223774,0.057012,0.000120449,0.000173403,0.000438676,0.015646,0.0226918,0.060914,0.00012141,0.000175757,0.000468028
319,0.311523,0.000976562,0.015494,0.0223143,0.0568202,0.000120256,0.000172916,0.000437198,0.0156214,0.0226291,0.0607333,0.00012122,0.000175274,0.000466625
320,0.3125,0.000976562,0.015469,0.0222516,0.0566301,0.000120064,0.000172433,0.000435733,0.0155968,0.0225668,0.0605538,0.000121031,0.000174793,0.000465233
321,0.313477,0.000976562,0.015444,0.0221893,0.0564417,0.000119872,0.000171951,0.000434282,0.0155722,0.0225048,0.0603755,0.000120841,0.000174315,0.000463852
322,0.314453,0.000976562,0.0154191,0.0221273,0.056255,0.00011968,0.000171473,0.000432843,0.0155476,0.0224432,0.0601984,0.000120652,0.000173839,0.000462482
323,0.31543,0.000976562,0.0153942,0.0220657,0.05607,0.000119488,0.000170997,0.000431418,0.015523,0.022382,0.0600226,0.000120463,0.000173366,0.000461121
324,0.316406,0.000976562,0.0153693,0.0220044,0.0558866,0.000119296,0.000170524,0.000430004,0.0154985,0.022321,0.0598478,0.000120274,0.000172896,0.000459771
325,0.317383,0.000976562,0.0153444,0.0219434,0.0557047,0.000119104,0.000170054,0.000428603,0.015474,0.0222604,0.0596742,0.000120085,0.000172429,0.00045843
326,0.318359,0.000976562,0.0153196,0.0218828,0.0555244,0.000118913,0.000169586,0.000427214,0.0154495,0.0222002,0.0595017,0.000119896,0.000171964,0.000457098
