step,time,dt,L1_centered,L2_centered,Linf_centered,L1_norm_centered,L2_norm_centered,Linf_norm_centered,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv
162,0.158203,0.000976562,0.0211108,0.0419508,0.153232,0.00016321,0.000323733,0.00117576,0.021201,0.042194,0.156507,0.000163882,0.000325539,0.00120042
163,0.15918,0.000976562,0.0210565,0.0417243,0.151904,0.000162798,0.000322006,0.00116551,0.021147,0.041968,0.155114,0.000163473,0.000323816,0.0011897
164,0.160156,0.000976562,0.0210028,0.0415001,0.150579,0.000162391,0.000320296,0.00115561,0.0210935,0.0417444,0.153726,0.000163068,0.00032211,0.00117901
165,0.161133,0.000976562,0.0209496,0.0412783,0.149258,0.000161988,0.000318604,0.00114626,0.0210406,0.0415231,0.152345,0.000162667,0.000320422,0.00116919
166,0.162109,0.000976562,0.0208971,0.0410588,0.14803,0.000161589,0.000316929,0.00113692,0.0209883,0.0413041,0.150973,0.00016227,0.000318751,0.00115953
167,0.163086,0.000976562,0.020845,0.0408416,0.146822,0.000161194,0.000315271,0.00112769,0.0209365,0.0410874,0.14972,0.000161877,0.000317097,0.00114988
168,0.164062,0.000976562,0.0207935,0.0406265,0.145616,0.000160803,0.000313629,0.00111859,0.0208852,0.0408729,0.148472,0.000161488,0.000315459,0.00114025
169,0.165039,0.000976562,0.0207425,0.0404137,0.144413,0.000160416,0.000312004,0.00110949,0.0208345,0.0406607,0.147227,0.000161103,0.000313838,0.00113064
170,0.166016,0.000976562,0.020692,0.0402031,0.143224,0.000160033,0.000310395,0.00110041,0.0207842,0.0404506,0.145985,0.000160722,0.000312234,0.00112106
171,0.166992,0.000976562,0.020642,0.0399946,0.142051,0.000159653,0.000308803,0.00109135,0.0207345,0.0402426,0.144747,0.000160344,0.000310645,0.00111152
172,0.167969,0.000976562,0.0205925,0.0397883,0.14088,0.000159278,0.000307226,0.00108231,0.0206852,0.0400368,0.143513,0.00015997,0.000309073,0.00110201
173,0.168945,0.000976562,0.0205435,0.039584,0.139713,0.000158905,0.000305665,0.0010733,0.0206364,0.0398331,0.142285,0.000159599,0.000307516,0.00109254
174,0.169922,0.000976562,0.020495,0.0393819,0.138549,0.000158537,0.00030412,0.00106431,0.0205881,0.0396315,0.141062,0.000159232,0.000305975,0.00108311
175,0.170898,0.000976562,0.020447,0.0391817,0.13739,0.000158171,0.00030259,0.00105536,0.0205402,0.0394319,0.139845,0.000158868,0.000304449,0.00107373
176,0.171875,0.000976562,0.0203994,0.0389836,0.136235,0.00015781,0.000301075,0.00104689,0.0204928,0.0392343,0.138634,0.000158508,0.000302938,0.00106512
177,0.172852,0.000976562,0.0203522,0.0387875,0.135086,0.000157451,0.000299575,0.00103868,0.0204458,0.0390388,0.13743,0.000158151,0.000301442,0.00105658
178,0.173828,0.000976562,0.0203056,0.0385934,0.134027,0.000157096,0.00029809,0.0010305,0.0203993,0.0388451,0.136324,0.000157797,0.000299961,0.00104807
179,0.174805,0.000976562,0.0202593,0.0384012,0.13297,0.000156744,0.000296619,0.00102249,0.0203532,0.0386535,0.135225,0.000157447,0.000298494,0.00103958
180,0.175781,0.000976562,0.0202135,0.0382109,0.131917,0.000156396,0.000295163,0.00101449,0.0203075,0.0384638,0.134129,0.000157099,0.000297042,0.00103112
181,0.176758,0.000976562,0.0201681,0.0380225,0.130867,0.00015605,0.000293721,0.00100652,0.0202623,0.0382759,0.133038,0.000156755,0.000295605,0.0010227
182,0.177734,0.000976562,0.0201231,0.037836,0.129831,0.000155708,0.000292293,0.000998574,0.0202175,0.0380899,0.131951,0.000156414,0.000294181,0.00101431
183,0.178711,0.000976562,0.0200785,0.0376513,0.128806,0.000155368,0.000290879,0.000990654,0.020173,0.0379058,0.13087,0.000156076,0.000292771,0.00100597
184,0.179688,0.000976562,0.0200343,0.0374685,0.127786,0.000155032,0.000289479,0.000982763,0.020129,0.0377235,0.129794,0.000155741,0.000291375,0.00099767
185,0.180664,0.000976562,0.0199905,0.0372874,0.126769,0.000154698,0.000288093,0.000974907,0.0200853,0.037543,0.128724,0.000155409,0.000289993,0.000989418
186,0.181641,0.000976562,0.0199471,0.0371082,0.125757,0.000154368,0.000286719,0.000967087,0.0200421,0.0373643,0.12766,0.000155079,0.000288624,0.000981215
187,0.182617,0.000976562,0.0199041,0.0369307,0.124749,0.00015404,0.00028536,0.000959306,0.0199992,0.0371874,0.126603,0.000154753,0.000287268,0.000973218
188,0.183594,0.000976562,0.0198614,0.0367549,0.123748,0.000153715,0.000284013,0.00095162,0.0199567,0.0370122,0.125553,0.000154429,0.000285925,0.000965703
189,0.18457,0.000976562,0.0198191,0.0365809,0.122751,0.000153393,0.000282679,0.000944455,0.0199146,0.0368387,0.124515,0.000154108,0.000284596,0.000958218
190,0.185547,0.000976562,0.0197772,0.0364085,0.121781,0.000153074,0.000281358,0.000937315,0.0198728,0.0366669,0.12355,0.00015379,0.000283279,0.000950766
191,0.186523,0.000976562,0.0197356,0.0362379,0.120862,0.000152757,0.000280049,0.000930246,0.0198313,0.0364967,0.12259,0.000153474,0.000281974,0.000943348
192,0.1875,0.000976562,0.0196944,0.0360688,0.119947,0.000152443,0.000278753,0.000923268,0.0197902,0.0363283,0.121635,0.000153161,0.000280682,0.000935969
193,0.188477,0.000976562,0.0196535,0.0359015,0.119036,0.000152131,0.00027747,0.000916318,0.0197495,0.0361614,0.120684,0.00015285,0.000279403,0.00092863
194,0.189453,0.000976562,0.019613,0.0357357,0.118129,0.000151822,0.000276198,0.000909398,0.0197091,0.0359962,0.11974,0.000152542,0.000278136,0.000921335
195,0.19043,0.000976562,0.0195728,0.0355715,0.117228,0.000151515,0.000274939,0.00090251,0.019669,0.0358325,0.1188,0.000152237,0.00027688,0.000914085
196,0.191406,0.000976562,0.0195329,0.0354089,0.116342,0.000151211,0.000273691,0.000895658,0.0196292,0.0356705,0.117867,0.000151933,0.000275637,0.000906882
197,0.192383,0.000976562,0.0194933,0.0352478,0.11546,0.000150909,0.000272455,0.000888844,0.0195898,0.03551,0.116941,0.000151632,0.000274405,0.000899892
198,0.193359,0.000976562,0.019454,0.0350883,0.114584,0.000150609,0.000271231,0.000882069,0.0195506,0.035351,0.116021,0.000151334,0.000273185,0.000893242
199,0.194336,0.000976562,0.019415,0.0349303,0.113713,0.000150312,0.000270018,0.000875336,0.0195118,0.0351935,0.115134,0.000151038,0.000271976,0.000886639
200,0.195312,0.000976562,0.0193764,0.0347738,0.112848,0.000150017,0.000268817,0.000868647,0.0194733,0.0350375,0.114286,0.000150744,0.000270779,0.000880084
201,0.196289,0.000976562,0.019338,0.0346188,0.111988,0.000149724,0.000267627,0.000862004,0.0194351,0.034883,0.113448,0.000150452,0.000269593,0.000873579
202,0.197266,0.000976562,0.0192999,0.0344652,0.111135,0.000149433,0.000266448,0.00085555,0.0193971,0.03473,0.11262,0.000150163,0.000268418,0.000867125
203,0.198242,0.000976562,0.0192621,0.0343131,0.110288,0.000149144,0.00026528,0.000849388,0.0193595,0.0345784,0.111799,0.000149876,0.000267254,0.000860774
204,0.199219,0.000976562,0.0192246,0.0341624,0.109461,0.000148858,0.000264122,0.00084326,0.0193221,0.0344282,0.110984,0.00014959,0.000266101,0.00085448
205,0.200195,0.000976562,0.0191873,0.0340131,0.108674,0.000148573,0.000262975,0.000837168,0.0192851,0.0342795,0.110178,0.000149307,0.000264958,0.000848303
206,0.201172,0.000976562,0.0191503,0.0338651,0.107891,0.000148291,0.000261839,0.000831129,0.0192482,0.0341321,0.109378,0.000149026,0.000263826,0.000842424
207,0.202148,0.000976562,0.0191136,0.0337186,0.107114,0.000148011,0.000260713,0.000825166,0.0192117,0.0339861,0.108587,0.000148747,0.000262704,0.000836583
208,0.203125,0.000976562,0.0190771,0.0335734,0.106342,0.000147732,0.000259598,0.00081924,0.0191754,0.0338414,0.107803,0.00014847,0.000261593,0.000830783
209,0.204102,0.000976562,0.0190409,0.0334296,0.105575,0.000147455,0.000258493,0.000813353,0.0191394,0.0336981,0.107029,0.000148195,0.000260491,0.000825024
210,0.205078,0.000976562,0.019005,0.0332871,0.104815,0.000147181,0.000257397,0.000807506,0.0191036,0.0335561,0.106296,0.000147922,0.0002594,0.000819342
211,0.206055,0.000976562,0.0189693,0.0331458,0.10406,0.000146908,0.000256312,0.000801701,0.0190681,0.0334154,0.10557,0.000147651,0.000258319,0.000813715
212,0.207031,0.000976562,0.0189338,0.0330059,0.103311,0.000146637,0.000255236,0.000795939,0.0190328,0.033276,0.104849,0.000147381,0.000257247,0.000808135
213,0.208008,0.000976562,0.0188986,0.0328673,0.102568,0.000146368,0.000254171,0.000790223,0.0189978,0.0331379,0.104134,0.000147113,0.000256185,0.000802604
214,0.208984,0.000976562,0.0188636,0.0327299,0.101832,0.0001461,0.000253114,0.000784552,0.018963,0.033001,0.103426,0.000146847,0.000255133,0.000797122
215,0.209961,0.000976562,0.0188288,0.0325937,0.101103,0.000145835,0.000252067,0.000778929,0.0189284,0.0328654,0.102724,0.000146583,0.00025409,0.00079169
216,0.210938,0.000976562,0.0187943,0.0324588,0.100382,0.000145571,0.00025103,0.000773355,0.0188941,0.032731,0.102029,0.000146321,0.000253056,0.000786309
217,0.211914,0.000976562,0.01876,0.0323251,0.099667,0.000145308,0.000250002,0.000767831,0.01886,0.0325978,0.10134,0.00014606,0.000252032,0.000780981
218,0.212891,0.000976562,0.0187259,0.0321926,0.098959,0.000145048,0.000248983,0.000762531,0.0188261,0.0324658,0.100658,0.000145801,0.000251017,0.000775705
219,0.213867,0.000976562,0.018692,0.0320612,0.0982575,0.000144789,0.000247972,0.000757357,0.0187924,0.032335,0.0999831,0.000145543,0.000250011,0.000770483
220,0.214844,0.000976562,0.0186583,0.0319311,0.0975646,0.000144531,0.000246971,0.000752224,0.0187589,0.0322053,0.099315,0.000145287,0.000249013,0.000765316
221,0.21582,0.000976562,0.0186249,0.031802,0.0969067,0.000144275,0.000245979,0.000747132,0.0187256,0.0320768,0.098654,0.000145033,0.000248025,0.000760203
222,0.216797,0.000976562,0.0185916,0.0316742,0.0962542,0.000144021,0.000244995,0.000742082,0.0186926,0.0319494,0.0980002,0.00014478,0.000247045,0.000755146
223,0.217773,0.000976562,0.0185586,0.0315474,0.0956073,0.000143768,0.00024402,0.000737076,0.0186597,0.0318232,0.0973535,0.000144529,0.000246074,0.000750145
224,0.21875,0.000976562,0.0185257,0.0314218,0.0949661,0.000143516,0.000243053,0.000732115,0.018627,0.0316981,0.096714,0.000144279,0.000245111,0.000745201
225,0.219727,0.000976562,0.018493,0.0312972,0.0943307,0.000143266,0.000242095,0.000727198,0.0185946,0.031574,0.0960819,0.000144031,0.000244156,0.000740313
226,0.220703,0.000976562,0.0184605,0.0311738,0.0937012,0.000143018,0.000241145,0.000722328,0.0185623,0.0314511,0.095457,0.000143784,0.00024321,0.000735482
227,0.22168,0.000976562,0.0184282,0.0310514,0.0930778,0.000142771,0.000240203,0.000717505,0.0185302,0.0313292,0.0948395,0.000143538,0.000242272,0.000730708
228,0.222656,0.000976562,0.0183961,0.0309301,0.0924604,0.000142525,0.000239269,0.00071273,0.0184983,0.0312084,0.0942294,0.000143294,0.000241342,0.000725991
229,0.223633,0.000976562,0.0183642,0.0308098,0.0918492,0.000142281,0.000238343,0.000708003,0.0184666,0.0310886,0.0936267,0.000143051,0.00024042,0.000721333
230,0.224609,0.000976562,0.0183324,0.0306906,0.0912443,0.000142038,0.000237425,0.000703325,0.018435,0.0309698,0.0930315,0.00014281,0.000239506,0.000716807
231,0.225586,0.000976562,0.0183008,0.0305723,0.0906458,0.000141796,0.000236515,0.000698696,0.0184037,0.0308521,0.0924436,0.00014257,0.0002386,0.000712354
232,0.226562,0.000976562,0.0182694,0.0304551,0.0900536,0.000141555,0.000235613,0.000694117,0.0183725,0.0307354,0.0918632,0.000142331,0.000237701,0.00070795
233,0.227539,0.000976562,0.0182382,0.0303389,0.089468,0.000141316,0.000234718,0.000689589,0.0183415,0.0306196,0.0912902,0.000142094,0.00023681,0.000703593
234,0.228516,0.000976562,0.0182071,0.0302236,0.0888888,0.000141078,0.000233831,0.000685111,0.0183106,0.0305049,0.0907246,0.000141858,0.000235926,0.000699286
235,0.229492,0.000976562,0.0181762,0.0301094,0.0883162,0.000140841,0.000232951,0.000680684,0.0182799,0.0303911,0.0901664,0.000141623,0.00023505,0.000695027
236,0.230469,0.000976562,0.0181454,0.029996,0.0877502,0.000140606,0.000232078,0.000676308,0.0182494,0.0302783,0.0896155,0.000141389,0.000234181,0.000690818
237,0.231445,0.000976562,0.0181148,0.0298837,0.0871908,0.000140372,0.000231213,0.000671984,0.018219,0.0301664,0.0890721,0.000141156,0.00023332,0.000686658
238,0.232422,0.000976562,0.0180843,0.0297722,0.0866381,0.000140138,0.000230355,0.000667711,0.0181888,0.0300554,0.0885359,0.000140925,0.000232465,0.000682547
239,0.233398,0.000976562,0.018054,0.0296617,0.086092,0.000139906,0.000229504,0.00066349,0.0181587,0.0299454,0.0880069,0.000140695,0.000231618,0.000678485
240,0.234375,0.000976562,0.0180239,0.0295521,0.0855525,0.000139676,0.00022866,0.000659332,0.0181288,0.0298363,0.0874853,0.000140466,0.000230777,0.000674473
241,0.235352,0.000976562,0.0179939,0.0294435,0.0850198,0.000139446,0.000227823,0.000655297,0.018099,0.0297281,0.0869708,0.000140238,0.000229944,0.000670511
242,0.236328,0.000976562,0.017964,0.0293357,0.0844937,0.000139217,0.000226992,0.000651305,0.0180694,0.0296207,0.0864634,0.000140011,0.000229117,0.000666597
243,0.237305,0.000976562,0.0179343,0.0292287,0.0839743,0.000138989,0.000226169,0.000647356,0.0180399,0.0295143,0.0859632,0.000139785,0.000228297,0.000662734
244,0.238281,0.000976562,0.0179047,0.0291227,0.0834616,0.000138763,0.000225352,0.000643452,0.0180105,0.0294087,0.0854699,0.00013956,0.000227484,0.000658919
245,0.239258,0.000976562,0.0178753,0.0290175,0.0829555,0.000138537,0.000224541,0.000639591,0.0179813,0.029304,0.0849836,0.000139336,0.000226677,0.000655153
246,0.240234,0.000976562,0.017846,0.0289131,0.082456,0.000138313,0.000223738,0.000635774,0.0179522,0.0292001,0.0845043,0.000139113,0.000225877,0.000651436
247,0.241211,0.000976562,0.0178168,0.0288096,0.0819631,0.000138089,0.00022294,0.000632002,0.0179233,0.0290971,0.0840318,0.000138892,0.000225083,0.000647767
248,0.242188,0.000976562,0.0177877,0.028707,0.0814768,0.000137867,0.000222149,0.000628275,0.0178945,0.0289948,0.083566,0.000138671,0.000224295,0.000644147
249,0.243164,0.000976562,0.0177588,0.0286051,0.080997,0.000137645,0.000221364,0.000624591,0.0178658,0.0288934,0.083107,0.000138451,0.000223514,0.000640575
250,0.244141,0.000976562,0.01773,0.0285041,0.0805238,0.000137424,0.000220586,0.000620952,0.0178372,0.0287929,0.0826546,0.000138232,0.000222739,0.000637051
251,0.245117,0.000976562,0.0177013,0.0284038,0.0800569,0.000137204,0.000219813,0.000617358,0.0178088,0.0286931,0.0822093,0.000138015,0.00022197,0.000633574
252,0.246094,0.000976562,0.0176728,0.0283044,0.0795965,0.000136985,0.000219047,0.000613808,0.0177805,0.0285941,0.0817776,0.000137798,0.000221207,0.000630144
253,0.24707,0.000976562,0.0176443,0.0282057,0.0791425,0.000136767,0.000218287,0.000610302,0.0177523,0.0284958,0.0813522,0.000137581,0.00022045,0.000626761
254,0.248047,0.000976562,0.017616,0.0281078,0.0786948,0.00013655,0.000217532,0.000606841,0.0177242,0.0283984,0.080933,0.000137366,0.000219699,0.000623424
255,0.249023,0.000976562,0.0175878,0.0280106,0.0782533,0.000136334,0.000216784,0.000603423,0.0176963,0.0283017,0.08052,0.000137152,0.000218954,0.000620133
256,0.25,0.000976562,0.0175596,0.0279142,0.077818,0.000136118,0.000216041,0.00060005,0.0176684,0.0282057,0.0801131,0.000136938,0.000218215,0.000616979
257,0.250977,0.000976562,0.0175316,0.0278186,0.0773889,0.000135904,0.000215304,0.00059672,0.0176407,0.0281105,0.0797121,0.000136726,0.000217481,0.000613883
258,0.251953,0.000976562,0.0175037,0.0277237,0.0769658,0.00013569,0.000214572,0.000593433,0.017613,0.028016,0.079317,0.000136514,0.000216753,0.000610833
259,0.25293,0.000976562,0.0174759,0.0276295,0.0765488,0.000135477,0.000213846,0.00059019,0.0175855,0.0279223,0.0789277,0.000136303,0.00021603,0.000607828
260,0.253906,0.000976562,0.0174482,0.027536,0.0761377,0.000135264,0.000213126,0.000586989,0.0175581,0.0278293,0.0785442,0.000136092,0.000215313,0.000604867
261,0.254883,0.000976562,0.0174206,0.0274432,0.0757325,0.000135053,0.000212411,0.000583831,0.0175307,0.0277369,0.0781662,0.000135883,0.000214602,0.000601949
262,0.255859,0.000976562,0.0173931,0.0273512,0.0753331,0.000134842,0.000211701,0.000580715,0.0175035,0.0276453,0.0777938,0.000135674,0.000213896,0.000599074
263,0.256836,0.000976562,0.0173657,0.0272598,0.0749395,0.000134631,0.000210997,0.000577641,0.0174764,0.0275544,0.0774269,0.000135466,0.000213195,0.000596242
264,0.257812,0.000976562,0.0173384,0.0271691,0.0745515,0.000134422,0.000210298,0.000574609,0.0174493,0.0274641,0.0770653,0.000135259,0.000212499,0.00059345
265,0.258789,0.000976562,0.0173112,0.0270791,0.0741691,0.000134213,0.000209604,0.000571618,0.0174224,0.0273745,0.076709,0.000135052,0.000211808,0.0005907
266,0.259766,0.000976562,0.0172841,0.0269897,0.0737922,0.000134005,0.000208915,0.000568668,0.0173955,0.0272856,0.0763599,0.000134846,0.000211123,0.000587989
267,0.260742,0.000976562,0.017257,0.026901,0.0734207,0.000133798,0.000208232,0.000565758,0.0173688,0.0271973,0.0760237,0.000134641,0.000210443,0.000585318
268,0.261719,0.000976562,0.01723,0.026813,0.0730546,0.000133591,0.000207553,0.000562887,0.0173421,0.0271097,0.0756923,0.000134436,0.000209767,0.000582685
269,0.262695,0.000976562,0.0172032,0.0267256,0.0726938,0.000133385,0.000206879,0.000560057,0.0173155,0.0270228,0.0753657,0.000134232,0.000209097,0.00058009
270,0.263672,0.000976562,0.0171764,0.0266389,0.0723433,0.000133179,0.000206211,0.000557265,0.017289,0.0269364,0.0750438,0.000134029,0.000208431,0.000577532
271,0.264648,0.000976562,0.0171497,0.0265527,0.0719979,0.000132974,0.000205547,0.000554546,0.0172626,0.0268507,0.0747265,0.000133826,0.000207771,0.000575011
272,0.265625,0.000976562,0.017123,0.0264672,0.0716575,0.00013277,0.000204888,0.000551879,0.0172362,0.0267656,0.0744136,0.000133624,0.000207115,0.000572526
273,0.266602,0.000976562,0.0170965,0.0263823,0.071322,0.000132566,0.000204233,0.000549266,0.01721,0.0266812,0.0741051,0.000133422,0.000206463,0.000570075
274,0.267578,0.000976562,0.01707,0.0262981,0.0709913,0.000132363,0.000203583,0.000546714,0.0171838,0.0265973,0.0738009,0.000133221,0.000205817,0.000567659
275,0.268555,0.000976562,0.0170436,0.0262144,0.0706653,0.00013216,0.000202938,0.000544198,0.0171576,0.026514,0.0735008,0.000133021,0.000205175,0.000565282
276,0.269531,0.000976562,0.0170172,0.0261313,0.0703439,0.000131958,0.000202298,0.000541718,0.0171316,0.0264314,0.0732048,0.000132821,0.000204538,0.000563001
277,0.270508,0.000976562,0.016991,0.0260488,0.0700272,0.000131756,0.000201662,0.000539273,0.0171056,0.0263493,0.0729128,0.000132621,0.000203905,0.000560751
278,0.271484,0.000976562,0.0169648,0.0259669,0.0697149,0.000131555,0.00020103,0.000536863,0.0170797,0.0262677,0.0726248,0.000132423,0.000203276,0.000558531
279,0.272461,0.000976562,0.0169386,0.0258855,0.0694069,0.000131354,0.000200403,0.000534486,0.0170539,0.0261868,0.0723405,0.000132224,0.000202652,0.00055634
280,0.273438,0.000976562,0.0169126,0.0258047,0.0691033,0.000131154,0.00019978,0.000532143,0.0170281,0.0261064,0.07206,0.000132026,0.000202032,0.000554178
281,0.274414,0.000976562,0.0168866,0.0257245,0.0688039,0.000130955,0.000199161,0.000529833,0.0170024,0.0260266,0.0717831,0.000131829,0.000201417,0.000552044
282,0.275391,0.000976562,0.0168606,0.0256448,0.068511,0.000130755,0.000198547,0.000527554,0.0169767,0.0259473,0.0715097,0.000131632,0.000200806,0.000549938
283,0.276367,0.000976562,0.0168347,0.0255657,0.0682275,0.000130557,0.000197937,0.000525307,0.0169511,0.0258686,0.0712403,0.000131436,0.000200199,0.000547858
284,0.277344,0.000976562,0.0168089,0.0254871,0.0679478,0.000130358,0.000197331,0.00052309,0.0169256,0.0257904,0.0709861,0.00013124,0.000199596,0.000545804
285,0.27832,0.000976562,0.0167831,0.025409,0.0676719,0.00013016,0.000196729,0.000520903,0.0169001,0.0257127,0.0707349,0.000131044,0.000198997,0.000543776
286,0.279297,0.000976562,0.0167574,0.0253315,0.0673995,0.000129963,0.000196131,0.000518746,0.0168747,0.0256356,0.0704867,0.000130849,0.000198402,0.000541773
287,0.280273,0.000976562,0.0167318,0.0252545,0.0671307,0.000129766,0.000195537,0.000516618,0.0168494,0.025559,0.0702412,0.000130654,0.000197811,0.000539794
288,0.28125,0.000976562,0.0167062,0.025178,0.0668653,0.000129569,0.000194948,0.000514518,0.016824,0.0254829,0.0699986,0.00013046,0.000197225,0.000537839
289,0.282227,0.000976562,0.0166806,0.025102,0.0666033,0.000129373,0.000194362,0.000512445,0.0167988,0.0254073,0.0697586,0.000130266,0.000196642,0.000535918
290,0.283203,0.000976562,0.0166551,0.0250265,0.0663446,0.000129177,0.00019378,0.0005104,0.0167736,0.0253322,0.0695212,0.000130072,0.000196063,0.000534091
291,0.28418,0.000976562,0.0166296,0.0249515,0.0660891,0.000128982,0.000193201,0.000508381,0.0167485,0.0252576,0.0692864,0.000129879,0.000195487,0.000532284
292,0.285156,0.000976562,0.0166042,0.024877,0.0658367,0.000128786,0.000192627,0.000506387,0.0167234,0.0251835,0.069054,0.000129686,0.000194916,0.000530496
293,0.286133,0.000976562,0.0165789,0.024803,0.0655875,0.000128591,0.000192056,0.000504451,0.0166983,0.0251099,0.0688241,0.000129494,0.000194348,0.000528726
294,0.287109,0.000976562,0.0165536,0.0247295,0.0653412,0.000128397,0.000191489,0.000502553,0.0166733,0.0250367,0.0685965,0.000129302,0.000193784,0.000526975
295,0.288086,0.000976562,0.0165283,0.0246564,0.0650978,0.000128203,0.000190926,0.000500678,0.0166484,0.024964,0.0683712,0.00012911,0.000193224,0.000525241
296,0.289062,0.000976562,0.0165031,0.0245839,0.0648573,0.000128009,0.000190366,0.000498824,0.0166234,0.0248918,0.0681482,0.000128918,0.000192667,0.000523525
297,0.290039,0.000976562,0.0164779,0.0245117,0.0646195,0.000127815,0.00018981,0.000496992,0.0165986,0.0248201,0.0679273,0.000128727,0.000192114,0.000521825
298,0.291016,0.000976562,0.0164527,0.0244401,0.0643845,0.000127622,0.000189257,0.000495181,0.0165737,0.0247488,0.0677086,0.000128536,0.000191564,0.000520142
299,0.291992,0.000976562,0.0164276,0.0243689,0.064152,0.000127429,0.000188708,0.00049339,0.0165489,0.024678,0.0674919,0.000128345,0.000191018,0.000518474
300,0.292969,0.000976562,0.0164025,0.0242981,0.0639222,0.000127236,0.000188162,0.000491619,0.0165242,0.0246076,0.0672772,0.000128155,0.000190475,0.000516822
301,0.293945,0.000976562,0.0163775,0.0242278,0.0636949,0.000127044,0.00018762,0.000489868,0.0164994,0.0245376,0.0670645,0.000127965,0.000189935,0.000515185
302,0.294922,0.000976562,0.0163525,0.0241579,0.06347,0.000126852,0.000187081,0.000488135,0.0164747,0.0244681,0.0668537,0.000127775,0.000189399,0.000513563
303,0.295898,0.000976562,0.0163275,0.0240884,0.0632475,0.00012666,0.000186545,0.000486421,0.0164501,0.024399,0.0666448,0.000127585,0.000188866,0.000511955
304,0.296875,0.000976562,0.0163026,0.0240194,0.0630274,0.000126468,0.000186013,0.000484724,0.0164255,0.0243304,0.0664376,0.000127396,0.000188337,0.000510361
305,0.297852,0.000976562,0.0162777,0.0239508,0.0628095,0.000126276,0.000185484,0.000483045,0.0164009,0.0242621,0.0662323,0.000127207,0.000187811,0.000508781
306,0.298828,0.000976562,0.0162528,0.0238826,0.0625938,0.000126085,0.000184958,0.000481383,0.0163763,0.0241943,0.0660287,0.000127018,0.000187287,0.000507214
307,0.299805,0.000976562,0.016228,0.0238148,0.0623803,0.000125894,0.000184435,0.000479738,0.0163518,0.0241269,0.0658267,0.00012683,0.000186768,0.00050566
308,0.300781,0.000976562,0.0162032,0.0237474,0.0621688,0.000125703,0.000183915,0.000478109,0.0163273,0.0240599,0.0656264,0.000126641,0.000186251,0.000504118
309,0.301758,0.000976562,0.0161784,0.0236804,0.0619595,0.000125513,0.000183399,0.000476496,0.0163028,0.0239933,0.0654277,0.000126453,0.000185737,0.000502589
310,0.302734,0.000976562,0.0161536,0.0236139,0.0617521,0.000125322,0.000182885,0.000474898,0.0162784,0.023927,0.0652306,0.000126265,0.000185226,0.000501072
311,0.303711,0.000976562,0.0161289,0.0235477,0.0615467,0.000125132,0.000182375,0.000473315,0.016254,0.0238612,0.065035,0.000126077,0.000184719,0.000499567
312,0.304688,0.000976562,0.0161042,0.0234819,0.0613431,0.000124942,0.000181867,0.000471747,0.0162296,0.0237958,0.0648408,0.000125889,0.000184214,0.000498073
313,0.305664,0.000976562,0.0160795,0.0234165,0.0611414,0.000124752,0.000181363,0.000470193,0.0162052,0.0237307,0.0646481,0.000125702,0.000183712,0.00049659
314,0.306641,0.000976562,0.0160548,0.0233514,0.0609416,0.000124562,0.000180861,0.000468653,0.0161809,0.0236661,0.0644569,0.000125515,0.000183213,0.000495118
315,0.307617,0.000976562,0.0160302,0.0232868,0.0607435,0.000124372,0.000180363,0.000467126,0.0161566,0.0236018,0.064267,0.000125327,0.000182717,0.000493656
316,0.308594,0.000976562,0.0160056,0.0232225,0.060547,0.000124183,0.000179867,0.000465613,0.0161323,0.0235378,0.0640784,0.000125141,0.000182224,0.000492205
317,0.30957,0.000976562,0.015981,0.0231586,0.0603523,0.000123993,0.000179374,0.000464113,0.016108,0.0234743,0.0638912,0.000124954,0.000181734,0.000490765
318,0.310547,0.000976562,0.0159564,0.023095,0.0601592,0.000123804,0.000178883,0.000462625,0.0160838,0.0234111,0.0637052,0.000124767,0.000181247,0.000489334
319,0.311523,0.000976562,0.0159318,0.0230318,0.0599677,0.000123615,0.000178396,0.000461149,0.0160595,0.0233482,0.0635205,0.00012458,0.000180762,0.000487912
320,0.3125,0.000976562,0.0159073,0.022969,0.0597778,0.000123426,0.000177911,0.000459686,0.0160353,0.0232857,0.063337,0.000124394,0.00018028,0.0004865
321,0.313477,0.000976562,0.0158827,0.0229065,0.0595893,0.000123237,0.000177429,0.000458234,0.0160111,0.0232236,0.0631548,0.000124208,0.0001798,0.000485098
322,0.314453,0.000976562,0.0158582,0.0228443,0.0594029,0.000123048,0.00017695,0.000456793,0.0159869,0.0231618,0.0629737,0.000124021,0.000179324,0.000483704
323,0.31543,0.000976562,0.0158337,0.0227825,0.0592195,0.00012286,0.000176473,0.000455364,0.0159627,0.0231003,0.0627937,0.000123835,0.00017885,0.000482319
324,0.316406,0.000976562,0.0158092,0.022721,0.0590375,0.000122671,0.000175999,0.000453945,0.0159385,0.0230392,0.0626149,0.000123649,0.000178378,0.000480943
325,0.317383,0.000976562,0.0157847,0.0226599,0.0588566,0.000122482,0.000175527,0.000452538,0.0159144,0.0229784,0.0624372,0.000123463,0.000177909,0.000479576
326,0.318359,0.000976562,0.0157603,0.0225991,0.0586769,0.000122294,0.000175058,0.00045114,0.0158902,0.0229179,0.0622605,0.000123277,0.000177443,0.000478216
327,0.319336,0.000976562,0.0157358,0.0225386,0.0584984,0.000122106,0.000174591,0.000449752,0.0158661,0.0228578,0.0620849,0.000123091,0.000176979,0.000476865
