problem,method,stage,step,time,reason,i,j,rho,pressure,total_energy,kinetic_energy,magnetic_energy,internal_energy,Bx,By,Bz,psi,divB,energy_policy,failure_stage,min_pressure_before_hydro,min_pressure_after_hydro,min_pressure_after_cleaning_B,min_pressure_after_energy_repair,min_pressure_after_full_step,projection_theta,retry_count,min_dt_used
blast_wave,powell_source_limited,step_start_diagnostic,397,0.0364467,non_positive_pressure,44,44,2.12396,-1.21266e-12,17038.7,9262.08,7776.58,-1.81899e-12,-88.1849,-88.1849,0,0,-21789.3,conserve_total_energy,step_start_diagnostic,3.13971e-13,3.13823e-13,3.13823e-13,3.13823e-13,3.13823e-13,1,0,7.19588e-06
