problem,method,stage,step,time,reason,i,j,rho,pressure,total_energy,kinetic_energy,magnetic_energy,internal_energy,Bx,By,Bz,psi,divB,energy_policy,failure_stage,min_pressure_before_hydro,min_pressure_after_hydro,min_pressure_after_cleaning_B,min_pressure_after_energy_repair,min_pressure_after_full_step,projection_theta,retry_count,min_dt_used
blast_wave,mixed_eglm,after_cleaning,11,0.00669875,non_positive_pressure,75,52,1.02047,-0.00375823,0.682061,0.0027002,0.684999,-0.00563734,0.826977,0.828315,0,0.000823196,-18.9391,conserve_total_energy,after_cleaning_B_update,0.0265247,0.0289784,-0.00375823,-0.00375823,-0.00375823,1,0,0.000561117
