problem,method,stage,step,time,reason,i,j,rho,pressure,total_energy,kinetic_energy,magnetic_energy,internal_energy,Bx,By,Bz,psi,divB,energy_policy,failure_stage,min_pressure_before_hydro,min_pressure_after_hydro,min_pressure_after_cleaning_B,min_pressure_after_energy_repair,min_pressure_after_full_step,projection_theta,retry_count,min_dt_used
orszag_tang,powell_source_limited,step_start_diagnostic,610,0.159447,non_positive_pressure,98,39,2.00937,-1.51582e-13,8612.85,6571.73,2041.12,-2.27374e-13,63.5344,6.75487,0,0,14783.9,conserve_total_energy,step_start_diagnostic,3.62821e-13,3.6271e-13,3.6271e-13,3.6271e-13,3.6271e-13,1,0,5.57045e-06
