problem,method,status,final_time_reached,failure_time,failure_reason,final_L1_fv,final_L2_fv,final_Linf_fv,energy_initial,energy_final,energy_drift,min_raw_pressure,min_pressure,min_density,energy_policy,projection_true_residual,cleaning_subcycles_total,projection_iterations_total,failure_stage,min_pressure_before_hydro,min_pressure_after_hydro,min_pressure_after_cleaning_B,min_pressure_after_energy_repair,min_pressure_after_full_step,projection_theta,retry_count,min_dt_used,powell_limited_total_cells,powell_limited_max_cells_per_step,powell_limited_theta_min_global,powell_limited_theta_mean,powell_limited_total_activations
divergence_advection,parabolic,finished,1,,,0.00571433,0.00757826,0.0185839,2.6266,2.62658,-4.16338e-06,0.983109,0.983109,0.987544,preserve_thermal_pressure,,1843,0,none,0.97586,0.97586,0.975862,0.97586,0.97586,1,0,0.000749327,0,0,1,1,0
