problem,method,status,final_time_reached,failure_time,failure_reason,final_L1_fv,final_L2_fv,final_Linf_fv,energy_initial,energy_final,energy_drift,min_raw_pressure,min_pressure,min_density,energy_policy,projection_true_residual,cleaning_subcycles_total,projection_iterations_total,failure_stage,min_pressure_before_hydro,min_pressure_after_hydro,min_pressure_after_cleaning_B,min_pressure_after_energy_repair,min_pressure_after_full_step,projection_theta,retry_count,min_dt_used,powell_limited_total_cells,powell_limited_max_cells_per_step,powell_limited_theta_min_global,powell_limited_theta_mean,powell_limited_total_activations
divergence_advection,hyperbolic_glm,finished,1,,,0.0169256,0.0223185,0.064386,2.6266,2.6266,9.63722e-15,0.977999,0.977999,0.987195,conserve_total_energy,,740,0,none,0.974973,0.975019,0.974973,0.974973,0.974973,1,0,0.000816087,0,0,1,1,0
