problem,method,status,final_time_reached,failure_time,failure_reason,final_L1_fv,final_L2_fv,final_Linf_fv,energy_initial,energy_final,energy_drift,min_raw_pressure,min_pressure,min_density,energy_policy,projection_true_residual,cleaning_subcycles_total,projection_iterations_total,failure_stage,min_pressure_before_hydro,min_pressure_after_hydro,min_pressure_after_cleaning_B,min_pressure_after_energy_repair,min_pressure_after_full_step,projection_theta,retry_count,min_dt_used,powell_limited_total_cells,powell_limited_max_cells_per_step,powell_limited_theta_min_global,powell_limited_theta_mean,powell_limited_total_activations
orszag_tang,mixed_glm,finished,1,,,0.225808,0.361722,4.01926,0.349257,0.349257,-7.62916e-15,0.039752,0.039752,0.107029,conserve_total_energy,,805,0,none,0.0107964,0.0107968,0.0107964,0.0107964,0.0107964,1,0,8.08473e-05,0,0,1,1,0
