problem,method,status,final_time_reached,failure_time,failure_reason,final_L1_fv,final_L2_fv,final_Linf_fv,energy_initial,energy_final,energy_drift,min_raw_pressure,min_pressure,min_density,energy_policy,projection_true_residual,cleaning_subcycles_total,projection_iterations_total,failure_stage,min_pressure_before_hydro,min_pressure_after_hydro,min_pressure_after_cleaning_B,min_pressure_after_energy_repair,min_pressure_after_full_step,projection_theta,retry_count,min_dt_used,glm_ch_factor,glm_cd,glm_cr,glm_subcycles,glm_ch,glm_cp,glm_effective_cd,glm_effective_cr,total_wall_time_sec,initialization_time_sec,hydro_time_sec,cleaning_time_sec,diagnostics_compute_time_sec,diagnostics_write_time_sec,snapshot_write_time_sec,summary_write_time_sec,output_time_sec,steps,total_cell_updates,seconds_per_step,cell_updates_per_second,nx,ny,ncell,reconstruction,limiter,diagnostic_stride,performance_mode
divergence_advection,powell_source,finished,1,,,0.0172244,0.0476453,0.281182,2.6266,2.62658,-5.77272e-06,0.985574,0.985574,0.991436,conserve_total_energy,,368,0,none,0.982534,0.982708,0.982534,0.982534,0.982534,1,0,0.000643394,4,,,1,,,,,31.412,0.0142228,23.7433,2.91944,1.61839,0.00679668,0.0701075,9.1898e-05,0.0769961,368,6029312,0.0853586,191943,128,128,16384,plm,mc,1,0
