problem,method,status,final_time_reached,failure_time,failure_reason,final_L1_fv,final_L2_fv,final_Linf_fv,energy_initial,energy_final,energy_drift,min_raw_pressure,min_pressure,min_density,energy_policy,projection_true_residual,cleaning_subcycles_total,projection_iterations_total,failure_stage,min_pressure_before_hydro,min_pressure_after_hydro,min_pressure_after_cleaning_B,min_pressure_after_energy_repair,min_pressure_after_full_step,projection_theta,retry_count,min_dt_used
divergence_advection,mixed_glm,finished,1,,,0.00488729,0.00659001,0.0191043,2.6266,2.6266,1.42022e-14,0.986414,0.986414,0.991705,conserve_total_energy,,737,0,none,0.978383,0.978371,0.978377,0.978377,0.978383,1,0,0.000135771
