problem,method,status,final_time_reached,failure_time,failure_reason,final_L1_fv,final_L2_fv,final_Linf_fv,energy_initial,energy_final,energy_drift,min_raw_pressure,min_pressure,min_density,energy_policy,projection_true_residual,cleaning_subcycles_total,projection_iterations_total,failure_stage,min_pressure_before_hydro,min_pressure_after_hydro,min_pressure_after_cleaning_B,min_pressure_after_energy_repair,min_pressure_after_full_step,projection_theta,retry_count,min_dt_used
divergence_advection,mixed_glm,finished,1,,,0.00530802,0.00712433,0.0202075,2.6266,2.6266,3.71963e-14,0.984331,0.984331,0.98642,conserve_total_energy,,1474,0,none,0.976506,0.976501,0.976504,0.976504,0.976506,1,0,0.000455195
