problem,method,status,final_time_reached,failure_time,failure_reason,final_L1_fv,final_L2_fv,final_Linf_fv,energy_initial,energy_final,energy_drift,min_raw_pressure,min_pressure,min_density,energy_policy,projection_true_residual,cleaning_subcycles_total,projection_iterations_total,failure_stage,min_pressure_before_hydro,min_pressure_after_hydro,min_pressure_after_cleaning_B,min_pressure_after_energy_repair,min_pressure_after_full_step,projection_theta,retry_count,min_dt_used,powell_limited_total_cells,powell_limited_max_cells_per_step,powell_limited_theta_min_global,powell_limited_theta_mean,powell_limited_total_activations
orszag_tang,powell_source_limited,failed,0,0.143799,negative_pressure,333.512,971.979,14268,0.349257,23.0786,65.0792,-1.51582e-13,1e-20,0.0144613,conserve_total_energy,,583,0,step_start_diagnostic,3.77254e-13,3.77254e-13,3.77254e-13,3.77254e-13,3.77254e-13,1,0,8.2782e-06,4838769,10485,0,0.0476658,542
