problem,method,status,final_time_reached,failure_time,failure_reason,final_L1_fv,final_L2_fv,final_Linf_fv,energy_initial,energy_final,energy_drift,min_raw_pressure,min_pressure,min_density,energy_policy,projection_true_residual,cleaning_subcycles_total,projection_iterations_total,failure_stage,min_pressure_before_hydro,min_pressure_after_hydro,min_pressure_after_cleaning_B,min_pressure_after_energy_repair,min_pressure_after_full_step,projection_theta,retry_count,min_dt_used,powell_limited_total_cells,powell_limited_max_cells_per_step,powell_limited_theta_min_global,powell_limited_theta_mean,powell_limited_total_activations
field_loop,mixed_glm,finished,1,,,8.54322e-05,0.000157218,0.000863415,2.5,2.5,-8.17124e-15,1,1,1,conserve_total_energy,,734,0,none,0.999999,0.999999,0.999999,0.999999,0.999999,1,0,0.000762912,0,0,1,1,0
