problem,method,status,final_time_reached,failure_time,failure_reason,final_L1_fv,final_L2_fv,final_Linf_fv,energy_initial,energy_final,energy_drift,min_raw_pressure,min_pressure,min_density,energy_policy,projection_true_residual,cleaning_subcycles_total,projection_iterations_total,failure_stage,min_pressure_before_hydro,min_pressure_after_hydro,min_pressure_after_cleaning_B,min_pressure_after_energy_repair,min_pressure_after_full_step,projection_theta,retry_count,min_dt_used,powell_limited_total_cells,powell_limited_max_cells_per_step,powell_limited_theta_min_global,powell_limited_theta_mean,powell_limited_total_activations,total_wall_time_sec,initialization_time_sec,hydro_time_sec,cleaning_time_sec,diagnostics_compute_time_sec,diagnostics_write_time_sec,snapshot_write_time_sec,summary_write_time_sec,output_time_sec,steps,total_cell_updates,seconds_per_step,cell_updates_per_second,nx,ny,ncell,reconstruction,limiter,diagnostic_stride,performance_mode
blast_wave,parabolic,finished,1,,,0.321079,0.691726,7.10227,1.12494,1.11668,-0.00734318,0.000769418,0.000769418,0.0610622,preserve_thermal_pressure,,894,0,after_cleaning_B_update,0.000543396,0.000543396,-0.114861,0.000543396,0.000543396,1,0,0.000310968,0,0,1,1,0,18.0742,0.000532925,16.5461,0.650501,0.231674,0.00892703,0.0469324,8.8934e-05,0.0559483,438,7176192,0.0412652,397041,128,128,16384,plm,mc,1,0
