problem,method,status,final_time_reached,failure_time,failure_reason,final_L1_fv,final_L2_fv,final_Linf_fv,energy_initial,energy_final,energy_drift,min_raw_pressure,min_pressure,min_density,energy_policy,projection_true_residual,cleaning_subcycles_total,projection_iterations_total,failure_stage,min_pressure_before_hydro,min_pressure_after_hydro,min_pressure_after_cleaning_B,min_pressure_after_energy_repair,min_pressure_after_full_step,projection_theta,retry_count,min_dt_used,powell_limited_total_cells,powell_limited_max_cells_per_step,powell_limited_theta_min_global,powell_limited_theta_mean,powell_limited_total_activations,total_wall_time_sec,initialization_time_sec,hydro_time_sec,cleaning_time_sec,diagnostics_compute_time_sec,diagnostics_write_time_sec,snapshot_write_time_sec,summary_write_time_sec,output_time_sec,steps,total_cell_updates,seconds_per_step,cell_updates_per_second,nx,ny,ncell,reconstruction,limiter,diagnostic_stride,performance_mode
blast_wave,mixed_glm,failed,0,0.00670221,cleaning_induced_failure:non_positive_pressure:retries=0,0.207095,1.67479,40.256,1.12494,1.12494,2.6252e-14,-0.00264159,1e-20,0.519992,conserve_total_energy,,22,0,after_cleaning_B_update,0.00598255,0.0308823,-0.00264159,-0.00264159,-0.00264159,1,0,0.000561909,0,0,1,1,0,0.487611,0.00420547,0.384964,0.0126386,0.00491034,0.000543321,0.0444034,7.0068e-05,0.0450168,11,180224,0.0443282,369606,128,128,16384,plm,mc,1,0
