i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
47,0,0.371094,0.00390625,1.00132,0.999592,0.496898,0,1.00224,0.999513,0.00366996,0,0,-2.63985e-09,0.99952
48,0,0.378906,0.00390625,1.0011,0.999289,0.496851,0,1.00188,0.999666,0.0036961,0,0,-1.65367e-09,0.999673
49,0,0.386719,0.00390625,1.00089,0.998991,0.496804,0,1.00154,0.999826,0.00368023,0,0,-6.63391e-10,0.999833
50,0,0.394531,0.00390625,1.0007,0.998705,0.496757,0,1.00122,0.999992,0.00363005,0,0,3.28629e-10,0.999998
51,0,0.402344,0.00390625,1.00053,0.998433,0.496715,0,1.00094,1.00016,0.00354424,0,0,1.31994e-09,1.00017
52,0,0.410156,0.00390625,1.00039,0.99818,0.49668,0,1.0007,1.00033,0.00342641,0,0,2.30825e-09,1.00034
53,0,0.417969,0.00390625,1.00026,0.99795,0.496655,0,1.00048,1.0005,0.00328175,0,0,3.29112e-09,1.0005
54,0,0.425781,0.00390625,1.00016,0.997743,0.496638,0,1.00031,1.00066,0.00311541,0,0,4.26616e-09,1.00066
55,0,0.433594,0.00390625,1.00007,0.997563,0.496638,0,1.00017,1.00081,0.00292647,0,0,5.23112e-09,1.00082
56,0,0.441406,0.00390625,1.00001,0.997411,0.496649,0,1.00006,1.00096,0.00272522,0,0,6.18359e-09,1.00096
57,0,0.449219,0.00390625,0.999969,0.997292,0.496678,0,0.999989,1.00109,0.00251122,0,0,7.12134e-09,1.00109
58,0,0.457031,0.00390625,0.999952,0.997211,0.496723,0,0.999956,1.00121,0.0022897,0,0,8.0421e-09,1.00122
59,0,0.464844,0.00390625,0.999951,0.997162,0.496782,0,0.999949,1.00133,0.00206622,0,0,8.94366e-09,1.00133
60,0,0.472656,0.00390625,0.999965,0.997141,0.496853,0,0.999967,1.00142,0.00184517,0,0,9.82387e-09,1.00142
61,0,0.480469,0.00390625,0.99999,0.997151,0.496935,0,1,1.00151,0.00163189,0,0,1.06806e-08,1.00151
62,0,0.488281,0.00390625,1.00002,0.997185,0.497025,0,1.00006,1.00158,0.00142951,0,0,1.15119e-08,1.00158
63,0,0.496094,0.00390625,1.00007,0.997243,0.497125,0,1.00012,1.00165,0.0012411,0,0,1.23156e-08,1.00165
64,0,0.503906,0.00390625,1.00012,0.997324,0.497222,0,1.0002,1.0017,0.00106307,0,0,1.30899e-08,1.0017
65,0,0.511719,0.00390625,1.00018,0.997419,0.497327,0,1.0003,1.00175,0.000900875,0,0,1.38329e-08,1.00175
66,0,0.519531,0.00390625,1.00023,0.997536,0.497438,0,1.00038,1.00178,0.000757981,0,0,1.4543e-08,1.00178
67,0,0.527344,0.00390625,1.00028,0.997665,0.497555,0,1.00047,1.00181,0.000631438,0,0,1.52182e-08,1.00181
68,0,0.535156,0.00390625,1.00033,0.997805,0.497671,0,1.00054,1.00183,0.000520747,0,0,1.58571e-08,1.00183
69,0,0.542969,0.00390625,1.00037,0.997951,0.497791,0,1.00062,1.00184,0.000425745,0,0,1.64582e-08,1.00184
70,0,0.550781,0.00390625,1.00041,0.998099,0.49791,0,1.00068,1.00184,0.00034474,0,0,1.70199e-08,1.00184
71,0,0.558594,0.00390625,1.00044,0.998247,0.498029,0,1.00073,1.00184,0.00027804,0,0,1.7541e-08,1.00184
72,0,0.566406,0.00390625,1.00047,0.998392,0.498148,0,1.00077,1.00184,0.000223161,0,0,1.80202e-08,1.00184
73,0,0.574219,0.00390625,1.00048,0.998537,0.498266,0,1.00079,1.00183,0.000179551,0,0,1.84564e-08,1.00183
74,0,0.582031,0.00390625,1.00049,0.998673,0.498381,0,1.0008,1.00182,0.000145762,0,0,1.88486e-08,1.00182
75,0,0.589844,0.00390625,1.00048,0.998803,0.498496,0,1.00079,1.0018,0.000120321,0,0,1.91957e-08,1.0018
76,0,0.597656,0.00390625,1.00047,0.998925,0.49861,0,1.00077,1.00178,0.000102473,0,0,1.94971e-08,1.00178
77,0,0.605469,0.00390625,1.00045,0.999038,0.498722,0,1.00074,1.00175,9.02596e-05,0,0,1.97519e-08,1.00175
78,0,0.613281,0.00390625,1.00042,0.999143,0.498831,0,1.00069,1.00172,8.31243e-05,0,0,1.99597e-08,1.00172
79,0,0.621094,0.00390625,1.00039,0.999239,0.498939,0,1.00063,1.00169,7.9713e-05,0,0,2.01198e-08,1.00169
80,0,0.628906,0.00390625,1.00035,0.999326,0.499043,0,1.00057,1.00166,7.99497e-05,0,0,2.0232e-08,1.00166
81,0,0.636719,0.00390625,1.00031,0.999404,0.499145,0,1.00049,1.00163,8.19339e-05,0,0,2.02958e-08,1.00163
82,0,0.644531,0.00390625,1.00026,0.999475,0.499244,0,1.00041,1.0016,8.54698e-05,0,0,2.03114e-08,1.0016
83,0,0.652344,0.00390625,1.00021,0.999539,0.49934,0,1.00033,1.00156,9.00366e-05,0,0,2.02785e-08,1.00156
84,0,0.660156,0.00390625,1.00016,0.999595,0.499433,0,1.00024,1.00152,9.51652e-05,0,0,2.01974e-08,1.00152
85,0,0.667969,0.00390625,1.0001,0.999645,0.499523,0,1.00015,1.00149,0.000100259,0,0,2.0068e-08,1.00149
86,0,0.675781,0.00390625,1.00005,0.99969,0.49961,0,1.00006,1.00145,0.000104758,0,0,1.98909e-08,1.00145
87,0,0.683594,0.00390625,0.999994,0.999731,0.499693,0,0.999972,1.00141,0.00010838,0,0,1.96665e-08,1.00141
88,0,0.691406,0.00390625,0.999941,0.999767,0.499773,0,0.999884,1.00138,0.00011128,0,0,1.93952e-08,1.00138
89,0,0.699219,0.00390625,0.999891,0.9998,0.499849,0,0.9998,1.00134,0.000113452,0,0,1.90777e-08,1.00134
90,0,0.707031,0.00390625,0.999842,0.999828,0.499922,0,0.999719,1.00131,0.000114532,0,0,1.87149e-08,1.00131
91,0,0.714844,0.00390625,0.999795,0.999854,0.499991,0,0.999641,1.00127,0.000113968,0,0,1.83076e-08,1.00127
92,0,0.722656,0.00390625,0.999749,0.999878,0.500055,0,0.999566,1.00124,0.000111942,0,0,1.78567e-08,1.00124
93,0,0.730469,0.00390625,0.999707,0.9999,0.500116,0,0.999496,1.00121,0.000108727,0,0,1.73633e-08,1.00121
94,0,0.738281,0.00390625,0.999668,0.999919,0.500175,0,0.999432,1.00118,0.000104622,0,0,1.68288e-08,1.00118
95,0,0.746094,0.00390625,0.999633,0.999935,0.500229,0,0.999374,1.00115,9.94687e-05,0,0,1.62542e-08,1.00115
96,0,0.753906,0.00390625,0.9996,0.999951,0.50028,0,0.999319,1.00112,9.28214e-05,0,0,1.56411e-08,1.00112
97,0,0.761719,0.00390625,0.999569,0.999966,0.500325,0,0.999269,1.00109,8.4707e-05,0,0,1.49908e-08,1.00109
98,0,0.769531,0.00390625,0.999541,0.999979,0.500367,0,0.999223,1.00107,7.56714e-05,0,0,1.43051e-08,1.00107
99,0,0.777344,0.00390625,0.999517,0.999991,0.500405,0,0.999183,1.00104,6.62677e-05,0,0,1.35854e-08,1.00104
100,0,0.785156,0.00390625,0.999496,1,0.50044,0,0.99915,1.00102,5.63418e-05,0,0,1.28335e-08,1.00102
101,0,0.792969,0.00390625,0.999478,1.00001,0.500471,0,0.999121,1.001,4.53709e-05,0,0,1.20514e-08,1.001
102,0,0.800781,0.00390625,0.999462,1.00002,0.500497,0,0.999095,1.00098,3.31548e-05,0,0,1.12407e-08,1.00098
103,0,0.808594,0.00390625,0.999449,1.00003,0.500519,0,0.999074,1.00096,2.03362e-05,0,0,1.04036e-08,1.00096
104,0,0.816406,0.00390625,0.999439,1.00004,0.500538,0,0.99906,1.00095,7.53508e-06,0,0,9.54189e-09,1.00095
105,0,0.824219,0.00390625,0.999433,1.00004,0.500553,0,0.99905,1.00094,-4.99866e-06,0,0,8.65781e-09,1.00094
106,0,0.832031,0.00390625,0.99943,1.00005,0.500565,0,0.999046,1.00092,-1.86149e-05,0,0,7.75344e-09,1.00092
107,0,0.839844,0.00390625,0.99943,1.00006,0.500571,0,0.999047,1.00091,-3.27628e-05,0,0,6.83091e-09,1.00091
108,0,0.847656,0.00390625,0.999432,1.00007,0.500572,0,0.999051,1.00091,-4.55543e-05,0,0,5.8925e-09,1.00091
109,0,0.855469,0.00390625,0.999438,1.00008,0.50057,0,0.999061,1.0009,-5.86737e-05,0,0,4.94046e-09,1.0009
110,0,0.863281,0.00390625,0.999447,1.00009,0.500564,0,0.999078,1.0009,-7.17549e-05,0,0,3.97707e-09,1.0009
111,0,0.871094,0.00390625,0.99946,1.0001,0.500554,0,0.9991,1.00089,-8.47819e-05,0,0,3.00467e-09,1.00089
112,0,0.878906,0.00390625,0.999476,1.00011,0.500539,0,0.999127,1.00089,-9.76635e-05,0,0,2.02556e-09,1.00089
113,0,0.886719,0.00390625,0.999495,1.00012,0.50052,0,0.999158,1.0009,-0.00011003,0,0,1.04211e-09,1.0009
114,0,0.894531,0.00390625,0.999517,1.00013,0.500496,0,0.999197,1.0009,-0.000121562,0,0,5.67552e-11,1.0009
115,0,0.902344,0.00390625,0.999544,1.00015,0.500467,0,0.999241,1.00091,-0.000132122,0,0,-9.28197e-10,1.00091
116,0,0.910156,0.00390625,0.999574,1.00017,0.500433,0,0.999292,1.00092,-0.000141748,0,0,-1.91039e-09,1.00092
117,0,0.917969,0.00390625,0.999608,1.00018,0.500395,0,0.999348,1.00093,-0.000150565,0,0,-2.88736e-09,1.00093
118,0,0.925781,0.00390625,0.999646,1.0002,0.50035,0,0.999412,1.00094,-0.000158328,0,0,-3.85687e-09,1.00094
119,0,0.933594,0.00390625,0.999688,1.00023,0.5003,0,0.999482,1.00095,-0.000164738,0,0,-4.81647e-09,1.00096
120,0,0.941406,0.00390625,0.999734,1.00025,0.500245,0,0.999559,1.00097,-0.000169591,0,0,-5.76395e-09,1.00097
121,0,0.949219,0.00390625,0.999785,1.00028,0.500184,0,0.999644,1.00099,-0.00017286,0,0,-6.69693e-09,1.00099
122,0,0.957031,0.00390625,0.99984,1.00031,0.500117,0,0.999736,1.00102,-0.00017443,0,0,-7.61324e-09,1.00102
123,0,0.964844,0.00390625,0.9999,1.00035,0.500044,0,0.999836,1.00104,-0.000174024,0,0,-8.51059e-09,1.00104
124,0,0.972656,0.00390625,0.999965,1.00038,0.499965,0,0.999945,1.00107,-0.000171533,0,0,-9.3869e-09,1.00107
125,0,0.980469,0.00390625,1.00003,1.00043,0.499879,0,1.00006,1.0011,-0.000166834,0,0,-1.024e-08,1.0011
126,0,0.988281,0.00390625,1.00011,1.00047,0.499787,0,1.00019,1.00113,-0.000159798,0,0,-1.10678e-08,1.00113
127,0,0.996094,0.00390625,1.00019,1.00052,0.499689,0,1.00032,1.00116,-0.000150263,0,0,-2.83282e-09,1.00116
0,1,0.00390625,0.0117188,1.00004,1.0005,0.499949,0,1.00006,1.00096,-0.000172408,0,0,-1.07613e-08,1.00096
1,1,0.0117188,0.0117188,1.00012,1.00055,0.499843,0,1.00021,1.00099,-0.000159911,0,0,-3.17479e-09,1.00099
2,1,0.0195312,0.0117188,1.00022,1.00061,0.49973,0,1.00036,1.00103,-0.000144535,0,0,-3.37905e-09,1.00103
3,1,0.0273438,0.0117188,1.00032,1.00066,0.499611,0,1.00053,1.00107,-0.000126173,0,0,-3.57504e-09,1.00107
4,1,0.0351562,0.0117188,1.00042,1.00072,0.499485,0,1.00071,1.00111,-0.00010477,0,0,-3.76224e-09,1.00111
5,1,0.0429688,0.0117188,1.00054,1.00078,0.499354,0,1.0009,1.00116,-8.01372e-05,0,0,-3.94018e-09,1.00116
6,1,0.0507812,0.0117188,1.00066,1.00085,0.499217,0,1.0011,1.0012,-5.22696e-05,0,0,-4.10855e-09,1.0012
7,1,0.0585938,0.0117188,1.00079,1.00091,0.499075,0,1.00132,1.00125,-2.12493e-05,0,0,-4.26678e-09,1.00125
8,1,0.0664062,0.0117188,1.00092,1.00098,0.498928,0,1.00154,1.00129,1.31034e-05,0,0,-4.41461e-09,1.00129
