i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
0,0,0.0078125,0.0078125,0.999226,1.00243,0.497675,0,0.998859,0.999901,-0.00103922,0,-2.90494e-05,0.000810037,0.999902
1,0,0.0234375,0.0078125,0.999147,1.0027,0.49758,0,0.998635,0.999792,-0.00103765,0,-3.95481e-05,0.00114109,0.999793
2,0,0.0390625,0.0078125,0.999083,1.00294,0.497493,0,0.998448,0.999677,-0.00102859,0,-5.08493e-05,0.00149246,0.999678
3,0,0.0546875,0.0078125,0.999052,1.00312,0.497425,0,0.998329,0.999555,-0.00100409,0,-6.30015e-05,0.00186675,0.999555
4,0,0.0703125,0.0078125,0.999076,1.00321,0.497389,0,0.998311,0.999424,-0.000954368,0,-7.61123e-05,0.00226827,0.999424
5,0,0.0859375,0.0078125,0.999178,1.00318,0.497402,0,0.998433,0.999283,-0.000867959,0,-9.03481e-05,0.0027026,0.999283
6,0,0.101562,0.0078125,0.999379,1.00301,0.497478,0,0.998726,0.999131,-0.000732163,0,-0.000105908,0.00317496,0.999131
7,0,0.117188,0.0078125,0.999696,1.00265,0.497633,0,0.999215,0.998966,-0.000533678,0,-0.000122946,0.00368701,0.998967
8,0,0.132812,0.0078125,1.00013,1.00211,0.497881,0,0.999911,0.998789,-0.000259525,0,-0.000141468,0.00423348,0.99879
9,0,0.148438,0.0078125,1.00069,1.00139,0.498232,0,1.0008,0.9986,0.000101812,0,-0.000161169,0.00479666,0.9986
10,0,0.164062,0.0078125,1.00134,1.00051,0.498691,0,1.00186,0.9984,0.000559286,0,-0.000181242,0.00534095,0.9984
11,0,0.179688,0.0078125,1.00206,0.999506,0.499259,0,1.00302,0.998193,0.00111788,0,-0.000200211,0.00580993,0.998194
12,0,0.195312,0.0078125,1.0028,0.998442,0.499929,0,1.00422,0.997984,0.0017765,0,-0.000215889,0.0061283,0.997986
13,0,0.210938,0.0078125,1.00352,0.99738,0.500682,0,1.00538,0.997782,0.00252501,0,-0.000225539,0.00621208,0.997785
14,0,0.226562,0.0078125,1.00417,0.996381,0.501491,0,1.00642,0.997597,0.00334122,0,-0.000226242,0.00598212,0.997602
15,0,0.242188,0.0078125,1.00471,0.995501,0.502314,0,1.00729,0.997443,0.00418863,0,-0.000215472,0.00538441,0.997451
16,0,0.257812,0.0078125,1.00511,0.994784,0.503098,0,1.00795,0.997333,0.00501635,0,-0.000191754,0.00441024,0.997346
17,0,0.273438,0.0078125,1.00537,0.994256,0.503781,0,1.00836,0.997283,0.00576248,0,-0.000155035,0.00309388,0.9973
18,0,0.289062,0.0078125,1.00547,0.99393,0.504299,0,1.00854,0.997304,0.00636227,0,-0.000107488,0.00155528,0.997325
19,0,0.304688,0.0078125,1.00543,0.993799,0.504596,0,1.00849,0.997405,0.00675711,0,-5.29897e-05,-6.10489e-05,0.997428
20,0,0.320312,0.0078125,1.00527,0.993847,0.504637,0,1.00826,0.997587,0.00690537,0,3.62839e-06,-0.00160334,0.997611
21,0,0.335938,0.0078125,1.005,0.994045,0.504407,0,1.00787,0.997848,0.00679012,0,5.73424e-05,-0.0029349,0.997871
22,0,0.351562,0.0078125,1.00466,0.994359,0.503924,0,1.00737,0.998179,0.00642118,0,0.000103814,-0.00395948,0.998199
23,0,0.367188,0.0078125,1.00427,0.994753,0.503225,0,1.00681,0.998566,0.00583236,0,0.000139951,-0.00462755,0.998583
24,0,0.382812,0.0078125,1.00385,0.995192,0.502368,0,1.00621,0.998993,0.00507483,0,0.00016417,-0.00493606,0.999006
25,0,0.398438,0.0078125,1.00343,0.995648,0.501416,0,1.00562,0.999443,0.00420895,0,0.00017638,-0.0049208,0.999452
26,0,0.414062,0.0078125,1.00301,0.996095,0.500435,0,1.00505,0.999898,0.003296,0,0.000177736,-0.00464469,0.999903
27,0,0.429688,0.0078125,1.00262,0.996518,0.499483,0,1.00452,1.00034,0.00239128,0,0.000170258,-0.00418451,1.00034
28,0,0.445312,0.0078125,1.00226,0.996905,0.498606,0,1.00404,1.00076,0.00153906,0,0.000156405,-0.00361837,1.00076
29,0,0.460938,0.0078125,1.00193,0.997252,0.497835,0,1.00361,1.00115,0.000770007,0,0.00013867,-0.00301561,1.00115
30,0,0.476562,0.0078125,1.00163,0.99756,0.497187,0,1.00323,1.00149,0.000100941,0,0.000119274,-0.00243067,1.00149
31,0,0.492188,0.0078125,1.00136,0.99783,0.496667,0,1.00289,1.00178,-0.000463399,0,9.99769e-05,-0.001901,1.00178
32,0,0.507812,0.0078125,1.00111,0.998068,0.496268,0,1.0026,1.00203,-0.000927122,0,8.20251e-05,-0.00144868,1.00203
33,0,0.523438,0.0078125,1.00089,0.998279,0.495979,0,1.00235,1.00223,-0.00129979,0,6.61849e-05,-0.00108349,1.00223
34,0,0.539062,0.0078125,1.00068,0.998466,0.495785,0,1.00212,1.00238,-0.00159344,0,5.2827e-05,-0.00080619,1.00238
35,0,0.554688,0.0078125,1.00049,0.998635,0.495672,0,1.00193,1.00249,-0.00182028,0,4.2035e-05,-0.000611978,1.00249
36,0,0.570312,0.0078125,1.00032,0.998788,0.495626,0,1.00176,1.00256,-0.00199128,0,3.37048e-05,-0.000492857,1.00256
37,0,0.585938,0.0078125,1.00016,0.998928,0.495635,0,1.00161,1.00258,-0.0021157,0,2.762e-05,-0.000439075,1.00259
38,0,0.601562,0.0078125,1.00002,0.999056,0.495687,0,1.00149,1.00258,-0.00220108,0,2.35045e-05,-0.000440017,1.00258
39,0,0.617188,0.0078125,0.999879,0.999175,0.495774,0,1.00137,1.00255,-0.0022535,0,2.10568e-05,-0.000484834,1.00255
40,0,0.632812,0.0078125,0.999754,0.999285,0.495889,0,1.00128,1.00249,-0.00227793,0,1.99716e-05,-0.00056283,1.0025
41,0,0.648438,0.0078125,0.999638,0.999388,0.496025,0,1.00119,1.00242,-0.00227855,0,1.99547e-05,-0.000663866,1.00242
42,0,0.664062,0.0078125,0.999534,0.999484,0.496176,0,1.00112,1.00233,-0.00225893,0,2.07319e-05,-0.000778625,1.00233
43,0,0.679688,0.0078125,0.99944,0.999573,0.496338,0,1.00105,1.00222,-0.00222225,0,2.20556e-05,-0.000898853,1.00222
44,0,0.695312,0.0078125,0.999358,0.999658,0.496506,0,1.00099,1.00211,-0.00217136,0,2.37083e-05,-0.00101745,1.00211
45,0,0.710938,0.0078125,0.999289,0.999738,0.496676,0,1.00094,1.00199,-0.00210888,0,2.55035e-05,-0.00112852,1.00199
46,0,0.726562,0.0078125,0.999233,0.999814,0.496845,0,1.00089,1.00186,-0.00203721,0,2.72849e-05,-0.00122733,1.00186
47,0,0.742188,0.0078125,0.999191,0.999887,0.497011,0,1.00084,1.00174,-0.00195861,0,2.8924e-05,-0.00131022,1.00174
48,0,0.757812,0.0078125,0.999165,0.999959,0.49717,0,1.00079,1.00161,-0.00187512,0,3.03167e-05,-0.00137444,1.00161
49,0,0.773438,0.0078125,0.999154,1.00003,0.49732,0,1.00075,1.00148,-0.00178869,0,3.13777e-05,-0.00141798,1.00149
50,0,0.789062,0.0078125,0.999158,1.0001,0.49746,0,1.0007,1.00136,-0.00170111,0,3.20377e-05,-0.00143948,1.00136
51,0,0.804688,0.0078125,0.999175,1.00018,0.497588,0,1.00065,1.00124,-0.00161403,0,3.22371e-05,-0.00143797,1.00124
52,0,0.820312,0.0078125,0.999205,1.00026,0.497702,0,1.0006,1.00112,-0.00152902,0,3.19216e-05,-0.00141273,1.00113
53,0,0.835938,0.0078125,0.999245,1.00034,0.497801,0,1.00054,1.00101,-0.0014475,0,3.10395e-05,-0.00136324,1.00101
54,0,0.851562,0.0078125,0.999291,1.00044,0.497883,0,1.00047,1.0009,-0.0013708,0,2.9539e-05,-0.00128909,1.0009
55,0,0.867188,0.0078125,0.999339,1.00055,0.497948,0,1.00039,1.0008,-0.00130017,0,2.7367e-05,-0.00118988,1.0008
56,0,0.882812,0.0078125,0.999384,1.00067,0.497994,0,1.0003,1.00069,-0.0012367,0,2.44701e-05,-0.00106534,1.00069
57,0,0.898438,0.0078125,0.999423,1.00082,0.49802,0,1.0002,1.00059,-0.00118136,0,2.07972e-05,-0.000915292,1.00059
58,0,0.914062,0.0078125,0.99945,1.00098,0.498026,0,1.00007,1.00049,-0.00113497,0,1.63017e-05,-0.000739851,1.00049
59,0,0.929688,0.0078125,0.999461,1.00117,0.498012,0,0.99992,1.0004,-0.00109804,0,1.09403e-05,-0.000538994,1.0004
60,0,0.945312,0.0078125,0.999452,1.00138,0.497977,0,0.999747,1.0003,-0.00107073,0,4.69139e-06,-0.00031358,1.0003
61,0,0.960938,0.0078125,0.999423,1.00162,0.497923,0,0.99955,1.0002,-0.00105271,0,-2.45022e-06,-6.46629e-05,1.0002
62,0,0.976562,0.0078125,0.999373,1.00187,0.497852,0,0.999331,1.00011,-0.00104294,0,-1.04728e-05,0.00020646,1.00011
63,0,0.992188,0.0078125,0.999305,1.00215,0.497768,0,0.999097,1.00001,-0.00103948,0,-1.935e-05,0.0004984,1.00001
0,1,0.0078125,0.0234375,0.999098,1.0024,0.498041,0,0.998557,0.99979,-0.000918494,0,-4.2042e-05,0.00113379,0.99979
1,1,0.0234375,0.0234375,0.999007,1.00267,0.497951,0,0.998329,0.999683,-0.000907235,0,-5.42196e-05,0.00151137,0.999683
2,1,0.0390625,0.0234375,0.998928,1.00292,0.49787,0,0.998131,0.999571,-0.000886854,0,-6.73585e-05,0.00191424,0.999571
3,1,0.0546875,0.0234375,0.998881,1.00312,0.497809,0,0.997994,0.999453,-0.000849332,0,-8.14497e-05,0.00234322,0.999453
