i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
0,0,0.015625,0.015625,0.999013,1.00229,0.498206,0,0.99869,0.999832,-0.000599033,0,-3.191e-05,0.000518116,0.999832
1,0,0.046875,0.015625,0.999014,1.00247,0.498286,0,0.998481,0.99963,-0.000433556,0,-5.68741e-05,0.00129591,0.999631
2,0,0.078125,0.015625,0.99916,1.00239,0.498468,0,0.998545,0.999421,-0.000184573,0,-8.65073e-05,0.00221862,0.999421
3,0,0.109375,0.015625,0.999533,1.00194,0.498799,0,0.999017,0.999203,0.000184838,0,-0.000120479,0.00327285,0.999203
4,0,0.140625,0.015625,1.00019,1.00106,0.499311,0,0.999971,0.998979,0.00070989,0,-0.000156766,0.00438022,0.998979
5,0,0.171875,0.015625,1.0011,0.999771,0.500013,0,1.00137,0.998757,0.00141783,0,-0.000189659,0.0053295,0.998758
6,0,0.203125,0.015625,1.00217,0.99822,0.500883,0,1.00304,0.998558,0.00231383,0,-0.000208153,0.00573665,0.99856
7,0,0.234375,0.015625,1.00324,0.996648,0.501834,0,1.00472,0.998412,0.0033405,0,-0.000197999,0.00515142,0.998417
8,0,0.265625,0.015625,1.0041,0.995327,0.502674,0,1.0061,0.998361,0.00431818,0,-0.000147792,0.0032668,0.99837
9,0,0.296875,0.015625,1.0046,0.994486,0.503127,0,1.00695,0.998444,0.00495987,0,-6.18672e-05,0.00041972,0.998456
10,0,0.328125,0.015625,1.00467,0.994234,0.502955,0,1.00715,0.998682,0.00499735,0,3.69091e-05,-0.00248625,0.998695
11,0,0.359375,0.015625,1.00434,0.994522,0.502129,0,1.00677,0.999062,0.00436406,0,0.000118249,-0.00447917,0.999072
12,0,0.390625,0.015625,1.00375,0.995175,0.500868,0,1.006,0.99954,0.00324825,0,0.000161096,-0.00507892,0.999546
13,0,0.421875,0.015625,1.00305,0.995981,0.499519,0,1.00507,1.00006,0.00197663,0,0.000163063,-0.00447026,1.00006
14,0,0.453125,0.015625,1.00236,0.996769,0.498375,0,1.00418,1.00055,0.000840503,0,0.000136678,-0.00322139,1.00055
15,0,0.484375,0.015625,1.00174,0.997449,0.497576,0,1.00341,1.00099,-1.54917e-05,0,9.90235e-05,-0.0018973,1.00099
16,0,0.515625,0.015625,1.00122,0.998002,0.497108,0,1.0028,1.00133,-0.000592212,0,6.31528e-05,-0.000833248,1.00133
17,0,0.546875,0.015625,1.00076,0.998447,0.496885,0,1.0023,1.00158,-0.000961179,0,3.54976e-05,-0.000136871,1.00159
18,0,0.578125,0.015625,1.00037,0.998806,0.496822,0,1.00191,1.00174,-0.00119441,0,1.74875e-05,0.000211666,1.00174
19,0,0.609375,0.015625,1.00003,0.9991,0.49686,0,1.0016,1.00182,-0.00133766,0,8.06433e-06,0.000277865,1.00182
20,0,0.640625,0.015625,0.99974,0.999345,0.496963,0,1.00135,1.00182,-0.00141516,0,5.32761e-06,0.000137609,1.00182
21,0,0.671875,0.015625,0.999501,0.999553,0.49711,0,1.00115,1.00176,-0.00144095,0,7.24965e-06,-0.000133507,1.00176
22,0,0.703125,0.015625,0.999316,0.999735,0.497282,0,1.001,1.00166,-0.00142571,0,1.19386e-05,-0.000465585,1.00166
23,0,0.734375,0.015625,0.999187,0.999904,0.497463,0,1.00086,1.00152,-0.0013792,0,1.77461e-05,-0.000799074,1.00152
24,0,0.765625,0.015625,0.999114,1.00007,0.497641,0,1.00074,1.00136,-0.00131063,0,2.33063e-05,-0.00108732,1.00136
25,0,0.796875,0.015625,0.99909,1.00025,0.497804,0,1.00061,1.00118,-0.00122844,0,2.75268e-05,-0.00129655,1.00118
26,0,0.828125,0.015625,0.999103,1.00044,0.497942,0,1.00047,1.00099,-0.00114001,0,2.95527e-05,-0.00140429,1.00099
27,0,0.859375,0.015625,0.999134,1.00067,0.49805,0,1.00029,1.0008,-0.00105115,0,2.87194e-05,-0.00139681,1.0008
28,0,0.890625,0.015625,0.999161,1.00094,0.498124,0,1.00006,1.00061,-0.000965599,0,2.45216e-05,-0.0012669,1.00061
29,0,0.921875,0.015625,0.999165,1.00125,0.498164,0,0.999764,1.00041,-0.000884152,0,1.65881e-05,-0.0010118,1.00042
30,0,0.953125,0.015625,0.999134,1.0016,0.498179,0,0.999415,1.00022,-0.000803342,0,4.65074e-06,-0.000630231,1.00022
31,0,0.984375,0.015625,0.999073,1.00197,0.498184,0,0.999036,1.00003,-0.00071389,0,-1.1464e-05,-0.000121449,1.00003
0,1,0.015625,0.046875,0.998873,1.00245,0.49868,0,0.998221,0.999736,-0.000359084,0,-6.07105e-05,0.00140966,0.999736
1,1,0.046875,0.046875,0.99881,1.0027,0.498796,0,0.997941,0.99954,-0.000164089,0,-9.1206e-05,0.00235761,0.99954
2,1,0.078125,0.046875,0.998884,1.00272,0.49902,0,0.997909,0.999343,0.000120058,0,-0.000125603,0.00343417,0.999343
3,1,0.109375,0.046875,0.999189,1.00239,0.499393,0,0.998276,0.999144,0.000527234,0,-0.000162263,0.00458816,0.999144
4,1,0.140625,0.046875,0.999793,1.00162,0.499942,0,0.999151,0.998947,0.00108557,0,-0.000197888,0.00570253,0.998947
5,1,0.171875,0.046875,1.0007,1.00039,0.500661,0,1.00054,0.99876,0.0018085,0,-0.000225996,0.00653766,0.998762
6,1,0.203125,0.046875,1.00183,0.998834,0.501502,0,1.0023,0.998604,0.00267916,0,-0.000235762,0.00670182,0.998608
7,1,0.234375,0.046875,1.003,0.997188,0.502353,0,1.00417,0.99851,0.00361523,0,-0.000214227,0.00576708,0.998516
8,1,0.265625,0.046875,1.00401,0.995746,0.503004,0,1.0058,0.998516,0.0044218,0,-0.000152659,0.00350601,0.998526
9,1,0.296875,0.046875,1.00465,0.994783,0.503194,0,1.0069,0.998658,0.00482815,0,-5.78297e-05,0.000321728,0.998669
10,1,0.328125,0.046875,1.00482,0.994451,0.502739,0,1.0073,0.998949,0.00461801,0,4.56554e-05,-0.00280689,0.99896
11,1,0.359375,0.046875,1.00452,0.994723,0.501679,0,1.007,0.999372,0.00378916,0,0.000127268,-0.00487958,0.999379
12,1,0.390625,0.046875,1.0039,0.995422,0.500282,0,1.00621,0.999876,0.00257426,0,0.000167006,-0.00543473,0.999879
13,1,0.421875,0.046875,1.00313,0.996307,0.498901,0,1.00519,1.0004,0.00130598,0,0.000164269,-0.00471147,1.0004
14,1,0.453125,0.046875,1.00236,0.997178,0.497811,0,1.00417,1.00089,0.000250356,0,0.000133249,-0.0033327,1.00089
15,1,0.484375,0.046875,1.00167,0.997923,0.497113,0,1.00328,1.00129,-0.000484419,0,9.19846e-05,-0.00189451,1.00129
16,1,0.515625,0.046875,1.00109,0.998514,0.496766,0,1.00255,1.00161,-0.000929618,0,5.37645e-05,-0.000739249,1.00161
17,1,0.546875,0.046875,1.00061,0.998971,0.496664,0,1.00198,1.00182,-0.00117516,0,2.48069e-05,3.14107e-05,1.00182
18,1,0.578125,0.046875,1.00021,0.999323,0.496711,0,1.00153,1.00195,-0.00130156,0,6.17586e-06,0.000445135,1.00195
19,1,0.609375,0.046875,0.999886,0.999597,0.496846,0,1.00117,1.00198,-0.00135738,0,-3.50153e-06,0.000570774,1.00198
20,1,0.640625,0.046875,0.999624,0.999812,0.497032,0,1.0009,1.00195,-0.00136683,0,-6.312e-06,0.000482533,1.00195
21,1,0.671875,0.046875,0.999422,0.999984,0.497246,0,1.00068,1.00186,-0.0013424,0,-4.36023e-06,0.000252282,1.00186
22,1,0.703125,0.046875,0.999278,1.00013,0.497471,0,1.00051,1.00172,-0.00129235,0,4.35257e-07,-5.28705e-05,1.00172
23,1,0.734375,0.046875,0.999187,1.00025,0.497696,0,1.00038,1.00156,-0.00122353,0,6.39709e-06,-0.000373486,1.00156
24,1,0.765625,0.046875,0.999144,1.00038,0.497908,0,1.00026,1.00137,-0.00114202,0,1.2098e-05,-0.000659968,1.00137
25,1,0.796875,0.046875,0.999138,1.00051,0.498099,0,1.00014,1.00116,-0.00105324,0,1.63402e-05,-0.000872972,1.00117
26,1,0.828125,0.046875,0.999156,1.00066,0.498262,0,1.00001,1.00096,-0.000961747,0,1.81205e-05,-0.00098255,1.00096
27,1,0.859375,0.046875,0.999179,1.00085,0.498392,0,0.999845,1.00075,-0.000870833,0,1.65851e-05,-0.000966285,1.00075
28,1,0.890625,0.046875,0.999187,1.00108,0.498488,0,0.99963,1.00054,-0.00078206,0,1.10158e-05,-0.000807981,1.00054
29,1,0.921875,0.046875,0.999162,1.00137,0.498551,0,0.999351,1.00033,-0.000694376,0,8.11734e-07,-0.000496114,1.00033
30,1,0.953125,0.046875,0.999093,1.00172,0.498591,0,0.999004,1.00013,-0.00060279,0,-1.4456e-05,-2.32922e-05,1.00013
31,1,0.984375,0.046875,0.998987,1.00209,0.498624,0,0.998608,0.999932,-0.000496864,0,-3.49885e-05,0.000612816,0.999932
0,2,0.015625,0.078125,0.998647,1.00261,0.49921,0,0.997666,0.999647,-9.74707e-05,0,-8.91781e-05,0.002244,0.999647
1,2,0.046875,0.078125,0.998521,1.00294,0.499368,0,0.997303,0.999461,0.000126079,0,-0.000125164,0.00335172,0.999461
2,2,0.078125,0.078125,0.998524,1.00306,0.499633,0,0.997164,0.999281,0.000442617,0,-0.000164015,0.00456424,0.999282
3,2,0.109375,0.078125,0.998762,1.00284,0.500043,0,0.997421,0.999108,0.000881669,0,-0.000202658,0.00578975,0.999108
4,2,0.140625,0.078125,0.999322,1.00217,0.500616,0,0.998216,0.998945,0.00146324,0,-0.000236461,0.00687213,0.998946
5,2,0.171875,0.078125,1.00023,1.001,0.501331,0,0.9996,0.998803,0.00218678,0,-0.000258314,0.00755041,0.998805
6,2,0.203125,0.078125,1.00142,0.999435,0.50212,0,1.00146,0.9987,0.00301489,0,-0.000258127,0.00744623,0.998704
7,2,0.234375,0.078125,1.00273,0.997703,0.502846,0,1.00354,0.998665,0.00384354,0,-0.000225115,0.00618134,0.998672
8,2,0.265625,0.078125,1.00389,0.996127,0.50329,0,1.00546,0.998732,0.00446758,0,-0.000153785,0.00362125,0.998742
9,2,0.296875,0.078125,1.00469,0.995028,0.503213,0,1.00684,0.998931,0.00463672,0,-5.34829e-05,0.000238236,0.998942
10,2,0.328125,0.078125,1.00497,0.994602,0.502485,0,1.00744,0.999268,0.00418808,0,5.05675e-05,-0.00295965,0.999277
11,2,0.359375,0.078125,1.00472,0.994846,0.501213,0,1.00724,0.99972,0.00318193,0,0.000129068,-0.00499115,0.999725
12,2,0.390625,0.078125,1.00407,0.995579,0.499706,0,1.00643,1.00023,0.00189096,0,0.000164122,-0.00544349,1.00023
13,2,0.421875,0.078125,1.00324,0.996538,0.498322,0,1.00532,1.00075,0.000648723,0,0.000157054,-0.00461071,1.00075
14,2,0.453125,0.078125,1.00239,0.997489,0.497308,0,1.00418,1.00121,-0.000308073,0,0.000123174,-0.00315262,1.00121
15,2,0.484375,0.078125,1.00163,0.998301,0.496728,0,1.00316,1.00158,-0.000909542,0,8.07165e-05,-0.00167414,1.00158
16,2,0.515625,0.078125,1.001,0.998934,0.49651,0,1.00233,1.00185,-0.00121729,0,4.26004e-05,-0.000507718,1.00185
17,2,0.546875,0.078125,1.00049,0.99941,0.496529,0,1.00168,1.00202,-0.0013383,0,1.44938e-05,0.000261313,1.00202
18,2,0.578125,0.078125,1.00008,0.999762,0.496684,0,1.00117,1.0021,-0.0013598,0,-3.04153e-06,0.000674484,1.0021
19,2,0.609375,0.078125,0.999763,1.00002,0.496909,0,1.00077,1.0021,-0.00133156,0,-1.17241e-05,0.000807491,1.0021
20,2,0.640625,0.078125,0.999518,1.00022,0.497169,0,1.00046,1.00203,-0.0012766,0,-1.381e-05,0.000734491,1.00203
21,2,0.671875,0.078125,0.999339,1.00036,0.497442,0,1.00022,1.00191,-0.00120532,0,-1.14364e-05,0.000523298,1.00191
22,2,0.703125,0.078125,0.999218,1.00047,0.497714,0,1.00004,1.00175,-0.00112335,0,-6.4878e-06,0.000236466,1.00175
