i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
76,0,0.597656,0.00390625,1,1,1,0,1,1.43296e-06,-5.4757e-06,0,3.01611e-07,-1.11125e-05,5.6601e-06
77,0,0.605469,0.00390625,1,1,1,0,1,1.41434e-06,-6.22461e-06,0,1.93187e-07,-1.14141e-05,6.38327e-06
78,0,0.613281,0.00390625,1,1,1,0,1,1.38569e-06,-7.03447e-06,0,8.10472e-08,-1.15376e-05,7.16965e-06
79,0,0.621094,0.00390625,1,1,1,0,1,1.34828e-06,-7.90712e-06,0,-3.18867e-08,-1.15037e-05,8.02125e-06
80,0,0.628906,0.00390625,1,1,1,0,1,1.30307e-06,-8.8451e-06,0,-1.42801e-07,-1.1337e-05,8.94057e-06
81,0,0.636719,0.00390625,1,1,1,0,1,1.25065e-06,-9.85225e-06,0,-2.49043e-07,-1.10647e-05,9.93132e-06
82,0,0.644531,0.00390625,1,1,1,0,1,1.1912e-06,-1.09346e-05,0,-3.48157e-07,-1.07161e-05,1.09993e-05
83,0,0.652344,0.00390625,1,1,1,0,1,1.12442e-06,-1.21014e-05,0,-4.37907e-07,-1.03215e-05,1.21535e-05
84,0,0.660156,0.00390625,1,1,1,0,1,1.04957e-06,-1.33666e-05,0,-5.16282e-07,-9.91252e-06,1.34077e-05
85,0,0.667969,0.00390625,1,1,1,0,1,9.65457e-07,-1.47508e-05,0,-5.81487e-07,-9.5213e-06,1.47824e-05
86,0,0.675781,0.00390625,1,1,1,0,1,8.70503e-07,-1.62835e-05,0,-6.31934e-07,-9.18149e-06,1.63068e-05
87,0,0.683594,0.00390625,1,1,1,0,1,7.62806e-07,-1.80055e-05,0,-6.66223e-07,-8.92865e-06,1.80217e-05
88,0,0.691406,0.00390625,1,1,1,0,1,6.40242e-07,-1.9972e-05,0,-6.83137e-07,-8.80114e-06,1.99822e-05
89,0,0.699219,0.00390625,1,1,1,0,1,5.00563e-07,-2.22553e-05,0,-6.81644e-07,-8.84099e-06,2.22609e-05
90,0,0.707031,0.00390625,1,1,1,0,1,3.41507e-07,-2.4948e-05,0,-6.60915e-07,-9.09471e-06,2.49504e-05
91,0,0.714844,0.00390625,1,1,1,0,1,1.60889e-07,-2.81648e-05,0,-6.20363e-07,-9.61372e-06,2.81652e-05
92,0,0.722656,0.00390625,1,1,1,0,1,-4.33385e-08,-3.20434e-05,0,-5.597e-07,-1.04544e-05,3.20434e-05
93,0,0.730469,0.00390625,1,1,1,0,1,-2.73056e-07,-3.67447e-05,0,-4.79001e-07,-1.16772e-05,3.67457e-05
94,0,0.738281,0.00390625,1,1,1,0,1,-5.30008e-07,-4.24494e-05,0,-3.78792e-07,-1.33458e-05,4.24527e-05
95,0,0.746094,0.00390625,1,1,1,0,1,-8.15888e-07,-4.93538e-05,0,-2.60114e-07,-1.55243e-05,4.93605e-05
96,0,0.753906,0.00390625,1,1,1,0,1,-1.13247e-06,-5.76612e-05,0,-1.24599e-07,-1.82746e-05,5.76724e-05
97,0,0.761719,0.00390625,1,1,1,0,1,-1.48177e-06,-6.7572e-05,0,2.55013e-08,-2.16532e-05,6.75883e-05
98,0,0.769531,0.00390625,1,1,1,0,1,-1.8663e-06,-7.92701e-05,0,1.87303e-07,-2.57064e-05,7.92921e-05
99,0,0.777344,0.00390625,1,1,1,0,1,-2.28918e-06,-9.29078e-05,0,3.57327e-07,-3.04666e-05,9.2936e-05
100,0,0.785156,0.00390625,1,1,1,0,1,-2.75439e-06,-0.00010859,0,5.3158e-07,-3.5948e-05,0.000108625
101,0,0.792969,0.00390625,1,1,1,0,1,-3.26682e-06,-0.000126357,0,7.05679e-07,-4.21418e-05,0.000126399
102,0,0.800781,0.00390625,1,1,1,0,1,-3.83234e-06,-0.00014617,0,8.75007e-07,-4.90138e-05,0.00014622
103,0,0.808594,0.00390625,1,1,1,0,1,-4.45769e-06,-0.000167898,0,1.0349e-06,-5.65009e-05,0.000167957
104,0,0.816406,0.00390625,1,1,1,0,1,-5.15028e-06,-0.000191309,0,1.18086e-06,-6.451e-05,0.000191378
105,0,0.824219,0.00390625,1,1,1,0,1,-5.91792e-06,-0.000216065,0,1.30873e-06,-7.29179e-05,0.000216146
106,0,0.832031,0.00390625,1,1,1,0,1,-6.76843e-06,-0.000241725,0,1.41489e-06,-8.15719e-05,0.00024182
107,0,0.839844,0.00390625,1,1,1,0,1,-7.70913e-06,-0.000267748,0,1.49643e-06,-9.02932e-05,0.000267859
108,0,0.847656,0.00390625,1,1,1,0,1,-8.74639e-06,-0.000293507,0,1.55125e-06,-9.88802e-05,0.000293637
109,0,0.855469,0.00390625,1,1,1,0,1,-9.88507e-06,-0.000318307,0,1.57813e-06,-0.000107114,0.00031846
110,0,0.863281,0.00390625,1,1,1,0,1,-1.11281e-05,-0.000341405,0,1.57679e-06,-0.000114766,0.000341586
111,0,0.871094,0.00390625,1,1,1,0,1,-1.24759e-05,-0.000362035,0,1.54786e-06,-0.000121603,0.000362249
112,0,0.878906,0.00390625,1,1,1,0,1,-1.39263e-05,-0.000379434,0,1.49285e-06,-0.000127396,0.000379689
113,0,0.886719,0.00390625,1,1,1,0,1,-1.54741e-05,-0.000392871,0,1.4141e-06,-0.000131926,0.000393176
114,0,0.894531,0.00390625,1,1,1,0,1,-1.71108e-05,-0.000401675,0,1.31464e-06,-0.000134997,0.00040204
115,0,0.902344,0.00390625,1,1,1,0,1,-1.88248e-05,-0.00040526,0,1.19809e-06,-0.000136436,0.000405697
116,0,0.910156,0.00390625,1,1,1,0,1,-2.06015e-05,-0.000403147,0,1.06857e-06,-0.000136104,0.000403673
117,0,0.917969,0.00390625,1,1,1,0,1,-2.24233e-05,-0.000394988,0,9.30496e-07,-0.000133897,0.000395624
118,0,0.925781,0.00390625,1,1,1,0,1,-2.42698e-05,-0.000380584,0,7.88483e-07,-0.000129755,0.000381357
