i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
0,0,0.00390625,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
1,0,0.0117188,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
2,0,0.0195312,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
3,0,0.0273438,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
4,0,0.0351562,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
5,0,0.0429688,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
6,0,0.0507812,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
7,0,0.0585938,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
8,0,0.0664062,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
9,0,0.0742188,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
10,0,0.0820312,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
11,0,0.0898438,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
12,0,0.0976562,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
13,0,0.105469,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
14,0,0.113281,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
15,0,0.121094,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
16,0,0.128906,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
17,0,0.136719,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
18,0,0.144531,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
19,0,0.152344,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
20,0,0.160156,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
21,0,0.167969,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
22,0,0.175781,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
23,0,0.183594,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
24,0,0.191406,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
25,0,0.199219,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
26,0,0.207031,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
27,0,0.214844,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
28,0,0.222656,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
29,0,0.230469,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
30,0,0.238281,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
31,0,0.246094,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
32,0,0.253906,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
33,0,0.261719,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
34,0,0.269531,0.00390625,1,0,0,0,0.1,0.707107,0.707107,0,0,0,1
35,0,0.277344,0.00390625,1,-5.88307e-18,-1.95798e-17,0,0.1,0.707107,0.707107,0,0,0,1
36,0,0.285156,0.00390625,1,-6.61754e-19,-5.61112e-17,0,0.1,0.707107,0.707107,0,0,0,1
37,0,0.292969,0.00390625,1,-2.06755e-15,6.93053e-16,0,0.1,0.707107,0.707107,0,0,-8.52651e-14,1
38,0,0.300781,0.00390625,1,-1.94626e-14,1.39447e-14,0,0.1,0.707107,0.707107,0,0,-1.59162e-12,1
39,0,0.308594,0.00390625,1,-2.83063e-14,3.68805e-14,0,0.1,0.707107,0.707107,0,0,-1.98952e-12,1
40,0,0.316406,0.00390625,1,-1.20096e-14,3.82379e-14,0,0.1,0.707107,0.707107,0,0,1.23634e-12,1
41,0,0.324219,0.00390625,1,6.82859e-13,-3.06568e-13,0,0.1,0.707107,0.707107,0,0,3.54987e-11,1
42,0,0.332031,0.00390625,1,5.77702e-12,-3.85002e-12,0,0.1,0.707107,0.707107,0,0,5.2799e-10,1
43,0,0.339844,0.00390625,1,6.95299e-12,-7.33515e-12,0,0.1,0.707107,0.707107,0,0,-0.0168074,1
44,0,0.347656,0.00390625,1,-1.52608e-11,1.49563e-11,0,0.1,0.707107,0.707107,0,0,-0.364904,1
45,0,0.355469,0.00390625,1,-5.24172e-09,5.56446e-09,0,0.1,0.707107,0.707107,0,0,-1.11101,1
46,0,0.363281,0.00390625,1,-3.39562e-08,3.50287e-08,0,0.1,0.707107,0.707107,0,0,-2.18079,1
47,0,0.371094,0.00390625,1.00221,-0.0017613,0.00243139,0,0.100437,0.709775,0.707225,0,0,-3.02293,1.00197
48,0,0.378906,0.00390625,1.01089,-0.00778223,0.0117414,0,0.102438,0.719298,0.708465,0,0,-3.13824,1.00961
49,0,0.386719,0.00390625,1.02632,-0.0190816,0.0290338,0,0.106653,0.735845,0.710531,0,0,-2.94207,1.0229
50,0,0.394531,0.00390625,1.04701,-0.0348556,0.0533952,0,0.113142,0.757897,0.713068,0,0,-2.53789,1.04061
51,0,0.402344,0.00390625,1.07081,-0.0529701,0.0827431,0,0.121375,0.784056,0.715411,0,0,-1.91615,1.06139
52,0,0.410156,0.00390625,1.09867,-0.0684131,0.110223,0,0.130943,0.816232,0.716064,0,0,-0.938022,1.08581
