i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
48,0,0.378906,0.00390625,1,1,1,0,1,-3.04778e-06,-2.2773e-07,0,1.93864e-07,-4.43209e-06,3.05628e-06
49,0,0.386719,0.00390625,1,1,1,0,1,-3.33423e-06,-6.02374e-07,0,2.277e-07,-5.39397e-06,3.38821e-06
50,0,0.394531,0.00390625,1,1,1,0,1,-3.6264e-06,-9.30301e-07,0,2.60166e-07,-6.31143e-06,3.74383e-06
51,0,0.402344,0.00390625,1,1,1,0,1,-3.9274e-06,-1.22445e-06,0,2.91778e-07,-7.20461e-06,4.11385e-06
52,0,0.410156,0.00390625,1,1,1,0,1,-4.23992e-06,-1.49523e-06,0,3.22978e-07,-8.0902e-06,4.49585e-06
53,0,0.417969,0.00390625,1,1,1,0,1,-4.56631e-06,-1.75105e-06,0,3.54141e-07,-8.98208e-06,4.89053e-06
54,0,0.425781,0.00390625,1,1,1,0,1,-4.90858e-06,-1.99873e-06,0,3.85586e-07,-9.89185e-06,5.29991e-06
55,0,0.433594,0.00390625,1,1,1,0,1,-5.26851e-06,-2.24385e-06,0,4.17585e-07,-1.08294e-05,5.72644e-06
56,0,0.441406,0.00390625,1,1,1,0,1,-5.64763e-06,-2.49101e-06,0,4.50366e-07,-1.18031e-05,6.17259e-06
57,0,0.449219,0.00390625,1,1,1,0,1,-6.04727e-06,-2.74408e-06,0,4.84118e-07,-1.28203e-05,6.64074e-06
58,0,0.457031,0.00390625,1,1,1,0,1,-6.46856e-06,-3.00633e-06,0,5.19002e-07,-1.38876e-05,7.13305e-06
59,0,0.464844,0.00390625,1,1,1,0,1,-6.91251e-06,-3.28058e-06,0,5.5515e-07,-1.50108e-05,7.65147e-06
60,0,0.472656,0.00390625,1,1,1,0,1,-7.37992e-06,-3.56932e-06,0,5.92668e-07,-1.61951e-05,8.19776e-06
61,0,0.480469,0.00390625,1,1,1,0,1,-7.87147e-06,-3.87477e-06,0,6.31643e-07,-1.74455e-05,8.77348e-06
62,0,0.488281,0.00390625,1,1,1,0,1,-8.38768e-06,-4.19895e-06,0,6.72136e-07,-1.87663e-05,9.38e-06
63,0,0.496094,0.00390625,1,1,1,0,1,-8.92888e-06,-4.54374e-06,0,7.14195e-07,-2.01617e-05,1.00185e-05
64,0,0.503906,0.00390625,1,1,1,0,1,-9.49526e-06,-4.91087e-06,0,7.57846e-07,-2.16356e-05,1.069e-05
65,0,0.511719,0.00390625,1,1,1,0,1,-1.00868e-05,-5.30201e-06,0,8.03097e-07,-2.31915e-05,1.13954e-05
66,0,0.519531,0.00390625,1,1,1,0,1,-1.07033e-05,-5.71873e-06,0,8.49941e-07,-2.48326e-05,1.21353e-05
67,0,0.527344,0.00390625,1,1,1,0,1,-1.13443e-05,-6.16256e-06,0,8.9835e-07,-2.65618e-05,1.29101e-05
68,0,0.535156,0.00390625,1,1,1,0,1,-1.20092e-05,-6.63494e-06,0,9.48283e-07,-2.83819e-05,1.37201e-05
69,0,0.542969,0.00390625,1,1,1,0,1,-1.26969e-05,-7.13728e-06,0,9.99676e-07,-3.0295e-05,1.45654e-05
70,0,0.550781,0.00390625,1,1,1,0,1,-1.34061e-05,-7.67091e-06,0,1.05245e-06,-3.2303e-05,1.54456e-05
71,0,0.558594,0.00390625,1,1,1,0,1,-1.41354e-05,-8.23712e-06,0,1.10651e-06,-3.44076e-05,1.63603e-05
72,0,0.566406,0.00390625,1,1,1,0,1,-1.48827e-05,-8.83711e-06,0,1.16174e-06,-3.66097e-05,1.73087e-05
73,0,0.574219,0.00390625,1,1,1,0,1,-1.56457e-05,-9.47201e-06,0,1.218e-06,-3.891e-05,1.82895e-05
74,0,0.582031,0.00390625,1,1,1,0,1,-1.64216e-05,-1.01429e-05,0,1.27514e-06,-4.13087e-05,1.93014e-05
75,0,0.589844,0.00390625,1,1,1,0,1,-1.72071e-05,-1.08508e-05,0,1.33299e-06,-4.38053e-05,2.03426e-05
76,0,0.597656,0.00390625,1,1,1,0,1,-1.79984e-05,-1.15966e-05,0,1.39136e-06,-4.63989e-05,2.14109e-05
