i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
41,0,0.324219,0.00390625,0.220233,0.258754,0.900483,0,0.131691,0.149006,-0.201452,0,0,0.0387585,0.250571
42,0,0.332031,0.00390625,0.218986,0.26106,0.888344,0,0.130442,0.15431,-0.220693,0,0,0.0398412,0.26929
43,0,0.339844,0.00390625,0.2181,0.265367,0.874966,0,0.129551,0.158763,-0.237607,0,0,0.0303147,0.285767
44,0,0.347656,0.00390625,0.217611,0.271194,0.859614,0,0.129066,0.162454,-0.252331,0,0,0.044252,0.300103
45,0,0.355469,0.00390625,0.217583,0.279324,0.842141,0,0.129053,0.165255,-0.264818,0,0,0.0184874,0.31215
46,0,0.363281,0.00390625,0.218017,0.2873,0.823144,0,0.12947,0.167454,-0.275534,0,0,0.0289226,0.322428
47,0,0.371094,0.00390625,0.218998,0.295969,0.801881,0,0.130437,0.168886,-0.284335,0,0,0.0219447,0.330709
48,0,0.378906,0.00390625,0.220606,0.3047,0.778243,0,0.132076,0.169486,-0.291045,0,0,0.0271772,0.336798
49,0,0.386719,0.00390625,0.222832,0.312532,0.752435,0,0.134306,0.169381,-0.295936,0,0,0.0181088,0.34098
50,0,0.394531,0.00390625,0.225832,0.319446,0.724618,0,0.137311,0.168584,-0.299068,0,0,0.0262689,0.34331
51,0,0.402344,0.00390625,0.22959,0.324013,0.692878,0,0.14115,0.166766,-0.299928,0,0,0.0253843,0.343173
52,0,0.410156,0.00390625,0.233983,0.326544,0.658857,0,0.145742,0.163871,-0.298931,0,0,-0.00780649,0.340901
53,0,0.417969,0.00390625,0.239441,0.325334,0.622192,0,0.151427,0.160155,-0.295352,0,0,0.0290017,0.335979
54,0,0.425781,0.00390625,0.245879,0.320562,0.581138,0,0.158288,0.154992,-0.289203,0,0,0.0238949,0.328117
55,0,0.433594,0.00390625,0.253358,0.310908,0.536513,0,0.166411,0.148356,-0.279816,0,0,0.0303665,0.316712
56,0,0.441406,0.00390625,0.261925,0.295489,0.487739,0,0.175913,0.139909,-0.266741,0,0,0.038064,0.301207
57,0,0.449219,0.00390625,0.271549,0.273531,0.434303,0,0.186843,0.129256,-0.249224,0,0,0.0502946,0.280748
58,0,0.457031,0.00390625,0.282083,0.244301,0.375872,0,0.199115,0.115941,-0.226371,0,0,0.0668724,0.254335
59,0,0.464844,0.00390625,0.293157,0.20732,0.312261,0,0.212359,0.0994817,-0.197237,0,0,0.0865074,0.220905
60,0,0.472656,0.00390625,0.30407,0.162562,0.243514,0,0.225754,0.0794635,-0.161005,0,0,0.105205,0.179546
61,0,0.480469,0.00390625,0.313723,0.110621,0.170187,0,0.237881,0.0557409,-0.117416,0,0,0.111185,0.129976
62,0,0.488281,0.00390625,0.320745,0.0528535,0.0929619,0,0.246876,0.0287084,-0.0672504,0,0,0.0970273,0.0731217
63,0,0.496094,0.00390625,0.324074,-0.00697723,0.0143642,0,0.251167,-0.000451839,-0.0128055,0,0,0.0723325,0.0128135
64,0,0.503906,0.00390625,0.322841,-0.0719719,-0.065343,0,0.249569,-0.0301853,0.0424825,0,0,-0.00635945,0.0521144
65,0,0.511719,0.00390625,0.31736,-0.130647,-0.142904,0,0.242536,-0.0585372,0.0947174,0,0,-0.0927899,0.111346
66,0,0.519531,0.00390625,0.308785,-0.185737,-0.216576,0,0.231684,-0.0838517,0.141374,0,0,-0.110954,0.164371
67,0,0.527344,0.00390625,0.298294,-0.234202,-0.285948,0,0.218699,-0.105519,0.180906,0,0,-0.119079,0.209431
68,0,0.535156,0.00390625,0.287163,-0.275051,-0.350419,0,0.205263,-0.123409,0.213221,0,0,-0.102416,0.246359
69,0,0.542969,0.00390625,0.276281,-0.308012,-0.409857,0,0.192465,-0.137876,0.238939,0,0,-0.0801172,0.275865
70,0,0.550781,0.00390625,0.266166,-0.333399,-0.464357,0,0.18087,-0.149419,0.258954,0,0,-0.0582382,0.29897
71,0,0.558594,0.00390625,0.257064,-0.35184,-0.514166,0,0.170684,-0.158544,0.274168,0,0,-0.0396959,0.316708
72,0,0.566406,0.00390625,0.249031,-0.364196,-0.559672,0,0.161893,-0.165721,0.285363,0,0,-0.0286731,0.329993
73,0,0.574219,0.00390625,0.242104,-0.37085,-0.6015,0,0.154446,-0.171144,0.293389,0,0,0.00939989,0.339658
74,0,0.582031,0.00390625,0.236013,-0.374094,-0.639493,0,0.148103,-0.175854,0.297714,0,0,-0.0912238,0.345772
75,0,0.589844,0.00390625,0.231157,-0.37224,-0.673995,0,0.142927,-0.178064,0.300833,0,0,0.0784706,0.349582
76,0,0.597656,0.00390625,0.227164,-0.369656,-0.704972,0,0.138952,-0.180908,0.300296,0,0,-0.111758,0.350578
77,0,0.605469,0.00390625,0.223862,-0.363398,-0.733172,0,0.135626,-0.181964,0.297971,0,0,-0.0809181,0.349139
78,0,0.613281,0.00390625,0.221183,-0.355802,-0.759696,0,0.132961,-0.182334,0.294102,0,0,-0.138945,0.346037
79,0,0.621094,0.00390625,0.21904,-0.347031,-0.785458,0,0.130748,-0.182086,0.28955,0,0,0.127198,0.342045
80,0,0.628906,0.00390625,0.217637,-0.337642,-0.808823,0,0.129165,-0.179907,0.283446,0,0,0.452836,0.33572
81,0,0.636719,0.00390625,0.217183,-0.329609,-0.824996,0,0.128959,-0.179654,0.271564,0,0,-0.208876,0.325611
82,0,0.644531,0.00390625,0.217046,-0.321364,-0.842458,0,0.128825,-0.17638,0.25967,0,0,-0.125557,0.313908
83,0,0.652344,0.00390625,0.217173,-0.314333,-0.859038,0,0.128942,-0.173683,0.246364,0,0,-0.268759,0.301432
84,0,0.660156,0.00390625,0.217893,-0.308986,-0.872735,0,0.129631,-0.169475,0.231128,0,0,-0.0103903,0.286604
85,0,0.667969,0.00390625,0.218973,-0.305226,-0.885475,0,0.130679,-0.164785,0.213425,0,0,-0.0828843,0.269637
86,0,0.675781,0.00390625,0.220289,-0.303532,-0.896179,0,0.131973,-0.159139,0.193535,0,0,0.0219817,0.250562
87,0,0.683594,0.00390625,0.2217,-0.304658,-0.905627,0,0.133375,-0.152907,0.170802,0,0,-0.0941514,0.229246
88,0,0.691406,0.00390625,0.223231,-0.308297,-0.913594,0,0.134909,-0.145635,0.145753,0,0,-0.0752181,0.206042
89,0,0.699219,0.00390625,0.224553,-0.314031,-0.920557,0,0.136212,-0.137464,0.118918,0,0,0.0291772,0.181763
90,0,0.707031,0.00390625,0.225507,-0.322201,-0.926594,0,0.137158,-0.128681,0.0893588,0,0,-0.125985,0.156665
91,0,0.714844,0.00390625,0.225949,-0.331543,-0.93184,0,0.137579,-0.119043,0.059055,0,0,-0.0298422,0.132886
92,0,0.722656,0.00390625,0.225781,-0.342716,-0.935633,0,0.137397,-0.10904,0.0275708,0,0,-0.000260797,0.112472
93,0,0.730469,0.00390625,0.224854,-0.352652,-0.938182,0,0.136436,-0.0988775,-0.0045848,0,0,-0.0774908,0.0989837
94,0,0.738281,0.00390625,0.223171,-0.361811,-0.940106,0,0.134744,-0.0883866,-0.0356508,0,0,0.0266516,0.0953057
95,0,0.746094,0.00390625,0.220806,-0.369075,-0.939388,0,0.13239,-0.0780494,-0.0645219,0,0,0.225669,0.101266
96,0,0.753906,0.00390625,0.218498,-0.373964,-0.936906,0,0.130083,-0.0684805,-0.0931593,0,0,-0.01672,0.115621
97,0,0.761719,0.00390625,0.215461,-0.37561,-0.932954,0,0.127144,-0.0592715,-0.119047,0,0,-0.107039,0.132986
98,0,0.769531,0.00390625,0.212297,-0.37453,-0.931373,0,0.123966,-0.0511835,-0.143026,0,0,0.010197,0.151909
99,0,0.777344,0.00390625,0.209234,-0.369059,-0.923061,0,0.121098,-0.0428607,-0.163059,0,0,0.0237946,0.168598
100,0,0.785156,0.00390625,0.206358,-0.360345,-0.914322,0,0.118305,-0.0357498,-0.181812,0,0,-0.0853047,0.185293
101,0,0.792969,0.00390625,0.203673,-0.348529,-0.903204,0,0.11578,-0.0288168,-0.197518,0,0,0.122087,0.199609
102,0,0.800781,0.00390625,0.201286,-0.333972,-0.890205,0,0.11353,-0.0226039,-0.211513,0,0,0.0237302,0.212717
103,0,0.808594,0.00390625,0.199228,-0.316883,-0.875327,0,0.1116,-0.016839,-0.223449,0,0,-0.00859864,0.224083
104,0,0.816406,0.00390625,0.197528,-0.29764,-0.858471,0,0.110022,-0.0115104,-0.233384,0,0,-0.00788162,0.233668
105,0,0.824219,0.00390625,0.19619,-0.276651,-0.839746,0,0.10879,-0.00658504,-0.241513,0,0,0.005454,0.241603
106,0,0.832031,0.00390625,0.195209,-0.254291,-0.819293,0,0.1079,-0.00205218,-0.247937,0,0,0.0343787,0.247945
107,0,0.839844,0.00390625,0.194518,-0.230905,-0.797831,0,0.107259,0.00205172,-0.253051,0,0,0.0323384,0.253059
108,0,0.847656,0.00390625,0.194009,-0.207357,-0.775568,0,0.106681,0.00565102,-0.25751,0,0,-0.150569,0.257572
109,0,0.855469,0.00390625,0.194142,-0.182086,-0.752393,0,0.106667,0.0090028,-0.260294,0,0,-0.267941,0.260449
110,0,0.863281,0.00390625,0.194831,-0.15905,-0.72152,0,0.10759,0.0126045,-0.25887,0,0,0.141078,0.259177
111,0,0.871094,0.00390625,0.196061,-0.135276,-0.687685,0,0.108958,0.0158739,-0.255865,0,0,0.528858,0.256357
112,0,0.878906,0.00390625,0.196965,-0.112466,-0.662618,0,0.109506,0.0174168,-0.256237,0,0,0.0713552,0.256828
113,0,0.886719,0.00390625,0.198475,-0.0897763,-0.630758,0,0.110865,0.0198583,-0.253234,0,0,-0.0986497,0.254012
114,0,0.894531,0.00390625,0.200278,-0.0689311,-0.597304,0,0.112588,0.0216409,-0.247854,0,0,-0.00826023,0.248797
