i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
48,0,0.378906,0.00390625,0.220629,0.304227,0.778003,0,0.132102,0.169109,-0.291031,0,0,0.0280079,0.336596
49,0,0.386719,0.00390625,0.222852,0.312047,0.752174,0,0.134327,0.168986,-0.295908,0,0,0.0166215,0.340761
50,0,0.394531,0.00390625,0.225847,0.318983,0.724304,0,0.137329,0.168178,-0.298997,0,0,0.0279308,0.343049
51,0,0.402344,0.00390625,0.229593,0.323525,0.692519,0,0.141153,0.166333,-0.299822,0,0,0.0231911,0.34287
52,0,0.410156,0.00390625,0.233974,0.326062,0.658504,0,0.145733,0.163424,-0.298795,0,0,-0.00531904,0.340567
53,0,0.417969,0.00390625,0.239413,0.32486,0.621774,0,0.151399,0.159692,-0.295158,0,0,0.0273465,0.335589
54,0,0.425781,0.00390625,0.245827,0.320089,0.580702,0,0.158234,0.154513,-0.288956,0,0,0.0249433,0.327673
55,0,0.433594,0.00390625,0.253274,0.310442,0.536059,0,0.16632,0.147864,-0.279514,0,0,0.0309556,0.316215
56,0,0.441406,0.00390625,0.261799,0.295036,0.487279,0,0.175773,0.139407,-0.266384,0,0,0.0383673,0.300657
57,0,0.449219,0.00390625,0.271368,0.273103,0.433848,0,0.186637,0.128752,-0.248816,0,0,0.0506708,0.280154
58,0,0.457031,0.00390625,0.281834,0.243912,0.37544,0,0.198824,0.115449,-0.225925,0,0,0.0670808,0.253714
59,0,0.464844,0.00390625,0.292828,0.206985,0.311874,0,0.211963,0.0990217,-0.196779,0,0,0.0863308,0.220289
60,0,0.472656,0.00390625,0.303653,0.162296,0.243198,0,0.225238,0.0790633,-0.160578,0,0,0.104421,0.178987
61,0,0.480469,0.00390625,0.31322,0.110436,0.169967,0,0.237246,0.0554346,-0.117076,0,0,0.109742,0.129537
62,0,0.488281,0.00390625,0.320175,0.0527596,0.0928636,0,0.246144,0.0285321,-0.067055,0,0,0.095288,0.0728728
63,0,0.496094,0.00390625,0.323473,-0.00698244,0.0143849,0,0.250389,-0.000471909,-0.0127937,0,0,0.0710931,0.0128024
64,0,0.503906,0.00390625,0.322256,-0.0718561,-0.0652028,0,0.248814,-0.0300403,0.0423072,0,0,-0.00619409,0.0518876
65,0,0.511719,0.00390625,0.316832,-0.130433,-0.14267,0,0.241862,-0.058241,0.0943947,0,0,-0.0905595,0.110916
66,0,0.519531,0.00390625,0.308339,-0.185432,-0.216271,0,0.231126,-0.083442,0.140957,0,0,-0.10898,0.163803
67,0,0.527344,0.00390625,0.297938,-0.233823,-0.28559,0,0.218263,-0.105035,0.18045,0,0,-0.117472,0.208793
68,0,0.535156,0.00390625,0.286892,-0.274618,-0.35002,0,0.204939,-0.122886,0.212768,0,0,-0.10175,0.245706
69,0,0.542969,0.00390625,0.276084,-0.307545,-0.409431,0,0.192234,-0.137341,0.238519,0,0,-0.0801854,0.275234
70,0,0.550781,0.00390625,0.266028,-0.332915,-0.463919,0,0.180712,-0.148889,0.258581,0,0,-0.0587483,0.298382
71,0,0.558594,0.00390625,0.256972,-0.351351,-0.513727,0,0.170581,-0.158028,0.273849,0,0,-0.0403598,0.316174
