step,time,dt,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv,total_mass,total_momentum_x,total_momentum_y,total_momentum_z,total_energy,min_density,min_pressure,has_nonfinite,has_negative_density,has_negative_pressure
80,0.109123,0.00136404,6.5586e-05,0.000154246,0.000855659,0.187577,0.272376,2.20235,1,1,1,0,2.5,1,1,0,0,0
81,0.110487,0.00136404,6.54402e-05,0.000153503,0.000846227,0.184939,0.267307,2.02753,1,1,1,0,2.5,1,1,0,0,0
82,0.111851,0.00136404,6.5298e-05,0.000152768,0.000835944,0.182368,0.262732,2.0107,1,1,1,0,2.5,1,1,0,0,0
83,0.113215,0.00136404,6.51569e-05,0.000152043,0.000828535,0.179992,0.260306,3.19632,1,1,1,0,2.5,1,1,0,0,0
84,0.114579,0.00136404,6.50127e-05,0.000151327,0.000822201,0.177227,0.254562,3.28159,1,1,1,0,2.5,1,1,0,0,0
85,0.115943,0.00136404,6.48622e-05,0.000150619,0.000814974,0.174526,0.249706,3.41927,1,1,1,0,2.5,1,1,0,0,0
86,0.117307,0.00136404,6.4717e-05,0.000149919,0.00080689,0.171862,0.244446,2.88819,1,1,1,0,2.5,1,1,0,0,0
87,0.118671,0.00136404,6.45796e-05,0.000149228,0.000797986,0.169339,0.240024,2.27624,1,1,1,0,2.5,1,1,0,0,0
88,0.120035,0.00136404,6.4433e-05,0.000148544,0.000788299,0.166969,0.237592,2.99633,1,1,1,0,2.5,1,1,0,0,0
89,0.121399,0.00136404,6.42944e-05,0.000147867,0.000783039,0.164492,0.236082,4.9477,1,1,1,0,2.5,1,1,0,0,0
90,0.122763,0.00136404,6.41499e-05,0.000147198,0.000776988,0.168162,0.661142,56.2639,1,1,1,0,2.5,1,1,0,0,0
91,0.124127,0.00136404,6.40002e-05,0.000146535,0.000770117,0.159432,0.228521,5.24861,1,1,1,0,2.5,1,1,0,0,0
92,0.125491,0.00136404,6.38631e-05,0.000145879,0.000762456,0.1567,0.219316,2.70545,1,1,1,0,2.5,1,1,0,0,0
93,0.126855,0.00136404,6.37242e-05,0.00014523,0.000754037,0.154207,0.214675,1.84374,1,1,1,0,2.5,1,1,0,0,0
94,0.128219,0.00136404,6.35803e-05,0.000144587,0.000746416,0.151809,0.211103,2.07836,1,1,1,0,2.5,1,1,0,0,0
95,0.129583,0.00136404,6.34362e-05,0.000143951,0.000741425,0.149464,0.207902,2.56862,1,1,1,0,2.5,1,1,0,0,0
96,0.130947,0.00136404,6.32965e-05,0.00014332,0.000735647,0.147112,0.203816,2.27,1,1,1,0,2.5,1,1,0,0,0
97,0.132311,0.00136404,6.3155e-05,0.000142695,0.000729108,0.144794,0.199724,1.72699,1,1,1,0,2.5,1,1,0,0,0
98,0.133676,0.00136404,6.30143e-05,0.000142075,0.000721835,0.14257,0.196196,1.33769,1,1,1,0,2.5,1,1,0,0,0
99,0.13504,0.00136404,6.28741e-05,0.000141462,0.000713857,0.140446,0.19332,1.5944,1,1,1,0,2.5,1,1,0,0,0
100,0.136404,0.00136404,6.27345e-05,0.000140853,0.000708045,0.138264,0.189822,1.44859,1,1,1,0,2.5,1,1,0,0,0
101,0.137768,0.00136404,6.25937e-05,0.00014025,0.000703254,0.136094,0.186354,1.41649,1,1,1,0,2.5,1,1,0,0,0
102,0.139132,0.00136404,6.2455e-05,0.000139652,0.000697729,0.134019,0.183427,1.63197,1,1,1,0,2.5,1,1,0,0,0
103,0.140496,0.00136404,6.23161e-05,0.000139059,0.000691495,0.132078,0.181499,2.23329,1,1,1,0,2.5,1,1,0,0,0
104,0.14186,0.00136404,6.21716e-05,0.00013847,0.000684575,0.132148,0.271155,18.4987,1,1,1,0,2.5,1,1,0,0,0
105,0.143224,0.00136404,6.20332e-05,0.000137887,0.000678744,0.128063,0.175719,2.03618,1,1,1,0,2.5,1,1,0,0,0
106,0.144588,0.00136404,6.1899e-05,0.000137308,0.000673394,0.126052,0.173038,2.50884,1,1,1,0,2.5,1,1,0,0,0
107,0.145952,0.00136404,6.1764e-05,0.000136734,0.000668134,0.124934,0.198133,9.55548,1,1,1,0,2.5,1,1,0,0,0
108,0.147316,0.00136404,6.16267e-05,0.000136164,0.000662843,0.122576,0.175684,5.43057,1,1,1,0,2.5,1,1,0,0,0
109,0.14868,0.00136404,6.1487e-05,0.000135599,0.000659592,0.120376,0.164649,2.19553,1,1,1,0,2.5,1,1,0,0,0
110,0.150044,0.00136404,6.13437e-05,0.000135038,0.000657436,0.11843,0.160844,1.46399,1,1,1,0,2.5,1,1,0,0,0
111,0.151408,0.00136404,6.12091e-05,0.000134481,0.000654863,0.11659,0.158111,1.71214,1,1,1,0,2.5,1,1,0,0,0
112,0.152772,0.00136404,6.10787e-05,0.000133928,0.00065191,0.114778,0.155294,1.53375,1,1,1,0,2.5,1,1,0,0,0
113,0.154136,0.00136404,6.09445e-05,0.000133379,0.000648615,0.113006,0.152619,1.20742,1,1,1,0,2.5,1,1,0,0,0
114,0.1555,0.00136404,6.08099e-05,0.000132835,0.000645852,0.111288,0.150276,1.37607,1,1,1,0,2.5,1,1,0,0,0
115,0.156864,0.00136404,6.06674e-05,0.000132294,0.000642814,0.109604,0.148116,1.52955,1,1,1,0,2.5,1,1,0,0,0
116,0.158228,0.00136404,6.0526e-05,0.000131757,0.00064093,0.107942,0.145976,1.45019,1,1,1,0,2.5,1,1,0,0,0
117,0.159592,0.00136404,6.03975e-05,0.000131224,0.000638644,0.10639,0.145402,2.69014,1,1,1,0,2.5,1,1,0,0,0
118,0.160956,0.00136404,6.02643e-05,0.000130695,0.000635989,0.105159,0.154666,5.96927,1,1,1,0,2.5,1,1,0,0,0
119,0.16232,0.00136404,6.01326e-05,0.000130169,0.000632997,0.103243,0.141492,2.83805,1,1,1,0,2.5,1,1,0,0,0
120,0.163684,0.00136404,5.99982e-05,0.000129647,0.000630316,0.101706,0.138545,1.81918,1,1,1,0,2.5,1,1,0,0,0
121,0.165048,0.00136404,5.98579e-05,0.000129129,0.000627586,0.100194,0.136535,2.12852,1,1,1,0,2.5,1,1,0,0,0
122,0.166412,0.00136404,5.97218e-05,0.000128614,0.000625169,0.0985792,0.133005,1.83955,1,1,1,0,2.5,1,1,0,0,0
123,0.167776,0.00136404,5.95921e-05,0.000128102,0.000623113,0.0970706,0.130257,1.30335,1,1,1,0,2.5,1,1,0,0,0
124,0.16914,0.00136404,5.94584e-05,0.000127594,0.000620698,0.0957087,0.128556,1.15905,1,1,1,0,2.5,1,1,0,0,0
125,0.170505,0.00136404,5.9327e-05,0.00012709,0.000617951,0.094709,0.133258,3.88805,1,1,1,0,2.5,1,1,0,0,0
126,0.171869,0.00136404,5.91947e-05,0.000126588,0.00061536,0.0931815,0.126275,1.79061,1,1,1,0,2.5,1,1,0,0,0
127,0.173233,0.00136404,5.90604e-05,0.00012609,0.000612901,0.0919228,0.125731,2.7482,1,1,1,0,2.5,1,1,0,0,0
128,0.174597,0.00136404,5.89248e-05,0.000125596,0.000610157,0.0908576,0.129664,4.4145,1,1,1,0,2.5,1,1,0,0,0
