step,time,dt,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv,total_mass,total_momentum_x,total_momentum_y,total_momentum_z,total_energy,min_density,min_pressure,has_nonfinite,has_negative_density,has_negative_pressure
189,0.140912,0.000750128,0,0,0,0,0,0,0.5625,-2.77861e-17,1.1086e-16,0,1.33125,0.12592,0.113783,0,0,0
190,0.141663,0.000750521,0,0,0,0,0,0,0.5625,-3.38813e-20,-2.79047e-17,0,1.33125,0.12915,0.122499,0,0,0
191,0.142414,0.00075093,0,0,0,0,0,0,0.5625,-2.77725e-17,-1.49078e-19,0,1.33125,0.132767,0.132804,0,0,0
192,0.143165,0.000751355,0,0,0,0,0,0,0.5625,-1.39456e-17,-1.35525e-20,0,1.33125,0.136778,0.144863,0,0,0
193,0.143917,0.000751796,0,0,0,0,0,0,0.5625,-1.38439e-17,5.57009e-17,0,1.33125,0.14118,0.15883,0,0,0
194,0.144669,0.000752253,0,0,0,0,0,0,0.5625,1.39794e-17,2.77556e-17,0,1.33125,0.145964,0.174827,0,0,0
195,0.145422,0.000752727,0,0,0,0,0,0,0.5625,-1.35525e-20,2.77962e-17,0,1.33125,0.15111,0.192946,0,0,0
196,0.146175,0.000753218,0,0,0,0,0,0,0.5625,-2.75828e-17,5.54298e-17,0,1.33125,0.156591,0.213233,0,0,0
197,0.146929,0.000753725,0,0,0,0,0,0,0.5625,1.38032e-17,-1.76183e-19,0,1.33125,0.162372,0.23569,0,0,0
198,0.147683,0.000754155,0,0,0,0,0,0,0.5625,2.77488e-17,2.77827e-17,0,1.33125,0.168412,0.26026,0,0,0
199,0.148437,0.000754531,0,0,0,0,0,0,0.5625,-5.55112e-17,2.76743e-17,0,1.33125,0.174662,0.286837,0,0,0
200,0.149192,0.000754922,0,0,0,0,0,0,0.5625,-1.38541e-17,6.77626e-20,0,1.33125,0.181071,0.315263,0,0,0
201,0.149948,0.000755328,0,0,0,0,0,0,0.5625,-5.0822e-20,-8.13152e-20,0,1.33125,0.187588,0.345333,0,0,0
202,0.150703,0.000755751,0,0,0,0,0,0,0.5625,1.38032e-17,1.6263e-19,0,1.33125,0.194156,0.375726,0,0,0
203,0.15146,0.000756189,0,0,0,0,0,0,0.5625,1.38236e-17,-2.78098e-17,0,1.33125,0.200721,0.396183,0,0,0
204,0.152216,0.000756643,0,0,0,0,0,0,0.5625,2.77014e-17,1.35525e-20,0,1.33125,0.204933,0.409793,0,0,0
205,0.152973,0.000757113,0,0,0,0,0,0,0.5625,2.77928e-17,2.77691e-17,0,1.33125,0.207326,0.417706,0,0,0
206,0.153731,0.000757601,0,0,0,0,0,0,0.5625,1.38778e-17,2.75658e-17,0,1.33125,0.209027,0.424509,0,0,0
207,0.154489,0.000758105,0,0,0,0,0,0,0.5625,2.78098e-17,2.77149e-17,0,1.33125,0.209931,0.427866,0,0,0
208,0.155248,0.000758544,0,0,0,0,0,0,0.5625,-1.35525e-20,2.79182e-17,0,1.33125,0.210782,0.431232,0,0,0
209,0.156007,0.000758937,0,0,0,0,0,0,0.5625,-4.16198e-17,-1.35525e-19,0,1.33125,0.21115,0.432622,0,0,0
210,0.156766,0.000759343,0,0,0,0,0,0,0.5625,-1.39184e-17,1.35525e-19,0,1.33125,0.211519,0.434153,0,0,0
211,0.157526,0.000759763,0,0,0,0,0,0,0.5625,2.77386e-17,-4.06576e-20,0,1.33125,0.211716,0.434854,0,0,0
212,0.158286,0.000760196,0,0,0,0,0,0,0.5625,-2.77251e-17,2.77285e-17,0,1.33125,0.211825,0.43529,0,0,0
213,0.159047,0.000760644,0,0,0,0,0,0,0.5625,-4.15758e-17,5.54705e-17,0,1.33125,0.211965,0.435849,0,0,0
214,0.159808,0.000761105,0,0,0,0,0,0,0.5625,2.77081e-17,5.55247e-17,0,1.33125,0.212038,0.435764,0,0,0
215,0.160569,0.00076158,0,0,0,0,0,0,0.5625,-2.77386e-17,1.35525e-20,0,1.33125,0.212045,0.435693,0,0,0
216,0.161331,0.000762068,0,0,0,0,0,0,0.5625,4.16469e-17,-1.35525e-20,0,1.33125,0.21208,0.435723,0,0,0
217,0.162094,0.00076257,0,0,0,0,0,0,0.5625,5.0822e-20,2.76743e-17,0,1.33125,0.212147,0.435556,0,0,0
218,0.162857,0.000762986,0,0,0,0,0,0,0.5625,-1.3827e-17,5.55247e-17,0,1.33125,0.212252,0.43521,0,0,0
219,0.16362,0.000763348,0,0,0,0,0,0,0.5625,1.35525e-20,-2.75929e-17,0,1.33125,0.212402,0.434942,0,0,0
220,0.164384,0.000763711,0,0,0,0,0,0,0.5625,-1.35525e-20,5.55383e-17,0,1.33125,0.212537,0.434768,0,0,0
221,0.165148,0.000764074,0,0,0,0,0,0,0.5625,1.381e-17,-1.35525e-20,0,1.33125,0.212621,0.43442,0,0,0
222,0.165912,0.000764435,0,0,0,0,0,0,0.5625,-1.0842e-19,8.3348e-17,0,1.33125,0.212743,0.433982,0,0,0
223,0.166677,0.000764791,0,0,0,0,0,0,0.5625,1.39456e-17,2.76743e-17,0,1.33125,0.21291,0.433615,0,0,0
224,0.167442,0.000764923,0,0,0,0,0,0,0.5625,-2.77691e-17,5.55383e-17,0,1.33125,0.213127,0.433333,0,0,0
225,0.168207,0.000764999,0,0,0,0,0,0,0.5625,1.39015e-17,5.54434e-17,0,1.33125,0.213401,0.433027,0,0,0
226,0.168972,0.000764775,0,0,0,0,0,0,0.5625,2.77319e-17,8.32803e-17,0,1.33125,0.213738,0.432545,0,0,0
227,0.169736,0.000764509,0,0,0,0,0,0,0.5625,7.11508e-20,-2.77285e-17,0,1.33125,0.214146,0.432128,0,0,0
228,0.170501,0.000764204,0,0,0,0,0,0,0.5625,-3.04932e-20,5.42101e-20,0,1.33125,0.214634,0.431784,0,0,0
229,0.171265,0.000763864,0,0,0,0,0,0,0.5625,4.16096e-17,-9.48677e-20,0,1.33125,0.21521,0.431526,0,0,0
230,0.172028,0.000763498,0,0,0,0,0,0,0.5625,-1.38642e-17,1.66317e-16,0,1.33125,0.215883,0.431103,0,0,0
231,0.172791,0.000763117,0,0,0,0,0,0,0.5625,-1.42302e-19,2.7864e-17,0,1.33125,0.216537,0.430657,0,0,0
232,0.173554,0.000762735,0,0,0,0,0,0,0.5625,-1.38947e-17,5.53214e-17,0,1.33125,0.217125,0.430274,0,0,0
233,0.174316,0.00076237,0,0,0,0,0,0,0.5625,0,2.76607e-17,0,1.33125,0.217797,0.429965,0,0,0
234,0.175078,0.000762042,0,0,0,0,0,0,0.5625,4.16537e-17,-2.77556e-17,0,1.33125,0.21856,0.429741,0,0,0
235,0.17584,0.000761776,0,0,0,0,0,0,0.5625,2.77522e-17,5.56602e-17,0,1.33125,0.219425,0.42928,0,0,0
236,0.176602,0.000761599,0,0,0,0,0,0,0.5625,2.77319e-17,2.76878e-17,0,1.33125,0.2204,0.428869,0,0,0
237,0.177363,0.000761538,0,0,0,0,0,0,0.5625,4.17079e-17,-2.71051e-20,0,1.33125,0.221494,0.428519,0,0,0
238,0.178125,0.000761624,0,0,0,0,0,0,0.5625,2.77183e-17,2.03288e-19,0,1.33125,0.222716,0.428241,0,0,0
239,0.178886,0.000761568,0,0,0,0,0,0,0.5625,2.77319e-17,5.54298e-17,0,1.33125,0.224076,0.428044,0,0,0
240,0.179648,0.000761151,0,0,0,0,0,0,0.5625,-4.16401e-17,1.11063e-16,0,1.33125,0.225581,0.427614,0,0,0
241,0.180408,0.000760788,0,0,0,0,0,0,0.5625,1.39151e-17,1.0842e-19,0,1.33125,0.227238,0.427231,0,0,0
242,0.181169,0.000760506,0,0,0,0,0,0,0.5625,1.38913e-19,2.7742e-17,0,1.33125,0.229053,0.426905,0,0,0
243,0.181929,0.000760333,0,0,0,0,0,0,0.5625,5.55112e-17,1.11077e-16,0,1.33125,0.231032,0.426645,0,0,0
244,0.182689,0.000760298,0,0,0,0,0,0,0.5625,6.77626e-21,1.11063e-16,0,1.33125,0.232837,0.42646,0,0,0
245,0.18345,0.000760431,0,0,0,0,0,0,0.5625,-7.7927e-20,5.57009e-17,0,1.33125,0.23466,0.426151,0,0,0
246,0.184211,0.000760759,0,0,0,0,0,0,0.5625,-3.04932e-20,2.7864e-17,0,1.33125,0.236638,0.425781,0,0,0
247,0.184972,0.000761309,0,0,0,0,0,0,0.5625,4.15656e-17,-1.6263e-19,0,1.33125,0.238778,0.425463,0,0,0
248,0.185734,0.000762105,0,0,0,0,0,0,0.5625,1.39456e-17,2.78098e-17,0,1.33125,0.241085,0.425203,0,0,0
249,0.186497,0.000763167,0,0,0,0,0,0,0.5625,1.38507e-17,5.56602e-17,0,1.33125,0.243565,0.425009,0,0,0
250,0.187261,0.000763431,0,0,0,0,0,0,0.5625,2.78132e-17,5.5484e-17,0,1.33125,0.246216,0.42489,0,0,0
251,0.188024,0.000763537,0,0,0,0,0,0,0.5625,1.38575e-17,5.55925e-17,0,1.33125,0.249037,0.424568,0,0,0
252,0.188788,0.000763827,0,0,0,0,0,0,0.5625,-2.77691e-17,2.77691e-17,0,1.33125,0.252028,0.424241,0,0,0
253,0.189552,0.000764325,0,0,0,0,0,0,0.5625,-6.77626e-21,8.32803e-17,0,1.33125,0.255184,0.423964,0,0,0
254,0.190317,0.000765054,0,0,0,0,0,0,0.5625,-3.38813e-21,8.31312e-17,0,1.33125,0.2585,0.423742,0,0,0
255,0.191083,0.000766034,0,0,0,0,0,0,0.5625,2.76336e-17,5.56331e-17,0,1.33125,0.261971,0.423583,0,0,0
256,0.191851,0.000767282,0,0,0,0,0,0,0.5625,-3.04932e-20,-8.31854e-17,0,1.33125,0.265589,0.423496,0,0,0
257,0.19262,0.000768811,0,0,0,0,0,0,0.5625,6.77626e-21,8.31583e-17,0,1.33125,0.269343,0.423328,0,0,0
258,0.19339,0.00077063,0,0,0,0,0,0,0.5625,-4.74338e-20,2.79047e-17,0,1.33125,0.273224,0.42302,0,0,0
259,0.194163,0.000772746,0,0,0,0,0,0,0.5625,6.77626e-20,5.56331e-17,0,1.33125,0.27722,0.422756,0,0,0
260,0.194937,0.00077427,0,0,0,0,0,0,0.5625,9.48677e-20,8.33345e-17,0,1.33125,0.281312,0.422543,0,0,0
261,0.195712,0.000775211,0,0,0,0,0,0,0.5625,-5.42101e-20,8.13152e-20,0,1.33125,0.285482,0.422387,0,0,0
262,0.196489,0.000776402,0,0,0,0,0,0,0.5625,2.77183e-17,5.56196e-17,0,1.33125,0.289714,0.422296,0,0,0
263,0.197267,0.000777857,0,0,0,0,0,0,0.5625,-2.7681e-17,1.6263e-19,0,1.33125,0.293017,0.422278,0,0,0
264,0.198046,0.000779584,0,0,0,0,0,0,0.5625,2.76878e-17,8.33616e-17,0,1.33125,0.292883,0.422185,0,0,0
265,0.198828,0.000781592,0,0,0,0,0,0,0.5625,-2.77386e-17,5.56196e-17,0,1.33125,0.292754,0.421915,0,0,0
266,0.199612,0.000783883,0,0,0,0,0,0,0.5625,-2.71051e-20,-6.77626e-20,0,1.33125,0.29263,0.421687,0,0,0
267,0.2,0.000388307,0,0,0,0,0,0,0.5625,9.14796e-20,8.32938e-17,0,1.33125,0.29257,0.421593,0,0,0
