step,time,dt,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv,total_mass,total_momentum_x,total_momentum_y,total_momentum_z,total_energy,min_density,min_pressure,has_nonfinite,has_negative_density,has_negative_pressure,cleaning_subcycles_step,projection_iterations_step,projection_solver_update_residual,projection_final_residual,projection_true_residual,projection_converged
34,0.0462716,0.00135879,0.0158737,0.0356154,0.198998,0.000123091,0.000275469,0.00152615,1,1,0.5,0,2.6266,0.994362,0.984966,0,0,0,2,0,,,,1
35,0.0476302,0.00135865,0.0162961,0.0364425,0.206348,0.000126371,0.000281861,0.00158364,1,1,0.5,0,2.6266,0.993969,0.984952,0,0,0,2,0,,,,1
36,0.0489887,0.00135852,0.0167101,0.0372441,0.211926,0.000129589,0.000288068,0.00162753,1,1,0.5,0,2.6266,0.993537,0.984994,0,0,0,2,0,,,,1
37,0.0503471,0.00135837,0.0171217,0.0380084,0.215936,0.000132791,0.000293998,0.00165874,1,1,0.5,0,2.6266,0.993098,0.98508,0,0,0,2,0,,,,1
38,0.0517053,0.00135823,0.0175218,0.0387267,0.219744,0.000135905,0.000299584,0.00168832,1,1,0.5,0,2.6266,0.992652,0.98512,0,0,0,2,0,,,,1
39,0.0530634,0.00135811,0.0179138,0.0393929,0.222491,0.000138959,0.000304774,0.00171038,1,1,0.5,0,2.6266,0.992203,0.985214,0,0,0,2,0,,,,1
40,0.0544214,0.00135796,0.0182944,0.0400028,0.223897,0.000141926,0.000309537,0.00172226,1,1,0.5,0,2.6266,0.99175,0.985335,0,0,0,2,0,,,,1
41,0.0557792,0.00135784,0.0186612,0.0405541,0.224497,0.000144787,0.000313853,0.00172648,1,1,0.5,0,2.6266,0.991297,0.985419,0,0,0,2,0,,,,1
42,0.057137,0.00135771,0.019019,0.0410459,0.224644,0.00014758,0.000317713,0.00172839,1,1,0.5,0,2.6266,0.990844,0.985553,0,0,0,2,0,,,,1
43,0.0584945,0.00135758,0.0193594,0.0414787,0.223768,0.000150238,0.000321119,0.00172269,1,1,0.5,0,2.6266,0.990389,0.985681,0,0,0,2,0,,,,1
44,0.059852,0.00135747,0.0196909,0.0418536,0.22272,0.000152829,0.000324081,0.00171435,1,1,0.5,0,2.6266,0.989929,0.985799,0,0,0,2,0,,,,1
45,0.0612094,0.00135734,0.0200052,0.0421727,0.221243,0.000155287,0.000326612,0.00170352,1,1,0.5,0,2.6266,0.989472,0.985963,0,0,0,2,0,,,,1
46,0.0625666,0.00135722,0.0203084,0.0424386,0.219377,0.000157659,0.000328733,0.00168992,1,1,0.5,0,2.6266,0.989021,0.986083,0,0,0,2,0,,,,1
47,0.0639237,0.00135712,0.0205971,0.0426544,0.21684,0.000159919,0.000330466,0.00167133,1,1,0.5,0,2.6266,0.988574,0.986228,0,0,0,2,0,,,,1
48,0.0652807,0.00135699,0.0208726,0.0428234,0.214466,0.000162078,0.000331836,0.00165222,1,1,0.5,0,2.6266,0.988124,0.986388,0,0,0,2,0,,,,1
49,0.0666376,0.00135689,0.0211373,0.0429492,0.211679,0.000164152,0.000332871,0.00163167,1,1,0.5,0,2.6266,0.987679,0.986514,0,0,0,2,0,,,,1
50,0.0679943,0.00135676,0.0213869,0.0430355,0.208655,0.00016611,0.000333598,0.00160912,1,1,0.5,0,2.6266,0.987237,0.986684,0,0,0,2,0,,,,1
51,0.069351,0.00135666,0.0216268,0.0430859,0.205573,0.000167992,0.000334046,0.0015847,1,1,0.5,0,2.6266,0.986803,0.986815,0,0,0,2,0,,,,1
52,0.0707076,0.00135657,0.0218532,0.0431041,0.202443,0.00016977,0.000334242,0.00156243,1,1,0.5,0,2.6266,0.986378,0.986964,0,0,0,2,0,,,,1
53,0.072064,0.00135646,0.022069,0.0430935,0.199103,0.000171465,0.000334215,0.00153964,1,1,0.5,0,2.6266,0.98597,0.987115,0,0,0,2,0,,,,1
54,0.0734204,0.00135638,0.0222741,0.0430577,0.196124,0.000173078,0.000333989,0.00151703,1,1,0.5,0,2.6266,0.985582,0.987251,0,0,0,2,0,,,,1
55,0.0747767,0.00135627,0.0224675,0.0429997,0.193018,0.000174598,0.00033359,0.00149488,1,1,0.5,0,2.6266,0.985214,0.987412,0,0,0,2,0,,,,1
56,0.0761329,0.00135618,0.0226532,0.0429228,0.190055,0.000176059,0.000333042,0.00147266,1,1,0.5,0,2.6266,0.984865,0.987387,0,0,0,2,0,,,,1
57,0.0774889,0.00135609,0.022827,0.0428296,0.187166,0.000177428,0.000332366,0.00144984,1,1,0.5,0,2.6266,0.984512,0.98735,0,0,0,2,0,,,,1
58,0.0788449,0.00135599,0.0229931,0.0427228,0.184381,0.000178736,0.000331582,0.00142896,1,1,0.5,0,2.6266,0.984173,0.987294,0,0,0,2,0,,,,1
59,0.0802008,0.0013559,0.0231494,0.0426047,0.18168,0.000179968,0.000330709,0.00140884,1,1,0.5,0,2.6266,0.983839,0.987246,0,0,0,2,0,,,,1
60,0.0815566,0.00135582,0.0232973,0.0424775,0.179032,0.000181134,0.000329764,0.00138788,1,1,0.5,0,2.6266,0.983508,0.987198,0,0,0,2,0,,,,1
