step,time,dt,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv,total_mass,total_momentum_x,total_momentum_y,total_momentum_z,total_energy,min_density,min_pressure,has_nonfinite,has_negative_density,has_negative_pressure
91,0.12376,0.0013576,0.0111084,0.0221254,0.0854551,8.63675e-05,0.000171865,0.000660618,1,1,0.5,0,2.6266,0.988965,0.977987,0,0,0
92,0.125118,0.00135756,0.0110656,0.0219575,0.0844693,8.60394e-05,0.000170573,0.000653027,1,1,0.5,0,2.6266,0.988969,0.977983,0,0,0
93,0.126476,0.00135753,0.0110233,0.0217922,0.0834996,8.57151e-05,0.0001693,0.000645626,1,1,0.5,0,2.6266,0.988964,0.977981,0,0,0
94,0.127833,0.0013575,0.0109815,0.0216295,0.0825458,8.53945e-05,0.000168048,0.000638531,1,1,0.5,0,2.6266,0.988964,0.977979,0,0,0
95,0.129191,0.00135747,0.0109402,0.0214693,0.0816381,8.50777e-05,0.000166814,0.000631547,1,1,0.5,0,2.6266,0.98896,0.977977,0,0,0
96,0.130548,0.00135744,0.0108993,0.0213115,0.080746,8.47645e-05,0.000165598,0.00062467,1,1,0.5,0,2.6266,0.98896,0.977977,0,0,0
97,0.131905,0.00135741,0.010859,0.0211561,0.0798676,8.44549e-05,0.000164401,0.000617899,1,1,0.5,0,2.6266,0.988966,0.977979,0,0,0
98,0.133263,0.00135738,0.0108191,0.0210029,0.0790026,8.41487e-05,0.000163221,0.00061123,1,1,0.5,0,2.6266,0.988978,0.977984,0,0,0
99,0.13462,0.00135736,0.0107796,0.0208521,0.0781507,8.38458e-05,0.000162059,0.000604663,1,1,0.5,0,2.6266,0.988979,0.977991,0,0,0
100,0.135977,0.00135733,0.0107406,0.0207034,0.0773117,8.35461e-05,0.000160913,0.000598195,1,1,0.5,0,2.6266,0.988981,0.978,0,0,0
101,0.137335,0.00135731,0.0107019,0.020557,0.0764853,8.32496e-05,0.000159784,0.000592281,1,1,0.5,0,2.6266,0.988988,0.978011,0,0,0
102,0.138692,0.00135728,0.0106637,0.0204126,0.0756712,8.29562e-05,0.000158671,0.000586663,1,1,0.5,0,2.6266,0.988999,0.978016,0,0,0
103,0.140049,0.00135725,0.0106259,0.0202703,0.0748692,8.26658e-05,0.000157574,0.000581136,1,1,0.5,0,2.6266,0.989015,0.978018,0,0,0
104,0.141407,0.00135723,0.0105885,0.02013,0.0740791,8.23784e-05,0.000156492,0.0005757,1,1,0.5,0,2.6266,0.989036,0.978021,0,0,0
105,0.142764,0.0013572,0.0105515,0.0199917,0.0733006,8.2094e-05,0.000155426,0.000570354,1,1,0.5,0,2.6266,0.989043,0.978027,0,0,0
106,0.144121,0.00135718,0.0105148,0.0198553,0.0725554,8.18124e-05,0.000154374,0.000565094,1,1,0.5,0,2.6266,0.989053,0.978034,0,0,0
107,0.145478,0.00135716,0.0104785,0.0197209,0.0718883,8.15337e-05,0.000153336,0.000559921,1,1,0.5,0,2.6266,0.989066,0.978044,0,0,0
108,0.146835,0.00135714,0.0104426,0.0195882,0.071232,8.12577e-05,0.000152313,0.000554831,1,1,0.5,0,2.6266,0.989076,0.978056,0,0,0
109,0.148192,0.00135712,0.010407,0.0194574,0.0705866,8.09842e-05,0.000151304,0.000549824,1,1,0.5,0,2.6266,0.98909,0.978069,0,0,0
110,0.149549,0.0013571,0.0103718,0.0193284,0.0699516,8.07132e-05,0.000150308,0.000544898,1,1,0.5,0,2.6266,0.989108,0.978084,0,0,0
111,0.150907,0.00135708,0.0103369,0.0192011,0.069327,8.04446e-05,0.000149326,0.000540052,1,1,0.5,0,2.6266,0.989122,0.978101,0,0,0
112,0.152264,0.00135707,0.0103023,0.0190755,0.0687124,8.01785e-05,0.000148356,0.000535283,1,1,0.5,0,2.6266,0.98913,0.97812,0,0,0
113,0.153621,0.00135705,0.010268,0.0189516,0.0681078,7.99149e-05,0.000147399,0.000530697,1,1,0.5,0,2.6266,0.989142,0.978141,0,0,0
114,0.154978,0.00135703,0.010234,0.0188293,0.0675198,7.96535e-05,0.000146455,0.000526226,1,1,0.5,0,2.6266,0.989158,0.978163,0,0,0
115,0.156335,0.00135702,0.0102003,0.0187086,0.0669525,7.93943e-05,0.000145523,0.000521822,1,1,0.5,0,2.6266,0.989179,0.978187,0,0,0
116,0.157692,0.001357,0.0101669,0.0185895,0.066394,7.91373e-05,0.000144603,0.000517486,1,1,0.5,0,2.6266,0.989204,0.978213,0,0,0
117,0.159049,0.00135699,0.0101338,0.0184719,0.0658439,7.88824e-05,0.000143695,0.000513215,1,1,0.5,0,2.6266,0.989218,0.978241,0,0,0
118,0.160406,0.00135697,0.010101,0.0183558,0.0653022,7.86296e-05,0.000142798,0.000509008,1,1,0.5,0,2.6266,0.989231,0.97827,0,0,0
119,0.161763,0.00135696,0.0100684,0.0182412,0.0647687,7.83787e-05,0.000141913,0.000504864,1,1,0.5,0,2.6266,0.989249,0.978286,0,0,0
120,0.16312,0.00135694,0.010036,0.018128,0.0642432,7.81298e-05,0.000141038,0.000500781,1,1,0.5,0,2.6266,0.989262,0.978301,0,0,0
121,0.164476,0.00135693,0.010004,0.0180163,0.0637254,7.78828e-05,0.000140175,0.000496759,1,1,0.5,0,2.6266,0.989278,0.978317,0,0,0
122,0.165833,0.00135691,0.00997213,0.0179059,0.0632154,7.76375e-05,0.000139322,0.000492796,1,1,0.5,0,2.6266,0.989297,0.978335,0,0,0
123,0.16719,0.0013569,0.00994051,0.0177969,0.0627128,7.73939e-05,0.00013848,0.000488891,1,1,0.5,0,2.6266,0.989319,0.978355,0,0,0
124,0.168547,0.00135689,0.0099091,0.0176893,0.0622175,7.71519e-05,0.000137648,0.000485042,1,1,0.5,0,2.6266,0.989328,0.978376,0,0,0
125,0.169904,0.00135687,0.00987791,0.017583,0.0617294,7.69116e-05,0.000136826,0.000481248,1,1,0.5,0,2.6266,0.98934,0.978399,0,0,0
126,0.171261,0.00135686,0.00984694,0.0174779,0.0612483,7.66728e-05,0.000136014,0.000477508,1,1,0.5,0,2.6266,0.989356,0.978423,0,0,0
127,0.172618,0.00135685,0.00981618,0.0173741,0.060774,7.64357e-05,0.000135211,0.000473821,1,1,0.5,0,2.6266,0.989376,0.978448,0,0,0
128,0.173975,0.00135684,0.00978566,0.0172716,0.0603064,7.62004e-05,0.000134418,0.000470185,1,1,0.5,0,2.6266,0.9894,0.978476,0,0,0
129,0.175331,0.00135683,0.00975534,0.0171703,0.0598453,7.59666e-05,0.000133635,0.0004666,1,1,0.5,0,2.6266,0.989421,0.978504,0,0,0
130,0.176688,0.00135683,0.00972523,0.0170702,0.0593907,7.57344e-05,0.00013286,0.000463064,1,1,0.5,0,2.6266,0.989434,0.978534,0,0,0
131,0.178045,0.00135682,0.0096953,0.0169712,0.0589422,7.55036e-05,0.000132095,0.000459576,1,1,0.5,0,2.6266,0.98945,0.978565,0,0,0
132,0.179402,0.00135681,0.00966556,0.0168734,0.0584998,7.52741e-05,0.000131338,0.000456135,1,1,0.5,0,2.6266,0.989462,0.978598,0,0,0
133,0.180759,0.00135681,0.00963599,0.0167768,0.0580634,7.5046e-05,0.00013059,0.00045274,1,1,0.5,0,2.6266,0.989475,0.978632,0,0,0
134,0.182116,0.0013568,0.00960658,0.0166812,0.0576327,7.48191e-05,0.000129851,0.000449389,1,1,0.5,0,2.6266,0.989492,0.978666,0,0,0
135,0.183472,0.0013568,0.00957735,0.0165867,0.0572078,7.45934e-05,0.00012912,0.000446083,1,1,0.5,0,2.6266,0.989513,0.97869,0,0,0
136,0.184829,0.00135679,0.00954829,0.0164934,0.0567883,7.43691e-05,0.000128398,0.000442819,1,1,0.5,0,2.6266,0.989529,0.978715,0,0,0
137,0.186186,0.00135679,0.00951939,0.016401,0.0563743,7.4146e-05,0.000127683,0.000439597,1,1,0.5,0,2.6266,0.989539,0.978742,0,0,0
138,0.187543,0.00135679,0.00949063,0.0163097,0.0559656,7.3924e-05,0.000126976,0.000436415,1,1,0.5,0,2.6266,0.989552,0.978769,0,0,0
139,0.188899,0.00135678,0.00946201,0.0162194,0.055562,7.3703e-05,0.000126277,0.000433278,1,1,0.5,0,2.6266,0.989569,0.978798,0,0,0
140,0.190256,0.00135678,0.00943353,0.0161302,0.0551635,7.3483e-05,0.000125586,0.000430269,1,1,0.5,0,2.6266,0.98959,0.978829,0,0,0
141,0.191613,0.00135677,0.00940519,0.0160419,0.0547733,7.32641e-05,0.000124903,0.000427296,1,1,0.5,0,2.6266,0.989613,0.97886,0,0,0
142,0.19297,0.00135677,0.00937697,0.0159545,0.054396,7.30461e-05,0.000124226,0.000424358,1,1,0.5,0,2.6266,0.98963,0.978893,0,0,0
143,0.194327,0.00135676,0.0093489,0.0158681,0.0540232,7.28292e-05,0.000123557,0.000421454,1,1,0.5,0,2.6266,0.989642,0.978926,0,0,0
144,0.195683,0.00135676,0.00932097,0.0157827,0.0536547,7.26134e-05,0.000122896,0.000418584,1,1,0.5,0,2.6266,0.989649,0.978961,0,0,0
145,0.19704,0.00135675,0.00929316,0.0156981,0.0532905,7.23985e-05,0.000122241,0.000415747,1,1,0.5,0,2.6266,0.989659,0.978997,0,0,0
146,0.198397,0.00135675,0.00926547,0.0156145,0.0529304,7.21844e-05,0.000121593,0.000412942,1,1,0.5,0,2.6266,0.989672,0.979035,0,0,0
147,0.199754,0.00135675,0.00923789,0.0155318,0.0525744,7.19712e-05,0.000120952,0.000410169,1,1,0.5,0,2.6266,0.989689,0.97907,0,0,0
