step,time,dt,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv,total_mass,total_momentum_x,total_momentum_y,total_momentum_z,total_energy,min_density,min_pressure,has_nonfinite,has_negative_density,has_negative_pressure,cleaning_subcycles_step,projection_iterations_step,projection_solver_update_residual,projection_final_residual,projection_true_residual,projection_converged
0,0,0.001,0.0198271,0.0700516,0.492007,0.000152225,0.000535426,0.00372446,1,1,0.5,0,2.6266,1,1,0,0,0,0,0,,,,1
1,0.00136361,0.00136361,0.0197855,0.0697347,0.488542,0.000151916,0.000533044,0.00369836,1,1,0.5,0,2.6266,0.999991,0.999539,0,0,0,2,0,,,,1
2,0.00272712,0.00136351,0.0197122,0.0691969,0.482804,0.00015137,0.000529,0.00365513,1,1,0.5,0,2.6266,0.999965,0.999052,0,0,0,2,0,,,,1
3,0.00409044,0.00136332,0.0196132,0.0684818,0.475235,0.000150632,0.000523622,0.0035981,1,1,0.5,0,2.6266,0.999924,0.998539,0,0,0,2,0,,,,1
4,0.00545354,0.00136311,0.0194934,0.0676272,0.466218,0.000149738,0.000517194,0.00353081,1,1,0.5,0,2.6266,0.999869,0.997998,0,0,0,2,0,,,,1
5,0.00681644,0.00136289,0.0193572,0.0666653,0.456081,0.000148721,0.000509957,0.00345739,1,1,0.5,0,2.6266,0.999799,0.997437,0,0,0,2,0,,,,1
6,0.00817912,0.00136268,0.0192081,0.0656233,0.445429,0.000147608,0.000502116,0.00337769,1,1,0.5,0,2.6266,0.999713,0.996862,0,0,0,2,0,,,,1
7,0.0095416,0.00136248,0.0190493,0.064524,0.434278,0.000146422,0.000493843,0.00329462,1,1,0.5,0,2.6266,0.999611,0.996275,0,0,0,2,0,,,,1
8,0.0109039,0.00136229,0.0188832,0.0633866,0.422716,0.000145181,0.000485281,0.00320962,1,1,0.5,0,2.6266,0.999495,0.995681,0,0,0,2,0,,,,1
9,0.012266,0.00136212,0.0187119,0.0622267,0.411139,0.0001439,0.000476548,0.00312284,1,1,0.5,0,2.6266,0.999365,0.995081,0,0,0,2,0,,,,1
10,0.013628,0.00136196,0.0185374,0.0610573,0.399558,0.000142595,0.00046774,0.00303525,1,1,0.5,0,2.6266,0.999222,0.994477,0,0,0,2,0,,,,1
11,0.0149898,0.00136181,0.018361,0.0598886,0.387972,0.000141275,0.000458936,0.00294763,1,1,0.5,0,2.6266,0.999068,0.993861,0,0,0,2,0,,,,1
12,0.0163514,0.00136167,0.0181842,0.058729,0.37647,0.000139951,0.000450197,0.00286066,1,1,0.5,0,2.6266,0.998902,0.993249,0,0,0,2,0,,,,1
13,0.017713,0.00136155,0.0180077,0.0575849,0.365126,0.000138629,0.000441572,0.00277489,1,1,0.5,0,2.6266,0.998726,0.992642,0,0,0,2,0,,,,1
14,0.0190745,0.00136145,0.0178325,0.0564613,0.353992,0.000137316,0.000433099,0.00269072,1,1,0.5,0,2.6266,0.99854,0.992043,0,0,0,2,0,,,,1
15,0.0204358,0.00136136,0.0176591,0.055362,0.34311,0.000136016,0.000424805,0.00260999,1,1,0.5,0,2.6266,0.998345,0.991454,0,0,0,2,0,,,,1
16,0.0217971,0.00136128,0.017488,0.0542897,0.332655,0.000134732,0.000416712,0.00253465,1,1,0.5,0,2.6266,0.998144,0.990875,0,0,0,2,0,,,,1
17,0.0231583,0.00136122,0.0173197,0.0532461,0.322969,0.000133469,0.000408833,0.00246117,1,1,0.5,0,2.6266,0.997936,0.990309,0,0,0,2,0,,,,1
18,0.0245195,0.00136117,0.0171547,0.0522325,0.313523,0.00013223,0.000401177,0.00238952,1,1,0.5,0,2.6266,0.99772,0.989755,0,0,0,2,0,,,,1
19,0.0258806,0.00136113,0.0169931,0.0512496,0.304343,0.000131016,0.00039375,0.00231988,1,1,0.5,0,2.6266,0.997499,0.989216,0,0,0,2,0,,,,1
20,0.0272417,0.0013611,0.0168352,0.0502974,0.295455,0.000129829,0.000386552,0.00225247,1,1,0.5,0,2.6266,0.997272,0.988691,0,0,0,2,0,,,,1
21,0.0286028,0.00136109,0.0166808,0.0493758,0.286881,0.000128668,0.000379582,0.00218744,1,1,0.5,0,2.6266,0.997041,0.988181,0,0,0,2,0,,,,1
22,0.0299639,0.00136108,0.0165299,0.0484845,0.278635,0.000127533,0.000372838,0.00212491,1,1,0.5,0,2.6266,0.996808,0.987686,0,0,0,2,0,,,,1
23,0.031325,0.00136107,0.0163828,0.0476227,0.270695,0.000126426,0.000366315,0.00206823,1,1,0.5,0,2.6266,0.996568,0.987206,0,0,0,2,0,,,,1
24,0.032686,0.00136107,0.0162394,0.0467897,0.263537,0.000125346,0.000360008,0.00201387,1,1,0.5,0,2.6266,0.996324,0.986742,0,0,0,2,0,,,,1
25,0.0340471,0.00136107,0.0160996,0.0459847,0.256613,0.000124292,0.000353909,0.0019612,1,1,0.5,0,2.6266,0.996077,0.986294,0,0,0,2,0,,,,1
26,0.0354082,0.00136108,0.0159633,0.0452066,0.249909,0.000123265,0.000348013,0.0019102,1,1,0.5,0,2.6266,0.995829,0.985863,0,0,0,2,0,,,,1
27,0.0367693,0.00136109,0.0158304,0.0444546,0.243439,0.000122263,0.000342311,0.00186098,1,1,0.5,0,2.6266,0.995582,0.985448,0,0,0,2,0,,,,1
28,0.0381304,0.00136108,0.0157009,0.0437276,0.237199,0.000121286,0.000336797,0.00181375,1,1,0.5,0,2.6266,0.995334,0.985049,0,0,0,2,0,,,,1
29,0.0394914,0.00136107,0.0155747,0.0430246,0.23119,0.000120333,0.000331463,0.00176923,1,1,0.5,0,2.6266,0.995088,0.984667,0,0,0,2,0,,,,1
30,0.0408525,0.00136104,0.0154517,0.0423447,0.225508,0.000119405,0.000326303,0.00172625,1,1,0.5,0,2.6266,0.994843,0.984301,0,0,0,2,0,,,,1
