step,time,dt,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv,total_mass,total_momentum_x,total_momentum_y,total_momentum_z,total_energy,min_density,min_pressure,has_nonfinite,has_negative_density,has_negative_pressure,cleaning_subcycles_step,projection_iterations_step,projection_solver_update_residual,projection_final_residual,projection_true_residual,projection_converged
0,0,0.001,0.0198581,0.0700184,0.501149,0.000304932,0.00107025,0.00758195,1,1,0.5,0,2.6266,1,1,0,0,0,0,0,,,,1
1,0.00272724,0.00272724,0.019697,0.068797,0.488675,0.000302534,0.00105189,0.00739393,1,1,0.5,0,2.6266,0.999963,0.999037,0,0,0,2,0,,,,1
2,0.00545377,0.00272653,0.0194363,0.0669151,0.469333,0.000298648,0.00102358,0.00710263,1,1,0.5,0,2.6266,0.999853,0.997964,0,0,0,2,0,,,,1
3,0.00817938,0.00272562,0.0191153,0.0646581,0.446039,0.000293855,0.000989612,0.00675195,1,1,0.5,0,2.6266,0.999681,0.996804,0,0,0,2,0,,,,1
4,0.0109041,0.00272476,0.0187608,0.0622239,0.420861,0.000288557,0.000952955,0.00637303,1,1,0.5,0,2.6266,0.999454,0.995584,0,0,0,2,0,,,,1
5,0.0136282,0.00272401,0.0183911,0.0597448,0.395202,0.000283025,0.000915596,0.00599285,1,1,0.5,0,2.6266,0.99918,0.994347,0,0,0,2,0,,,,1
6,0.0163515,0.00272338,0.0180186,0.0573054,0.370486,0.000277445,0.00087881,0.00562985,1,1,0.5,0,2.6266,0.998864,0.993123,0,0,0,2,0,,,,1
7,0.0190744,0.00272288,0.0176516,0.0549569,0.347333,0.000271942,0.000843366,0.0052802,1,1,0.5,0,2.6266,0.998511,0.991933,0,0,0,2,0,,,,1
8,0.0217969,0.0027225,0.017295,0.0527273,0.325406,0.000266589,0.000809689,0.00494903,1,1,0.5,0,2.6266,0.998132,0.990792,0,0,0,2,0,,,,1
9,0.0245192,0.00272225,0.016952,0.0506293,0.304835,0.000261434,0.000777974,0.00463833,1,1,0.5,0,2.6266,0.997727,0.989711,0,0,0,2,0,,,,1
10,0.0272412,0.00272208,0.016625,0.0486659,0.286337,0.000256514,0.000748267,0.00436511,1,1,0.5,0,2.6266,0.997303,0.988694,0,0,0,2,0,,,,1
11,0.0299632,0.002722,0.0163141,0.0468342,0.270381,0.000251832,0.000720528,0.00412327,1,1,0.5,0,2.6266,0.996867,0.987746,0,0,0,2,0,,,,1
12,0.0326853,0.00272202,0.0160186,0.0451277,0.255586,0.000247378,0.000694662,0.00389903,1,1,0.5,0,2.6266,0.996397,0.986867,0,0,0,2,0,,,,1
13,0.0354073,0.00272209,0.015738,0.0435383,0.241897,0.000243144,0.000670551,0.00369192,1,1,0.5,0,2.6266,0.995917,0.986057,0,0,0,2,0,,,,1
