step,time,dt,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv,total_mass,total_momentum_x,total_momentum_y,total_momentum_z,total_energy,min_density,min_pressure,has_nonfinite,has_negative_density,has_negative_pressure
124,0.163165,0.00131684,0.106873,0.199356,1.96382,0.00392627,0.0104847,0.340892,0.221049,-0.000664584,-0.000519696,0,0.349248,0.107151,0.0412928,0,0,0
125,0.164479,0.00131375,0.107381,0.19979,1.97808,0.00395329,0.0107188,0.441572,0.221049,-0.00067765,-0.000529262,0,0.349247,0.10638,0.0407984,0,0,0
126,0.16579,0.0013108,0.107862,0.200097,1.98894,0.00398652,0.0112909,0.623431,0.221049,-0.000690728,-0.000538782,0,0.349247,0.105618,0.040312,0,0,0
127,0.167098,0.00130811,0.108299,0.200283,1.99628,0.0040282,0.0127861,0.986948,0.221049,-0.000703818,-0.000548255,0,0.349247,0.104865,0.0398336,0,0,0
128,0.168404,0.00130566,0.108708,0.200358,2.00028,0.00406016,0.0141694,1.26467,0.221049,-0.000716916,-0.000557678,0,0.349246,0.10412,0.0393628,0,0,0
129,0.169707,0.00130324,0.109103,0.200339,2.00105,0.00404637,0.0118989,0.801416,0.221049,-0.000730021,-0.000567047,0,0.349246,0.103384,0.0388997,0,0,0
130,0.171008,0.00130055,0.109498,0.200242,1.99866,0.00404336,0.0108059,0.495792,0.221049,-0.000743124,-0.000576358,0,0.349246,0.102657,0.0384399,0,0,0
131,0.172306,0.0012981,0.109892,0.200075,1.99331,0.00405087,0.0104182,0.34357,0.221049,-0.000756226,-0.000585611,0,0.349246,0.101938,0.0379856,0,0,0
132,0.173602,0.00129588,0.110286,0.199837,1.98519,0.00406363,0.010262,0.290283,0.221049,-0.000769326,-0.000594805,0,0.349245,0.101227,0.0375387,0,0,0
133,0.174895,0.00129388,0.110677,0.19954,1.97439,0.00407984,0.010211,0.294754,0.221049,-0.000782424,-0.000603941,0,0.349245,0.100525,0.037099,0,0,0
134,0.176187,0.00129165,0.111056,0.199198,1.96112,0.00409765,0.0102199,0.299167,0.221049,-0.000795515,-0.000613015,0,0.349245,0.0998221,0.0366665,0,0,0
135,0.177476,0.00128942,0.111448,0.19883,1.94568,0.00411644,0.0102675,0.303584,0.221049,-0.000808597,-0.000622027,0,0.349244,0.0991273,0.0362412,0,0,0
136,0.178764,0.00128741,0.111828,0.198453,1.92833,0.00413527,0.0103698,0.371258,0.221049,-0.00082167,-0.00063098,0,0.349244,0.0984407,0.035821,0,0,0
137,0.18005,0.00128561,0.112222,0.198066,1.90877,0.00415256,0.0104642,0.434852,0.221049,-0.000834736,-0.000639874,0,0.349243,0.0977622,0.0354039,0,0,0
138,0.181334,0.001284,0.112609,0.197665,1.88615,0.00416375,0.0103248,0.399958,0.221049,-0.000847794,-0.000648713,0,0.349243,0.0970916,0.0349937,0,0,0
139,0.182615,0.00128198,0.112994,0.197265,1.8612,0.00417254,0.0100859,0.322778,0.221049,-0.000860839,-0.000657494,0,0.349243,0.0964291,0.0345902,0,0,0
140,0.183896,0.00128017,0.11338,0.196886,1.83663,0.00418371,0.00994581,0.327563,0.221049,-0.000873872,-0.000666221,0,0.349242,0.0957745,0.0341935,0,0,0
141,0.185174,0.00127854,0.113772,0.196546,1.81141,0.00419877,0.00990969,0.331828,0.221049,-0.000886895,-0.000674896,0,0.349242,0.0951278,0.0338033,0,0,0
142,0.186451,0.0012771,0.114185,0.196244,1.78363,0.00421739,0.00996142,0.335645,0.221049,-0.000899908,-0.000683523,0,0.349242,0.0944887,0.0334163,0,0,0
143,0.187727,0.00127565,0.114617,0.195975,1.75424,0.00423626,0.0100329,0.33912,0.221049,-0.00091291,-0.000692104,0,0.349241,0.0938553,0.033034,0,0,0
144,0.189001,0.00127401,0.115077,0.195747,1.72391,0.00425079,0.00996631,0.342253,0.221049,-0.000925899,-0.000700641,0,0.349241,0.0932229,0.0326581,0,0,0
145,0.190274,0.00127256,0.115565,0.195582,1.69246,0.0042637,0.00985181,0.345041,0.221049,-0.000938876,-0.000709138,0,0.34924,0.0925982,0.0322882,0,0,0
146,0.191545,0.00127127,0.116076,0.195498,1.65995,0.00427749,0.0097599,0.347427,0.221049,-0.000951843,-0.000717598,0,0.34924,0.091981,0.0319198,0,0,0
147,0.192815,0.0012701,0.116606,0.195488,1.62745,0.00429315,0.00969951,0.349309,0.221049,-0.000964799,-0.000726026,0,0.349239,0.0913713,0.0315575,0,0,0
