step,time,dt,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv,total_mass,total_momentum_x,total_momentum_y,total_momentum_z,total_energy,min_density,min_pressure,has_nonfinite,has_negative_density,has_negative_pressure,cleaning_subcycles_step,projection_iterations_step,projection_solver_update_residual,projection_final_residual,projection_true_residual,projection_converged
0,0,0.001,0.0198581,0.0700184,0.501149,0.000304932,0.00107025,0.00758195,1,1,0.5,0,2.6266,1,1,0,0,0,0,0,,,,1
1,0.00272724,0.00272724,0.0196707,0.0686604,0.486942,0.000302145,0.00104987,0.00736865,1,1,0.5,0,2.6266,0.99991,0.999,0,0,0,2,0,,,,1
2,0.00545385,0.00272662,0.0193848,0.0666532,0.466197,0.000297883,0.00101971,0.0070568,1,1,0.5,0,2.6266,0.999796,0.997927,0,0,0,2,0,,,,1
3,0.00817964,0.00272578,0.0190395,0.0642854,0.441817,0.000292728,0.000984096,0.00669013,1,1,0.5,0,2.6266,0.999643,0.996816,0,0,0,2,0,,,,1
4,0.0109046,0.002725,0.0186623,0.061756,0.415817,0.000287087,0.000946014,0.00631021,1,1,0.5,0,2.6266,0.999436,0.995675,0,0,0,2,0,,,,1
5,0.0136289,0.00272427,0.0182724,0.0591968,0.390738,0.00028125,0.000907451,0.00593694,1,1,0.5,0,2.6266,0.999188,0.994531,0,0,0,2,0,,,,1
6,0.0163526,0.00272366,0.0178817,0.0566915,0.3665,0.000275395,0.000869665,0.00557085,1,1,0.5,0,2.6266,0.998912,0.993415,0,0,0,2,0,,,,1
7,0.0190757,0.00272316,0.0174984,0.0542894,0.343255,0.000269642,0.000833402,0.00521972,1,1,0.5,0,2.6266,0.998616,0.99234,0,0,0,2,0,,,,1
8,0.0217985,0.00272277,0.0171274,0.0520168,0.321305,0.000264067,0.000799062,0.00488812,1,1,0.5,0,2.6266,0.998299,0.991316,0,0,0,2,0,,,,1
9,0.024521,0.00272248,0.0167716,0.0498847,0.300803,0.000258714,0.000766814,0.00457833,1,1,0.5,0,2.6266,0.997946,0.990349,0,0,0,2,0,,,,1
10,0.0272433,0.00272228,0.0164323,0.0478945,0.282182,0.000253605,0.000736684,0.00431123,1,1,0.5,0,2.6266,0.997584,0.989442,0,0,0,2,0,,,,1
11,0.0299654,0.00272217,0.0161099,0.0460417,0.266513,0.000248744,0.000708607,0.00407298,1,1,0.5,0,2.6266,0.997215,0.988597,0,0,0,2,0,,,,1
