step,time,dt,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv,total_mass,total_momentum_x,total_momentum_y,total_momentum_z,total_energy,min_density,min_pressure,has_nonfinite,has_negative_density,has_negative_pressure,cleaning_subcycles_step,projection_iterations_step,projection_solver_update_residual,projection_final_residual,projection_true_residual,projection_converged
0,0,0.001,0.019979,0.0698724,0.515728,0.000613618,0.00213531,0.0155421,1,1,0.5,0,2.6266,1,1,0,0,0,0,0,,,,1
1,0.00545457,0.00545457,0.0193668,0.0654619,0.4673,0.000595373,0.00200279,0.0140963,1,1,0.5,0,2.6266,0.999823,0.997939,0,0,0,2,0,,,,1
2,0.0109057,0.0054511,0.0185599,0.060007,0.409044,0.000571237,0.00183854,0.0123556,1,1,0.5,0,2.6266,0.999454,0.995714,0,0,0,2,0,,,,1
3,0.0163533,0.00544767,0.0177391,0.0546905,0.354548,0.000546626,0.00167813,0.0107779,1,1,0.5,0,2.6266,0.998859,0.993513,0,0,0,2,0,,,,1
4,0.0217986,0.00544527,0.0169661,0.0499223,0.30985,0.000523389,0.00153399,0.00942945,1,1,0.5,0,2.6266,0.998136,0.991437,0,0,0,2,0,,,,1
5,0.0272426,0.00544396,0.0162609,0.0457812,0.271202,0.000502137,0.00140857,0.00826265,1,1,0.5,0,2.6266,0.997327,0.989525,0,0,0,2,0,,,,1
6,0.0326859,0.00544333,0.0156243,0.0422207,0.23861,0.000482911,0.00130053,0.00727775,1,1,0.5,0,2.6266,0.996457,0.987814,0,0,0,2,0,,,,1
7,0.0381292,0.00544333,0.0150581,0.0391583,0.211106,0.000465778,0.00120744,0.00644577,1,1,0.5,0,2.6266,0.995555,0.98632,0,0,0,2,0,,,,1
8,0.0435733,0.00544402,0.014547,0.0365105,0.191038,0.000450282,0.00112682,0.00586245,1,1,0.5,0,2.6266,0.994632,0.985035,0,0,0,2,0,,,,1
9,0.0490171,0.00544381,0.0140809,0.0342065,0.174645,0.000436124,0.00105658,0.00536233,1,1,0.5,0,2.6266,0.993722,0.983945,0,0,0,2,0,,,,1
10,0.0544606,0.00544348,0.0136666,0.032192,0.160248,0.000423529,0.000995089,0.00492294,1,1,0.5,0,2.6266,0.992862,0.983048,0,0,0,2,0,,,,1
11,0.0599033,0.00544277,0.0132898,0.0304222,0.147487,0.000412057,0.00094101,0.00453333,1,1,0.5,0,2.6266,0.992065,0.982332,0,0,0,2,0,,,,1
12,0.0653455,0.00544218,0.0129461,0.0288584,0.13614,0.000401582,0.000893181,0.00418671,1,1,0.5,0,2.6266,0.991342,0.981774,0,0,0,2,0,,,,1
13,0.0707872,0.00544168,0.0126348,0.0274669,0.126041,0.000392088,0.000850586,0.00387808,1,1,0.5,0,2.6266,0.990695,0.981356,0,0,0,2,0,,,,1
14,0.076228,0.00544085,0.0123478,0.0262207,0.116914,0.00038333,0.000812413,0.00359898,1,1,0.5,0,2.6266,0.990144,0.981067,0,0,0,2,0,,,,1
15,0.081668,0.00543995,0.0120863,0.0250979,0.109115,0.000375346,0.000777999,0.00336045,1,1,0.5,0,2.6266,0.989705,0.980889,0,0,0,2,0,,,,1
16,0.087107,0.00543905,0.0118439,0.0240807,0.102403,0.000367943,0.000746805,0.00315512,1,1,0.5,0,2.6266,0.989407,0.980635,0,0,0,2,0,,,,1
17,0.0925453,0.00543831,0.0116209,0.0231534,0.0963597,0.000361126,0.00071835,0.00297019,1,1,0.5,0,2.6266,0.989189,0.98047,0,0,0,2,0,,,,1
18,0.0979831,0.00543774,0.0114186,0.0223037,0.0910769,0.000354944,0.000692262,0.0028085,1,1,0.5,0,2.6266,0.988909,0.980377,0,0,0,2,0,,,,1
19,0.10342,0.00543728,0.0112295,0.0215236,0.0868904,0.00034916,0.000668294,0.00270438,1,1,0.5,0,2.6266,0.988693,0.980355,0,0,0,2,0,,,,1
20,0.108857,0.00543689,0.011052,0.020803,0.0840583,0.000343728,0.000646141,0.00261707,1,1,0.5,0,2.6266,0.988555,0.980401,0,0,0,2,0,,,,1
21,0.114294,0.00543637,0.0108874,0.0201333,0.0811769,0.000338686,0.00062554,0.00252808,1,1,0.5,0,2.6266,0.988507,0.980514,0,0,0,2,0,,,,1
22,0.119729,0.00543554,0.0107344,0.0195091,0.0782087,0.000334001,0.000606325,0.00243625,1,1,0.5,0,2.6266,0.988513,0.980661,0,0,0,2,0,,,,1
23,0.125164,0.00543471,0.0105928,0.018926,0.0751726,0.00032966,0.000588362,0.00234216,1,1,0.5,0,2.6266,0.988555,0.980833,0,0,0,2,0,,,,1
24,0.130598,0.00543393,0.0104546,0.0183799,0.0722046,0.000325421,0.000571532,0.00225006,1,1,0.5,0,2.6266,0.98868,0.981015,0,0,0,2,0,,,,1
25,0.136031,0.0054332,0.0103224,0.0178665,0.069449,0.000321361,0.000555698,0.00216247,1,1,0.5,0,2.6266,0.988696,0.980857,0,0,0,2,0,,,,1
26,0.141464,0.00543272,0.0102018,0.017382,0.0673399,0.000317659,0.00054075,0.00209717,1,1,0.5,0,2.6266,0.988727,0.980768,0,0,0,2,0,,,,1
27,0.146896,0.0054324,0.0100901,0.016925,0.0655926,0.000314227,0.000526638,0.0020431,1,1,0.5,0,2.6266,0.988769,0.98073,0,0,0,2,0,,,,1
28,0.152328,0.00543215,0.00998177,0.0164927,0.0640428,0.000310895,0.000513285,0.00199513,1,1,0.5,0,2.6266,0.988819,0.980731,0,0,0,2,0,,,,1
29,0.15776,0.00543194,0.00987795,0.0160837,0.0624003,0.000307702,0.000500647,0.00194422,1,1,0.5,0,2.6266,0.988941,0.980766,0,0,0,2,0,,,,1
30,0.163192,0.00543178,0.00977837,0.0156958,0.0606472,0.000304637,0.000488653,0.00188981,1,1,0.5,0,2.6266,0.989141,0.980836,0,0,0,2,0,,,,1
31,0.168624,0.00543167,0.00968091,0.0153268,0.058731,0.000301635,0.00047724,0.00183027,1,1,0.5,0,2.6266,0.989226,0.980939,0,0,0,2,0,,,,1
