step,time,dt,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv,total_mass,total_momentum_x,total_momentum_y,total_momentum_z,total_energy,min_density,min_pressure,has_nonfinite,has_negative_density,has_negative_pressure,cleaning_subcycles_step,projection_iterations_step,projection_solver_update_residual,projection_final_residual,projection_true_residual,projection_converged
0,0,0.001,0.0198271,0.0700516,0.492007,0.000152225,0.000535426,0.00372446,1,1,0.5,0,2.6266,1,1,0,0,0,0,0,,,,1
1,0.00136361,0.00136361,0.0197788,0.0696992,0.488226,0.000151866,0.000532783,0.00369606,1,1,0.5,0,2.6266,0.999977,0.999526,0,0,0,2,0,,,,1
2,0.00272713,0.00136352,0.0196989,0.0691267,0.482189,0.000151272,0.000528483,0.00365063,1,1,0.5,0,2.6266,0.999947,0.999028,0,0,0,2,0,,,,1
3,0.00409046,0.00136333,0.0195934,0.0683781,0.474345,0.000150485,0.000522858,0.00359158,1,1,0.5,0,2.6266,0.999902,0.998508,0,0,0,2,0,,,,1
4,0.00545359,0.00136313,0.0194673,0.0674915,0.465079,0.000149544,0.000516193,0.00352182,1,1,0.5,0,2.6266,0.999842,0.997965,0,0,0,2,0,,,,1
5,0.00681651,0.00136292,0.0193248,0.0664993,0.454723,0.000148481,0.000508732,0.00344573,1,1,0.5,0,2.6266,0.999767,0.997404,0,0,0,2,0,,,,1
6,0.00817922,0.00136271,0.0191697,0.0654288,0.443597,0.000147323,0.00050068,0.00336569,1,1,0.5,0,2.6266,0.999678,0.99683,0,0,0,2,0,,,,1
7,0.00954174,0.00136252,0.019005,0.064303,0.432229,0.000146093,0.000492209,0.00328248,1,1,0.5,0,2.6266,0.999577,0.996247,0,0,0,2,0,,,,1
8,0.0109041,0.00136234,0.0188333,0.063141,0.420818,0.000144809,0.000483463,0.00319641,1,1,0.5,0,2.6266,0.999462,0.995659,0,0,0,2,0,,,,1
9,0.0122662,0.00136217,0.0186567,0.0619584,0.409213,0.000143489,0.00047456,0.00310864,1,1,0.5,0,2.6266,0.999334,0.995068,0,0,0,2,0,,,,1
10,0.0136282,0.001362,0.0184771,0.0607681,0.397509,0.000142145,0.000465596,0.00302012,1,1,0.5,0,2.6266,0.999197,0.994478,0,0,0,2,0,,,,1
