problem,method,nx,status,glm_ch_factor,glm_cr,glm_cd,glm_subcycles,glm_ch,glm_cp,final_L2_norm_fv,peak_L2_norm_fv,time_integrated_L2_norm_fv,final_Linf_norm_fv,min_pressure,energy_drift,total_wall_time_sec,diagnostic_file
orszag_tang,gi_mixed_eglm,128,finished,4.0,1.0,nan,1,8.85677,2.97603,0.00152801,0.00152801,3.8200250000000004e-05,0.0390139,0.108097,-1.13014e-05,7.96398,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_gi_mixed_eglm_ch4_sub1_cr1_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,128,finished,4.0,0.5,nan,8,8.85677,2.10437,0.00156037,0.00156037,3.900925e-05,0.0415476,0.108097,-1.25559e-05,7.34246,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_gi_mixed_eglm_ch4_sub8_cr0p5_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,128,finished,4.0,0.5,nan,4,8.85677,2.10437,0.00156053,0.00156053,3.9013250000000005e-05,0.0415582,0.108097,-1.25559e-05,7.51701,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_gi_mixed_eglm_ch4_sub4_cr0p5_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,128,finished,4.0,0.5,nan,2,8.85677,2.10437,0.00156053,0.00156053,3.9013250000000005e-05,0.0415582,0.108097,-1.25559e-05,7.55861,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_gi_mixed_eglm_ch4_sub2_cr0p5_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,128,finished,4.0,0.5,nan,1,8.85677,2.10437,0.00156053,0.00156053,3.9013250000000005e-05,0.0415582,0.108097,-1.25559e-05,7.95973,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_gi_mixed_eglm_ch4_sub1_cr0p5_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,128,finished,8.0,0.3,nan,1,17.7135,2.30522,0.00144506,0.00144506,3.61265e-05,0.0377223,0.108658,-1.27339e-05,10.0747,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_gi_mixed_eglm_ch8_sub1_cr0p3_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,128,finished,8.0,0.3,nan,4,17.7135,2.30522,0.00144506,0.00144506,3.61265e-05,0.0377223,0.108658,-1.27339e-05,10.1112,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_gi_mixed_eglm_ch8_sub4_cr0p3_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,128,finished,8.0,0.3,nan,2,17.7135,2.30522,0.00144506,0.00144506,3.61265e-05,0.0377223,0.108658,-1.27339e-05,10.6178,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_gi_mixed_eglm_ch8_sub2_cr0p3_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,128,finished,8.0,0.3,nan,8,17.7135,2.30522,0.00144506,0.00144506,3.61265e-05,0.0377223,0.108658,-1.27339e-05,10.6949,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_gi_mixed_eglm_ch8_sub8_cr0p3_gi_mixed_eglm.csv
orszag_tang,mixed_eglm,128,finished,16.0,0.18,nan,2,35.4271,2.52525,0.00129836,0.00129836,3.2459e-05,0.0273995,0.109385,-1.36653e-05,14.8674,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_eglm_ch16_sub2_cr0p18_mixed_eglm.csv
orszag_tang,mixed_eglm,128,finished,16.0,0.18,nan,8,35.4271,2.52525,0.00129836,0.00129836,3.2459e-05,0.0273995,0.109385,-1.36653e-05,14.8794,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_eglm_ch16_sub8_cr0p18_mixed_eglm.csv
orszag_tang,mixed_eglm,128,finished,16.0,0.18,nan,4,35.4271,2.52525,0.00129836,0.00129836,3.2459e-05,0.0273995,0.109385,-1.36653e-05,15.5848,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_eglm_ch16_sub4_cr0p18_mixed_eglm.csv
orszag_tang,mixed_eglm,128,finished,16.0,0.18,nan,1,35.4271,2.52525,0.00129836,0.00129836,3.2459e-05,0.0273995,0.109385,-1.36653e-05,16.3878,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_eglm_ch16_sub1_cr0p18_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,128,finished,16.0,0.3,nan,2,35.4271,3.26008,0.00122909,0.00122909,3.072725e-05,0.0252804,0.109381,-1.38381e-05,15.7317,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_gi_mixed_eglm_ch16_sub2_cr0p3_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,128,finished,16.0,0.3,nan,4,35.4271,3.26008,0.00122909,0.00122909,3.072725e-05,0.0252804,0.109381,-1.38381e-05,15.7558,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_gi_mixed_eglm_ch16_sub4_cr0p3_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,128,finished,16.0,0.3,nan,8,35.4271,3.26008,0.00122909,0.00122909,3.072725e-05,0.0252804,0.109381,-1.38381e-05,16.5669,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_gi_mixed_eglm_ch16_sub8_cr0p3_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,128,finished,16.0,0.3,nan,1,35.4271,3.26008,0.00122909,0.00122909,3.072725e-05,0.0252804,0.109381,-1.38381e-05,17.4179,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_gi_mixed_eglm_ch16_sub1_cr0p3_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,128,finished,4.0,0.3,nan,4,8.85677,1.63004,0.00161465,0.00161465,4.036625e-05,0.0447535,0.108096,-1.40551e-05,7.20119,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_gi_mixed_eglm_ch4_sub4_cr0p3_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,128,finished,4.0,0.3,nan,1,8.85677,1.63004,0.00161465,0.00161465,4.036625e-05,0.0447535,0.108096,-1.40551e-05,7.53504,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_gi_mixed_eglm_ch4_sub1_cr0p3_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,128,finished,4.0,0.3,nan,2,8.85677,1.63004,0.00161465,0.00161465,4.036625e-05,0.0447535,0.108096,-1.40551e-05,7.5819,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_gi_mixed_eglm_ch4_sub2_cr0p3_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,128,finished,4.0,0.3,nan,8,8.85677,1.63004,0.00161443,0.00161443,4.0360750000000005e-05,0.0447425,0.108096,-1.40553e-05,7.33876,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_gi_mixed_eglm_ch4_sub8_cr0p3_gi_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,4.0,1.0,nan,8,8.84763,2.9745,0.00531587,0.00531587,0.00013289675,0.0775728,0.108478,-1.46798e-05,0.882933,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch4_sub8_cr1_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,4.0,1.0,nan,4,8.84763,2.9745,0.00531592,0.00531592,0.000132898,0.0775725,0.108478,-1.468e-05,0.923558,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch4_sub4_cr1_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,4.0,1.0,nan,1,8.84763,2.9745,0.00531602,0.00531602,0.0001329005,0.077572,0.108478,-1.46802e-05,0.837315,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch4_sub1_cr1_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,4.0,1.0,nan,2,8.84763,2.9745,0.00531602,0.00531602,0.0001329005,0.077572,0.108478,-1.46802e-05,0.880462,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch4_sub2_cr1_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,128,finished,8.0,0.18,nan,1,17.7135,1.78562,0.0015334,0.0015334,3.8335000000000005e-05,0.0416535,0.108655,-1.66262e-05,10.063,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_gi_mixed_eglm_ch8_sub1_cr0p18_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,128,finished,8.0,0.18,nan,2,17.7135,1.78562,0.0015334,0.0015334,3.8335000000000005e-05,0.0416535,0.108655,-1.66262e-05,10.0889,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_gi_mixed_eglm_ch8_sub2_cr0p18_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,128,finished,8.0,0.18,nan,8,17.7135,1.78562,0.0015334,0.0015334,3.8335000000000005e-05,0.0416535,0.108655,-1.66262e-05,10.1426,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_gi_mixed_eglm_ch8_sub8_cr0p18_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,128,finished,8.0,0.18,nan,4,17.7135,1.78562,0.0015334,0.0015334,3.8335000000000005e-05,0.0416535,0.108655,-1.66262e-05,10.6046,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_gi_mixed_eglm_ch8_sub4_cr0p18_gi_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,4.0,0.5,nan,8,8.84763,2.10329,0.00543378,0.00543378,0.00013584450000000002,0.0814538,0.108475,-1.66743e-05,0.861024,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch4_sub8_cr0p5_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,4.0,0.5,nan,4,8.84763,2.10329,0.00543388,0.00543388,0.000135847,0.0814539,0.108475,-1.66744e-05,0.882953,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch4_sub4_cr0p5_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,4.0,0.5,nan,2,8.84763,2.10329,0.00543409,0.00543409,0.00013585225,0.081454,0.108475,-1.66746e-05,0.838323,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch4_sub2_cr0p5_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,4.0,0.5,nan,1,8.84763,2.10329,0.00543409,0.00543409,0.00013585225,0.081454,0.108475,-1.66746e-05,0.916325,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch4_sub1_cr0p5_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,8.0,1.0,nan,8,17.6953,4.20657,0.00453907,0.00453907,0.00011347675000000001,0.0572722,0.109262,-1.74934e-05,1.17846,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch8_sub8_cr1_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,8.0,1.0,nan,1,17.6953,4.20657,0.00453897,0.00453897,0.00011347425,0.0572704,0.109262,-1.7494e-05,1.15407,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch8_sub1_cr1_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,8.0,1.0,nan,4,17.6953,4.20657,0.00453897,0.00453897,0.00011347425,0.0572704,0.109262,-1.7494e-05,1.18192,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch8_sub4_cr1_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,8.0,1.0,nan,2,17.6953,4.20657,0.00453897,0.00453897,0.00011347425,0.0572704,0.109262,-1.7494e-05,1.19252,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch8_sub2_cr1_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,4.0,0.3,nan,1,8.84763,1.6292,0.00562137,0.00562137,0.00014053425,0.0863622,0.108472,-1.89207e-05,0.836733,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch4_sub1_cr0p3_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,4.0,0.3,nan,2,8.84763,1.6292,0.00562137,0.00562137,0.00014053425,0.0863622,0.108472,-1.89207e-05,0.839761,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch4_sub2_cr0p3_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,4.0,0.3,nan,4,8.84763,1.6292,0.00562102,0.00562102,0.0001405255,0.0863614,0.108472,-1.89207e-05,0.849772,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch4_sub4_cr0p3_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,4.0,0.3,nan,8,8.84763,1.6292,0.00562086,0.00562086,0.0001405215,0.0863609,0.108472,-1.89207e-05,0.859202,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch4_sub8_cr0p3_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,128,finished,16.0,0.18,nan,4,35.4271,2.52525,0.00130753,0.00130753,3.268825000000001e-05,0.0276694,0.109378,-1.95308e-05,15.6142,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_gi_mixed_eglm_ch16_sub4_cr0p18_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,128,finished,16.0,0.18,nan,2,35.4271,2.52525,0.00130753,0.00130753,3.268825000000001e-05,0.0276694,0.109378,-1.95308e-05,15.7323,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_gi_mixed_eglm_ch16_sub2_cr0p18_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,128,finished,16.0,0.18,nan,8,35.4271,2.52525,0.00130753,0.00130753,3.268825000000001e-05,0.0276694,0.109378,-1.95308e-05,17.4395,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_gi_mixed_eglm_ch16_sub8_cr0p18_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,128,finished,16.0,0.18,nan,1,35.4271,2.52525,0.00130753,0.00130753,3.268825000000001e-05,0.0276694,0.109378,-1.95308e-05,17.4649,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_gi_mixed_eglm_ch16_sub1_cr0p18_gi_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,16.0,1.0,nan,8,35.3905,5.94899,0.00358312,0.00358312,8.9578e-05,0.0410158,0.109289,-2.09176e-05,1.98189,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch16_sub8_cr1_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,16.0,1.0,nan,2,35.3905,5.94899,0.0035831,0.0035831,8.957750000000001e-05,0.0410142,0.109289,-2.09178e-05,1.79639,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch16_sub2_cr1_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,16.0,1.0,nan,4,35.3905,5.94899,0.0035831,0.0035831,8.957750000000001e-05,0.0410142,0.109289,-2.09178e-05,1.82407,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch16_sub4_cr1_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,16.0,1.0,nan,1,35.3905,5.94899,0.0035831,0.0035831,8.957750000000001e-05,0.0410142,0.109289,-2.09178e-05,1.97731,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch16_sub1_cr1_mixed_eglm.csv
orszag_tang,mixed_eglm,128,finished,16.0,0.1,nan,2,35.4271,1.88221,0.00150242,0.00150242,3.75605e-05,0.0322036,0.109378,-2.1046e-05,14.8421,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_eglm_ch16_sub2_cr0p1_mixed_eglm.csv
orszag_tang,mixed_eglm,128,finished,16.0,0.1,nan,1,35.4271,1.88221,0.00150242,0.00150242,3.75605e-05,0.0322036,0.109378,-2.1046e-05,14.8511,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_eglm_ch16_sub1_cr0p1_mixed_eglm.csv
orszag_tang,mixed_eglm,128,finished,16.0,0.1,nan,8,35.4271,1.88221,0.00150242,0.00150242,3.75605e-05,0.0322036,0.109378,-2.1046e-05,15.6177,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_eglm_ch16_sub8_cr0p1_mixed_eglm.csv
orszag_tang,mixed_eglm,128,finished,16.0,0.1,nan,4,35.4271,1.88221,0.00150242,0.00150242,3.75605e-05,0.0322036,0.109378,-2.1046e-05,16.4225,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_eglm_ch16_sub4_cr0p1_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,8.0,0.5,nan,8,17.6953,2.9745,0.00462908,0.00462908,0.000115727,0.0599667,0.109259,-2.11554e-05,1.28628,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch8_sub8_cr0p5_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,8.0,0.5,nan,4,17.6953,2.9745,0.00462903,0.00462903,0.00011572575,0.0599656,0.109259,-2.11559e-05,1.18301,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch8_sub4_cr0p5_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,8.0,0.5,nan,1,17.6953,2.9745,0.00462903,0.00462903,0.00011572575,0.0599656,0.109259,-2.11559e-05,1.18325,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch8_sub1_cr0p5_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,8.0,0.5,nan,2,17.6953,2.9745,0.00462903,0.00462903,0.00011572575,0.0599656,0.109259,-2.11559e-05,1.18856,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch8_sub2_cr0p5_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,4.0,0.18,nan,1,8.84763,1.26197,0.00598127,0.00598127,0.00014953175000000001,0.0939376,0.108468,-2.18239e-05,0.889634,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch4_sub1_cr0p18_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,4.0,0.18,nan,2,8.84763,1.26197,0.00598127,0.00598127,0.00014953175000000001,0.0939376,0.108468,-2.18239e-05,0.893131,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch4_sub2_cr0p18_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,4.0,0.18,nan,4,8.84763,1.26197,0.0059807,0.0059807,0.0001495175,0.0939356,0.108468,-2.18243e-05,0.915746,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch4_sub4_cr0p18_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,4.0,0.18,nan,8,8.84763,1.26197,0.00598043,0.00598043,0.00014951075,0.0939345,0.108468,-2.18245e-05,0.926562,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch4_sub8_cr0p18_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,64,finished,16.0,1.0,nan,8,35.3905,5.94899,0.00360168,0.00360168,9.0042e-05,0.0410782,0.1093,-2.51285e-05,1.89143,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_gi_mixed_eglm_ch16_sub8_cr1_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,64,finished,16.0,1.0,nan,2,35.3905,5.94899,0.00360166,0.00360166,9.004150000000001e-05,0.0410767,0.1093,-2.51288e-05,1.96799,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_gi_mixed_eglm_ch16_sub2_cr1_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,64,finished,16.0,1.0,nan,1,35.3905,5.94899,0.00360166,0.00360166,9.004150000000001e-05,0.0410767,0.1093,-2.51288e-05,1.97695,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_gi_mixed_eglm_ch16_sub1_cr1_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,64,finished,16.0,1.0,nan,4,35.3905,5.94899,0.00360166,0.00360166,9.004150000000001e-05,0.0410767,0.1093,-2.51288e-05,2.05923,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_gi_mixed_eglm_ch16_sub4_cr1_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,64,finished,8.0,1.0,nan,8,17.6953,4.20657,0.00458646,0.00458646,0.0001146615,0.0590951,0.10924,-2.51823e-05,1.20629,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_gi_mixed_eglm_ch8_sub8_cr1_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,64,finished,8.0,1.0,nan,4,17.6953,4.20657,0.00458636,0.00458636,0.00011465900000000001,0.0590941,0.10924,-2.51837e-05,1.21771,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_gi_mixed_eglm_ch8_sub4_cr1_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,64,finished,8.0,1.0,nan,2,17.6953,4.20657,0.00458636,0.00458636,0.00011465900000000001,0.0590941,0.10924,-2.51837e-05,1.227,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_gi_mixed_eglm_ch8_sub2_cr1_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,64,finished,8.0,1.0,nan,1,17.6953,4.20657,0.00458636,0.00458636,0.00011465900000000001,0.0590941,0.10924,-2.51837e-05,1.29437,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_gi_mixed_eglm_ch8_sub1_cr1_gi_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,8.0,0.3,nan,8,17.6953,2.30403,0.00477259,0.00477259,0.00011931475000000001,0.0633663,0.109254,-2.57372e-05,1.23949,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch8_sub8_cr0p3_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,8.0,0.3,nan,4,17.6953,2.30403,0.00477262,0.00477262,0.0001193155,0.0633659,0.109254,-2.57376e-05,1.23699,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch8_sub4_cr0p3_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,8.0,0.3,nan,1,17.6953,2.30403,0.00477262,0.00477262,0.0001193155,0.0633659,0.109254,-2.57376e-05,1.27414,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch8_sub1_cr0p3_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,8.0,0.3,nan,2,17.6953,2.30403,0.00477262,0.00477262,0.0001193155,0.0633659,0.109254,-2.57376e-05,1.28421,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch8_sub2_cr0p3_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,16.0,0.5,nan,8,35.3905,4.20657,0.00364922,0.00364922,9.12305e-05,0.0427128,0.109297,-2.66336e-05,1.80156,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch16_sub8_cr0p5_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,16.0,0.5,nan,1,35.3905,4.20657,0.00364922,0.00364922,9.12305e-05,0.0427113,0.109297,-2.66338e-05,1.80179,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch16_sub1_cr0p5_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,16.0,0.5,nan,4,35.3905,4.20657,0.00364922,0.00364922,9.12305e-05,0.0427113,0.109297,-2.66338e-05,1.85185,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch16_sub4_cr0p5_mixed_eglm.csv
orszag_tang,mixed_eglm,64,finished,16.0,0.5,nan,2,35.3905,4.20657,0.00364922,0.00364922,9.12305e-05,0.0427113,0.109297,-2.66338e-05,1.87393,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_mixed_eglm_ch16_sub2_cr0p5_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,64,finished,4.0,1.0,nan,8,8.84763,2.9745,0.00543097,0.00543097,0.00013577425000000002,0.0796246,0.108466,-2.91045e-05,0.876207,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_gi_mixed_eglm_ch4_sub8_cr1_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,64,finished,4.0,1.0,nan,4,8.84763,2.9745,0.00543104,0.00543104,0.000135776,0.0796255,0.108466,-2.91051e-05,0.891988,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_gi_mixed_eglm_ch4_sub4_cr1_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,64,finished,4.0,1.0,nan,1,8.84763,2.9745,0.0054312,0.0054312,0.00013578,0.0796273,0.108466,-2.91062e-05,0.9471,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_gi_mixed_eglm_ch4_sub1_cr1_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,64,finished,4.0,1.0,nan,2,8.84763,2.9745,0.0054312,0.0054312,0.00013578,0.0796273,0.108466,-2.91062e-05,0.952178,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n64_gi_mixed_eglm_ch4_sub2_cr1_gi_mixed_eglm.csv
orszag_tang,gi_mixed_eglm,128,finished,16.0,0.1,nan,2,35.4271,1.88221,0.00151677,0.00151677,3.7919250000000005e-05,0.0331353,0.109372,-3.01461e-05,15.5943,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_gi_mixed_eglm_ch16_sub2_cr0p1_gi_mixed_eglm.csv
