problem,method,status,final_time_reached,failure_time,failure_reason,final_L1_fv,final_L2_fv,final_Linf_fv,energy_initial,energy_final,energy_drift,min_raw_pressure,min_pressure,min_density,energy_policy,projection_true_residual,cleaning_subcycles_total,projection_iterations_total,failure_stage,min_pressure_before_hydro,min_pressure_after_hydro,min_pressure_after_cleaning_B,min_pressure_after_energy_repair,min_pressure_after_full_step,projection_theta,retry_count,min_dt_used,glm_ch_factor,glm_cd,glm_cr,glm_subcycles,glm_ch,glm_cp,glm_effective_cd,glm_effective_cr,total_wall_time_sec,initialization_time_sec,hydro_time_sec,cleaning_time_sec,diagnostics_compute_time_sec,diagnostics_write_time_sec,snapshot_write_time_sec,summary_write_time_sec,output_time_sec,steps,total_cell_updates,seconds_per_step,cell_updates_per_second,nx,ny,ncell,reconstruction,limiter,diagnostic_stride,performance_mode
divergence_advection,none,finished,1,,,0.0198284,0.0700474,0.490832,2.6266,2.6266,9.8063e-15,0.991455,0.991455,0.998216,conserve_total_energy,,0,0,none,0.991918,0.991455,,,0.991455,1,0,0.000925632,4,,,1,,,,,0.567758,0.00666501,0.489265,1.7871e-05,0.0249864,7.5854e-05,0,0.000130771,0.000206625,15,245760,0.0378505,432861,128,128,16384,plm,mc,1000000,1
