problem,method,status,final_time_reached,failure_time,failure_reason,final_L1_fv,final_L2_fv,final_Linf_fv,energy_initial,energy_final,energy_drift,min_raw_pressure,min_pressure,min_density,energy_policy,projection_true_residual,cleaning_subcycles_total,projection_iterations_total,failure_stage,min_pressure_before_hydro,min_pressure_after_hydro,min_pressure_after_cleaning_B,min_pressure_after_energy_repair,min_pressure_after_full_step,projection_theta,retry_count,min_dt_used,glm_ch_factor,glm_cd,glm_cr,glm_subcycles,glm_ch,glm_cp,glm_effective_cd,glm_effective_cr,total_wall_time_sec,initialization_time_sec,hydro_time_sec,cleaning_time_sec,diagnostics_compute_time_sec,diagnostics_write_time_sec,snapshot_write_time_sec,summary_write_time_sec,output_time_sec,steps,total_cell_updates,seconds_per_step,cell_updates_per_second,nx,ny,ncell,reconstruction,limiter,diagnostic_stride,performance_mode
divergence_advection,none,finished,1,,,0.0198192,0.0700611,0.485564,2.6266,2.6266,2.72209e-14,0.991433,0.991433,0.998231,conserve_total_energy,,0,0,none,0.991556,0.98947,,,0.98947,1,0,0.000245741,4,,,1,,,,,2.252,0.00639115,1.95843,4.7444e-05,0.0886045,8.0827e-05,0,0.000135703,0.00021653,30,1966080,0.0750666,873039,256,256,65536,plm,mc,1000000,1
